unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date,vehicle_type
58937437,2023-09-27T14:13:10.000,2023-10-01T14:21:41.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10033,200 AUDUBON AVENUE,AUDUBON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,12 MANHATTAN,1021330022,MANHATTAN,1002202,247122,PHONE,Unspecified,MANHATTAN,40.84494968153045,-73.93511589437782,"{'latitude': '40.84494968153045', 'longitude': '-73.93511589437782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58941918,2023-09-27T14:13:09.000,2023-09-29T15:35:46.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11385,67-40 MYRTLE AVENUE,MYRTLE AVENUE,67 PLACE,68 STREET,67 PLACE,68 STREET,ADDRESS,RIDGEWOOD,MYRTLE AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T12:53:16.000,05 QUEENS,,QUEENS,1016142,194906,ONLINE,Unspecified,QUEENS,40.701591243867746,-73.88498025407675,"{'latitude': '40.701591243867746', 'longitude': '-73.88498025407675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58941321,2023-09-27T14:13:09.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,10462,1265 OLMSTEAD AVENUE,OLMSTEAD AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,09 BRONX,2038050043,BRONX,1024515,242854,PHONE,Unspecified,BRONX,40.83316172397391,-73.85449551039405,"{'latitude': '40.83316172397391', 'longitude': '-73.85449551039405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58939225,2023-09-27T14:13:07.000,2023-09-28T08:51:11.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,11373,94-25 41 ROAD,41 ROAD,94 STREET,95 STREET,94 STREET,95 STREET,ADDRESS,ELMHURST,41 ROAD,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-28T08:51:14.000,04 QUEENS,4015900033,QUEENS,1019934,211156,PHONE,Unspecified,QUEENS,40.746179027998394,-73.87121811586505,"{'latitude': '40.746179027998394', 'longitude': '-73.87121811586505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58940238,2023-09-27T14:12:51.000,,DOT,Department of Transportation,Street Condition,Pothole,,11204,BAY PARKWAY,BAY PARKWAY,64 STREET,65 STREET,,,BLOCKFACE,BROOKLYN,,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,2023-09-27T14:12:51.000,11 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,N/A,,
58944227,2023-09-27T14:12:50.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10013,330 WEST BROADWAY,WEST BROADWAY,CANAL STREET,GRAND STREET,CANAL STREET,GRAND STREET,ADDRESS,NEW YORK,WEST BROADWAY,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-28T08:54:59.000,02 MANHATTAN,,MANHATTAN,983139,202362,ONLINE,Unspecified,MANHATTAN,40.722113589834755,-74.00400809766849,"{'latitude': '40.722113589834755', 'longitude': '-74.00400809766849', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945151,2023-09-27T14:12:48.000,2023-09-27T16:20:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,809 WEST  177 STREET,WEST  177 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-27T00:00:00.000,12 MANHATTAN,1021770014,MANHATTAN,1000768,248232,ONLINE,Unspecified,MANHATTAN,40.8479991031889,-73.94029607984919,"{'latitude': '40.8479991031889', 'longitude': '-73.94029607984919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58937797,2023-09-27T14:12:35.000,2023-09-27T14:12:35.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,11225,131 LINCOLN ROAD,LINCOLN ROAD,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,LINCOLN ROAD,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-27T14:12:35.000,09 BROOKLYN,3013270031,BROOKLYN,995783,180135,PHONE,Unspecified,BROOKLYN,40.66109816525915,-73.95843104357958,"{'latitude': '40.66109816525915', 'longitude': '-73.95843104357958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935861,2023-09-27T14:12:24.000,2023-09-27T14:57:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10075,4 EAST   77 STREET,EAST   77 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST   77 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T14:57:00.000,08 MANHATTAN,,MANHATTAN,994112,221830,MOBILE,Unspecified,MANHATTAN,40.77554291292543,-73.96439282166355,"{'latitude': '40.77554291292543', 'longitude': '-73.96439282166355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58937386,2023-09-27T14:12:20.000,2023-09-27T14:25:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,683 WEST  193 STREET,WEST  193 STREET,BROADWAY TERRACE,BROADWAY,BROADWAY TERRACE,BROADWAY,ADDRESS,NEW YORK,WEST  193 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T14:25:12.000,12 MANHATTAN,,MANHATTAN,1003245,251924,ONLINE,Unspecified,MANHATTAN,40.858127561084345,-73.93133256452681,"{'latitude': '40.858127561084345', 'longitude': '-73.93133256452681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58936859,2023-09-27T14:12:04.000,2023-09-27T16:01:31.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10006,89 BROADWAY,BROADWAY,RECTOR STREET,WALL STREET,RECTOR STREET,WALL STREET,ADDRESS,NEW YORK,BROADWAY,Closed,N/A,2023-09-27T16:01:34.000,01 MANHATTAN,,MANHATTAN,980987,197106,PHONE,Unspecified,MANHATTAN,40.70768659422211,-74.01176920990513,"{'latitude': '40.70768659422211', 'longitude': '-74.01176920990513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58937229,2023-09-27T14:12:00.000,2023-09-28T01:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,,,,,WESTCHESTER AVE,CROSS BX EXPY,INTERSECTION,,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T01:15:00.000,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,N/A,,
58941666,2023-09-27T14:11:43.000,2023-09-27T14:11:43.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11414,157-51 86 STREET,86 STREET,157 AVENUE,158 AVENUE,157 AVENUE,158 AVENUE,ADDRESS,HOWARD BEACH,86 STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-27T14:11:43.000,10 QUEENS,4139660097,QUEENS,1026699,180039,PHONE,Unspecified,QUEENS,40.66074042453703,-73.84699973996382,"{'latitude': '40.66074042453703', 'longitude': '-73.84699973996382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58936789,2023-09-27T14:11:28.000,2023-09-28T06:48:24.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11379,68-52 76 STREET,76 STREET,68 AVENUE,69 ROAD,68 AVENUE,69 ROAD,ADDRESS,MIDDLE VILLAGE,76 STREET,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-28T06:48:23.000,05 QUEENS,4037880017,QUEENS,1018675,197809,ONLINE,Unspecified,QUEENS,40.70954979526807,-73.87583006123604,"{'latitude': '40.70954979526807', 'longitude': '-73.87583006123604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58939558,2023-09-27T14:11:00.000,2023-09-27T16:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10302,102 HOOKER PLACE,HOOKER PLACE,NICHOLAS AVE,TRANTOR PL,,,ADDRESS,STATEN ISLAND,,Closed,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",2023-09-27T16:45:00.000,01 STATEN ISLAND,5011310067,STATEN ISLAND,944596,169293,PHONE,Unspecified,STATEN ISLAND,40.631257972310685,-74.14286300400988,"{'latitude': '40.631257972310685', 'longitude': '-74.14286300400988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58936982,2023-09-27T14:11:00.000,2023-09-27T14:20:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11357,151-53 21 AVENUE,21 AVENUE,MURRAY ST,154 ST,,,ADDRESS,WHITESTONE,,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-27T14:20:00.000,07 QUEENS,4047080050,QUEENS,1036409,223386,PHONE,Unspecified,QUEENS,40.779665324384766,-73.81166587144963,"{'latitude': '40.779665324384766', 'longitude': '-73.81166587144963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58942109,2023-09-27T14:11:00.000,2023-09-27T15:40:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10314,85 FREEDOM AVENUE,FREEDOM AVENUE,AMSTERDAM PL,RIVINGTON AVE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-27T15:40:00.000,02 STATEN ISLAND,5021000284,STATEN ISLAND,938719,157232,ONLINE,Unspecified,STATEN ISLAND,40.598124820408586,-74.1639549238074,"{'latitude': '40.598124820408586', 'longitude': '-74.1639549238074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,
58937010,2023-09-27T14:11:00.000,2023-09-28T00:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Visor,,10472,,,,,ROSEDALE AVENUE,WESTCHESTER AVENUE,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T00:30:00.000,09 BRONX,,BRONX,1020480,242091,UNKNOWN,Unspecified,BRONX,40.8310849850313,-73.8690807734826,"{'latitude': '40.8310849850313', 'longitude': '-73.8690807734826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,
58942930,2023-09-27T14:10:53.000,2023-10-18T09:49:18.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Vacant Lot,11238,571 CLASSON AVENUE,CLASSON AVENUE,FULTON STREET,LEFFERTS PLACE,FULTON STREET,LEFFERTS PLACE,ADDRESS,BROOKLYN,CLASSON AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-27T14:10:53.000,03 BROOKLYN,3020160006,BROOKLYN,995769,187464,MOBILE,Unspecified,BROOKLYN,40.68121464543949,-73.95846898014925,"{'latitude': '40.68121464543949', 'longitude': '-73.95846898014925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935858,2023-09-27T14:10:48.000,2023-09-27T14:37:08.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10002,151 SUFFOLK STREET,SUFFOLK STREET,STANTON STREET,EAST HOUSTON STREET,STANTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,SUFFOLK STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T14:37:12.000,03 MANHATTAN,1003550070,MANHATTAN,988341,201835,MOBILE,Unspecified,MANHATTAN,40.72066622588751,-73.9852414297582,"{'latitude': '40.72066622588751', 'longitude': '-73.9852414297582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945370,2023-09-27T14:10:37.000,2023-11-02T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10451,751 GERARD AVENUE,GERARD AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-11-02T00:00:00.000,04 BRONX,2024820030,BRONX,1004604,239832,UNKNOWN,Unspecified,BRONX,40.82493553386665,-73.92645644504721,"{'latitude': '40.82493553386665', 'longitude': '-73.92645644504721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945803,2023-09-27T14:10:31.000,2023-09-27T16:01:30.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10456,1167 WEBSTER AVENUE,WEBSTER AVENUE,EAST  167 STREET,EAST  168 STREET,EAST  167 STREET,EAST  168 STREET,ADDRESS,BRONX,WEBSTER AVENUE,Closed,N/A,2023-09-27T16:01:33.000,04 BRONX,,BRONX,1009074,242083,PHONE,Unspecified,BRONX,40.83110245119689,-73.91029701655208,"{'latitude': '40.83110245119689', 'longitude': '-73.91029701655208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58939200,2023-09-27T14:10:27.000,2023-10-03T16:07:09.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11236,1662 EAST   92 STREET,EAST   92 STREET,AVENUE N,SEAVIEW AVENUE,AVENUE N,SEAVIEW AVENUE,ADDRESS,BROOKLYN,EAST   92 STREET,Closed,This request required re-assignment to a new DOT unit.,2023-10-03T16:07:20.000,18 BROOKLYN,3082940063,BROOKLYN,1013624,169514,PHONE,Unspecified,BROOKLYN,40.63190462354229,-73.89417214650635,"{'latitude': '40.63190462354229', 'longitude': '-73.89417214650635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58945453,2023-09-27T14:10:16.000,2023-09-28T08:35:10.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),3+ Family Apartment Building,10304,29 SPRING STREET,SPRING STREET,MEADOW AVENUE,HUNTER STREET,MEADOW AVENUE,HUNTER STREET,ADDRESS,STATEN ISLAND,SPRING STREET,Closed,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-28T08:35:10.000,02 STATEN ISLAND,5008350018,STATEN ISLAND,958225,159127,PHONE,Unspecified,STATEN ISLAND,40.603404952786626,-74.09372213800977,"{'latitude': '40.603404952786626', 'longitude': '-74.09372213800977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58943010,2023-09-27T14:10:10.000,2023-10-06T10:02:38.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11355,146-03 56 ROAD,56 ROAD,146 STREET,148 STREET,146 STREET,148 STREET,ADDRESS,FLUSHING,56 ROAD,Closed,"The Department of Transportation is unable to schedule a sidewalk dismissal inspection because there is no record of a permit to make a sidewalk repair. Owner must obtain a permit of record. Once a permit is obtained, the owner must call 3-1-1 to make another request for sidewalk dismissal - work done by owner.",2023-10-06T10:02:48.000,07 QUEENS,4051730124,QUEENS,1033933,211027,PHONE,Unspecified,QUEENS,40.745757386662945,-73.82069745492397,"{'latitude': '40.745757386662945', 'longitude': '-73.82069745492397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58938673,2023-09-27T14:10:07.000,2023-09-27T14:46:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,860 BROADWAY,BROADWAY,EAST   17 STREET,EAST   18 STREET,EAST   17 STREET,EAST   18 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T14:46:20.000,05 MANHATTAN,1008460026,MANHATTAN,986941,207870,ONLINE,Unspecified,MANHATTAN,40.737231363534356,-73.9902896147263,"{'latitude': '40.737231363534356', 'longitude': '-73.9902896147263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
