unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,due_date,taxi_company_borough,bridge_highway_name,bridge_highway_segment
58816466,2023-09-14T09:51:07.000,2023-09-14T10:00:56.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11106,23-35 BROADWAY,BROADWAY,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T10:00:59.000,01 QUEENS,4005670007,QUEENS,1003634,217744,ONLINE,Unspecified,QUEENS,40.76431215780196,-73.93002502392218,"{'latitude': '40.76431215780196', 'longitude': '-73.93002502392218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,BROADWAY,,,,,,
58816122,2023-09-14T09:50:59.000,2023-09-14T10:28:49.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10001,49 WEST   33 STREET,WEST   33 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T10:28:53.000,05 MANHATTAN,1008350009,MANHATTAN,987796,212042,MOBILE,Unspecified,MANHATTAN,40.74868216072707,-73.98720217585308,"{'latitude': '40.74868216072707', 'longitude': '-73.98720217585308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,BROADWAY,5 AVENUE,BROADWAY,WEST   33 STREET,,,,,,
58813333,2023-09-14T09:50:41.000,2023-09-14T09:56:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10032,580 WEST  161 STREET,WEST  161 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T09:57:03.000,12 MANHATTAN,1021190005,MANHATTAN,1000246,243927,PHONE,Unspecified,MANHATTAN,40.83618409947244,-73.9421931044584,"{'latitude': '40.83618409947244', 'longitude': '-73.9421931044584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  161 STREET,,,,,,
58816577,2023-09-14T09:50:32.000,2023-09-21T12:53:17.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10314,5 LYON PLACE,LYON PLACE,ADDRESS,STATEN ISLAND,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-21T00:00:00.000,01 STATEN ISLAND,5014850315,STATEN ISLAND,943218,164236,PHONE,Unspecified,STATEN ISLAND,40.61737131028003,-74.14779682906719,"{'latitude': '40.61737131028003', 'longitude': '-74.14779682906719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58817827,2023-09-14T09:50:31.000,2023-09-17T17:11:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10467,2300 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-17T00:00:00.000,11 BRONX,2043420010,BRONX,1020615,252556,PHONE,Unspecified,BRONX,40.859807748903336,-73.86853619067516,"{'latitude': '40.859807748903336', 'longitude': '-73.86853619067516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58814379,2023-09-14T09:50:31.000,2023-09-17T17:11:25.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10467,2300 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-17T00:00:00.000,11 BRONX,2043420010,BRONX,1020615,252556,PHONE,Unspecified,BRONX,40.859807748903336,-73.86853619067516,"{'latitude': '40.859807748903336', 'longitude': '-73.86853619067516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58812004,2023-09-14T09:50:31.000,2023-09-17T17:11:25.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10467,2300 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-17T00:00:00.000,11 BRONX,2043420010,BRONX,1020615,252556,PHONE,Unspecified,BRONX,40.859807748903336,-73.86853619067516,"{'latitude': '40.859807748903336', 'longitude': '-73.86853619067516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58818540,2023-09-14T09:50:31.000,2023-09-14T13:12:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,21-15 38 AVENUE,38 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T13:12:52.000,01 QUEENS,4003640043,QUEENS,1001221,215212,MOBILE,Unspecified,QUEENS,40.75736743068986,-73.93874218550275,"{'latitude': '40.75736743068986', 'longitude': '-73.93874218550275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",21 STREET,22 STREET,21 STREET,22 STREET,38 AVENUE,,,,,,
58816617,2023-09-14T09:50:31.000,2023-09-17T17:11:25.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10467,2300 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-17T00:00:00.000,11 BRONX,2043420010,BRONX,1020615,252556,PHONE,Unspecified,BRONX,40.859807748903336,-73.86853619067516,"{'latitude': '40.859807748903336', 'longitude': '-73.86853619067516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58818980,2023-09-14T09:50:31.000,2023-09-17T17:11:25.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10467,2300 OLINVILLE AVENUE,OLINVILLE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-17T00:00:00.000,11 BRONX,2043420010,BRONX,1020615,252556,PHONE,Unspecified,BRONX,40.859807748903336,-73.86853619067516,"{'latitude': '40.859807748903336', 'longitude': '-73.86853619067516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58817540,2023-09-14T09:50:17.000,2023-09-14T12:21:09.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11103,28-45 38 STREET,38 STREET,ADDRESS,ASTORIA,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T12:21:14.000,01 QUEENS,4006620002,QUEENS,1007873,218205,PHONE,Unspecified,QUEENS,40.76556717255087,-73.91472089898544,"{'latitude': '40.76556717255087', 'longitude': '-73.91472089898544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28 AVENUE,30 AVENUE,28 AVENUE,30 AVENUE,38 STREET,,,,,,
58813018,2023-09-14T09:50:17.000,2023-09-14T10:03:44.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11222,65 ECKFORD STREET,ECKFORD STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T10:03:48.000,01 BROOKLYN,3026980026,BROOKLYN,998645,202331,MOBILE,Unspecified,BROOKLYN,40.722016860099544,-73.94806796979645,"{'latitude': '40.722016860099544', 'longitude': '-73.94806796979645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ENGERT AVENUE,DRIGGS AVENUE,ENGERT AVENUE,DRIGGS AVENUE,ECKFORD STREET,,,,,,
58818319,2023-09-14T09:50:15.000,2023-09-15T09:45:22.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11234,1313 EAST   58 STREET,EAST   58 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T11:30:15.000,18 BROOKLYN,3078560017,BROOKLYN,1006590,166119,PHONE,Unspecified,BROOKLYN,40.622606598547485,-73.91952527201548,"{'latitude': '40.622606598547485', 'longitude': '-73.91952527201548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE L,AVENUE M,AVENUE L,AVENUE M,EAST   58 STREET,,,,,,
58816584,2023-09-14T09:50:12.000,2023-09-22T10:59:11.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11213,427 HERKIMER STREET,HERKIMER STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,03 BROOKLYN,3018640046,BROOKLYN,1001060,186693,PHONE,Unspecified,BROOKLYN,40.679089959170355,-73.93939454546393,"{'latitude': '40.679089959170355', 'longitude': '-73.93939454546393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58815442,2023-09-14T09:50:12.000,2023-09-22T10:59:12.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,11213,427 HERKIMER STREET,HERKIMER STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,03 BROOKLYN,3018640046,BROOKLYN,1001060,186693,PHONE,Unspecified,BROOKLYN,40.679089959170355,-73.93939454546393,"{'latitude': '40.679089959170355', 'longitude': '-73.93939454546393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58815624,2023-09-14T09:50:11.000,2023-10-23T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10462,1450 PARKCHESTER ROAD,PARKCHESTER ROAD,ADDRESS,BRONX,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-23T00:00:00.000,09 BRONX,2039387501,BRONX,1023115,244002,UNKNOWN,Unspecified,BRONX,40.83631892033495,-73.85954799027348,"{'latitude': '40.83631892033495', 'longitude': '-73.85954799027348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58817845,2023-09-14T09:50:11.000,2023-10-02T08:17:53.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10452,1000 WOODYCREST AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,04 BRONX,2025080001,BRONX,1004195,242664,PHONE,Unspecified,BRONX,40.83270949442344,-73.9279258335374,"{'latitude': '40.83270949442344', 'longitude': '-73.9279258335374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58816773,2023-09-14T09:50:11.000,2023-10-25T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457,2031 HUGHES AVENUE,HUGHES AVENUE,ADDRESS,BRONX,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-25T00:00:00.000,06 BRONX,2030690093,BRONX,1014383,248211,UNKNOWN,Unspecified,BRONX,40.84790549784514,-73.89108511814386,"{'latitude': '40.84790549784514', 'longitude': '-73.89108511814386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58816007,2023-09-14T09:50:10.000,2023-09-15T12:17:30.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,Private Carter Decal Not Posted,Street,10022,532 MADISON AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-15T12:17:19.000,05 MANHATTAN,1012900015,MANHATTAN,991534,216335,ONLINE,Unspecified,MANHATTAN,40.76046306519086,-73.97370675688245,"{'latitude': '40.76046306519086', 'longitude': '-73.97370675688245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   54 STREET,EAST   55 STREET,EAST   54 STREET,EAST   55 STREET,MADISON AVENUE,,,,,,
58814298,2023-09-14T09:50:09.000,2023-09-19T13:23:36.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11207,458 WYONA STREET,WYONA STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-19T00:00:00.000,05 BROOKLYN,3037910041,BROOKLYN,1014266,182457,PHONE,Unspecified,BROOKLYN,40.66742817006733,-73.89180157126899,"{'latitude': '40.66742817006733', 'longitude': '-73.89180157126899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58817212,2023-09-14T09:50:02.000,2023-09-15T11:02:14.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11367,62-17 136 STREET,136 STREET,ADDRESS,FLUSHING,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-14T12:21:14.000,07 QUEENS,4063920049,QUEENS,1031336,209279,PHONE,Unspecified,QUEENS,40.74097378139328,-73.8300820627549,"{'latitude': '40.74097378139328', 'longitude': '-73.8300820627549', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",62 AVENUE,62 ROAD,62 AVENUE,62 ROAD,136 STREET,,,,,,
58812719,2023-09-14T09:50:00.000,2023-10-02T10:36:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,11211,9 BUSHWICK AVENUE,BUSHWICK AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-02T10:36:00.000,01 BROOKLYN,,BROOKLYN,1000328,199639,ONLINE,Unspecified,BROOKLYN,40.714625069787594,-73.94200273730205,"{'latitude': '40.714625069787594', 'longitude': '-73.94200273730205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",METROPOLITAN AVE,DEVOE ST,,,,N/A,,,,,
58816180,2023-09-14T09:50:00.000,2023-09-15T09:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,174 MILTON AVENUE,MILTON AVENUE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-15T09:00:00.000,02 STATEN ISLAND,5040500011,STATEN ISLAND,954882,144332,ONLINE,Unspecified,STATEN ISLAND,40.56278519255616,-74.10569676609208,"{'latitude': '40.56278519255616', 'longitude': '-74.10569676609208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MARINE WAY,EBBITTS ST,,,,,,,,,
58817331,2023-09-14T09:50:00.000,2023-09-15T08:55:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11206,33 LOCUST STREET,LOCUST STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-15T08:55:00.000,04 BROOKLYN,3031340033,BROOKLYN,1001605,194095,MOBILE,Unspecified,BROOKLYN,40.699405690173975,-73.93741057796947,"{'latitude': '40.699405690173975', 'longitude': '-73.93741057796947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,BEAVER ST,,,,,,,,,
58816972,2023-09-14T09:49:58.000,2023-09-15T09:31:52.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,10014,105 BANK STREET,BANK STREET,ADDRESS,NEW YORK,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-15T09:31:57.000,02 MANHATTAN,1006350033,MANHATTAN,982306,207562,PHONE,Unspecified,MANHATTAN,40.736386175412356,-74.00701477127701,"{'latitude': '40.736386175412356', 'longitude': '-74.00701477127701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GREENWICH STREET,WASHINGTON STREET,GREENWICH STREET,WASHINGTON STREET,BANK STREET,,,,,,
