unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date,vehicle_type,taxi_company_borough
58819579,2023-09-15T13:23:00.000,2023-09-26T17:45:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Other Animals (NR6)",10303,281 LOCKMAN AVENUE,LOCKMAN AVENUE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T17:45:00.000,01 STATEN ISLAND,5012460017,STATEN ISLAND,939341,168798,ONLINE,Unspecified,STATEN ISLAND,40.62987422149426,-74.16179206196266,"{'latitude': '40.62987422149426', 'longitude': '-74.16179206196266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,CONTINENTAL PL,NETHERLAND AVE,,N/A,,,,,,,,
58867042,2023-09-15T13:22:56.000,2023-09-15T14:38:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T14:38:36.000,0 Unspecified,,Unspecified,,217491,PHONE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58863496,2023-09-15T13:22:52.000,2023-09-15T13:55:32.000,NYPD,New York City Police Department,Panhandling,N/A,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T13:55:35.000,0 Unspecified,,Unspecified,1000403,237602,ONLINE,Unspecified,Unspecified,40.818823497457295,-73.94164096074651,"{'latitude': '40.818823497457295', 'longitude': '-73.94164096074651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,,,,,,,,,,,,,,
58825640,2023-09-15T13:22:52.000,2023-09-15T17:34:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T17:34:40.000,0 Unspecified,,Unspecified,,237960,PHONE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58824851,2023-09-15T13:22:40.000,2023-09-15T20:11:05.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T20:11:09.000,0 Unspecified,,Unspecified,,207001,MOBILE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58869329,2023-09-15T13:22:09.000,2023-09-15T15:22:06.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T15:22:10.000,0 Unspecified,,Unspecified,,190585,ONLINE,Unspecified,Unspecified,,,,Store/Commercial,,,,,,,,,,,,,,
58856680,2023-09-15T13:22:03.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,11432,172-35 HILLSIDE AVENUE,HILLSIDE AVENUE,ADDRESS,JAMAICA,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:08:59.000,08 QUEENS,4098440101,QUEENS,1042767,198827,PHONE,Unspecified,QUEENS,40.71221742016594,-73.78892236163514,"{'latitude': '40.71221742016594', 'longitude': '-73.78892236163514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,WEXFORD TERRACE,KINGSTON PLACE,WEXFORD TERRACE,KINGSTON PLACE,HILLSIDE AVENUE,,"172-35 HILLSIDE AVENUE, QUEENS (JAMAICA), NY, 11432",,,,,,Car Service,QUEENS
58870454,2023-09-15T13:22:00.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,,,,ADDRESS,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-15T16:03:06.000,0 Unspecified,,Unspecified,987843,214238,MOBILE,Unspecified,Unspecified,40.75470960612176,-73.98703137537933,"{'latitude': '40.75470960612176', 'longitude': '-73.98703137537933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58823113,2023-09-15T13:21:48.000,2023-10-16T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11219,6507 14 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-16T00:00:00.000,11 BROOKLYN,3057550007,BROOKLYN,984408,166811,UNKNOWN,Unspecified,BROOKLYN,40.6245341587942,-73.9994308248683,"{'latitude': '40.6245341587942', 'longitude': '-73.9994308248683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,,
58865153,2023-09-15T13:21:48.000,2023-09-15T13:58:49.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T13:58:54.000,0 Unspecified,,Unspecified,985999,219502,ONLINE,Unspecified,Unspecified,40.76915848981506,-73.99368576525512,"{'latitude': '40.76915848981506', 'longitude': '-73.99368576525512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58869094,2023-09-15T13:21:33.000,2023-09-15T13:42:36.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T13:42:40.000,0 Unspecified,,Unspecified,997642,221829,ONLINE,Unspecified,Unspecified,40.775535524903596,-73.95164760794357,"{'latitude': '40.775535524903596', 'longitude': '-73.95164760794357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58820923,2023-09-15T13:21:31.000,2023-09-18T16:48:05.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,11226,101 LENOX ROAD,LENOX ROAD,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-18T00:00:00.000,17 BROOKLYN,3050650001,BROOKLYN,996552,177482,PHONE,Unspecified,BROOKLYN,40.65381522834778,-73.9556641395125,"{'latitude': '40.65381522834778', 'longitude': '-73.9556641395125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58820068,2023-09-15T13:21:31.000,2023-09-18T16:48:05.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,11226,101 LENOX ROAD,LENOX ROAD,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,17 BROOKLYN,3050650001,BROOKLYN,996552,177482,PHONE,Unspecified,BROOKLYN,40.65381522834778,-73.9556641395125,"{'latitude': '40.65381522834778', 'longitude': '-73.9556641395125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58821914,2023-09-15T13:21:31.000,2023-09-18T16:48:05.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,11226,101 LENOX ROAD,LENOX ROAD,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,17 BROOKLYN,3050650001,BROOKLYN,996552,177482,PHONE,Unspecified,BROOKLYN,40.65381522834778,-73.9556641395125,"{'latitude': '40.65381522834778', 'longitude': '-73.9556641395125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58825158,2023-09-15T13:21:31.000,2023-09-19T12:00:04.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,11226,101 LENOX ROAD,LENOX ROAD,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,17 BROOKLYN,3050650001,BROOKLYN,996552,177482,PHONE,Unspecified,BROOKLYN,40.65381522834778,-73.9556641395125,"{'latitude': '40.65381522834778', 'longitude': '-73.9556641395125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58855634,2023-09-15T13:21:01.000,2023-09-15T13:42:45.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T13:42:50.000,0 Unspecified,,Unspecified,997500,221725,ONLINE,Unspecified,Unspecified,40.77525028625267,-73.95216051001913,"{'latitude': '40.77525028625267', 'longitude': '-73.95216051001913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58835470,2023-09-15T13:20:57.000,2023-09-20T05:04:30.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,,,,,,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-16T12:01:33.000,0 Unspecified,,Unspecified,1047267,194846,PHONE,Unspecified,Unspecified,40.70125964489497,-73.77272766444949,"{'latitude': '40.70125964489497', 'longitude': '-73.77272766444949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,,,,,,,,,,,,,,
58860414,2023-09-15T13:20:41.000,2023-09-15T13:20:41.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10014,799 GREENWICH STREET,GREENWICH STREET,ADDRESS,NEW YORK,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-15T13:20:41.000,02 MANHATTAN,1006250021,MANHATTAN,982456,208048,PHONE,Unspecified,MANHATTAN,40.737720156923004,-74.00647363766518,"{'latitude': '40.737720156923004', 'longitude': '-74.00647363766518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,WEST   12 STREET,JANE STREET,WEST 12 STREET,JANE STREET,GREENWICH STREET,,,,,,,,,
58836821,2023-09-15T13:20:34.000,2023-09-16T11:29:22.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T10:53:26.000,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,Street,,,,,,,,,,,,,,
58867272,2023-09-15T13:20:33.000,2023-09-15T13:40:55.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T13:40:59.000,0 Unspecified,,Unspecified,,212141,ONLINE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58861479,2023-09-15T13:20:27.000,2023-09-15T13:45:41.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T13:45:45.000,0 Unspecified,,Unspecified,994532,,PHONE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58860754,2023-09-15T13:20:15.000,2023-09-19T09:47:29.000,DSNY,Department of Sanitation,Dirty Condition,Trash,,,,,,Closed,The Department of Sanitation cleaned the location.,2023-09-19T09:47:34.000,0 Unspecified,,Unspecified,926147,142257,MOBILE,Unspecified,Unspecified,40.556948005913334,-74.20909721434693,"{'latitude': '40.556948005913334', 'longitude': '-74.20909721434693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,,,,,,,,,,,,,,
58863403,2023-09-15T13:20:14.000,2023-09-15T16:43:38.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T16:43:42.000,0 Unspecified,,Unspecified,1013169,206574,ONLINE,Unspecified,Unspecified,40.73362729571385,-73.89565235639304,"{'latitude': '40.73362729571385', 'longitude': '-73.89565235639304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58848576,2023-09-15T13:20:10.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,,,,,,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-18T10:33:38.000,0 Unspecified,,Unspecified,,210818,PHONE,Unspecified,Unspecified,,,,Street,,,,,,,,,,,,,,
58861460,2023-09-15T13:20:02.000,2023-09-15T14:19:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T14:19:34.000,0 Unspecified,,Unspecified,1039810,,ONLINE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58836714,2023-09-15T13:20:01.000,2023-09-16T20:47:50.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,No Private Carter,,,,,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-16T20:47:55.000,0 Unspecified,,Unspecified,990753,217107,ONLINE,Unspecified,Unspecified,40.76258261572002,-73.97652520583341,"{'latitude': '40.76258261572002', 'longitude': '-73.97652520583341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58826633,2023-09-15T13:20:01.000,2023-09-16T08:23:43.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,,,,,,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-16T08:23:48.000,0 Unspecified,,Unspecified,,217638,UNKNOWN,Unspecified,Unspecified,,,,Street,,,,,,,,,,,,,,
58826225,2023-09-15T13:20:00.000,2023-09-18T12:44:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,10308,92 SCHLEY AVENUE,SCHLEY AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the E-waste.,2023-09-18T12:44:00.000,03 STATEN ISLAND,5046220019,STATEN ISLAND,942658,141148,PHONE,Unspecified,STATEN ISLAND,40.553996826263315,-74.14967184446978,"{'latitude': '40.553996826263315', 'longitude': '-74.14967184446978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,,,KATAN AVENUE,DEWEY AVENUE,,,,,,,,,,
58852392,2023-09-15T13:20:00.000,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Roots Damaged,,,,,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-18T06:12:31.000,0 Unspecified,,Unspecified,,185986,UNKNOWN,Unspecified,Unspecified,,,,Street,,,,,,,,,,,,,,
