unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location
58795749,2023-09-13T00:14:30.000,2023-09-13T18:07:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10461,3157 ARNOW PLACE,ARNOW PLACE,SCHUYLER PLACE,BRUCKNER BOULEVARD,SCHUYLER PLACE,BRUCKNER BOULEVARD,ADDRESS,BRONX,ARNOW PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T18:07:50.000,10 BRONX,2042370052,BRONX,1031721,249097,MOBILE,Unspecified,BRONX,40.85026111056952,-73.82841126229798,"{'latitude': '40.85026111056952', 'longitude': '-73.82841126229798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58798763,2023-09-13T00:14:23.000,2023-09-13T01:26:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11372,76-10 34 AVENUE,34 AVENUE,76 STREET,77 STREET,76 STREET,77 STREET,ADDRESS,JACKSON HEIGHTS,34 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T01:26:47.000,03 QUEENS,4012630001,QUEENS,1014614,213692,PHONE,Unspecified,QUEENS,40.75315957009566,-73.89040627429479,"{'latitude': '40.75315957009566', 'longitude': '-73.89040627429479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58795340,2023-09-13T00:14:17.000,2023-09-13T05:31:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,77-23 75 STREET,75 STREET,EDSALL AVENUE,78 AVENUE,EDSALL AVENUE,78 AVENUE,ADDRESS,RIDGEWOOD,75 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T05:31:59.000,05 QUEENS,4038130070,QUEENS,1018940,196482,MOBILE,Unspecified,QUEENS,40.70590646269927,-73.87488105219752,"{'latitude': '40.70590646269927', 'longitude': '-73.87488105219752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58790543,2023-09-13T00:14:00.000,2023-09-13T00:27:49.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10034,4020 10 AVENUE,10 AVENUE,WEST  214 STREET,WEST  215 STREET,WEST  214 STREET,WEST  215 STREET,ADDRESS,NEW YORK,10 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T00:27:53.000,12 MANHATTAN,1022320014,MANHATTAN,1007609,255924,ONLINE,Unspecified,MANHATTAN,40.86909587814484,-73.9155426543235,"{'latitude': '40.86909587814484', 'longitude': '-73.9155426543235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58799069,2023-09-13T00:13:25.000,2023-09-13T00:55:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11356,13-24 123 STREET,123 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,COLLEGE POINT,123 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:55:33.000,07 QUEENS,4039970034,QUEENS,1027237,225754,PHONE,Unspecified,QUEENS,40.786214211593766,-73.84476862095968,"{'latitude': '40.786214211593766', 'longitude': '-73.84476862095968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58806029,2023-09-13T00:12:50.000,2023-11-17T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10029,4 EAST  107 STREET,EAST  107 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-17T00:00:00.000,11 MANHATTAN,1016120001,MANHATTAN,997999,228859,UNKNOWN,Unspecified,MANHATTAN,40.794830448783166,-73.95034425614466,"{'latitude': '40.794830448783166', 'longitude': '-73.95034425614466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58793300,2023-09-13T00:12:39.000,2023-09-13T00:34:14.000,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,Store/Commercial,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T00:34:18.000,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,40.8388111804014,-73.93767696356736,"{'latitude': '40.8388111804014', 'longitude': '-73.93767696356736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58798909,2023-09-13T00:12:31.000,2023-09-13T00:59:18.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,41-18 69 STREET,69 STREET,41 AVENUE,BROOKLYN QUEENS EXPRESSWAY,41 AVENUE,BROOKLYN QUEENS EXPRESSWAY,ADDRESS,WOODSIDE,69 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T00:59:23.000,02 QUEENS,4013080039,QUEENS,1013097,210358,MOBILE,Unspecified,QUEENS,40.74401366516777,-73.8958959251914,"{'latitude': '40.74401366516777', 'longitude': '-73.8958959251914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58795367,2023-09-13T00:12:16.000,2023-11-09T13:50:30.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,10469,1750 BURKE AVENUE,BURKE AVENUE,GUNTHER AVENUE,WICKHAM AVENUE,GUNTHER AVENUE,WICKHAM AVENUE,ADDRESS,BRONX,BURKE AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-11-09T13:50:36.000,12 BRONX,2047700001,BRONX,1028378,257836,PHONE,Unspecified,BRONX,40.87426432876431,-73.84043730762548,"{'latitude': '40.87426432876431', 'longitude': '-73.84043730762548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58798967,2023-09-13T00:12:00.000,2023-09-20T11:09:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11375,69-87 113 STREET,113 STREET,70 RD,JEWEL AVE,113 STREET,70 ROAD,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-20T11:09:00.000,06 QUEENS,4022450007,QUEENS,1028965,203066,UNKNOWN,Unspecified,QUEENS,40.723932956695606,-73.8386794948264,"{'latitude': '40.723932956695606', 'longitude': '-73.8386794948264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58799093,2023-09-13T00:11:43.000,2023-09-13T00:25:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1348 WEBSTER AVENUE,WEBSTER AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,WEBSTER AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T00:25:33.000,03 BRONX,2028940001,BRONX,1009700,243538,ONLINE,Unspecified,BRONX,40.83509422338308,-73.9080294101681,"{'latitude': '40.83509422338308', 'longitude': '-73.9080294101681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58790901,2023-09-13T00:11:34.000,2023-09-13T05:37:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,71-11 71 STREET,71 STREET,CENTRAL AVENUE,COOPER AVENUE,CENTRAL AVENUE,COOPER AVENUE,ADDRESS,RIDGEWOOD,71 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T05:37:54.000,05 QUEENS,4036870093,QUEENS,1017249,195869,MOBILE,Unspecified,QUEENS,40.70423039152028,-73.8809831012546,"{'latitude': '40.70423039152028', 'longitude': '-73.8809831012546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58809165,2023-09-13T00:11:00.000,2023-09-13T10:53:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10128,530 EAST   89 STREET,EAST   89 STREET,YORK AVE,EAST END AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-13T10:53:00.000,08 MANHATTAN,1015850036,MANHATTAN,999684,222452,ONLINE,Unspecified,MANHATTAN,40.77724216609957,-73.94427344998876,"{'latitude': '40.77724216609957', 'longitude': '-73.94427344998876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,,
58794498,2023-09-13T00:10:34.000,2023-09-13T01:55:09.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10455,806 WESTCHESTER AVENUE,WESTCHESTER AVENUE,UNION AVENUE,EAST  158 STREET,UNION AVENUE,EAST  158 STREET,ADDRESS,BRONX,WESTCHESTER AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T01:55:15.000,01 BRONX,2026760045,BRONX,1011036,237616,MOBILE,Unspecified,BRONX,40.81883608066727,-73.90322505272255,"{'latitude': '40.81883608066727', 'longitude': '-73.90322505272255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58796839,2023-09-13T00:10:23.000,2023-09-13T02:23:09.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11208,58 NORWOOD AVENUE,NORWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,ADDRESS,BROOKLYN,NORWOOD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T02:23:13.000,05 BROOKLYN,3039160016,BROOKLYN,1017561,188759,MOBILE,Unspecified,BROOKLYN,40.68471393858656,-73.8798929783931,"{'latitude': '40.68471393858656', 'longitude': '-73.8798929783931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58789628,2023-09-13T00:10:09.000,2023-09-13T04:06:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,61-51 BORDEN AVENUE,BORDEN AVENUE,63 STREET,64 STREET,63 STREET,64 STREET,ADDRESS,MASPETH,BORDEN AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T04:06:45.000,05 QUEENS,4023660046,QUEENS,1011156,203950,MOBILE,Unspecified,QUEENS,40.72643141468082,-73.90292629592982,"{'latitude': '40.72643141468082', 'longitude': '-73.90292629592982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58789067,2023-09-13T00:09:50.000,2023-09-13T00:55:18.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11368,108-59 ROOSEVELT AVENUE,ROOSEVELT AVENUE,108 STREET,111 STREET,108 STREET,111 STREET,ADDRESS,CORONA,ROOSEVELT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:55:23.000,03 QUEENS,4017807501,QUEENS,1023518,212871,ONLINE,Unspecified,QUEENS,40.750871076618466,-73.85827363537683,"{'latitude': '40.750871076618466', 'longitude': '-73.85827363537683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58791899,2023-09-13T00:09:33.000,2023-09-13T00:16:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11216,464 NOSTRAND AVENUE,NOSTRAND AVENUE,JEFFERSON AVENUE,HANCOCK STREET,JEFFERSON AVENUE,HANCOCK STREET,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T00:16:14.000,03 BROOKLYN,3018320049,BROOKLYN,998084,188132,ONLINE,Unspecified,BROOKLYN,40.683044837854396,-73.95012102555529,"{'latitude': '40.683044837854396', 'longitude': '-73.95012102555529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58791880,2023-09-13T00:08:58.000,2023-09-13T00:32:05.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,134 ELDRIDGE STREET,ELDRIDGE STREET,BROOME STREET,DELANCEY STREET,BROOME STREET,DELANCEY STREET,ADDRESS,NEW YORK,ELDRIDGE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:32:13.000,03 MANHATTAN,1004140001,MANHATTAN,986588,201196,ONLINE,Unspecified,MANHATTAN,40.7189129617464,-73.99156572246149,"{'latitude': '40.7189129617464', 'longitude': '-73.99156572246149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58791957,2023-09-13T00:08:54.000,2023-09-13T00:32:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10469,1429 ALLERTON AVENUE,ALLERTON AVENUE,MORGAN AVENUE,FENTON AVENUE,MORGAN AVENUE,FENTON AVENUE,ADDRESS,BRONX,ALLERTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T00:32:38.000,11 BRONX,2045320006,BRONX,1027107,254550,MOBILE,Unspecified,BRONX,40.86525153962502,-73.84505413135399,"{'latitude': '40.86525153962502', 'longitude': '-73.84505413135399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58797602,2023-09-13T00:08:52.000,2023-09-13T00:31:35.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11372,80-15 NORTHERN BOULEVARD,NORTHERN BOULEVARD,80 STREET,81 STREET,80 STREET,81 STREET,ADDRESS,JACKSON HEIGHTS,NORTHERN BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:31:38.000,03 QUEENS,4011760038,QUEENS,1015558,214508,MOBILE,Unspecified,QUEENS,40.75539598889271,-73.88699527010941,"{'latitude': '40.75539598889271', 'longitude': '-73.88699527010941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58791898,2023-09-13T00:08:50.000,2023-09-13T00:40:13.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10032,910 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  161 STREET,WEST  162 STREET,WEST  161 STREET,WEST  162 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-13T00:40:18.000,12 MANHATTAN,1021360170,MANHATTAN,999158,244725,ONLINE,Unspecified,MANHATTAN,40.838376281394325,-73.94612318158029,"{'latitude': '40.838376281394325', 'longitude': '-73.94612318158029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58791068,2023-09-13T00:08:11.000,2023-09-13T03:02:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1517 EAST   16 STREET,EAST   16 STREET,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,EAST   16 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T03:02:59.000,14 BROOKLYN,3067630086,BROOKLYN,995908,162388,ONLINE,Unspecified,BROOKLYN,40.612386274863354,-73.95801116165921,"{'latitude': '40.612386274863354', 'longitude': '-73.95801116165921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58797378,2023-09-13T00:08:07.000,2023-09-13T01:55:51.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10455,766 WESTCHESTER AVENUE,WESTCHESTER AVENUE,TINTON AVENUE,UNION AVENUE,TINTON AVENUE,UNION AVENUE,ADDRESS,BRONX,WESTCHESTER AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T01:55:54.000,01 BRONX,2026760003,BRONX,1010655,237393,MOBILE,Unspecified,BRONX,40.81822515583808,-73.90460244121181,"{'latitude': '40.81822515583808', 'longitude': '-73.90460244121181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58794027,2023-09-13T00:07:45.000,2023-09-27T16:16:02.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11103,28-11 49 STREET,49 STREET,28 AVENUE,30 AVENUE,28 AVENUE,30 AVENUE,ADDRESS,ASTORIA,49 STREET,Closed,This request required re-assignment to a new DOT unit.,2023-09-27T16:16:13.000,01 QUEENS,4007420021,QUEENS,1010067,216808,ONLINE,Unspecified,QUEENS,40.76172663498239,-73.9068059235083,"{'latitude': '40.76172663498239', 'longitude': '-73.9068059235083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58791779,2023-09-13T00:07:43.000,2023-09-13T00:37:41.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11221,1261 PUTNAM AVENUE,PUTNAM AVENUE,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:37:48.000,04 BROOKLYN,3033690001,BROOKLYN,1007900,191480,PHONE,Unspecified,BROOKLYN,40.69221354120878,-73.91471735703983,"{'latitude': '40.69221354120878', 'longitude': '-73.91471735703983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58790964,2023-09-13T00:07:28.000,2023-09-13T08:26:18.000,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,18 WEST   14 STREET,WEST   14 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   14 STREET,Closed,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  The establishment will be inspected according to its normal schedule for sanitary inspections.,2023-09-13T08:26:18.000,02 MANHATTAN,1005770030,MANHATTAN,985779,207552,ONLINE,Unspecified,MANHATTAN,40.73635880936309,-73.99448272588836,"{'latitude': '40.73635880936309', 'longitude': '-73.99448272588836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58796040,2023-09-13T00:07:22.000,2023-09-13T00:37:05.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10036,555 WEST   42 STREET,WEST   42 STREET,AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,ADDRESS,NEW YORK,WEST   42 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:37:15.000,04 MANHATTAN,1010710001,MANHATTAN,984989,216318,MOBILE,Unspecified,MANHATTAN,40.76041937417911,-73.99733241438366,"{'latitude': '40.76041937417911', 'longitude': '-73.99733241438366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
