unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58872337,2023-09-20T20:07:35.000,2023-09-20T20:17:43.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,10012,131 WEST    3 STREET,WEST    3 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    3 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T20:17:47.000,02 MANHATTAN,1005430066,MANHATTAN,984030,205516,ONLINE,Unspecified,MANHATTAN,40.73077061956904,-74.00079378581671,"{'latitude': '40.73077061956904', 'longitude': '-74.00079378581671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881077,2023-09-20T20:07:34.000,2023-09-22T05:16:25.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11208,268 AUTUMN AVENUE,AUTUMN AVENUE,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,AUTUMN AVENUE,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-22T05:16:29.000,05 BROOKLYN,3041480042,BROOKLYN,1020264,188331,PHONE,Unspecified,BROOKLYN,40.68352859226044,-73.8701492715172,"{'latitude': '40.68352859226044', 'longitude': '-73.8701492715172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58878941,2023-09-20T20:07:29.000,2023-09-20T20:52:44.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11102,30 AVENUE,30 AVENUE,30 AVENUE,30 STREET,30 AVENUE,30 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T20:52:48.000,01 QUEENS,,QUEENS,1005800,218825,ONLINE,Unspecified,QUEENS,40.7672742075911,-73.92220244328351,"{'latitude': '40.7672742075911', 'longitude': '-73.92220244328351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876133,2023-09-20T20:07:00.000,2023-09-20T21:41:22.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11379,61-66 71 STREET,71 STREET,ELIOT AVENUE,DEAD END,ELIOT AVENUE,DEAD END,ADDRESS,MIDDLE VILLAGE,71 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T21:41:27.000,05 QUEENS,4029270043,QUEENS,1015753,201661,MOBILE,Unspecified,QUEENS,40.72013349197805,-73.88635158881601,"{'latitude': '40.72013349197805', 'longitude': '-73.88635158881601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58875199,2023-09-20T20:06:56.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10009,160 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,03 MANHATTAN,1004370007,MANHATTAN,988536,204728,ONLINE,Unspecified,MANHATTAN,40.728606716590875,-73.98453611112461,"{'latitude': '40.728606716590875', 'longitude': '-73.98453611112461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58875264,2023-09-20T20:06:56.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10009,160 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,03 MANHATTAN,1004370007,MANHATTAN,988536,204728,ONLINE,Unspecified,MANHATTAN,40.728606716590875,-73.98453611112461,"{'latitude': '40.728606716590875', 'longitude': '-73.98453611112461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58871247,2023-09-20T20:06:56.000,2023-09-26T16:27:06.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10009,160 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-26T00:00:00.000,03 MANHATTAN,1004370007,MANHATTAN,988536,204728,ONLINE,Unspecified,MANHATTAN,40.728606716590875,-73.98453611112461,"{'latitude': '40.728606716590875', 'longitude': '-73.98453611112461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58874395,2023-09-20T20:06:55.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10002,24 CLINTON STREET,CLINTON STREET,AVENUE B,STANTON STREET,AVENUE B,STANTON STREET,ADDRESS,NEW YORK,CLINTON STREET,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:13:49.000,03 MANHATTAN,1003507501,MANHATTAN,988613,201819,ONLINE,Unspecified,MANHATTAN,40.7206221797801,-73.98426018101902,"{'latitude': '40.7206221797801', 'longitude': '-73.98426018101902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"24 CLINTON STREET, MANHATTAN (NEW YORK), NY, 10002",,,,
58870915,2023-09-20T20:06:42.000,2023-09-20T20:56:17.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11219,4802 10 AVENUE,10 AVENUE,48 STREET,49 STREET,48 STREET,49 STREET,ADDRESS,BROOKLYN,10 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T20:56:23.000,12 BROOKLYN,3056310038,BROOKLYN,984738,172259,PHONE,Unspecified,BROOKLYN,40.63948775361365,-73.99824164741521,"{'latitude': '40.63948775361365', 'longitude': '-73.99824164741521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58871157,2023-09-20T20:06:35.000,2023-09-20T20:37:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,69 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  113 STREET,WEST  114 STREET,WEST  113 STREET,WEST  114 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T20:37:31.000,10 MANHATTAN,1018230056,MANHATTAN,997388,231158,MOBILE,Unspecified,MANHATTAN,40.80114150663996,-73.95254643891782,"{'latitude': '40.80114150663996', 'longitude': '-73.95254643891782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58872393,2023-09-20T20:06:24.000,2023-09-20T21:06:51.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10032,2201 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  169 STREET,WEST  170 STREET,WEST  169 STREET,WEST  170 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T21:06:57.000,12 MANHATTAN,1021120015,MANHATTAN,1001850,245525,MOBILE,Unspecified,MANHATTAN,40.84056709332539,-73.9363923225984,"{'latitude': '40.84056709332539', 'longitude': '-73.9363923225984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58878756,2023-09-20T20:06:19.000,2023-09-20T20:43:49.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10002,24 CLINTON STREET,CLINTON STREET,AVENUE B,STANTON STREET,AVENUE B,STANTON STREET,ADDRESS,NEW YORK,CLINTON STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T20:43:52.000,03 MANHATTAN,1003507501,MANHATTAN,988613,201819,ONLINE,Unspecified,MANHATTAN,40.7206221797801,-73.98426018101902,"{'latitude': '40.7206221797801', 'longitude': '-73.98426018101902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58879602,2023-09-20T20:06:17.000,2023-09-22T08:05:08.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11236,538 EAST   89 STREET,EAST   89 STREET,FOSTER AVENUE,BEDELL LANE,FOSTER AVENUE,BEDELL LANE,ADDRESS,BROOKLYN,EAST   89 STREET,Closed,This request required re-assignment to a new DOT unit.,2023-09-22T08:05:17.000,18 BROOKLYN,3079670136,BROOKLYN,1008849,173869,ONLINE,Unspecified,BROOKLYN,40.6438727100639,-73.91135949766357,"{'latitude': '40.6438727100639', 'longitude': '-73.91135949766357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58872362,2023-09-20T20:06:07.000,2023-09-20T20:53:57.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11361,200-01 42 AVENUE,42 AVENUE,FRANCIS LEWIS BOULEVARD,201 STREET,FRANCIS LEWIS BOULEVARD,201 STREET,ADDRESS,BAYSIDE,42 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T20:54:01.000,11 QUEENS,4062030001,QUEENS,1044081,216063,ONLINE,Francis Lewis Playground,QUEENS,40.75951705246702,-73.78402934431504,"{'latitude': '40.75951705246702', 'longitude': '-73.78402934431504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58877700,2023-09-20T20:06:05.000,2023-09-20T20:36:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1517 PARK PLACE,PARK PLACE,ROCHESTER AVENUE,BUFFALO AVENUE,ROCHESTER AVENUE,BUFFALO AVENUE,ADDRESS,BROOKLYN,PARK PLACE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T20:36:47.000,08 BROOKLYN,3013680068,BROOKLYN,1004514,184172,ONLINE,Unspecified,BROOKLYN,40.6721631515944,-73.92694934993281,"{'latitude': '40.6721631515944', 'longitude': '-73.92694934993281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58874736,2023-09-20T20:06:04.000,2023-09-20T21:53:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11211,67 CONSELYEA STREET,CONSELYEA STREET,LORIMER STREET,LEONARD STREET,LORIMER STREET,LEONARD STREET,ADDRESS,BROOKLYN,CONSELYEA STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T21:53:24.000,01 BROOKLYN,3027520033,BROOKLYN,998493,199718,MOBILE,Unspecified,BROOKLYN,40.71484505028352,-73.94862186055937,"{'latitude': '40.71484505028352', 'longitude': '-73.94862186055937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58871146,2023-09-20T20:06:04.000,2023-09-20T21:03:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11428,216-08 JAMAICA AVENUE,JAMAICA AVENUE,216 STREET,217 STREET,216 STREET,217 STREET,ADDRESS,QUEENS VILLAGE,JAMAICA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T21:03:26.000,13 QUEENS,4107590152,QUEENS,1056689,200812,ONLINE,Unspecified,QUEENS,40.71756271485385,-73.73868299472335,"{'latitude': '40.71756271485385', 'longitude': '-73.73868299472335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58873198,2023-09-20T20:06:01.000,2023-09-20T22:27:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10463,3600 FIELDSTON ROAD,FIELDSTON ROAD,RIVERDALE AVENUE,WEST  238 STREET,RIVERDALE AVENUE,WEST  238 STREET,ADDRESS,BRONX,FIELDSTON ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T22:27:59.000,08 BRONX,2057710020,BRONX,1010011,262118,ONLINE,Unspecified,BRONX,40.88608979903107,-73.90683411444684,"{'latitude': '40.88608979903107', 'longitude': '-73.90683411444684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58872398,2023-09-20T20:05:56.000,2023-09-21T01:34:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11691,10-11 NEILSON STREET,NEILSON STREET,CORNAGA AVENUE,DINSMORE AVENUE,CORNAGA AVENUE,DINSMORE AVENUE,ADDRESS,FAR ROCKAWAY,NEILSON STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T01:34:53.000,14 QUEENS,4155560063,QUEENS,1054304,159237,ONLINE,Unspecified,QUEENS,40.60346820374366,-73.74771855139466,"{'latitude': '40.60346820374366', 'longitude': '-73.74771855139466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876244,2023-09-20T20:05:30.000,2023-09-20T21:37:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,5724 AVENUE N,AVENUE N,EAST   57 STREET,EAST   58 STREET,EAST   57 STREET,EAST   58 STREET,ADDRESS,BROOKLYN,AVENUE N,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T21:37:38.000,18 BROOKLYN,3079020050,BROOKLYN,1006506,164943,PHONE,Unspecified,BROOKLYN,40.619378936455604,-73.91983173958556,"{'latitude': '40.619378936455604', 'longitude': '-73.91983173958556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58870800,2023-09-20T20:05:21.000,2023-09-20T21:27:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11379,78-11 69 ROAD,69 ROAD,78 STREET,79 STREET,78 STREET,79 STREET,ADDRESS,MIDDLE VILLAGE,69 ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T21:27:57.000,05 QUEENS,4037970042,QUEENS,1019207,197634,ONLINE,Unspecified,QUEENS,40.709067376377476,-73.87391206446081,"{'latitude': '40.709067376377476', 'longitude': '-73.87391206446081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58872448,2023-09-20T20:04:59.000,2023-09-20T20:39:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,109 POST AVENUE,POST AVENUE,WEST  204 STREET,WEST  207 STREET,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,POST AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T20:39:36.000,12 MANHATTAN,1022190001,MANHATTAN,1006227,254199,MOBILE,Unspecified,MANHATTAN,40.8643648284726,-73.92054510016914,"{'latitude': '40.8643648284726', 'longitude': '-73.92054510016914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58875665,2023-09-20T20:04:46.000,2023-10-03T13:43:49.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10466,857 EAST  232 STREET,EAST  232 STREET,BUSSING AVENUE,BRONXWOOD AVENUE,BUSSING AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  232 STREET,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-03T13:43:53.000,12 BRONX,2048570017,BRONX,1024835,264045,PHONE,Unspecified,BRONX,40.89132307514125,-73.85321081493555,"{'latitude': '40.89132307514125', 'longitude': '-73.85321081493555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58878425,2023-09-20T20:04:40.000,2023-09-23T13:04:57.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11231,173 BEARD STREET,BEARD STREET,VAN BRUNT STREET,CONOVER STREET,VAN BRUNT STREET,CONOVER STREET,ADDRESS,BROOKLYN,BEARD STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-22T13:37:19.000,06 BROOKLYN,3006100013,BROOKLYN,979772,185443,ONLINE,Unspecified,BROOKLYN,40.67567382017725,-74.01614380154535,"{'latitude': '40.67567382017725', 'longitude': '-74.01614380154535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58871192,2023-09-20T20:04:38.000,2023-09-20T20:38:48.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11234,CANARSIE PIER,CANARSIE PIER,BELT PARKWAY EXIT   13 EASTBOUND,ROCKAWAY PARKWAY,BELT PARKWAY EXIT   13 EASTBOUND,ROCKAWAY PARKWAY,UNRECOGNIZED,BROOKLYN,CANARSIE PIER,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T20:38:51.000,56 BROOKLYN,3083340050,BROOKLYN,1016335,168480,ONLINE,Unspecified,BROOKLYN,40.62905710979975,-73.88440995554011,"{'latitude': '40.62905710979975', 'longitude': '-73.88440995554011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876433,2023-09-20T20:04:36.000,2023-09-20T20:06:25.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10001,107 WEST   25 STREET,WEST   25 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   25 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T20:06:30.000,04 MANHATTAN,1008010030,MANHATTAN,986353,210491,ONLINE,Unspecified,MANHATTAN,40.744425515906904,-73.99241057401285,"{'latitude': '40.744425515906904', 'longitude': '-73.99241057401285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876801,2023-09-20T20:04:36.000,2023-09-21T02:36:53.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Highway,,,,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T02:37:00.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,Grand Central Pkwy,West/Toward RFK Triborough Bridge,Little Neck Pkwy ( Exit 24) - Cross Island Pkwy Union Tpke (Exit 23),Roadway
