unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,road_ramp,taxi_pick_up_location
58778246,2023-09-11T17:29:08.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11210,1464 EAST   24 STREET,EAST   24 STREET,ADDRESS,BROOKLYN,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T12:11:53.000,14 BROOKLYN,3076770018,BROOKLYN,997993,163379,ONLINE,Unspecified,BROOKLYN,40.61510337636988,-73.95049956235427,"{'latitude': '40.61510337636988', 'longitude': '-73.95049956235427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE N,OLEAN STREET,AVENUE N,OLEAN STREET,EAST   24 STREET,,,,,,,
58784268,2023-09-11T17:29:06.000,2023-10-02T11:45:46.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,Street,10460,526 MORRIS PARK AVENUE,MORRIS PARK AVENUE,ADDRESS,BRONX,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-12T11:11:17.000,11 BRONX,2040160011,BRONX,1019769,246204,PHONE,Unspecified,BRONX,40.84237685470161,-73.87162822916073,"{'latitude': '40.84237685470161', 'longitude': '-73.87162822916073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAMS STREET,VAN BUREN STREET,ADAMS STREET,VAN BUREN STREET,MORRIS PARK AVENUE,,,,,,,
58781071,2023-09-11T17:29:02.000,2023-09-13T15:33:40.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11201,145 HICKS STREET,HICKS STREET,ADDRESS,BROOKLYN,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-13T15:33:45.000,02 BROOKLYN,3002360088,BROOKLYN,985660,193290,PHONE,Unspecified,BROOKLYN,40.69721305855873,-73.99491511522676,"{'latitude': '40.69721305855873', 'longitude': '-73.99491511522676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CLARK STREET,LOVE LANE,CLARK STREET,LOVE LANE,HICKS STREET,,,,,,,
58787248,2023-09-11T17:29:00.000,2023-09-12T10:00:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11207,671 EVERGREEN AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-12T10:00:00.000,04 BROOKLYN,3034280004,BROOKLYN,1009281,189592,ONLINE,Unspecified,BROOKLYN,40.687027620202024,-73.90974444587725,"{'latitude': '40.687027620202024', 'longitude': '-73.90974444587725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SCHAEFER ST,DECATUR ST,,,,,,,,,,
58784382,2023-09-11T17:29:00.000,2023-09-12T06:19:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10036,640 8 AVENUE,8 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-12T06:19:00.000,05 MANHATTAN,1010137501,MANHATTAN,986967,214950,ONLINE,Unspecified,MANHATTAN,40.75666417742652,-73.99019293432467,"{'latitude': '40.75666417742652', 'longitude': '-73.99019293432467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",W 41 ST,W 42 ST,,,,N/A,,,,,,
58780122,2023-09-11T17:29:00.000,2023-09-12T06:19:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10036,640 8 AVENUE,8 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-12T06:19:00.000,05 MANHATTAN,1010137501,MANHATTAN,986967,214950,ONLINE,Unspecified,MANHATTAN,40.75666417742652,-73.99019293432467,"{'latitude': '40.75666417742652', 'longitude': '-73.99019293432467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",W 41 ST,W 42 ST,,,,N/A,,,,,,
58783775,2023-09-11T17:28:59.000,2023-09-11T17:58:06.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11436,114-49 149 STREET,149 STREET,ADDRESS,JAMAICA,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-11T17:58:09.000,12 QUEENS,4119800041,QUEENS,1041340,188998,ONLINE,Unspecified,QUEENS,40.68524850525361,-73.7941530126716,"{'latitude': '40.68524850525361', 'longitude': '-73.7941530126716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINDEN BOULEVARD,115 AVENUE,LINDEN BOULEVARD,115 AVENUE,149 STREET,,,,,,,
58779419,2023-09-11T17:28:57.000,2023-09-25T10:00:09.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10036,653 9 AVENUE,9 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,04 MANHATTAN,1010550033,MANHATTAN,986746,216419,ONLINE,Unspecified,MANHATTAN,40.760696271827605,-73.99099009284292,"{'latitude': '40.760696271827605', 'longitude': '-73.99099009284292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58785022,2023-09-11T17:28:57.000,2023-09-21T14:50:48.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,10036,653 9 AVENUE,9 AVENUE,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-21T00:00:00.000,04 MANHATTAN,1010550033,MANHATTAN,986746,216419,ONLINE,Unspecified,MANHATTAN,40.760696271827605,-73.99099009284292,"{'latitude': '40.760696271827605', 'longitude': '-73.99099009284292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58779201,2023-09-11T17:28:33.000,2023-09-11T17:48:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11432,161-20 89 AVENUE,89 AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T17:48:02.000,12 QUEENS,4097600045,QUEENS,1039777,196723,MOBILE,Unspecified,QUEENS,40.70646172417981,-73.79972495316272,"{'latitude': '40.70646172417981', 'longitude': '-73.79972495316272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",161 STREET,162 STREET,161 STREET,162 STREET,89 AVENUE,,,,,,,
58785597,2023-09-11T17:28:22.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10014,108 KING STREET,KING STREET,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-12T03:31:53.000,02 MANHATTAN,1005980058,MANHATTAN,982100,204541,MOBILE,Unspecified,MANHATTAN,40.72809422430162,-74.00775714075198,"{'latitude': '40.72809422430162', 'longitude': '-74.00775714075198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HUDSON STREET,GREENWICH STREET,HUDSON STREET,GREENWICH STREET,KING STREET,,,,,,,
58780401,2023-09-11T17:28:10.000,2023-09-11T17:57:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11210,1853 BROOKLYN AVENUE,BROOKLYN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T17:57:34.000,18 BROOKLYN,3076000011,BROOKLYN,1000540,168070,MOBILE,Unspecified,BROOKLYN,40.62797487325262,-73.94131429374353,"{'latitude': '40.62797487325262', 'longitude': '-73.94131429374353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE I,AVENUE J,AVENUE I,AVENUE J,BROOKLYN AVENUE,,,,,,,
58781258,2023-09-11T17:27:44.000,2023-11-21T12:23:45.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Non Passenger,Street,10028,EAST   86 STREET,EAST   86 STREET,INTERSECTION,,Closed,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,2023-11-21T12:23:50.000,08 MANHATTAN,,MANHATTAN,995656,223767,PHONE,Unspecified,MANHATTAN,40.780857608946064,-73.95881485536971,"{'latitude': '40.780857608946064', 'longitude': '-73.95881485536971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   86 STREET,MADISON AVENUE,EAST   86 STREET,MADISON AVENUE,,,,,,,,"EAST   86 STREET AND MADISON AVENUE, MANHATTAN, NY, 10028"
58780108,2023-09-11T17:27:04.000,2023-09-11T17:41:27.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11365,65-83 160 STREET,160 STREET,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T17:41:29.000,08 QUEENS,4067910001,QUEENS,1037220,207212,MOBILE,Unspecified,QUEENS,40.735267107123704,-73.80886497503708,"{'latitude': '40.735267107123704', 'longitude': '-73.80886497503708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",65 AVENUE,161 STREET,65 AVENUE,161 STREET,160 STREET,,,,,,,
58782470,2023-09-11T17:26:58.000,2023-11-20T15:41:48.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11209,331 76 STREET,76 STREET,ADDRESS,BROOKLYN,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-20T15:41:59.000,10 BROOKLYN,3059400070,BROOKLYN,976732,168995,ONLINE,Unspecified,BROOKLYN,40.630525590592654,-74.02708508141782,"{'latitude': '40.630525590592654', 'longitude': '-74.02708508141782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,76 STREET,,,,,,,
58782826,2023-09-11T17:26:52.000,2023-09-12T12:53:41.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Gutter,10312,877 HUGUENOT AVENUE,HUGUENOT AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-12T12:53:45.000,03 STATEN ISLAND,5063320046,STATEN ISLAND,930813,133453,ONLINE,Unspecified,STATEN ISLAND,40.53281209270412,-74.1922360497773,"{'latitude': '40.53281209270412', 'longitude': '-74.1922360497773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND RAILWAY LINE,AMBOY ROAD,STATEN ISLAND RAILWAY LINE,AMBOY ROAD,HUGUENOT AVENUE,,,,,,,
58784496,2023-09-11T17:26:26.000,2023-09-11T21:05:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11414,88-25 155 AVENUE,155 AVENUE,ADDRESS,HOWARD BEACH,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T21:06:03.000,10 QUEENS,4114340050,QUEENS,1026781,181897,ONLINE,Unspecified,QUEENS,40.665839822040894,-73.84669246498086,"{'latitude': '40.665839822040894', 'longitude': '-73.84669246498086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",88 STREET,89 STREET,88 STREET,89 STREET,155 AVENUE,,,,,,,
58781024,2023-09-11T17:26:17.000,2023-09-12T07:45:59.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10305,83 WINFIELD STREET,WINFIELD STREET,ADDRESS,STATEN ISLAND,Closed,NYC Parks inspected and determined the issue was out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-12T07:46:02.000,02 STATEN ISLAND,5034190062,STATEN ISLAND,962781,154004,ONLINE,Unspecified,STATEN ISLAND,40.589355564929214,-74.07729864117039,"{'latitude': '40.589355564929214', 'longitude': '-74.07729864117039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OLYMPIA BOULEVARD,PATTERSON AVENUE,OLYMPIA BOULEVARD,PATTERSON AVENUE,WINFIELD STREET,,,,,,,
58783373,2023-09-11T17:26:16.000,2023-09-11T18:05:50.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11212,344 CHESTER STREET,CHESTER STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T18:05:52.000,16 BROOKLYN,3035740001,BROOKLYN,1009198,180923,MOBILE,Unspecified,BROOKLYN,40.66323341427075,-73.91007581160015,"{'latitude': '40.66323341427075', 'longitude': '-73.91007581160015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,CHESTER STREET,,,,,,,
58779618,2023-09-11T17:26:14.000,2023-11-20T15:41:48.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11209,331 76 STREET,76 STREET,ADDRESS,BROOKLYN,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-20T15:41:58.000,10 BROOKLYN,3059400070,BROOKLYN,976732,168995,UNKNOWN,Unspecified,BROOKLYN,40.630525590592654,-74.02708508141782,"{'latitude': '40.630525590592654', 'longitude': '-74.02708508141782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,76 STREET,,,,,,,
58778139,2023-09-11T17:26:14.000,2023-09-12T12:45:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10019,,,INTERSECTION,MANHATTAN,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-12T12:45:00.000,04 MANHATTAN,,MANHATTAN,985947,220624,UNKNOWN,Unspecified,MANHATTAN,40.77223809749264,-73.99387321219142,"{'latitude': '40.77223809749264', 'longitude': '-73.99387321219142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,12 AVENUE,WEST 58 STREET,,N/A,,,,,,
58780948,2023-09-11T17:26:13.000,2023-09-11T18:25:26.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11233,1884 BERGEN STREET,BERGEN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T18:25:29.000,16 BROOKLYN,3014520017,BROOKLYN,1006799,184984,PHONE,Unspecified,BROOKLYN,40.674386383104014,-73.91870933359829,"{'latitude': '40.674386383104014', 'longitude': '-73.91870933359829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOWARD AVENUE,SARATOGA AVENUE,HOWARD AVENUE,SARATOGA AVENUE,BERGEN STREET,,,,,,,
58781719,2023-09-11T17:26:10.000,2023-09-11T19:40:22.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235,2211 AVENUE Z,AVENUE Z,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T19:40:26.000,15 BROOKLYN,3074410444,BROOKLYN,998921,153782,MOBILE,Unspecified,BROOKLYN,40.588760077992006,-73.94717787630282,"{'latitude': '40.588760077992006', 'longitude': '-73.94717787630282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   22 STREET,EAST   23 STREET,EAST   22 STREET,EAST   23 STREET,AVENUE Z,,,,,,,
58782977,2023-09-11T17:26:00.000,2023-09-11T19:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11377,31-34 55 STREET,55 STREET,ADDRESS,WOODSIDE,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-11T19:45:00.000,01 QUEENS,4011320018,QUEENS,1010207,214774,ONLINE,Unspecified,QUEENS,40.75614341869811,-73.90630840574248,"{'latitude': '40.75614341869811', 'longitude': '-73.90630840574248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31 AVE,32 AVE,,,,,,,,,,
58782927,2023-09-11T17:26:00.000,2023-09-12T06:19:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10036,640 8 AVENUE,8 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-12T06:19:00.000,05 MANHATTAN,1010137501,MANHATTAN,986967,214950,ONLINE,Unspecified,MANHATTAN,40.75666417742652,-73.99019293432467,"{'latitude': '40.75666417742652', 'longitude': '-73.99019293432467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",W 41 ST,W 42 ST,,,,N/A,,,,,,
58779449,2023-09-11T17:25:57.000,2023-10-08T09:48:37.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10029,154 EAST  105 STREET,EAST  105 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,11 MANHATTAN,1016320050,MANHATTAN,999112,227601,ONLINE,Unspecified,MANHATTAN,40.79137577738332,-73.94632734183767,"{'latitude': '40.79137577738332', 'longitude': '-73.94632734183767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58785618,2023-09-11T17:25:53.000,2023-09-12T11:09:32.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10468,4 WEST  192 STREET,WEST  192 STREET,ADDRESS,BRONX,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-12T11:09:36.000,07 BRONX,2032010030,BRONX,1012161,254681,ONLINE,Unspecified,BRONX,40.86567100392495,-73.89908952749899,"{'latitude': '40.86567100392495', 'longitude': '-73.89908952749899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JEROME AVENUE,DAVIDSON AVENUE,JEROME AVENUE,DAVIDSON AVENUE,WEST  192 STREET,,,,,,,
