unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction
58829523,2023-09-16T11:45:48.000,2023-09-16T12:22:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11208,1157 GLENMORE AVENUE,GLENMORE AVENUE,SHERIDAN AVENUE,GRANT AVENUE,SHERIDAN AVENUE,GRANT AVENUE,ADDRESS,BROOKLYN,GLENMORE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T12:22:45.000,05 BROOKLYN,BROOKLYN,1021359,186154,ONLINE,Unspecified,BROOKLYN,40.67754870535581,-73.86621317481398,"{'latitude': '40.67754870535581', 'longitude': '-73.86621317481398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3042030041,,,,,,
58827857,2023-09-16T11:45:05.000,2023-09-16T15:42:17.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11103,30 AVENUE,30 AVENUE,30 AVENUE,34 STREET,30 AVENUE,34 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T15:42:21.000,01 QUEENS,QUEENS,1006691,218278,PHONE,Unspecified,QUEENS,40.76577061799912,-73.91898767632166,"{'latitude': '40.76577061799912', 'longitude': '-73.91898767632166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58826518,2023-09-16T11:44:52.000,2023-09-16T15:52:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11106,34 STREET,34 STREET,34 STREET,36 AVENUE,34 STREET,36 AVENUE,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T15:52:56.000,01 QUEENS,QUEENS,1004377,214520,MOBILE,Unspecified,QUEENS,40.755461446715316,-73.92735249573865,"{'latitude': '40.755461446715316', 'longitude': '-73.92735249573865', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58831604,2023-09-16T11:44:52.000,2023-09-19T12:00:37.000,DSNY,Department of Sanitation,Dead Animal,Cat,Street,11421,89-10 80 STREET,80 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,WOODHAVEN,80 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T04:21:43.000,09 QUEENS,QUEENS,1022709,190162,PHONE,Unspecified,QUEENS,40.68854397620481,-73.86132323402667,"{'latitude': '40.68854397620481', 'longitude': '-73.86132323402667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4089090020,,,,,,
58829290,2023-09-16T11:44:43.000,2023-09-16T12:31:55.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11225,239 OCEAN AVENUE,OCEAN AVENUE,EAST LAKE DRIVE,EAST DRIVE,EAST LAKE DRIVE,EAST DRIVE,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T12:31:57.000,09 BROOKLYN,BROOKLYN,994731,178635,ONLINE,Unspecified,BROOKLYN,40.65698230332589,-73.96222514965272,"{'latitude': '40.65698230332589', 'longitude': '-73.96222514965272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3050260344,,,,,,
58835761,2023-09-16T11:44:40.000,2023-09-16T22:49:48.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10452,1441 EDWARD L GRANT HIGHWAY,EDWARD L GRANT HIGHWAY,PLIMPTON AVENUE,UNIVERSITY AVENUE,PLIMPTON AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,EDWARD L GRANT HIGHWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T22:49:53.000,04 BRONX,BRONX,1005565,246483,PHONE,Unspecified,BRONX,40.84318833698711,-73.92296300439696,"{'latitude': '40.84318833698711', 'longitude': '-73.92296300439696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025220098,,,,,,
58826746,2023-09-16T11:44:32.000,2023-09-16T11:52:46.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1385 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T11:52:50.000,03 BRONX,BRONX,1010561,243449,ONLINE,Unspecified,BRONX,40.8348474210791,-73.90491830085918,"{'latitude': '40.8348474210791', 'longitude': '-73.90491830085918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2029010001,,,,,,
58831047,2023-09-16T11:44:24.000,2023-09-16T11:54:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10027,301 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  125 STREET,WEST  126 STREET,WEST  125 STREET,WEST  126 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T11:54:24.000,09 MANHATTAN,MANHATTAN,997392,234703,ONLINE,Unspecified,MANHATTAN,40.81087154694672,-73.95252505166603,"{'latitude': '40.81087154694672', 'longitude': '-73.95252505166603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019520011,,,,,,
58836701,2023-09-16T11:44:17.000,2023-09-16T12:24:37.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Park/Playground,10031,699 WEST  138 STREET,WEST  138 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  138 STREET,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-16T12:24:37.000,09 MANHATTAN,MANHATTAN,996593,239034,MOBILE,N/A,MANHATTAN,40.8227600779797,-73.95540344133092,"{'latitude': '40.8227600779797', 'longitude': '-73.95540344133092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58830067,2023-09-16T11:44:17.000,2023-09-16T12:10:32.000,NYPD,New York City Police Department,Encampment,N/A,Park/Playground,10031,699 WEST  138 STREET,WEST  138 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  138 STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-16T12:10:42.000,09 MANHATTAN,MANHATTAN,996593,239034,MOBILE,N/A,MANHATTAN,40.8227600779797,-73.95540344133092,"{'latitude': '40.8227600779797', 'longitude': '-73.95540344133092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58826380,2023-09-16T11:44:00.000,2023-09-21T11:29:00.000,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),,11203,478 LENOX ROAD,LENOX ROAD,E 37 ST,E 38 ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection scheduled an inspection.,2023-09-21T11:29:00.000,17 BROOKLYN,BROOKLYN,1000098,177764,PHONE,Unspecified,BROOKLYN,40.65458362042137,-73.94288385387807,"{'latitude': '40.65458362042137', 'longitude': '-73.94288385387807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3048580003,,,,,,
58835297,2023-09-16T11:43:44.000,2023-10-23T12:07:52.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Unsecured Facility,Park,11201,114 BRIDGE STREET,BRIDGE STREET,YORK STREET,PROSPECT STREET,YORK STREET,PROSPECT STREET,ADDRESS,BROOKLYN,BRIDGE STREET,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-23T12:07:57.000,02 BROOKLYN,BROOKLYN,988461,194637,MOBILE,Susan Smith McKinney Steward Park,BROOKLYN,40.70090936963487,-73.98481302334834,"{'latitude': '40.70090936963487', 'longitude': '-73.98481302334834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3000660001,,,,,,
58830117,2023-09-16T11:43:38.000,2023-09-19T12:01:04.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11419,116-12 101 AVENUE,101 AVENUE,116 STREET,117 STREET,116 STREET,117 STREET,ADDRESS,SOUTH RICHMOND HILL,101 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T09:42:50.000,09 QUEENS,QUEENS,1031863,190449,ONLINE,Unspecified,QUEENS,40.689287213096435,-73.82831347860402,"{'latitude': '40.689287213096435', 'longitude': '-73.82831347860402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4094840006,,,,,,
58834462,2023-09-16T11:43:30.000,2023-09-16T12:11:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11419,101-44 124 STREET,124 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,SOUTH RICHMOND HILL,124 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T12:12:05.000,09 QUEENS,QUEENS,1033705,190995,PHONE,Unspecified,QUEENS,40.69077575336445,-73.82166746691654,"{'latitude': '40.69077575336445', 'longitude': '-73.82166746691654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4094900028,,,,,,
58830094,2023-09-16T11:43:21.000,2023-09-16T15:15:46.000,DSNY,Department of Sanitation,Abandoned Bike,Chained to Public Property,Street,11220,4601 6 AVENUE,6 AVENUE,46 STREET,47 STREET,46 STREET,47 STREET,ADDRESS,BROOKLYN,6 AVENUE,Closed,The Department of Sanitation investigated and found that the bike did not meet the criteria to be classified as derelict.,2023-09-16T12:13:52.000,07 BROOKLYN,BROOKLYN,982623,174606,ONLINE,Unspecified,BROOKLYN,40.64592962831723,-74.00586294234573,"{'latitude': '40.64592962831723', 'longitude': '-74.00586294234573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3007580011,,,,,,
58834270,2023-09-16T11:43:16.000,2023-09-16T13:01:18.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10017,109 EAST   42 STREET,EAST   42 STREET,DE PEW PLACE,LEXINGTON AVENUE,DE PEW PLACE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST   42 STREET,Closed,N/A,2023-09-16T13:01:22.000,05 MANHATTAN,MANHATTAN,990613,213201,PHONE,Unspecified,MANHATTAN,40.751861744730235,-73.97703428017383,"{'latitude': '40.751861744730235', 'longitude': '-73.97703428017383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1012800030,,,,,,
58836527,2023-09-16T11:42:50.000,2023-09-26T10:18:37.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,11225,CROWN STREET,CROWN STREET,CROWN STREET,WASHINGTON AVENUE,CROWN STREET,WASHINGTON AVENUE,INTERSECTION,,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-26T10:18:39.000,09 BROOKLYN,BROOKLYN,994845,182533,PHONE,Unspecified,BROOKLYN,40.667681315172246,-73.9618081540521,"{'latitude': '40.667681315172246', 'longitude': '-73.9618081540521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58834206,2023-09-16T11:42:48.000,2023-09-19T13:08:24.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10303,489 LISK AVENUE,LISK AVENUE,WOLKOFF LANE,SOUTH AVENUE,WOLKOFF LANE,SOUTH AVENUE,ADDRESS,STATEN ISLAND,LISK AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-18T14:19:20.000,01 STATEN ISLAND,STATEN ISLAND,938250,166248,ONLINE,Unspecified,STATEN ISLAND,40.62286942138891,-74.16570518133615,"{'latitude': '40.62286942138891', 'longitude': '-74.16570518133615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5016700430,,,,,,
58835229,2023-09-16T11:42:46.000,2023-09-18T11:02:47.000,DOHMH,Department of Health and Mental Hygiene,Mold,Public Complaint - Comm Location,Commercial Building,10301,29 BROOK STREET,BROOK STREET,FREMONT STREET,WESTERVELT AVENUE,FREMONT STREET,WESTERVELT AVENUE,ADDRESS,STATEN ISLAND,BROOK STREET,Closed,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-18T11:02:47.000,01 STATEN ISLAND,STATEN ISLAND,961603,171439,PHONE,Unspecified,STATEN ISLAND,40.63720809000592,-74.0815984761596,"{'latitude': '40.63720809000592', 'longitude': '-74.0815984761596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5000230017,,,,,,
58831116,2023-09-16T11:42:37.000,2023-10-02T08:17:54.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10459,900 FOX STREET,FOX STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,02 BRONX,BRONX,1013578,237936,PHONE,Unspecified,BRONX,40.819706316090034,-73.89403968924076,"{'latitude': '40.819706316090034', 'longitude': '-73.89403968924076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2027220048,,,,,,
58827218,2023-09-16T11:42:37.000,2023-09-16T17:35:59.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11226,1045 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-16T00:00:00.000,14 BROOKLYN,BROOKLYN,995764,171349,PHONE,Unspecified,BROOKLYN,40.636982527753965,-73.95851452386614,"{'latitude': '40.636982527753965', 'longitude': '-73.95851452386614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3052200072,,,,,,
58832644,2023-09-16T11:42:02.000,2023-09-16T11:42:02.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,11385,71-15 65 STREET,65 STREET,CENTRAL AVENUE,MYRTLE AVENUE,CENTRAL AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,65 STREET,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-16T11:42:02.000,05 QUEENS,QUEENS,1014584,195068,PHONE,Unspecified,QUEENS,40.70204137347102,-73.89059850635793,"{'latitude': '40.70204137347102', 'longitude': '-73.89059850635793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4036760037,,,,,,
58828445,2023-09-16T11:42:00.000,2023-09-16T11:58:32.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Store/Commercial,10011,425 WEST   15 STREET,WEST   15 STREET,9 AVENUE,HIGH LINE,9 AVENUE,HIGH LINE,ADDRESS,NEW YORK,WEST   15 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T11:58:39.000,04 MANHATTAN,MANHATTAN,982576,209661,ONLINE,Unspecified,MANHATTAN,40.742147464772245,-74.0060410198274,"{'latitude': '40.742147464772245', 'longitude': '-74.0060410198274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1007130001,,,,,,
58834203,2023-09-16T11:41:40.000,2023-09-22T09:39:46.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11213,193 UTICA AVENUE,UTICA AVENUE,PARK PLACE,STERLING PLACE,PARK PLACE,STERLING PLACE,ADDRESS,BROOKLYN,UTICA AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T11:07:11.000,08 BROOKLYN,BROOKLYN,1003445,184158,ONLINE,Unspecified,BROOKLYN,40.6721271071147,-73.93080307671003,"{'latitude': '40.6721271071147', 'longitude': '-73.93080307671003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3013730111,,,,,,
58827869,2023-09-16T11:41:28.000,2023-10-27T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11419,104-64 128 STREET,128 STREET,,,,,ADDRESS,SOUTH RICHMOND HILL,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-10-27T00:00:00.000,10 QUEENS,QUEENS,1035040,190188,UNKNOWN,Unspecified,QUEENS,40.68855316839335,-73.81685961403421,"{'latitude': '40.68855316839335', 'longitude': '-73.81685961403421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4095810038,,,,,,
58829146,2023-09-16T11:41:28.000,2023-09-23T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,10040,4650 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-23T00:00:00.000,12 MANHATTAN,MANHATTAN,1003736,253454,UNKNOWN,Unspecified,MANHATTAN,40.862325879428376,-73.9295531389914,"{'latitude': '40.862325879428376', 'longitude': '-73.9295531389914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021750001,N/A,,,,,
58830046,2023-09-16T11:41:28.000,2023-11-14T08:31:22.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10025,2 WEST  108 STREET,WEST  108 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,CENTRAL PARK WEST,MANHATTAN AVENUE,ADDRESS,NEW YORK,WEST  108 STREET,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-14T08:31:25.000,07 MANHATTAN,MANHATTAN,995518,230536,ONLINE,Unspecified,MANHATTAN,40.79943686933855,-73.95930179428082,"{'latitude': '40.79943686933855', 'longitude': '-73.95930179428082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1018430036,,"2 WEST  108 STREET, MANHATTAN (NEW YORK), NY, 10025",,,,
