unique_key,created_date,agency,agency_name,complaint_type,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,descriptor,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,taxi_company_borough
58827637,2023-09-16T09:05:39.000,DSNY,Department of Sanitation,Missed Collection,Street,11419,107-63 121 STREET,121 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,SOUTH RICHMOND HILL,121 STREET,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-16T09:59:22.000,10 QUEENS,4096010051,QUEENS,1034010,188208,ONLINE,Unspecified,QUEENS,40.683124383495425,-73.82058823693964,"{'latitude': '40.683124383495425', 'longitude': '-73.82058823693964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:59:22.000,Trash,,,,,,,,
58827311,2023-09-16T09:05:22.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Street,11206,HUMBOLDT STREET,HUMBOLDT STREET,HUMBOLDT STREET,VARET STREET,HUMBOLDT STREET,VARET STREET,INTERSECTION,,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-22T13:04:47.000,01 BROOKLYN,,BROOKLYN,1000670,195485,ONLINE,Unspecified,BROOKLYN,40.70322269815511,-73.94077919074375,"{'latitude': '40.70322269815511', 'longitude': '-73.94077919074375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T13:04:45.000,Traffic Sign or Signal Blocked,,,,,,,,
58831207,2023-09-16T09:05:07.000,NYPD,New York City Police Department,Abandoned Vehicle,Street/Sidewalk,10462,974 SACKET AVENUE,SACKET AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,ADDRESS,BRONX,SACKET AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-16T16:32:49.000,11 BRONX,2040620049,BRONX,1024699,246690,MOBILE,Unspecified,BRONX,40.84368957450258,-73.85380746145395,"{'latitude': '40.84368957450258', 'longitude': '-73.85380746145395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T16:32:46.000,With License Plate,,,,,,,,
58836239,2023-09-16T09:05:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11101,11-25 46 ROAD,46 ROAD,11 STREET,21 STREET,11 STREET,21 STREET,ADDRESS,LONG ISLAND CITY,46 ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T09:52:41.000,02 QUEENS,4000550013,QUEENS,998168,210916,MOBILE,Unspecified,QUEENS,40.74558133205491,-73.94977105605933,"{'latitude': '40.74558133205491', 'longitude': '-73.94977105605933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:52:37.000,Loud Music/Party,,,,,,,,
58833013,2023-09-16T09:05:00.000,DEP,Department of Environmental Protection,Sewer,,10468,,,,,CEDAR AVENUE,WEST FORDHAM ROAD,INTERSECTION,BRONX,,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-16T09:10:00.000,07 BRONX,,BRONX,1008643,253242,PHONE,Unspecified,BRONX,40.86173180856398,-73.91181386455017,"{'latitude': '40.86173180856398', 'longitude': '-73.91181386455017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:10:00.000,Manhole Cover Missing (Emergency) (SA3),,,,,,,,
58828968,2023-09-16T09:05:00.000,DEP,Department of Environmental Protection,Noise,,11210,1055 EAST   34 STREET,EAST   34 STREET,DEAD END,AVENUE I,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-23T16:00:00.000,18 BROOKLYN,3075800024,BROOKLYN,999937,168939,ONLINE,Unspecified,BROOKLYN,40.63036118286943,-73.94348461715703,"{'latitude': '40.63036118286943', 'longitude': '-73.94348461715703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T16:00:00.000,Noise: Construction Before/After Hours (NM1),N/A,,,,,,,
58832989,2023-09-16T09:05:00.000,DEP,Department of Environmental Protection,Air Quality,,11358,45-12 172 STREET,172 STREET,45 AVE,46 AVE,,,ADDRESS,FLUSHING,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T15:00:00.000,07 QUEENS,4055250048,QUEENS,1041412,214422,PHONE,Unspecified,QUEENS,40.755030597433844,-73.79367749080608,"{'latitude': '40.755030597433844', 'longitude': '-73.79367749080608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T15:00:00.000,"Air: Odor/Fumes, Vehicle Idling (AD3)",N/A,,,,,,,
58828869,2023-09-16T09:04:59.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11204,6402 24 AVENUE,24 AVENUE,64 STREET,65 STREET,64 STREET,65 STREET,ADDRESS,BROOKLYN,24 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T10:43:03.000,11 BROOKLYN,3065590036,BROOKLYN,990778,162127,ONLINE,Unspecified,BROOKLYN,40.61167514809308,-73.97648823043437,"{'latitude': '40.61167514809308', 'longitude': '-73.97648823043437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:43:00.000,Blocked Crosswalk,,,,,,,,
58829762,2023-09-16T09:04:54.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,RESIDENTIAL BUILDING,11210,135 AMERSFORT PLACE,AMERSFORT PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-17T00:00:00.000,14 BROOKLYN,3075560018,BROOKLYN,998038,169869,ONLINE,Unspecified,BROOKLYN,40.63291699504363,-73.9503242220154,"{'latitude': '40.63291699504363', 'longitude': '-73.9503242220154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-17T20:39:06.000,GARBAGE/RECYCLING STORAGE,,,,,,,,
58833099,2023-09-16T09:04:50.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11221,24 LAWTON STREET,LAWTON STREET,BROADWAY,BUSHWICK AVENUE,BROADWAY,BUSHWICK AVENUE,ADDRESS,BROOKLYN,LAWTON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T10:16:06.000,04 BROOKLYN,3032290033,BROOKLYN,1003525,192621,ONLINE,Unspecified,BROOKLYN,40.69535593078403,-73.9304904722123,"{'latitude': '40.69535593078403', 'longitude': '-73.9304904722123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:16:02.000,Blocked Sidewalk,,,,,,,,
58830978,2023-09-16T09:04:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11203,353 EAST   51 STREET,EAST   51 STREET,LINDEN BOULEVARD,CHURCH AVENUE,LINDEN BOULEVARD,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   51 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T09:22:47.000,17 BROOKLYN,3046770058,BROOKLYN,1003812,177222,ONLINE,Unspecified,BROOKLYN,40.653088523485486,-73.92950018596493,"{'latitude': '40.653088523485486', 'longitude': '-73.92950018596493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:22:43.000,Loud Music/Party,,,,,,,,
58834398,2023-09-16T09:04:44.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11220,6818 VISTA PLACE,VISTA PLACE,68 STREET,BAY RIDGE AVENUE,68 STREET,BAY RIDGE AVENUE,ADDRESS,BROOKLYN,VISTA PLACE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T09:35:27.000,10 BROOKLYN,3058650069,BROOKLYN,978864,170016,MOBILE,Unspecified,BROOKLYN,40.63332957229183,-74.01940494503758,"{'latitude': '40.63332957229183', 'longitude': '-74.01940494503758', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:35:22.000,Blocked Hydrant,,,,,,,,
58834082,2023-09-16T09:04:42.000,DOT,Department of Transportation,Street Condition,Street,10465,321 QUINCY AVENUE,QUINCY AVENUE,MILES AVENUE,SAMPSON AVENUE,MILES AVENUE,SAMPSON AVENUE,ADDRESS,BRONX,QUINCY AVENUE,Closed,This request required re-assignment to a new DOT unit.,2023-09-18T08:15:29.000,10 BRONX,2055790101,BRONX,1034060,237501,PHONE,Unspecified,BRONX,40.81842061835425,-73.82004284177118,"{'latitude': '40.81842061835425', 'longitude': '-73.82004284177118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T08:15:19.000,Cave-in,,,,,,,,
58831124,2023-09-16T09:04:40.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,RESIDENTIAL BUILDING,10069,160 RIVERSIDE BOULEVARD,RIVERSIDE BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,07 MANHATTAN,1011710132,MANHATTAN,987375,222653,ONLINE,Unspecified,MANHATTAN,40.77780678048066,-73.98871666877596,"{'latitude': '40.77780678048066', 'longitude': '-73.98871666877596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T09:47:01.000,ENTIRE BUILDING,,,,,,,,
58827813,2023-09-16T09:04:40.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10302,54 ELDRIDGE AVENUE,ELDRIDGE AVENUE,ST ANTHONY PLACE,DEAD END,ST ANTHONY PLACE,DEAD END,ADDRESS,STATEN ISLAND,ELDRIDGE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T09:38:47.000,01 STATEN ISLAND,5003910001,STATEN ISLAND,946842,166521,ONLINE,Unspecified,STATEN ISLAND,40.62365919380438,-74.13475590258741,"{'latitude': '40.62365919380438', 'longitude': '-74.13475590258741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:38:44.000,Commercial Overnight Parking,,,,,,,,
58827131,2023-09-16T09:04:32.000,DPR,Department of Parks and Recreation,Animal in a Park,Park,10039,319 WEST  145 STREET,WEST  145 STREET,BRADHURST AVENUE,EDGECOMBE AVENUE,BRADHURST AVENUE,EDGECOMBE AVENUE,ADDRESS,NEW YORK,WEST  145 STREET,Closed,NYC Parks couldn't respond to your complaint because they had to devote resources to other critical services at the time. The agency will use your complaint for future planning.,2023-09-16T10:02:10.000,10 MANHATTAN,1020520001,MANHATTAN,1000010,239242,ONLINE,Unspecified,MANHATTAN,40.82332554323123,-73.94305697510212,"{'latitude': '40.82332554323123', 'longitude': '-73.94305697510212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:02:06.000,Dog Off Leash,,,,,,,,
58834091,2023-09-16T09:03:56.000,DOT,Department of Transportation,Street Sign - Damaged,Street,10454,2412 3 AVENUE,3 AVENUE,BRUCKNER BOULEVARD,EAST  134 STREET,BRUCKNER BOULEVARD,EAST  134 STREET,ADDRESS,BRONX,3 AVENUE,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-21T13:17:29.000,01 BRONX,2023170001,BRONX,1003474,233860,ONLINE,Unspecified,BRONX,40.80854660565276,-73.93055649234374,"{'latitude': '40.80854660565276', 'longitude': '-73.93055649234374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T13:17:25.000,Street Cleaning - ASP,,,,,,,,
58830995,2023-09-16T09:03:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11101,11-25 46 ROAD,46 ROAD,11 STREET,21 STREET,11 STREET,21 STREET,ADDRESS,LONG ISLAND CITY,46 ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T09:52:35.000,02 QUEENS,4000550013,QUEENS,998168,210916,MOBILE,Unspecified,QUEENS,40.74558133205491,-73.94977105605933,"{'latitude': '40.74558133205491', 'longitude': '-73.94977105605933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:52:29.000,Loud Music/Party,,,,,,,,
58829110,2023-09-16T09:03:37.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11220,6803 VISTA PLACE,VISTA PLACE,68 STREET,BAY RIDGE AVENUE,68 STREET,BAY RIDGE AVENUE,ADDRESS,BROOKLYN,VISTA PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T09:09:30.000,10 BROOKLYN,3058650038,BROOKLYN,978884,170038,MOBILE,Unspecified,BROOKLYN,40.633389969763314,-74.01933290555218,"{'latitude': '40.633389969763314', 'longitude': '-74.01933290555218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:09:25.000,Posted Parking Sign Violation,,,,,,,,
58835052,2023-09-16T09:03:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10039,319 WEST  145 STREET,WEST  145 STREET,BRADHURST AVENUE,EDGECOMBE AVENUE,BRADHURST AVENUE,EDGECOMBE AVENUE,ADDRESS,NEW YORK,WEST  145 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T09:48:45.000,10 MANHATTAN,1020520001,MANHATTAN,1000010,239242,MOBILE,Unspecified,MANHATTAN,40.82332554323123,-73.94305697510212,"{'latitude': '40.82332554323123', 'longitude': '-73.94305697510212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:48:42.000,Loud Talking,,,,,,,,
58836724,2023-09-16T09:02:48.000,DSNY,Department of Sanitation,Dirty Condition,Sidewalk,11249,25 NORTH FIFTH STREET,NORTH FIFTH STREET,NORTH    4 PLACE,KENT AVENUE,NORTH    4 PLACE,KENT AVENUE,ADDRESS,BROOKLYN,NORTH    5 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T14:14:00.000,01 BROOKLYN,3023327501,BROOKLYN,994482,201359,MOBILE,Unspecified,BROOKLYN,40.719354749344355,-73.9630880657639,"{'latitude': '40.719354749344355', 'longitude': '-73.9630880657639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T14:13:57.000,Trash,,,,,,,,
58827299,2023-09-16T09:02:47.000,TLC,Taxi and Limousine Commission,Lost Property,Taxi,10001,1150 BROADWAY,BROADWAY,WEST   26 STREET,WEST   27 STREET,WEST   26 STREET,WEST   27 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,See notes for information.,2023-09-21T16:11:28.000,05 MANHATTAN,1008280041,MANHATTAN,987325,210443,PHONE,Unspecified,MANHATTAN,40.74429348334909,-73.98890278711659,"{'latitude': '40.74429348334909', 'longitude': '-73.98890278711659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:11:23.000,Bag/Wallet,,,,,,,"1150 BROADWAY, MANHATTAN (NEW YORK), NY, 10001",
58833411,2023-09-16T09:02:41.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,11207,190 COZINE AVENUE,COZINE AVENUE,VERMONT STREET,VAN SICLEN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,COZINE AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-16T09:18:20.000,05 BROOKLYN,3044157501,BROOKLYN,1016213,178011,ONLINE,Unspecified,BROOKLYN,40.655218076771995,-73.88480431995897,"{'latitude': '40.655218076771995', 'longitude': '-73.88480431995897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:18:16.000,Banging/Pounding,,,,,,,,
58830003,2023-09-16T09:02:39.000,DOHMH,Department of Health and Mental Hygiene,Smoking,Residential Building,11226,241 LINDEN BOULEVARD,LINDEN BOULEVARD,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-19T11:58:02.000,17 BROOKLYN,3050850070,BROOKLYN,998027,177048,ONLINE,Unspecified,BROOKLYN,40.652621821249014,-73.95034919279014,"{'latitude': '40.652621821249014', 'longitude': '-73.95034919279014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Smoking Violation,,,,,,,,
58826419,2023-09-16T09:02:30.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T10:50:13.000,12 BRONX,2048330028,BRONX,1022911,264242,PHONE,Unspecified,BRONX,40.89187241649303,-73.86016845296459,"{'latitude': '40.89187241649303', 'longitude': '-73.86016845296459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:50:08.000,Blocked Hydrant,,,,,,,,
58828779,2023-09-16T09:02:04.000,DHS,Department of Homeless Services,Encampment,Street/Sidewalk,10010,949 BROADWAY,BROADWAY,EAST   22 STREET,EAST   23 STREET,EAST   22 STREET,EAST   23 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-17T08:46:13.000,05 MANHATTAN,1008510001,MANHATTAN,987224,209234,MOBILE,Unspecified,MANHATTAN,40.7409751144926,-73.98926781548998,"{'latitude': '40.7409751144926', 'longitude': '-73.98926781548998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-17T08:46:09.000,N/A,,,,,,,,
58827468,2023-09-16T09:02:04.000,NYPD,New York City Police Department,Encampment,Street/Sidewalk,10010,949 BROADWAY,BROADWAY,EAST   22 STREET,EAST   23 STREET,EAST   22 STREET,EAST   23 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-16T09:07:51.000,05 MANHATTAN,1008510001,MANHATTAN,987224,209234,MOBILE,Unspecified,MANHATTAN,40.7409751144926,-73.98926781548998,"{'latitude': '40.7409751144926', 'longitude': '-73.98926781548998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T09:07:48.000,N/A,,,,,,,,
