unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,road_ramp,bridge_highway_segment,facility_type,bridge_highway_direction,due_date
58903992,2023-09-23T12:32:31.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11236,599 EAST   83 STREET,EAST   83 STREET,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,EAST   83 STREET,In Progress,,,18 BROOKLYN,3079620011,BROOKLYN,1007931,172521,PHONE,Unspecified,BROOKLYN,40.640175243323384,-73.91467216567655,"{'latitude': '40.640175243323384', 'longitude': '-73.91467216567655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903398,2023-09-23T12:32:26.000,2023-09-23T12:57:37.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11103,30-10 STEINWAY STREET,STEINWAY STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,ASTORIA,STEINWAY STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T12:57:41.000,01 QUEENS,4006600050,QUEENS,1007668,217390,MOBILE,Unspecified,QUEENS,40.76333075434715,-73.91546378848047,"{'latitude': '40.76333075434715', 'longitude': '-73.91546378848047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58907049,2023-09-23T12:32:22.000,2023-09-25T11:12:21.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11211,279 SOUTH    5 STREET,SOUTH    5 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,01 BROOKLYN,3024470026,BROOKLYN,995947,197660,PHONE,Unspecified,BROOKLYN,40.70920006308563,-73.95780950695158,"{'latitude': '40.70920006308563', 'longitude': '-73.95780950695158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58907784,2023-09-23T12:32:00.000,2023-09-23T17:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11103,25-63 48 STREET,48 STREET,AMTRAK-CONNECTING RAIL LINE,28 AVE,,,ADDRESS,ASTORIA,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-23T17:55:00.000,01 QUEENS,4007440018,QUEENS,1010306,217699,ONLINE,Unspecified,QUEENS,40.76417149801192,-73.905939729542,"{'latitude': '40.76417149801192', 'longitude': '-73.905939729542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58908872,2023-09-23T12:32:00.000,2023-09-23T13:50:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10462,2265 WESTCHESTER AVENUE,WESTCHESTER AVENUE,WATERBURY AVE,PELHAM LINE,,,ADDRESS,BRONX,,Closed,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-23T13:50:00.000,10 BRONX,2039640045,BRONX,1025938,243377,PHONE,Unspecified,BRONX,40.8345906037867,-73.84935001524146,"{'latitude': '40.8345906037867', 'longitude': '-73.84935001524146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58907778,2023-09-23T12:32:00.000,2023-10-19T13:30:00.000,DEP,Department of Environmental Protection,Sewer,Defective/Missing Curb Piece (SC4),,11207,,,,,BARBEY STREET,LIVONIA AVENUE,INTERSECTION,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint and has performed repair work.,2023-10-19T13:30:00.000,05 BROOKLYN,,BROOKLYN,1015933,181937,ONLINE,Unspecified,BROOKLYN,40.66599507837377,-73.88579500048921,"{'latitude': '40.66599507837377', 'longitude': '-73.88579500048921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904716,2023-09-23T12:31:23.000,2023-09-23T12:43:43.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Street/Sidewalk,11210,EAST   29 STREET,EAST   29 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,BLOCKFACE,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T12:43:46.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,
58903504,2023-09-23T12:30:10.000,2023-09-23T13:16:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11436,137-26 131 AVENUE,131 AVENUE,VAN WYCK EXPRESSWAY,DEAD END,VAN WYCK EXPRESSWAY,DEAD END,ADDRESS,JAMAICA,131 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T13:16:42.000,12 QUEENS,4120740216,QUEENS,1039599,183647,MOBILE,Unspecified,QUEENS,40.67057231648543,-73.80047438710932,"{'latitude': '40.67057231648543', 'longitude': '-73.80047438710932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903313,2023-09-23T12:30:05.000,2023-09-23T13:23:35.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11221,922 GREENE AVENUE,GREENE AVENUE,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,GREENE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T13:23:39.000,03 BROOKLYN,3016210040,BROOKLYN,1003286,190913,ONLINE,Unspecified,BROOKLYN,40.690668384484674,-73.93135718055267,"{'latitude': '40.690668384484674', 'longitude': '-73.93135718055267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903017,2023-09-23T12:29:34.000,2023-09-23T13:36:44.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11236,9015 AVENUE A,AVENUE A,REMSEN AVENUE,EAST   91 STREET,REMSEN AVENUE,EAST   91 STREET,ADDRESS,BROOKLYN,AVENUE A,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T13:36:47.000,17 BROOKLYN,3047110003,BROOKLYN,1007017,176569,PHONE,Unspecified,BROOKLYN,40.65128852149735,-73.91795184422814,"{'latitude': '40.65128852149735', 'longitude': '-73.91795184422814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903260,2023-09-23T12:29:28.000,2023-09-23T13:16:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11436,137-26 131 AVENUE,131 AVENUE,VAN WYCK EXPRESSWAY,DEAD END,VAN WYCK EXPRESSWAY,DEAD END,ADDRESS,JAMAICA,131 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T13:16:43.000,12 QUEENS,4120740216,QUEENS,1039599,183647,MOBILE,Unspecified,QUEENS,40.67057231648543,-73.80047438710932,"{'latitude': '40.67057231648543', 'longitude': '-73.80047438710932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58906558,2023-09-23T12:29:22.000,2023-10-14T14:28:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,123 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,17 BROOKLYN,3050840084,BROOKLYN,996951,176972,PHONE,Unspecified,BROOKLYN,40.6524148264688,-73.95422712196176,"{'latitude': '40.6524148264688', 'longitude': '-73.95422712196176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58907548,2023-09-23T12:29:22.000,2023-10-14T14:28:26.000,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,11226,123 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,17 BROOKLYN,3050840084,BROOKLYN,996951,176972,PHONE,Unspecified,BROOKLYN,40.6524148264688,-73.95422712196176,"{'latitude': '40.6524148264688', 'longitude': '-73.95422712196176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903759,2023-09-23T12:29:10.000,2023-09-23T13:17:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,903 DREW STREET,DREW STREET,BEND,STANLEY AVENUE,BEND,STANLEY AVENUE,ADDRESS,BROOKLYN,DREW STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T13:17:28.000,05 BROOKLYN,3045167501,BROOKLYN,1023020,182309,ONLINE,Unspecified,BROOKLYN,40.66698793707663,-73.86024699798972,"{'latitude': '40.66698793707663', 'longitude': '-73.86024699798972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903483,2023-09-23T12:29:01.000,2023-09-26T08:29:04.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11104,43-24 43 STREET,43 STREET,43 AVENUE,QUEENS BOULEVARD,43 AVENUE,QUEENS BOULEVARD,ADDRESS,SUNNYSIDE,43 STREET,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-26T08:29:10.000,02 QUEENS,4001630031,QUEENS,1006073,210608,ONLINE,Unspecified,QUEENS,40.74471997499673,-73.92124355803602,"{'latitude': '40.74471997499673', 'longitude': '-73.92124355803602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58908325,2023-09-23T12:29:00.000,2023-09-25T12:25:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11201,302 WARREN STREET,WARREN STREET,COURT ST,SMITH ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-25T12:25:00.000,06 BROOKLYN,3003960024,BROOKLYN,986293,189184,ONLINE,Unspecified,BROOKLYN,40.68594291252181,-73.99263357176393,"{'latitude': '40.68594291252181', 'longitude': '-73.99263357176393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,
58908851,2023-09-23T12:29:00.000,2023-09-25T08:40:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11226,521 OCEAN AVENUE,OCEAN AVENUE,CHURCH AVE,TENNIS CT,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-25T08:40:00.000,14 BROOKLYN,3051010001,BROOKLYN,995084,176043,ONLINE,Unspecified,BROOKLYN,40.6498674046847,-73.96095705692136,"{'latitude': '40.6498674046847', 'longitude': '-73.96095705692136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,
58904009,2023-09-23T12:28:23.000,2023-09-23T13:16:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11436,137-26 131 AVENUE,131 AVENUE,VAN WYCK EXPRESSWAY,DEAD END,VAN WYCK EXPRESSWAY,DEAD END,ADDRESS,JAMAICA,131 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T13:16:42.000,12 QUEENS,4120740216,QUEENS,1039599,183647,MOBILE,Unspecified,QUEENS,40.67057231648543,-73.80047438710932,"{'latitude': '40.67057231648543', 'longitude': '-73.80047438710932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903514,2023-09-23T12:28:19.000,2023-09-23T13:16:07.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11375,102-30 QUEENS BOULEVARD,QUEENS BOULEVARD,68 AVENUE,68 ROAD,68 AVENUE,68 ROAD,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T13:16:12.000,06 QUEENS,4031737501,QUEENS,1025568,203636,ONLINE,Unspecified,QUEENS,40.725513985000454,-73.85093149470026,"{'latitude': '40.725513985000454', 'longitude': '-73.85093149470026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904225,2023-09-23T12:28:15.000,2023-09-23T13:27:36.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10032,465 WEST  157 STREET,WEST  157 STREET,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST  157 STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-23T13:27:38.000,12 MANHATTAN,1021080068,MANHATTAN,1000540,242583,PHONE,Unspecified,MANHATTAN,40.83249467064303,-73.94113390139424,"{'latitude': '40.83249467064303', 'longitude': '-73.94113390139424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903520,2023-09-23T12:28:04.000,2023-10-02T09:10:12.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11213,423 HERKIMER STREET,HERKIMER STREET,KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,ADDRESS,BROOKLYN,HERKIMER STREET,Closed,"The Department of Transportation inspected the condition and issued a summons to the responsible party. A re-inspection will be done within 10 days. If the condition still exists, a second summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",2023-10-02T09:10:16.000,03 BROOKLYN,3018640048,BROOKLYN,1001034,186695,MOBILE,Unspecified,BROOKLYN,40.6790954980522,-73.93948827881218,"{'latitude': '40.6790954980522', 'longitude': '-73.93948827881218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58907372,2023-09-23T12:28:00.000,2023-09-23T13:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11220,,,,,3 AVENUE,56 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-23T13:30:00.000,07 BROOKLYN,,BROOKLYN,979245,174016,UNKNOWN,Unspecified,BROOKLYN,40.64430894076145,-74.01803522672081,"{'latitude': '40.64430894076145', 'longitude': '-74.01803522672081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,
58903818,2023-09-23T12:27:46.000,2023-09-26T13:09:18.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,11207,DUMONT AVENUE,DUMONT AVENUE,DUMONT AVENUE,SCHENCK AVENUE,DUMONT AVENUE,SCHENCK AVENUE,INTERSECTION,,,Closed,The Department of Sanitation observed illegal postings at the location. The Department will issue a Summons to the responsible party once it is identified.,2023-09-26T13:09:23.000,05 BROOKLYN,,BROOKLYN,1015575,182444,ONLINE,Unspecified,BROOKLYN,40.667387953325694,-73.88708309524128,"{'latitude': '40.667387953325694', 'longitude': '-73.88708309524128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903869,2023-09-23T12:27:34.000,2023-09-23T12:49:27.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11209,7124 COLONIAL ROAD,COLONIAL ROAD,71 STREET,72 STREET,71 STREET,72 STREET,ADDRESS,BROOKLYN,COLONIAL ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T12:49:31.000,10 BROOKLYN,3058880042,BROOKLYN,975330,170720,ONLINE,Unspecified,BROOKLYN,40.63525904890755,-74.03213834327562,"{'latitude': '40.63525904890755', 'longitude': '-74.03213834327562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903974,2023-09-23T12:27:16.000,2023-09-23T13:46:03.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11428,90 AVENUE,90 AVENUE,90 AVENUE,BORKEL PLACE,90 AVENUE,BORKEL PLACE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T13:46:08.000,13 QUEENS,,QUEENS,1056709,204839,ONLINE,Unspecified,QUEENS,40.72861564220416,-73.73856749143971,"{'latitude': '40.72861564220416', 'longitude': '-73.73856749143971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903352,2023-09-23T12:26:55.000,2023-09-23T12:53:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234,1892 EAST   49 STREET,EAST   49 STREET,AVENUE O,FILLMORE AVENUE,AVENUE O,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   49 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T12:53:41.000,18 BROOKLYN,3084880001,BROOKLYN,1004391,163287,MOBILE,Unspecified,BROOKLYN,40.61483862183927,-73.9274551101418,"{'latitude': '40.61483862183927', 'longitude': '-73.9274551101418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903502,2023-09-23T12:26:39.000,2023-09-23T13:16:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11436,137-26 131 AVENUE,131 AVENUE,VAN WYCK EXPRESSWAY,DEAD END,VAN WYCK EXPRESSWAY,DEAD END,ADDRESS,JAMAICA,131 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T13:16:37.000,12 QUEENS,4120740216,QUEENS,1039599,183647,MOBILE,Unspecified,QUEENS,40.67057231648543,-73.80047438710932,"{'latitude': '40.67057231648543', 'longitude': '-73.80047438710932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
