unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date
58860111,2023-09-19T15:07:51.000,2023-09-24T15:40:22.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11213,1325 PROSPECT PLACE,PROSPECT PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,08 BROOKLYN,3013600081,BROOKLYN,1003004,184606,PHONE,Unspecified,BROOKLYN,40.673357711425595,-73.93239161042422,"{'latitude': '40.673357711425595', 'longitude': '-73.93239161042422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58861970,2023-09-19T15:07:49.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,11230,2057 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-19T00:00:00.000,14 BROOKLYN,3067670065,BROOKLYN,997083,162231,PHONE,Unspecified,BROOKLYN,40.611953718417425,-73.95377944113065,"{'latitude': '40.611953718417425', 'longitude': '-73.95377944113065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862058,2023-09-19T15:07:46.000,2023-10-01T02:04:02.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11212,9302 KINGS HIGHWAY,KINGS HIGHWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,17 BROOKLYN,3046680069,BROOKLYN,1006162,178740,PHONE,Unspecified,BROOKLYN,40.6572495966907,-73.92102605440701,"{'latitude': '40.6572495966907', 'longitude': '-73.92102605440701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867809,2023-09-19T15:07:45.000,2023-10-01T02:04:02.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11212,9302 KINGS HIGHWAY,KINGS HIGHWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,17 BROOKLYN,3046680069,BROOKLYN,1006162,178740,PHONE,Unspecified,BROOKLYN,40.6572495966907,-73.92102605440701,"{'latitude': '40.6572495966907', 'longitude': '-73.92102605440701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58858233,2023-09-19T15:07:45.000,2023-10-01T02:04:02.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11212,9302 KINGS HIGHWAY,KINGS HIGHWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,17 BROOKLYN,3046680069,BROOKLYN,1006162,178740,PHONE,Unspecified,BROOKLYN,40.6572495966907,-73.92102605440701,"{'latitude': '40.6572495966907', 'longitude': '-73.92102605440701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860002,2023-09-19T15:07:45.000,2023-10-01T02:04:02.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11212,9302 KINGS HIGHWAY,KINGS HIGHWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,17 BROOKLYN,3046680069,BROOKLYN,1006162,178740,PHONE,Unspecified,BROOKLYN,40.6572495966907,-73.92102605440701,"{'latitude': '40.6572495966907', 'longitude': '-73.92102605440701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867844,2023-09-19T15:07:45.000,2023-10-11T14:49:44.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11212,9302 KINGS HIGHWAY,KINGS HIGHWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,17 BROOKLYN,3046680069,BROOKLYN,1006162,178740,PHONE,Unspecified,BROOKLYN,40.6572495966907,-73.92102605440701,"{'latitude': '40.6572495966907', 'longitude': '-73.92102605440701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58858296,2023-09-19T15:07:35.000,2023-09-19T15:07:35.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11213,401 SCHENECTADY AVENUE,SCHENECTADY AVENUE,,,,,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-19T00:00:00.000,09 BROOKLYN,3014240001,BROOKLYN,1002464,181187,UNKNOWN,Unspecified,BROOKLYN,40.66397444916069,-73.93434755375743,"{'latitude': '40.66397444916069', 'longitude': '-73.93434755375743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855387,2023-09-19T15:07:35.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,11223,2153 WEST STREET,WEST STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-29T00:00:00.000,15 BROOKLYN,3071270054,BROOKLYN,992242,156360,UNKNOWN,Unspecified,BROOKLYN,40.595844708887306,-73.97122219443168,"{'latitude': '40.595844708887306', 'longitude': '-73.97122219443168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863343,2023-09-19T15:07:34.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,11434,177-65 URSINA ROAD,URSINA ROAD,,,,,ADDRESS,JAMAICA,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-25T00:00:00.000,12 QUEENS,4124820148,QUEENS,1049207,188545,UNKNOWN,Unspecified,QUEENS,40.68395088984737,-73.76579179913159,"{'latitude': '40.68395088984737', 'longitude': '-73.76579179913159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860979,2023-09-19T15:07:20.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Supermarket or Grocery Store,Business,10011,77 7 AVENUE,7 AVENUE,WEST   14 STREET,WEST   15 STREET,WEST   14 STREET,WEST   15 STREET,ADDRESS,NEW YORK,7 AVENUE,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-25T11:01:29.000,04 MANHATTAN,1007900001,MANHATTAN,984412,208480,PHONE,Unspecified,MANHATTAN,40.738906070351284,-73.99941541361927,"{'latitude': '40.738906070351284', 'longitude': '-73.99941541361927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870531,2023-09-19T15:07:19.000,2023-09-22T05:52:35.000,DSNY,Department of Sanitation,Dead Animal,Squirrel,Street,11357,24-07 160 STREET,160 STREET,24 AVENUE,24 ROAD,24 AVENUE,24 ROAD,ADDRESS,WHITESTONE,160 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-20T00:42:35.000,07 QUEENS,4048820008,QUEENS,1038614,222088,PHONE,Unspecified,QUEENS,40.776089378368646,-73.80371465270228,"{'latitude': '40.776089378368646', 'longitude': '-73.80371465270228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870377,2023-09-19T15:06:58.000,,DPR,Department of Parks and Recreation,Wood Pile Remaining,Remove Debris,Street,11230,793 ARGYLE ROAD,ARGYLE ROAD,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,BROOKLYN,ARGYLE ROAD,In Progress,,,14 BROOKLYN,3066880049,BROOKLYN,994180,168874,ONLINE,Unspecified,BROOKLYN,40.630191095757695,-73.96422539057548,"{'latitude': '40.630191095757695', 'longitude': '-73.96422539057548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58866589,2023-09-19T15:06:29.000,2023-09-19T15:33:50.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-19T15:33:50.000,Unspecified BROOKLYN,,BROOKLYN,977169,168709,MOBILE,Unspecified,BROOKLYN,40.62974094109959,-74.02551040253958,"{'latitude': '40.62974094109959', 'longitude': '-74.02551040253958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,R,Platform,R to Bay Ridge - 95 St,,
58858456,2023-09-19T15:06:15.000,2023-09-19T15:06:15.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10466,4338 CARPENTER AVENUE,CARPENTER AVENUE,EAST 236 STREET,EAST 237 STREET,EAST  236 STREET,EAST  237 STREET,ADDRESS,BRONX,CARPENTER AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-19T15:06:15.000,12 BRONX,2050370049,BRONX,1023405,266281,PHONE,Unspecified,BRONX,40.89746663750785,-73.85836980185964,"{'latitude': '40.89746663750785', 'longitude': '-73.85836980185964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864444,2023-09-19T15:06:11.000,2023-09-20T08:34:58.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10460,1499 BEACH AVENUE,BEACH AVENUE,ARCHER STREET,MANSION STREET,ARCHER STREET,MANSION STREET,ADDRESS,BRONX,BEACH AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-20T08:35:05.000,09 BRONX,2039160020,BRONX,1020963,244593,MOBILE,Unspecified,BRONX,40.83795025057378,-73.86732173331451,"{'latitude': '40.83795025057378', 'longitude': '-73.86732173331451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58866123,2023-09-19T15:05:48.000,2023-09-19T15:35:46.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11236,630 EAST  103 STREET,EAST  103 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST  103 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T15:35:51.000,18 BROOKLYN,3081710151,BROOKLYN,1012309,175741,ONLINE,Unspecified,BROOKLYN,40.64900065636217,-73.89888389190156,"{'latitude': '40.64900065636217', 'longitude': '-73.89888389190156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58866709,2023-09-19T15:05:45.000,2023-09-19T16:34:50.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11204,2143 71 STREET,71 STREET,21 AVENUE,BAY PARKWAY,21 AVENUE,BAY PARKWAY,ADDRESS,BROOKLYN,71 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T16:34:47.000,11 BROOKLYN,3061750061,BROOKLYN,988086,161951,ONLINE,Unspecified,BROOKLYN,40.61119363864618,-73.9861840537975,"{'latitude': '40.61119363864618', 'longitude': '-73.9861840537975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869828,2023-09-19T15:05:35.000,2023-09-27T21:00:08.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,10455,563 CAULDWELL AVENUE,CAULDWELL AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,01 BRONX,2026230049,BRONX,1008994,236075,PHONE,Unspecified,BRONX,40.81461242596687,-73.91060825606351,"{'latitude': '40.81461242596687', 'longitude': '-73.91060825606351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856271,2023-09-19T15:05:35.000,2023-09-27T21:00:08.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10455,563 CAULDWELL AVENUE,CAULDWELL AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,01 BRONX,2026230049,BRONX,1008994,236075,PHONE,Unspecified,BRONX,40.81461242596687,-73.91060825606351,"{'latitude': '40.81461242596687', 'longitude': '-73.91060825606351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860341,2023-09-19T15:05:32.000,2023-09-27T15:12:47.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11209,335 84 STREET,84 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,84 STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-27T15:12:51.000,10 BROOKLYN,3060170064,BROOKLYN,976090,166900,PHONE,Unspecified,BROOKLYN,40.62477468853313,-74.02939548037716,"{'latitude': '40.62477468853313', 'longitude': '-74.02939548037716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862357,2023-09-19T15:05:22.000,2023-09-27T12:39:29.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11230,793 ARGYLE ROAD,ARGYLE ROAD,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,BROOKLYN,ARGYLE ROAD,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-27T12:39:35.000,14 BROOKLYN,3066880049,BROOKLYN,994180,168874,ONLINE,Unspecified,BROOKLYN,40.630191095757695,-73.96422539057548,"{'latitude': '40.630191095757695', 'longitude': '-73.96422539057548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867359,2023-09-19T15:05:17.000,2023-09-19T21:29:00.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11432,80-30 161 STREET,161 STREET,UNION TURNPIKE,GOETHALS AVENUE,UNION TURNPIKE,GOETHALS AVENUE,ADDRESS,JAMAICA,161 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T21:29:03.000,08 QUEENS,4068550049,QUEENS,1037974,201690,PHONE,Unspecified,QUEENS,40.72010605237313,-73.80618836309912,"{'latitude': '40.72010605237313', 'longitude': '-73.80618836309912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860071,2023-09-19T15:05:10.000,2023-10-04T12:17:55.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10031,441 CONVENT AVENUE,CONVENT AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,09 MANHATTAN,1020647502,MANHATTAN,999678,240700,PHONE,Unspecified,MANHATTAN,40.82732792395432,-73.94425318343836,"{'latitude': '40.82732792395432', 'longitude': '-73.94425318343836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864933,2023-09-19T15:05:00.000,2023-09-25T11:54:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10075,1487 1 AVENUE,1 AVENUE,E 77 ST,E 78 ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T11:54:00.000,08 MANHATTAN,1014520027,MANHATTAN,997156,220314,PHONE,Unspecified,MANHATTAN,40.77137797005714,-73.95340524110169,"{'latitude': '40.77137797005714', 'longitude': '-73.95340524110169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58857219,2023-09-19T15:05:00.000,2023-09-19T17:40:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11228,1271 72 STREET,72 STREET,12 AVE,13 AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-19T17:40:00.000,10 BROOKLYN,3061770048,BROOKLYN,982473,166069,PHONE,Unspecified,BROOKLYN,40.62249734719897,-74.00640122370493,"{'latitude': '40.62249734719897', 'longitude': '-74.00640122370493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
