unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,taxi_pick_up_location,road_ramp,bridge_highway_direction,taxi_company_borough
58925794,2023-09-26T07:35:11.000,2023-09-27T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,11237,1518 JEFFERSON AVENUE,JEFFERSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-27T00:00:00.000,04 BROOKLYN,3033930045,BROOKLYN,1009915,193303,UNKNOWN,Unspecified,BROOKLYN,40.69721163685063,-73.90744426302705,"{'latitude': '40.69721163685063', 'longitude': '-73.90744426302705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930970,2023-09-26T07:35:10.000,2023-09-26T07:35:10.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10040,570 WEST  190 STREET,WEST  190 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-26T00:00:00.000,12 MANHATTAN,1021580067,MANHATTAN,1003895,250647,UNKNOWN,Unspecified,MANHATTAN,40.85462115652687,-73.9289865404921,"{'latitude': '40.85462115652687', 'longitude': '-73.9289865404921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933237,2023-09-26T07:35:10.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,10011,16 5 AVENUE,5 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-03T00:00:00.000,02 MANHATTAN,1005720041,MANHATTAN,985333,206191,UNKNOWN,Unspecified,MANHATTAN,40.73262326545706,-73.9960923002675,"{'latitude': '40.73262326545706', 'longitude': '-73.9960923002675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928362,2023-09-26T07:35:00.000,2023-09-26T09:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10075,,,,,5 AVENUE,EAST 77 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T09:35:00.000,08 MANHATTAN,,MANHATTAN,994030,221879,UNKNOWN,Unspecified,MANHATTAN,40.77567749615034,-73.96468881486794,"{'latitude': '40.77567749615034', 'longitude': '-73.96468881486794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58926939,2023-09-26T07:34:40.000,2023-09-26T09:27:44.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11433,108 ROAD,108 ROAD,108 ROAD,167 STREET,108 ROAD,167 STREET,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T09:27:48.000,12 QUEENS,,QUEENS,1043215,193432,PHONE,Unspecified,QUEENS,40.697406484337726,-73.78735362067721,"{'latitude': '40.697406484337726', 'longitude': '-73.78735362067721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930474,2023-09-26T07:34:33.000,2023-09-26T20:23:17.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,10022,60 EAST   55 STREET,EAST   55 STREET,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,EAST   55 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-26T20:22:56.000,05 MANHATTAN,1012907501,MANHATTAN,991835,216418,ONLINE,Unspecified,MANHATTAN,40.76069062578073,-73.97262013582304,"{'latitude': '40.76069062578073', 'longitude': '-73.97262013582304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927335,2023-09-26T07:33:56.000,2023-09-26T18:32:10.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11223,2795 SHORE PARKWAY,SHORE PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-26T00:00:00.000,13 BROOKLYN,3072370002,BROOKLYN,993092,152191,PHONE,Unspecified,BROOKLYN,40.58440083126792,-73.96816694748608,"{'latitude': '40.58440083126792', 'longitude': '-73.96816694748608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929877,2023-09-26T07:33:54.000,2023-09-26T19:13:45.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11214,8320 BAY PARKWAY,BAY PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-26T00:00:00.000,11 BROOKLYN,3063300038,BROOKLYN,986411,159145,MOBILE,Unspecified,BROOKLYN,40.60349230966157,-73.99221772269495,"{'latitude': '40.60349230966157', 'longitude': '-73.99221772269495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933382,2023-09-26T07:33:52.000,2023-09-26T09:04:25.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10451,900 GRAND CONCOURSE,GRAND CONCOURSE,EAST  161 STREET,EAST  162 STREET,EAST  161 STREET,EAST  162 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T09:04:29.000,04 BRONX,2024600001,BRONX,1005759,240731,ONLINE,Unspecified,BRONX,40.82740029485828,-73.92228029181018,"{'latitude': '40.82740029485828', 'longitude': '-73.92228029181018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933038,2023-09-26T07:33:16.000,2023-09-29T11:44:54.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11229,1745 EAST   17 STREET,EAST   17 STREET,QUENTIN ROAD,AVENUE R,QUENTIN ROAD,AVENUE R,ADDRESS,BROOKLYN,EAST   17 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-28T13:42:37.000,15 BROOKLYN,3068000074,BROOKLYN,996448,160545,PHONE,Unspecified,BROOKLYN,40.60732689196869,-73.95606956277261,"{'latitude': '40.60732689196869', 'longitude': '-73.95606956277261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928855,2023-09-26T07:32:47.000,2023-09-26T08:16:29.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11693,144 BEACH   94 STREET,BEACH   94 STREET,SHORE FRONT PARKWAY,HOLLAND AVENUE,SHORE FRONT PARKWAY,HOLLAND AVENUE,ADDRESS,FAR ROCKAWAY,BEACH   94 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T08:16:39.000,14 QUEENS,4161390021,QUEENS,1035430,152343,MOBILE,Unspecified,QUEENS,40.584674703046595,-73.8157403896794,"{'latitude': '40.584674703046595', 'longitude': '-73.8157403896794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927882,2023-09-26T07:32:33.000,2023-09-26T13:29:28.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10022,667 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   55 STREET,EAST   56 STREET,EAST   55 STREET,EAST   56 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T13:29:33.000,06 MANHATTAN,1013107502,MANHATTAN,992610,216152,ONLINE,Unspecified,MANHATTAN,40.75995982518572,-73.96982291972,"{'latitude': '40.75995982518572', 'longitude': '-73.96982291972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929515,2023-09-26T07:32:33.000,2023-09-26T09:35:54.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10312,37 BRANDIS LANE,BRANDIS LANE,,BRANDIS AVENUE,,BRANDIS AVENUE,ADDRESS,STATEN ISLAND,BRANDIS LANE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T09:35:57.000,03 STATEN ISLAND,5056120255,STATEN ISLAND,936449,142570,PHONE,Unspecified,STATEN ISLAND,40.55786864332911,-74.17202537915504,"{'latitude': '40.55786864332911', 'longitude': '-74.17202537915504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927154,2023-09-26T07:32:20.000,2023-09-26T07:39:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1385 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T07:39:45.000,03 BRONX,2029010001,BRONX,1010561,243449,PHONE,Unspecified,BRONX,40.8348474210791,-73.90491830085918,"{'latitude': '40.8348474210791', 'longitude': '-73.90491830085918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926474,2023-09-26T07:32:20.000,2023-10-02T15:15:16.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11694,GWIRTZMAN TRIANGLE,GWIRTZMAN TRIANGLE,BEACH  144 STREET,BEACH  145 STREET,BEACH  144 STREET,BEACH  145 STREET,UNRECOGNIZED,FAR ROCKAWAY,GWIRTZMAN TRIANGLE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-02T15:15:20.000,14 QUEENS,4201519999,QUEENS,1022366,148992,MOBILE,Gwirtzman Triangle,QUEENS,40.575542681388065,-73.8627925600871,"{'latitude': '40.575542681388065', 'longitude': '-73.8627925600871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927941,2023-09-26T07:32:18.000,2023-10-07T11:58:24.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,Street,11237,KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,PUTNAM AVENUE,KNICKERBOCKER AVENUE,PUTNAM AVENUE,INTERSECTION,,,Closed,The personnel involved in the incident were counseled and reminded of the proper procedures to follow.,2023-10-03T06:28:33.000,04 BROOKLYN,,BROOKLYN,1008691,192538,PHONE,Unspecified,BROOKLYN,40.69511535576438,-73.91186114931513,"{'latitude': '40.69511535576438', 'longitude': '-73.91186114931513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929577,2023-09-26T07:32:12.000,2023-09-26T08:14:38.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,269 NEWKIRK AVENUE,NEWKIRK AVENUE,LAWRENCE AVENUE,EAST    8 STREET,LAWRENCE AVENUE,EAST    8 STREET,ADDRESS,BROOKLYN,NEWKIRK AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T08:14:47.000,14 BROOKLYN,3054210061,BROOKLYN,992518,169639,PHONE,Unspecified,BROOKLYN,40.63229256603163,-73.9702121065204,"{'latitude': '40.63229256603163', 'longitude': '-73.9702121065204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929532,2023-09-26T07:32:09.000,2023-10-02T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,10001,38 WEST   31 STREET,WEST   31 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-02T00:00:00.000,05 MANHATTAN,1008320066,MANHATTAN,987669,211521,UNKNOWN,Unspecified,MANHATTAN,40.74725219679941,-73.98766079482432,"{'latitude': '40.74725219679941', 'longitude': '-73.98766079482432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58933195,2023-09-26T07:32:00.000,2023-09-26T07:56:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11101,42-43 24 STREET,24 STREET,ED KOCH BR UPPER RDWY ET THOMSON,43 AVE,,,ADDRESS,LONG ISLAND CITY,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T07:56:00.000,02 QUEENS,4004290013,QUEENS,1000179,212434,ONLINE,Unspecified,QUEENS,40.749744465838624,-73.94250992512427,"{'latitude': '40.749744465838624', 'longitude': '-73.94250992512427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58930287,2023-09-26T07:31:46.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,151 AVENUE,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930869,2023-09-26T07:31:25.000,2023-09-26T09:06:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10462,2354 NEWBOLD AVENUE,NEWBOLD AVENUE,HAVEMEYER AVENUE,ZEREGA AVENUE,HAVEMEYER AVENUE,ZEREGA AVENUE,ADDRESS,BRONX,NEWBOLD AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T09:06:06.000,09 BRONX,2038310132,BRONX,1026680,243160,PHONE,Unspecified,BRONX,40.83399146862124,-73.84666999125186,"{'latitude': '40.83399146862124', 'longitude': '-73.84666999125186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933355,2023-09-26T07:31:01.000,2023-09-26T08:06:46.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10019,439 WEST   49 STREET,WEST   49 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   49 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T08:06:44.000,04 MANHATTAN,1010590015,MANHATTAN,986854,217393,ONLINE,Unspecified,MANHATTAN,40.76336962022816,-73.99059986380111,"{'latitude': '40.76336962022816', 'longitude': '-73.99059986380111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934083,2023-09-26T07:30:55.000,2023-10-03T13:37:25.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10026,24 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 111 STREET,WEST 112 STREET,WEST  111 STREET,WEST  112 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-26T07:30:55.000,10 MANHATTAN,1018210031,MANHATTAN,997422,230563,ONLINE,Unspecified,MANHATTAN,40.79950834381281,-73.95242480046177,"{'latitude': '40.79950834381281', 'longitude': '-73.95242480046177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932116,2023-09-26T07:30:38.000,2023-09-26T08:06:27.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11101,42-06 ORCHARD STREET,ORCHARD STREET,JACKSON AVENUE,DEAD END,JACKSON AVENUE,DEAD END,ADDRESS,LONG ISLAND CITY,ORCHARD STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T08:06:36.000,02 QUEENS,4002650013,QUEENS,1001206,211861,PHONE,Unspecified,QUEENS,40.74816981591266,-73.9388047788377,"{'latitude': '40.74816981591266', 'longitude': '-73.9388047788377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932019,2023-09-26T07:30:23.000,2023-09-26T10:16:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11373,74-71 CALAMUS AVENUE,CALAMUS AVENUE,79 STREET,ELKS ROAD,79 STREET,ELKS ROAD,ADDRESS,ELMHURST,CALAMUS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T10:16:52.000,04 QUEENS,4024670270,QUEENS,1015643,206748,MOBILE,Unspecified,QUEENS,40.73409644748558,-73.88672468694844,"{'latitude': '40.73409644748558', 'longitude': '-73.88672468694844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934738,2023-09-26T07:30:00.000,2023-09-26T09:00:15.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10461,1807 SEMINOLE AVENUE,SEMINOLE AVENUE,WILKINSON AVENUE,PINCHOT PLACE,WILKINSON AVENUE,PINCHOT PLACE,ADDRESS,BRONX,SEMINOLE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T09:00:18.000,11 BRONX,2042040001,BRONX,1026291,250393,MOBILE,Unspecified,BRONX,40.85384576479173,-73.84803037834295,"{'latitude': '40.85384576479173', 'longitude': '-73.84803037834295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930472,2023-09-26T07:29:49.000,2023-09-26T13:31:27.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10022,661 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   55 STREET,EAST   56 STREET,EAST   55 STREET,EAST   56 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T13:31:30.000,06 MANHATTAN,1013100022,MANHATTAN,992580,216098,ONLINE,Unspecified,MANHATTAN,40.75981163734807,-73.96993127757915,"{'latitude': '40.75981163734807', 'longitude': '-73.96993127757915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930847,2023-09-26T07:29:08.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Posted Notice Or Order Removed/Tampered With,,10011,16 5 AVENUE,5 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-03T00:00:00.000,02 MANHATTAN,1005720041,MANHATTAN,985333,206191,UNKNOWN,Unspecified,MANHATTAN,40.73262326545706,-73.9960923002675,"{'latitude': '40.73262326545706', 'longitude': '-73.9960923002675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
