unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58859670,2023-09-19T21:37:57.000,2023-09-19T23:15:27.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10454,954 EAST  134 STREET,EAST  134 STREET,LOCUST AVENUE,DEAD END,LOCUST AVENUE,DEAD END,ADDRESS,BRONX,EAST  134 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T23:15:30.000,01 BRONX,2025830365,BRONX,1009359,230583,MOBILE,Unspecified,BRONX,40.79953738085418,-73.90931017605864,"{'latitude': '40.79953738085418', 'longitude': '-73.90931017605864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868181,2023-09-19T21:37:52.000,2023-09-19T21:37:52.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11374,64-45 BOOTH STREET,BOOTH STREET,64 ROAD,65 ROAD,64 ROAD,65 ROAD,ADDRESS,REGO PARK,BOOTH STREET,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-19T21:37:52.000,06 QUEENS,4030850002,QUEENS,1022827,204455,ONLINE,Unspecified,QUEENS,40.72777431608943,-73.86081585685756,"{'latitude': '40.72777431608943', 'longitude': '-73.86081585685756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870322,2023-09-19T21:37:50.000,2023-10-06T07:28:28.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11203,5316 CHURCH AVENUE,CHURCH AVENUE,EAST   53 STREET,EAST   54 STREET,EAST   53 STREET,EAST   54 STREET,ADDRESS,BROOKLYN,CHURCH AVENUE,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-06T07:28:32.000,17 BROOKLYN,3047010007,BROOKLYN,1004434,176946,ONLINE,Unspecified,BROOKLYN,40.65232956802789,-73.9272593769152,"{'latitude': '40.65232956802789', 'longitude': '-73.9272593769152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859308,2023-09-19T21:37:39.000,2023-09-19T22:02:33.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11203,518 TROY AVENUE,TROY AVENUE,MAPLE STREET,MIDWOOD STREET,MAPLE STREET,MIDWOOD STREET,ADDRESS,BROOKLYN,TROY AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T22:02:37.000,09 BROOKLYN,,BROOKLYN,1001671,180123,ONLINE,Unspecified,BROOKLYN,40.661055600931206,-73.93720867401737,"{'latitude': '40.661055600931206', 'longitude': '-73.93720867401737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868180,2023-09-19T21:37:31.000,2023-09-19T21:37:31.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11102,1-04 26 AVENUE,26 AVENUE,1 STREET,2 STREET,1 STREET,2 STREET,ADDRESS,ASTORIA,26 AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-19T21:37:31.000,01 QUEENS,4009157501,QUEENS,1002184,222365,ONLINE,Unspecified,QUEENS,40.77699865524485,-73.93524709622687,"{'latitude': '40.77699865524485', 'longitude': '-73.93524709622687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860215,2023-09-19T21:37:24.000,2023-09-19T22:18:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11208,1088 BLAKE AVENUE,BLAKE AVENUE,BERRIMAN STREET,ATKINS AVENUE,BERRIMAN STREET,ATKINS AVENUE,ADDRESS,BROOKLYN,BLAKE AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T22:18:33.000,05 BROOKLYN,3040700031,BROOKLYN,1018070,183508,ONLINE,Unspecified,BROOKLYN,40.6702992138876,-73.87808406762325,"{'latitude': '40.6702992138876', 'longitude': '-73.87808406762325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864438,2023-09-19T21:37:16.000,2023-09-20T08:53:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11379,62-01 62 ROAD,62 ROAD,62 STREET,64 STREET,62 STREET,64 STREET,ADDRESS,MIDDLE VILLAGE,62 ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T08:53:46.000,05 QUEENS,4027690054,QUEENS,1012191,199206,MOBILE,Unspecified,QUEENS,40.71340707722437,-73.89921183329581,"{'latitude': '40.71340707722437', 'longitude': '-73.89921183329581', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869331,2023-09-19T21:37:11.000,2023-09-19T21:50:02.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10035,25 CENTRAL ROAD,CENTRAL ROAD,REILLY BOULEVARD,BEND,REILLY BOULEVARD,BEND,ADDRESS,NEW YORK,CENTRAL ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T21:50:04.000,11 MANHATTAN,1018190203,MANHATTAN,1006125,228643,MOBILE,Unspecified,MANHATTAN,40.7942212081307,-73.92099719649754,"{'latitude': '40.7942212081307', 'longitude': '-73.92099719649754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857408,2023-09-19T21:37:02.000,2023-09-19T22:21:51.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11229,1512 AVENUE S,AVENUE S,EAST   15 STREET,BRIGHTON LINE,EAST   15 STREET,BRIGHTON LINE,ADDRESS,BROOKLYN,AVENUE S,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T22:21:55.000,15 BROOKLYN,3072940003,BROOKLYN,996241,159156,MOBILE,Unspecified,BROOKLYN,40.603514653442325,-73.95681752797238,"{'latitude': '40.603514653442325', 'longitude': '-73.95681752797238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857324,2023-09-19T21:36:40.000,2023-09-19T21:44:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10032,120 HAVEN AVENUE,HAVEN AVENUE,WEST  171 STREET,WEST  172 STREET,WEST  171 STREET,WEST  172 STREET,ADDRESS,NEW YORK,HAVEN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T21:44:14.000,12 MANHATTAN,1021390289,MANHATTAN,1000212,247184,MOBILE,Unspecified,MANHATTAN,40.8451236747887,-73.94230822286974,"{'latitude': '40.8451236747887', 'longitude': '-73.94230822286974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855403,2023-09-19T21:36:35.000,2023-09-19T23:59:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,8732 BAY PARKWAY,BAY PARKWAY,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,BAY PARKWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T23:59:55.000,11 BROOKLYN,3064140057,BROOKLYN,985208,157627,ONLINE,Unspecified,BROOKLYN,40.599325919526294,-73.99655022839774,"{'latitude': '40.599325919526294', 'longitude': '-73.99655022839774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867475,2023-09-19T21:36:34.000,2023-09-19T22:39:24.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11205,169 WASHINGTON PARK,WASHINGTON PARK,MYRTLE AVENUE,WILLOUGHBY AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,WASHINGTON PARK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T22:39:28.000,02 BROOKLYN,3020720009,BROOKLYN,991561,191480,ONLINE,Unspecified,BROOKLYN,40.69224212076095,-73.97363629679272,"{'latitude': '40.69224212076095', 'longitude': '-73.97363629679272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863573,2023-09-19T21:36:29.000,2023-09-19T22:05:01.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,526 WEST  123 STREET,WEST  123 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  123 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-19T22:05:04.000,09 MANHATTAN,1019770045,MANHATTAN,995571,235040,ONLINE,Unspecified,MANHATTAN,40.811799039306344,-73.9591027717797,"{'latitude': '40.811799039306344', 'longitude': '-73.9591027717797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857336,2023-09-19T21:36:28.000,2023-09-20T01:21:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,843 60 STREET,60 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,60 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T01:22:01.000,12 BROOKLYN,3057070059,BROOKLYN,981874,170588,PHONE,Unspecified,BROOKLYN,40.63490090964695,-74.0085605708772,"{'latitude': '40.63490090964695', 'longitude': '-74.0085605708772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859236,2023-09-19T21:36:15.000,2023-09-19T21:56:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11211,160 AINSLIE STREET,AINSLIE STREET,LORIMER STREET,LEONARD STREET,LORIMER STREET,LEONARD STREET,ADDRESS,BROOKLYN,AINSLIE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T21:56:58.000,01 BROOKLYN,3027740015,BROOKLYN,998581,198930,MOBILE,Unspecified,BROOKLYN,40.71268203656798,-73.94830609961215,"{'latitude': '40.71268203656798', 'longitude': '-73.94830609961215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855705,2023-09-19T21:36:15.000,2023-09-19T22:50:18.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,1531 POPHAM AVENUE,POPHAM AVENUE,WEST  174 STREET,WEST  175 STREET,WEST  174 STREET,WEST  175 STREET,ADDRESS,BRONX,POPHAM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T22:50:23.000,05 BRONX,2028770188,BRONX,1005906,248280,PHONE,Unspecified,BRONX,40.848119742346334,-73.92172475410605,"{'latitude': '40.848119742346334', 'longitude': '-73.92172475410605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58865507,2023-09-19T21:35:50.000,2023-09-19T23:00:55.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10462,2179 MATTHEWS AVENUE,MATTHEWS AVENUE,LYDIG AVENUE,PELHAM PARKWAY SOUTH,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,MATTHEWS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T23:00:58.000,11 BRONX,2043220043,BRONX,1022178,251165,ONLINE,Unspecified,BRONX,40.85598329878383,-73.86289363917999,"{'latitude': '40.85598329878383', 'longitude': '-73.86289363917999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863671,2023-09-19T21:35:43.000,2023-09-19T22:55:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11365,158-40 JEWEL AVENUE,JEWEL AVENUE,PARSONS BOULEVARD,161 STREET,PARSONS BOULEVARD,161 STREET,ADDRESS,FRESH MEADOWS,JEWEL AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T22:55:03.000,08 QUEENS,4067890015,QUEENS,1037041,206099,PHONE,Unspecified,QUEENS,40.73221327339134,-73.8095196031239,"{'latitude': '40.73221327339134', 'longitude': '-73.8095196031239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857069,2023-09-19T21:35:31.000,2023-09-19T23:03:04.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10025,601 WEST  115 STREET,WEST  115 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  115 STREET,Closed,N/A,2023-09-19T23:03:09.000,09 MANHATTAN,1018960065,MANHATTAN,994058,233445,ONLINE,Unspecified,MANHATTAN,40.80742301620198,-73.96457082955617,"{'latitude': '40.80742301620198', 'longitude': '-73.96457082955617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862381,2023-09-19T21:35:27.000,2023-09-19T21:35:27.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11418,132-40 JAMAICA AVENUE,JAMAICA AVENUE,JAMAICA AVENUE,METROPOLITAN AVENUE,JAMAICA AVENUE,METROPOLITAN AVENUE,ADDRESS,RICHMOND HILL,,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-19T21:35:27.000,09 QUEENS,,QUEENS,1034145,195150,PHONE,Unspecified,QUEENS,40.70217776891853,-73.82005007207682,"{'latitude': '40.70217776891853', 'longitude': '-73.82005007207682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868063,2023-09-19T21:35:24.000,2023-09-20T03:20:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11432,84-46 165 STREET,165 STREET,CHAPIN COURT,85 AVENUE,CHAPIN COURT,85 AVENUE,ADDRESS,JAMAICA,165 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T03:20:53.000,08 QUEENS,4098540050,QUEENS,1039498,199236,PHONE,Unspecified,QUEENS,40.71336104167276,-73.8007106272799,"{'latitude': '40.71336104167276', 'longitude': '-73.8007106272799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58861062,2023-09-19T21:35:20.000,2023-09-20T01:07:50.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10027,WEST  125 STREET,WEST  125 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,BLOCKFACE,,,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-09-20T01:07:52.000,Unspecified MANHATTAN,,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,,,,,,,
58865704,2023-09-19T21:35:18.000,2023-09-19T21:42:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,1780 EASTBURN AVENUE,EASTBURN AVENUE,CROSS BRONX EXPRESSWAY,EAST  175 STREET,CROSS BRONX EXPRESSWAY,EAST  175 STREET,ADDRESS,BRONX,EASTBURN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T21:42:34.000,05 BRONX,2027960023,BRONX,1009618,247719,MOBILE,Unspecified,BRONX,40.84657007909607,-73.90830992440915,"{'latitude': '40.84657007909607', 'longitude': '-73.90830992440915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877159,2023-09-19T21:35:01.000,2023-09-20T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,10012,184 THOMPSON STREET,THOMPSON STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T00:00:00.000,02 MANHATTAN,1005257506,MANHATTAN,984241,204502,UNKNOWN,Unspecified,MANHATTAN,40.727987440098524,-74.00003247169991,"{'latitude': '40.727987440098524', 'longitude': '-74.00003247169991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862999,2023-09-19T21:35:00.000,2023-09-20T18:02:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11233,,,,,SHERLOCK PLACE,ATLANTIC AVENUE,INTERSECTION,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-20T18:02:00.000,16 BROOKLYN,,BROOKLYN,1010003,185626,PHONE,Unspecified,BROOKLYN,40.676139786603045,-73.90715625246015,"{'latitude': '40.676139786603045', 'longitude': '-73.90715625246015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58856701,2023-09-19T21:34:56.000,2023-09-20T06:24:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11379,62 ROAD,62 ROAD,62 ROAD,FRESH POND ROAD,62 ROAD,FRESH POND ROAD,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T06:24:22.000,05 QUEENS,,QUEENS,1011765,199120,MOBILE,Unspecified,QUEENS,40.71317236296845,-73.90074884138154,"{'latitude': '40.71317236296845', 'longitude': '-73.90074884138154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869120,2023-09-19T21:34:33.000,2023-09-19T22:09:37.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11101,47-02 11 STREET,11 STREET,47 AVENUE,47 ROAD,47 AVENUE,47 ROAD,ADDRESS,LONG ISLAND CITY,11 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T22:09:40.000,02 QUEENS,4000460130,QUEENS,997875,210663,MOBILE,Unspecified,QUEENS,40.74488736681623,-73.9508289818243,"{'latitude': '40.74488736681623', 'longitude': '-73.9508289818243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
