unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,resolution_description,resolution_action_updated_date,bbl,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location
59435484,2023-09-29T08:01:56.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10305,30 JACKSON AVENUE,JACKSON AVENUE,MC CLEAN AVENUE,CEDAR AVENUE,MC CLEAN AVENUE,CEDAR AVENUE,ADDRESS,STATEN ISLAND,JACKSON AVENUE,Closed,02 STATEN ISLAND,STATEN ISLAND,965665,156781,PHONE,Unspecified,STATEN ISLAND,40.59698438621194,-74.06692250846311,"{'latitude': '40.59698438621194', 'longitude': '-74.06692250846311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T20:30:00.000,,2023-09-29T20:30:00.000,5031130052,,,,,,,
59435367,2023-09-29T08:01:52.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11368,126-01 ROOSEVELT AVENUE,ROOSEVELT AVENUE,126 STREET,FLUSHING RIVER SHORELINE,126 STREET,FLUSHING RIVER SHORELINE,ADDRESS,CORONA,ROOSEVELT AVENUE,Closed,07 QUEENS,QUEENS,1027727,214527,PHONE,Unspecified,QUEENS,40.755396676327855,-73.84307180409455,"{'latitude': '40.755396676327855', 'longitude': '-73.84307180409455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T09:35:00.000,,2023-09-29T09:35:00.000,4018330155,,,,,,,
58964979,2023-09-29T08:01:47.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,Unspecified MANHATTAN,MANHATTAN,999688,239772,MOBILE,Unspecified,MANHATTAN,40.82478081118585,-73.94421918518411,"{'latitude': '40.82478081118585', 'longitude': '-73.94421918518411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-03T23:05:55.000,,D,,,Stairway,,,
59435499,2023-09-29T08:01:22.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11434,172-19 143 ROAD,143 ROAD,172 STREET,173 STREET,172 STREET,173 STREET,ADDRESS,JAMAICA,143 ROAD,Closed,12 QUEENS,QUEENS,1048647,183240,PHONE,Unspecified,QUEENS,40.66939400522573,-73.76786160849234,"{'latitude': '40.66939400522573', 'longitude': '-73.76786160849234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T10:35:00.000,,2023-10-02T10:35:00.000,4125900001,,,,,,,
59456651,2023-09-29T08:01:20.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10463,3300 NETHERLAND AVENUE,NETHERLAND AVENUE,WEST  232 STREET,WEST  235 STREET,WEST  232 STREET,WEST  235 STREET,ADDRESS,BRONX,NETHERLAND AVENUE,Closed,08 BRONX,BRONX,1008768,261568,ONLINE,Unspecified,BRONX,40.88458376308551,-73.911331493528,"{'latitude': '40.88458376308551', 'longitude': '-73.911331493528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,2023-10-02T00:00:00.000,2057870154,,,,,,,
59434980,2023-09-29T08:01:19.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10463,3300 NETHERLAND AVENUE,NETHERLAND AVENUE,WEST  232 STREET,WEST  235 STREET,WEST  232 STREET,WEST  235 STREET,ADDRESS,BRONX,NETHERLAND AVENUE,Closed,08 BRONX,BRONX,1008768,261568,ONLINE,Unspecified,BRONX,40.88458376308551,-73.911331493528,"{'latitude': '40.88458376308551', 'longitude': '-73.911331493528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,2023-10-02T00:00:00.000,2057870154,,,,,,,
59445559,2023-09-29T08:01:16.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11226,2713 CHURCH AVENUE,CHURCH AVENUE,ROGERS AVENUE,LLOYD STREET,ROGERS AVENUE,LLOYD STREET,ADDRESS,BROOKLYN,CHURCH AVENUE,Closed,17 BROOKLYN,BROOKLYN,997569,176346,PHONE,Unspecified,BROOKLYN,40.65069568500587,-73.95200116083609,"{'latitude': '40.65069568500587', 'longitude': '-73.95200116083609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T09:45:00.000,,2023-09-29T09:45:00.000,,,,,,,,
59456055,2023-09-29T08:01:06.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11694,320 BEACH  104 STREET,BEACH  104 STREET,ROCKAWAY FREEWAY,BEACH CHANNEL DRIVE,ROCKAWAY FREEWAY,BEACH CHANNEL DRIVE,ADDRESS,FAR ROCKAWAY,BEACH  104 STREET,Closed,14 QUEENS,QUEENS,1032654,152149,PHONE,Unspecified,QUEENS,40.58415780559874,-73.82573598176462,"{'latitude': '40.58415780559874', 'longitude': '-73.82573598176462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T19:55:00.000,,2023-10-04T19:55:00.000,,,,,,,,
58965631,2023-09-29T08:01:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11212,,,,,LINDEN BOULEVARD,EAST 96 STREET,INTERSECTION,BROOKLYN,,Closed,17 BROOKLYN,BROOKLYN,1008179,177620,UNKNOWN,Unspecified,BROOKLYN,40.65417022239662,-73.91376047984436,"{'latitude': '40.65417022239662', 'longitude': '-73.91376047984436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:05:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T10:05:00.000,,,,,,N/A,,
58956365,2023-09-29T08:01:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11226,,,,,BEVERLEY ROAD,RUGBY ROAD,INTERSECTION,BROOKLYN,,Closed,14 BROOKLYN,BROOKLYN,993702,173978,UNKNOWN,Unspecified,BROOKLYN,40.64420100941929,-73.96594032161663,"{'latitude': '40.64420100941929', 'longitude': '-73.96594032161663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:00:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T11:00:00.000,,,,,,N/A,,
59435511,2023-09-29T08:00:59.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11423,91-53 195 STREET,195 STREET,JAMAICA AVENUE,WOODHULL AVENUE,JAMAICA AVENUE,WOODHULL AVENUE,ADDRESS,HOLLIS,195 STREET,Closed,12 QUEENS,QUEENS,1049206,198871,ONLINE,Unspecified,QUEENS,40.71229325947404,-73.76569581902382,"{'latitude': '40.71229325947404', 'longitude': '-73.76569581902382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T09:30:00.000,,2023-10-07T09:30:00.000,4108230001,,,,,,,
58960020,2023-09-29T08:00:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11220,416 68 STREET,68 STREET,,,,,ADDRESS,BROOKLYN,,Closed,10 BROOKLYN,BROOKLYN,977984,170628,PHONE,Unspecified,BROOKLYN,40.63500880352536,-74.0225760203496,"{'latitude': '40.63500880352536', 'longitude': '-74.0225760203496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T15:20:07.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,3058640013,,,,,,,
58959748,2023-09-29T08:00:52.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11220,416 68 STREET,68 STREET,,,,,ADDRESS,BROOKLYN,,Closed,10 BROOKLYN,BROOKLYN,977984,170628,PHONE,Unspecified,BROOKLYN,40.63500880352536,-74.0225760203496,"{'latitude': '40.63500880352536', 'longitude': '-74.0225760203496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T15:20:07.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,3058640013,,,,,,,
58966209,2023-09-29T08:00:45.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11210,1022 EAST   36 STREET,EAST   36 STREET,,,,,ADDRESS,BROOKLYN,,Closed,18 BROOKLYN,BROOKLYN,1000658,167312,PHONE,Unspecified,BROOKLYN,40.62589410526047,-73.94089103441642,"{'latitude': '40.62589410526047', 'longitude': '-73.94089103441642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T11:33:55.000,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,3076170063,,,,,,,
58957326,2023-09-29T08:00:34.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11416,97-08 101 AVENUE,101 AVENUE,97 STREET,98 STREET,97 STREET,98 STREET,ADDRESS,OZONE PARK,101 AVENUE,Closed,09 QUEENS,QUEENS,1027507,188813,ONLINE,Unspecified,QUEENS,40.684819136845505,-73.84403113844634,"{'latitude': '40.684819136845505', 'longitude': '-73.84403113844634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:32:12.000,The Department of Sanitation removed the items.,2023-09-30T04:35:51.000,,,,,,,,
58957120,2023-09-29T08:00:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10469,3049 PAULDING AVENUE,PAULDING AVENUE,ADEE AVENUE,BURKE AVENUE,ADEE AVENUE,BURKE AVENUE,ADDRESS,BRONX,PAULDING AVENUE,Closed,12 BRONX,BRONX,1023375,256312,PHONE,Unspecified,BRONX,40.87010501662795,-73.85853655031067,"{'latitude': '40.87010501662795', 'longitude': '-73.85853655031067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:02:38.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T10:02:37.000,,,,,,,,
58964670,2023-09-29T08:00:19.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10009,342 EAST    8 STREET,EAST    8 STREET,,,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,MANHATTAN,990147,203348,ONLINE,Unspecified,MANHATTAN,40.72481802525882,-73.97872483227678,"{'latitude': '40.72481802525882', 'longitude': '-73.97872483227678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,1003907502,,,,,,,
58967868,2023-09-29T08:00:17.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10454,575 EAST  140 STREET,EAST  140 STREET,,,,,ADDRESS,BRONX,,Closed,01 BRONX,BRONX,1007501,233628,ONLINE,Unspecified,BRONX,40.807900150004926,-73.91601043525816,"{'latitude': '40.807900150004926', 'longitude': '-73.91601043525816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-31T17:29:39.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-31T00:00:00.000,2025530002,,,,,,,
58967829,2023-09-29T08:00:16.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11413,135-06 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,,,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,13 QUEENS,QUEENS,1056163,184878,PHONE,Unspecified,QUEENS,40.67383206817445,-73.74075059642912,"{'latitude': '40.67383206817445', 'longitude': '-73.74075059642912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T06:57:46.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,4131640039,,,,,,,
58965942,2023-09-29T08:00:16.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11413,135-06 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,,,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,13 QUEENS,QUEENS,1056163,184878,PHONE,Unspecified,QUEENS,40.67383206817445,-73.74075059642912,"{'latitude': '40.67383206817445', 'longitude': '-73.74075059642912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T06:57:46.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,4131640039,,,,,,,
58961393,2023-09-29T08:00:16.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10305,507 BUEL AVENUE,BUEL AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,02 STATEN ISLAND,STATEN ISLAND,960141,151299,PHONE,Unspecified,STATEN ISLAND,40.58192409396946,-74.08679424461627,"{'latitude': '40.58192409396946', 'longitude': '-74.08679424461627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T09:33:11.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,5037070076,,,,,,,
58966001,2023-09-29T08:00:16.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11413,135-06 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,,,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,13 QUEENS,QUEENS,1056163,184878,PHONE,Unspecified,QUEENS,40.67383206817445,-73.74075059642912,"{'latitude': '40.67383206817445', 'longitude': '-73.74075059642912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T06:57:46.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,4131640039,,,,,,,
58964393,2023-09-29T08:00:16.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10305,507 BUEL AVENUE,BUEL AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,02 STATEN ISLAND,STATEN ISLAND,960141,151299,PHONE,Unspecified,STATEN ISLAND,40.58192409396946,-74.08679424461627,"{'latitude': '40.58192409396946', 'longitude': '-74.08679424461627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T09:33:11.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,5037070076,,,,,,,
58967176,2023-09-29T08:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11377,,,,,QUEENS BOULEVARD,50 STREET,INTERSECTION,QUEENS,,Closed,02 QUEENS,QUEENS,1007808,209885,UNKNOWN,Unspecified,QUEENS,40.74273106986728,-73.91498469896055,"{'latitude': '40.74273106986728', 'longitude': '-73.91498469896055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T09:40:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T09:40:00.000,,,,,,N/A,,
59442548,2023-09-29T08:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11220,416 68 STREET,68 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,68 STREET,Closed,10 BROOKLYN,BROOKLYN,977984,170628,PHONE,Unspecified,BROOKLYN,40.63500880352536,-74.0225760203496,"{'latitude': '40.63500880352536', 'longitude': '-74.0225760203496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,2023-10-02T00:00:00.000,,,,,,,,
58956305,2023-09-29T07:59:58.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420,116-64 120 STREET,120 STREET,ROCKAWAY BOULEVARD,SUTTER AVENUE,ROCKAWAY BOULEVARD,SUTTER AVENUE,ADDRESS,SOUTH OZONE PARK,120 STREET,Closed,10 QUEENS,QUEENS,1034650,185486,ONLINE,Unspecified,QUEENS,40.67564950533572,-73.81830105402064,"{'latitude': '40.67564950533572', 'longitude': '-73.81830105402064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T09:47:38.000,The Police Department issued a summons in response to the complaint.,2023-09-29T09:47:42.000,4117120003,,,,,,,
59455366,2023-09-29T07:59:55.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11220,416 68 STREET,68 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,68 STREET,Closed,10 BROOKLYN,BROOKLYN,977984,170628,PHONE,Unspecified,BROOKLYN,40.63500880352536,-74.0225760203496,"{'latitude': '40.63500880352536', 'longitude': '-74.0225760203496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,2023-10-02T00:00:00.000,,,,,,,,
58966446,2023-09-29T07:59:43.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11366,160-29 75 AVENUE,75 AVENUE,160 STREET,162 STREET,160 STREET,162 STREET,ADDRESS,FRESH MEADOWS,75 AVENUE,Closed,08 QUEENS,QUEENS,1037356,204111,MOBILE,Unspecified,QUEENS,40.7267548266684,-73.80839871395321,"{'latitude': '40.7267548266684', 'longitude': '-73.80839871395321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T09:01:50.000,The Police Department issued a summons in response to the complaint.,2023-09-29T09:01:24.000,,,,,,,,
59456533,2023-09-29T07:59:38.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11210,1022 EAST   36 STREET,EAST   36 STREET,FLATBUSH AVENUE,AVENUE K,FLATBUSH AVENUE,AVENUE K,ADDRESS,BROOKLYN,EAST   36 STREET,In Progress,18 BROOKLYN,BROOKLYN,1000658,167312,PHONE,Unspecified,BROOKLYN,40.62589410526047,-73.94089103441642,"{'latitude': '40.62589410526047', 'longitude': '-73.94089103441642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,3076170063,,,,,,,
58963908,2023-09-29T07:59:16.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10308,94 MARGARET STREET,MARGARET STREET,,,,,ADDRESS,STATEN ISLAND,,Assigned,03 STATEN ISLAND,STATEN ISLAND,941419,140346,UNKNOWN,Unspecified,STATEN ISLAND,40.551789595449584,-74.15412538929053,"{'latitude': '40.551789595449584', 'longitude': '-74.15412538929053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-27T00:00:00.000,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-10-27T00:00:00.000,5054340010,,,,,,,
58959435,2023-09-29T07:59:16.000,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,11435,97-10 SUTPHIN BOULEVARD,SUTPHIN BOULEVARD,,,,,ADDRESS,JAMAICA,,Closed,12 QUEENS,QUEENS,1038140,193311,UNKNOWN,Unspecified,QUEENS,40.69710672807939,-73.80565657585443,"{'latitude': '40.69710672807939', 'longitude': '-73.80565657585443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T07:59:16.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-29T00:00:00.000,4100300006,,,,,,,
