unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date
58927047,2023-09-26T09:39:49.000,2023-09-26T10:12:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,39-26 55 STREET,55 STREET,ADDRESS,WOODSIDE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T10:12:22.000,02 QUEENS,4012250052,QUEENS,1009657,211801,PHONE,Unspecified,QUEENS,40.747984888278054,-73.90830485812488,"{'latitude': '40.747984888278054', 'longitude': '-73.90830485812488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39 AVENUE,WOODSIDE AVENUE,39 AVENUE,WOODSIDE AVENUE,55 STREET,,,,,,,
58926394,2023-09-26T09:39:22.000,2023-11-13T17:24:46.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11421,78-31 87 ROAD,87 ROAD,ADDRESS,WOODHAVEN,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-13T17:24:50.000,09 QUEENS,4089130020,QUEENS,1022177,190891,ONLINE,Unspecified,QUEENS,40.69054720677739,-73.86323743049974,"{'latitude': '40.69054720677739', 'longitude': '-73.86323743049974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 STREET,80 STREET,78 STREET,80 STREET,87 ROAD,,,,,,,
58929489,2023-09-26T09:38:59.000,2023-09-26T10:37:14.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11232,190 26 STREET,26 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T10:37:19.000,07 BROOKLYN,,BROOKLYN,984523,179788,MOBILE,Unspecified,BROOKLYN,40.66015323356079,-73.99901602671243,"{'latitude': '40.66015323356079', 'longitude': '-73.99901602671243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,26 STREET,,,,,,,
58929142,2023-09-26T09:38:52.000,2023-10-03T11:26:37.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11236,9211 DITMAS AVENUE,DITMAS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T10:53:04.000,17 BROOKLYN,3081100009,BROOKLYN,1008364,175799,MOBILE,Unspecified,BROOKLYN,40.64917147430905,-73.91310025546723,"{'latitude': '40.64917147430905', 'longitude': '-73.91310025546723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   92 STREET,EAST   93 STREET,EAST   92 STREET,EAST   93 STREET,DITMAS AVENUE,,,,,,,
58933300,2023-09-26T09:38:30.000,2023-09-26T10:14:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10454,ALEXANDER AVENUE,ALEXANDER AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T10:14:32.000,01 BRONX,,BRONX,1004458,233482,PHONE,Unspecified,BRONX,40.807506904672266,-73.92700309522532,"{'latitude': '40.807506904672266', 'longitude': '-73.92700309522532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALEXANDER AVENUE,EAST  134 STREET,ALEXANDER AVENUE,EAST  134 STREET,,,,,,,,
58926178,2023-09-26T09:38:21.000,2023-09-27T19:01:53.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11691,120 BEACH   19 STREET,BEACH   19 STREET,ADDRESS,FAR ROCKAWAY,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,14 QUEENS,4156380001,QUEENS,1052798,155627,PHONE,Unspecified,QUEENS,40.59357130017884,-73.75317862488698,"{'latitude': '40.59357130017884', 'longitude': '-73.75317862488698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58932953,2023-09-26T09:38:17.000,2023-09-27T08:00:34.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11106,23 STREET,23 STREET,INTERSECTION,QUEENS,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-26T17:49:27.000,01 QUEENS,,QUEENS,1003540,217809,PHONE,Unspecified,QUEENS,40.76449077157255,-73.93036417111693,"{'latitude': '40.76449077157255', 'longitude': '-73.93036417111693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23 STREET,BROADWAY,23 STREET,BROADWAY,,,,,,,,
58932601,2023-09-26T09:38:07.000,2023-09-28T21:22:57.000,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,10452,1475 JESUP AVENUE,JESUP AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,04 BRONX,2028720216,BRONX,1006551,246429,ONLINE,Unspecified,BRONX,40.8430376877755,-73.91939956981936,"{'latitude': '40.8430376877755', 'longitude': '-73.91939956981936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58931056,2023-09-26T09:38:03.000,2023-09-26T10:13:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,600 WEST  192 STREET,WEST  192 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T10:13:47.000,12 MANHATTAN,1021690029,MANHATTAN,1003928,251236,MOBILE,Unspecified,MANHATTAN,40.85623771170069,-73.92886552195142,"{'latitude': '40.85623771170069', 'longitude': '-73.92886552195142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,WEST  192 STREET,,,,,,,
58926815,2023-09-26T09:38:00.000,2023-09-28T08:31:00.000,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,11222,26 WEST STREET,WEST STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T08:31:00.000,01 BROOKLYN,3025710001,BROOKLYN,995674,204145,ONLINE,Unspecified,BROOKLYN,40.7270001851582,-73.95878319801558,"{'latitude': '40.7270001851582', 'longitude': '-73.95878319801558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CALYER ST,OAK ST,,,,,N/A,,,,,
58925624,2023-09-26T09:38:00.000,2023-09-26T11:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Post,,11215,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T11:30:00.000,06 BROOKLYN,,BROOKLYN,988952,186074,UNKNOWN,Unspecified,BROOKLYN,40.67740565662153,-73.98304820765676,"{'latitude': '40.67740565662153', 'longitude': '-73.98304820765676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,4 AVENUE,UNION STREET,,,N/A,,,,,
58930222,2023-09-26T09:37:50.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11216,BEDFORD AVENUE,BEDFORD AVENUE,INTERSECTION,,In Progress,,,03 BROOKLYN,,BROOKLYN,996858,189394,PHONE,Unspecified,BROOKLYN,40.68651057035593,-73.95453904947992,"{'latitude': '40.68651057035593', 'longitude': '-73.95453904947992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD AVENUE,QUINCY STREET,BEDFORD AVENUE,QUINCY STREET,,,,,,,,
58930705,2023-09-26T09:37:43.000,2023-09-26T11:09:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11212,87 EAST   91 STREET,EAST   91 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T11:09:26.000,17 BROOKLYN,3045940077,BROOKLYN,1003904,180561,MOBILE,Unspecified,BROOKLYN,40.662253138816,-73.92915889415447,"{'latitude': '40.662253138816', 'longitude': '-73.92915889415447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST NEW YORK AVENUE,RUTLAND ROAD,EAST NEW YORK AVENUE,RUTLAND ROAD,EAST   91 STREET,,,,,,,
58932516,2023-09-26T09:37:42.000,2023-11-02T20:58:15.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10462,2130 EAST TREMONT AVENUE,EAST TREMONT AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-02T00:00:00.000,09 BRONX,2039447501,BRONX,1023798,246085,PHONE,Unspecified,BRONX,40.84203310990234,-73.85706745697696,"{'latitude': '40.84203310990234', 'longitude': '-73.85706745697696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58928595,2023-09-26T09:37:35.000,2023-09-30T10:11:51.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031,594 RIVERSIDE DRIVE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,09 MANHATTAN,1020020067,MANHATTAN,996319,238772,PHONE,Unspecified,MANHATTAN,40.82204134084715,-73.95639390325287,"{'latitude': '40.82204134084715', 'longitude': '-73.95639390325287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58933253,2023-09-26T09:37:27.000,2023-09-26T09:37:27.000,DOB,Department of Buildings,General Construction/Plumbing,Failure to Comply with Vacate Order,,11209,447 74 STREET,74 STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-26T00:00:00.000,10 BROOKLYN,3059190059,BROOKLYN,977700,169149,UNKNOWN,Unspecified,BROOKLYN,40.63094905668205,-74.02359781967309,"{'latitude': '40.63094905668205', 'longitude': '-74.02359781967309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58929228,2023-09-26T09:37:26.000,2023-09-26T11:03:33.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11204,2202 63 STREET,63 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T11:03:32.000,11 BROOKLYN,3065520008,BROOKLYN,989842,163257,PHONE,Unspecified,BROOKLYN,40.61477740508236,-73.9798584673419,"{'latitude': '40.61477740508236', 'longitude': '-73.9798584673419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAY PARKWAY,23 AVENUE,BAY PARKWAY,23 AVENUE,63 STREET,,,,,,,
58934742,2023-09-26T09:37:25.000,2023-09-26T10:30:37.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11209,103 81 STREET,81 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T10:30:43.000,10 BROOKLYN,3059850052,BROOKLYN,974241,168312,MOBILE,Unspecified,BROOKLYN,40.628648435501766,-74.03605838764206,"{'latitude': '40.628648435501766', 'longitude': '-74.03605838764206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NARROWS AVENUE,COLONIAL ROAD,NARROWS AVENUE,COLONIAL ROAD,81 STREET,,,,,,,
58934087,2023-09-26T09:36:18.000,2023-10-26T15:50:37.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11219,1549 68 STREET,68 STREET,ADDRESS,BROOKLYN,Closed,"NYC Parks inspected the requested repair site. This site meets the criteria for repair under the Trees & Sidewalks Program. The timeframe for repair work depends on available funding for the program, the severity of damage, and the other sidewalk requests in the surrounding district.",2023-10-26T15:50:50.000,11 BROOKLYN,3055660013,BROOKLYN,984896,165468,ONLINE,Unspecified,BROOKLYN,40.62084788225674,-73.99767299475448,"{'latitude': '40.62084788225674', 'longitude': '-73.99767299475448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW UTRECHT AVENUE,16 AVENUE,NEW UTRECHT AVENUE,16 AVENUE,68 STREET,,,,,,,
58930789,2023-09-26T09:35:38.000,2023-09-26T11:58:00.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11368,47-17 98 PLACE,98 PLACE,ADDRESS,CORONA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T11:57:58.000,04 QUEENS,4018820066,QUEENS,1021897,210557,MOBILE,Unspecified,QUEENS,40.74452678602002,-73.8641371047824,"{'latitude': '40.74452678602002', 'longitude': '-73.8641371047824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORONA AVENUE,ALSTYNE AVENUE,CORONA AVENUE,ALSTYNE AVENUE,98 PLACE,,,,,,,
58927857,2023-09-26T09:35:33.000,2023-09-29T11:39:49.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,11235,2970 OCEAN AVENUE,OCEAN AVENUE,ADDRESS,BROOKLYN,Closed,A Litter Basket was placed at the location.,2023-09-29T10:19:22.000,15 BROOKLYN,3074400041,BROOKLYN,998289,153873,ONLINE,Unspecified,BROOKLYN,40.58901087829991,-73.94945316775475,"{'latitude': '40.58901087829991', 'longitude': '-73.94945316775475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE Y,AVENUE Z,AVENUE Y,AVENUE Z,OCEAN AVENUE,,,,,,,
58930182,2023-09-26T09:35:19.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11433,172-13 110 AVENUE,110 AVENUE,ADDRESS,JAMAICA,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-27T09:32:11.000,12 QUEENS,4102640091,QUEENS,1044957,193190,PHONE,Unspecified,QUEENS,40.696730474235956,-73.78107362643021,"{'latitude': '40.696730474235956', 'longitude': '-73.78107362643021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",172 STREET,173 STREET,172 STREET,173 STREET,110 AVENUE,,,,,,,
58935692,2023-09-26T09:35:09.000,2023-10-27T00:02:32.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Employment Agency,Business,11213,381 TROY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-27T00:02:35.000,09 BROOKLYN,3014180007,BROOKLYN,1001730,181683,PHONE,Unspecified,BROOKLYN,40.66533733835211,-73.93699197320483,"{'latitude': '40.66533733835211', 'longitude': '-73.93699197320483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CROWN STREET,MONTGOMERY STREET,CROWN STREET,MONTGOMERY STREET,TROY AVENUE,,,,,,,
58929349,2023-09-26T09:35:00.000,2023-09-26T10:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,10312,,,INTERSECTION,STATEN ISLAND,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T10:35:00.000,03 STATEN ISLAND,,STATEN ISLAND,937878,143517,UNKNOWN,Unspecified,STATEN ISLAND,40.56047555908232,-74.1668892252524,"{'latitude': '40.56047555908232', 'longitude': '-74.1668892252524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,ARTHUR KILL ROAD,GETZ AVENUE,,,N/A,,,,,
58927915,2023-09-26T09:35:00.000,2023-09-28T04:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ver Mesage Sign RTPI,,10075,,,INTERSECTION,MANHATTAN,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-28T04:05:00.000,08 MANHATTAN,,MANHATTAN,996078,221372,UNKNOWN,Unspecified,MANHATTAN,40.77428341114541,-73.95729530066863,"{'latitude': '40.77428341114541', 'longitude': '-73.95729530066863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,3 AVENUE,EAST 79 STREET,,,N/A,,,,,
58927064,2023-09-26T09:34:56.000,2023-09-26T12:01:23.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11214,1934 77 STREET,77 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T12:01:22.000,11 BROOKLYN,3062500020,BROOKLYN,985827,161692,PHONE,Unspecified,BROOKLYN,40.61048342688932,-73.99432025148727,"{'latitude': '40.61048342688932', 'longitude': '-73.99432025148727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,77 STREET,,,,,,,
58933864,2023-09-26T09:34:52.000,2023-10-10T14:07:06.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10458,598 EAST  183 STREET,EAST  183 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,06 BRONX,2030710025,BRONX,1014881,250093,ONLINE,Unspecified,BRONX,40.85306931289764,-73.88927651471745,"{'latitude': '40.85306931289764', 'longitude': '-73.88927651471745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
