unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough
58927042,2023-09-26T18:53:39.000,2023-09-26T19:12:28.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11221,546 KOSCIUSZKO STREET,KOSCIUSZKO STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,KOSCIUSZKO STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T19:12:31.000,03 BROOKLYN,3016070129,BROOKLYN,1003024,191693,PHONE,Unspecified,BROOKLYN,40.692809863473414,-73.93229976468716,"{'latitude': '40.692809863473414', 'longitude': '-73.93229976468716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930154,2023-09-26T18:53:34.000,2023-10-02T09:48:37.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,10314,17 ANDES PLACE,ANDES PLACE,LA GUARDIA AVENUE,TODT HILL ROAD,LA GUARDIA AVENUE,TODT HILL ROAD,ADDRESS,STATEN ISLAND,ANDES PLACE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-02T09:48:40.000,02 STATEN ISLAND,5007050187,STATEN ISLAND,951640,160079,MOBILE,Unspecified,STATEN ISLAND,40.605996211520875,-74.11744084060368,"{'latitude': '40.605996211520875', 'longitude': '-74.11744084060368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932392,2023-09-26T18:53:28.000,2023-09-29T18:03:00.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11692,328 BEACH   66 STREET,BEACH   66 STREET,,,,,ADDRESS,ARVERNE,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,14 QUEENS,4159100031,QUEENS,1041164,155123,PHONE,Unspecified,QUEENS,40.59227026671078,-73.79507334608267,"{'latitude': '40.59227026671078', 'longitude': '-73.79507334608267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933088,2023-09-26T18:53:09.000,2023-09-27T05:44:21.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11423,102-54 188 STREET,188 STREET,HENDERSON AVENUE,104 AVENUE,HENDERSON AVENUE,104 AVENUE,ADDRESS,HOLLIS,188 STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-27T05:44:25.000,12 QUEENS,4103660036,QUEENS,1048130,197194,PHONE,Unspecified,QUEENS,40.707698142430964,-73.76959297467695,"{'latitude': '40.707698142430964', 'longitude': '-73.76959297467695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926818,2023-09-26T18:53:00.000,2023-10-02T16:47:00.000,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10023,61 WEST   70 STREET,WEST   70 STREET,CENTRAL PARK W,COLUMBUS AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-02T16:47:00.000,07 MANHATTAN,1011230105,MANHATTAN,990192,221854,ONLINE,Unspecified,MANHATTAN,40.77561229095812,-73.97854612954822,"{'latitude': '40.77561229095812', 'longitude': '-73.97854612954822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58925609,2023-09-26T18:53:00.000,2023-09-27T12:35:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11361,204-01 33 AVENUE,33 AVENUE,204 ST,205 ST,,,ADDRESS,BAYSIDE,,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-27T12:35:00.000,11 QUEENS,4060370039,QUEENS,1043863,219559,ONLINE,Unspecified,QUEENS,40.76911411392952,-73.78478524677593,"{'latitude': '40.76911411392952', 'longitude': '-73.78478524677593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925611,2023-09-26T18:53:00.000,2023-09-26T23:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11694,311 BEACH  102 STREET,BEACH  102 STREET,ROCKAWAY FRWY,BEACH CHANNEL DR,,,ADDRESS,FAR ROCKAWAY,,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-26T23:35:00.000,14 QUEENS,4161580039,QUEENS,1033284,152351,PHONE,Unspecified,QUEENS,40.58470879190072,-73.8234663970846,"{'latitude': '40.58470879190072', 'longitude': '-73.8234663970846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929326,2023-09-26T18:53:00.000,2023-09-29T00:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11211,235 JACKSON STREET,JACKSON STREET,WOODPOINT RD,KINGSLAND AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T00:00:00.000,01 BROOKLYN,3028750063,BROOKLYN,1000596,200510,ONLINE,Unspecified,BROOKLYN,40.717015264685095,-73.94103388132788,"{'latitude': '40.717015264685095', 'longitude': '-73.94103388132788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58932086,2023-09-26T18:52:42.000,2023-09-26T19:25:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11379,63-40 72 STREET,72 STREET,JUNIPER BOULEVARD SOUTH,PENELOPE AVENUE,JUNIPER BOULEVARD SOUTH,PENELOPE AVENUE,ADDRESS,MIDDLE VILLAGE,72 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T19:25:17.000,05 QUEENS,4029800102,QUEENS,1016614,200440,MOBILE,Unspecified,QUEENS,40.71677903542016,-73.88325136903669,"{'latitude': '40.71677903542016', 'longitude': '-73.88325136903669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930839,2023-09-26T18:52:37.000,2023-09-26T20:14:18.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10472,1349 FTELEY AVENUE,FTELEY AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ADDRESS,BRONX,FTELEY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:14:24.000,09 BRONX,2038700046,BRONX,1019534,242883,ONLINE,Unspecified,BRONX,40.833262624983746,-73.87249502920073,"{'latitude': '40.833262624983746', 'longitude': '-73.87249502920073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932365,2023-09-26T18:52:20.000,2023-09-26T19:21:45.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10019,1619 BROADWAY,BROADWAY,WEST   49 STREET,WEST   50 STREET,WEST   49 STREET,WEST   50 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T19:21:52.000,05 MANHATTAN,1010210019,MANHATTAN,988591,216551,ONLINE,Unspecified,MANHATTAN,40.76105786456666,-73.98433004028819,"{'latitude': '40.76105786456666', 'longitude': '-73.98433004028819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933436,2023-09-26T18:52:00.000,2023-09-26T20:10:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11201,58 HICKS STREET,HICKS STREET,MIDDAGH STREET,CRANBERRY STREET,MIDDAGH STREET,CRANBERRY STREET,ADDRESS,BROOKLYN,HICKS STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T20:10:09.000,02 BROOKLYN,3002150013,BROOKLYN,986041,194356,MOBILE,Unspecified,BROOKLYN,40.70013891104675,-73.99354083098311,"{'latitude': '40.70013891104675', 'longitude': '-73.99354083098311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930074,2023-09-26T18:51:32.000,2023-09-26T19:28:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10001,1201 BROADWAY,BROADWAY,WEST   28 STREET,WEST   29 STREET,WEST   28 STREET,WEST   29 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T19:28:22.000,05 MANHATTAN,1008300062,MANHATTAN,987399,211017,ONLINE,Unspecified,MANHATTAN,40.745868943569405,-73.98863546349439,"{'latitude': '40.745868943569405', 'longitude': '-73.98863546349439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929003,2023-09-26T18:51:09.000,2023-09-27T02:28:05.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10452,1362 JEROME AVENUE,JEROME AVENUE,MARCY PLACE,ELLIOT PLACE,MARCY PLACE,ELLIOT PLACE,ADDRESS,BRONX,JEROME AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T02:28:11.000,04 BRONX,2028410005,BRONX,1006861,245101,PHONE,Unspecified,BRONX,40.83939192841958,-73.91828364373481,"{'latitude': '40.83939192841958', 'longitude': '-73.91828364373481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927937,2023-09-26T18:51:06.000,,DSNY,Department of Sanitation,Lot Condition,Trash,Lot,11691,221 BEACH    3 STREET,BEACH    3 STREET,SEAGIRT AVENUE,DEAD END,SEAGIRT AVENUE,DEAD END,ADDRESS,FAR ROCKAWAY,BEACH    3 STREET,In Progress,,,14 QUEENS,4156020026,QUEENS,1056757,156647,PHONE,Unspecified,QUEENS,40.59633947947492,-73.73891255485962,"{'latitude': '40.59633947947492', 'longitude': '-73.73891255485962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928145,2023-09-26T18:51:03.000,2023-09-26T22:43:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T22:43:42.000,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,40.690303228634036,-73.96029513058312,"{'latitude': '40.690303228634036', 'longitude': '-73.96029513058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931018,2023-09-26T18:50:58.000,2023-09-26T19:30:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10473,740 BEACH AVENUE,BEACH AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,ADDRESS,BRONX,BEACH AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T19:30:07.000,09 BRONX,2035980017,BRONX,1022009,238046,ONLINE,Unspecified,BRONX,40.819976219579004,-73.86357841506774,"{'latitude': '40.819976219579004', 'longitude': '-73.86357841506774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931557,2023-09-26T18:50:55.000,2023-09-26T18:50:55.000,DOHMH,Department of Health and Mental Hygiene,Unleashed Dog,Unleashed Dog in Public,Public/Unfenced Area,10467,3435 OLINVILLE AVENUE,OLINVILLE AVENUE,MAGENTA STREET,DUNCOMB AVENUE,MAGENTA STREET,DUNCOMB AVENUE,ADDRESS,BRONX,OLINVILLE AVENUE,Closed,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after the initial complaint, please submit a new Service Request.",2023-09-28T09:11:54.000,12 BRONX,2046270029,BRONX,1020724,258615,PHONE,Unspecified,BRONX,40.876437389391874,-73.86810916351783,"{'latitude': '40.876437389391874', 'longitude': '-73.86810916351783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930754,2023-09-26T18:50:53.000,2023-09-26T21:46:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11222,119 MESEROLE AVENUE,MESEROLE AVENUE,MANHATTAN AVENUE,LEONARD STREET,MANHATTAN AVENUE,LEONARD STREET,ADDRESS,BROOKLYN,MESEROLE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T21:46:56.000,01 BROOKLYN,3025970001,BROOKLYN,997447,204221,MOBILE,Unspecified,BROOKLYN,40.727206319138034,-73.95238621979777,"{'latitude': '40.727206319138034', 'longitude': '-73.95238621979777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933941,2023-09-26T18:50:53.000,2023-09-26T19:05:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10016,151 EAST   29 STREET,EAST   29 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   29 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T19:05:17.000,06 MANHATTAN,1008850040,MANHATTAN,989400,209980,ONLINE,Unspecified,MANHATTAN,40.743021699102286,-73.98141477863972,"{'latitude': '40.743021699102286', 'longitude': '-73.98141477863972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935330,2023-09-26T18:50:52.000,2023-10-04T11:40:21.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Mixed Use Building,11214,1703 BATH AVENUE,BATH AVENUE,17 AVENUE,BAY 16 STREET,17 AVENUE,BAY   16 STREET,ADDRESS,BROOKLYN,BATH AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-26T18:50:52.000,11 BROOKLYN,3064000009,BROOKLYN,981972,159741,ONLINE,Unspecified,BROOKLYN,40.60512817889213,-74.00820382326924,"{'latitude': '40.60512817889213', 'longitude': '-74.00820382326924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930221,2023-09-26T18:50:39.000,2023-09-28T07:49:54.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10038,PARK ROW,PARK ROW,BEEKMAN STREET,PARK ROW,BEEKMAN STREET,PARK ROW,INTERSECTION,MANHATTAN,,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-26T18:50:39.000,01 MANHATTAN,,MANHATTAN,982313,198582,MOBILE,Unspecified,MANHATTAN,40.71173825384143,-74.00698692775009,"{'latitude': '40.71173825384143', 'longitude': '-74.00698692775009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934821,2023-09-26T18:50:37.000,2023-09-26T19:47:01.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10025,201 WEST   93 STREET,WEST   93 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   93 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T19:47:06.000,07 MANHATTAN,1012410025,MANHATTAN,992055,227882,ONLINE,Unspecified,MANHATTAN,40.79215609704783,-73.97181267742812,"{'latitude': '40.79215609704783', 'longitude': '-73.97181267742812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929939,2023-09-26T18:50:34.000,2023-09-29T13:27:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10040,22 DONGAN PLACE,DONGAN PLACE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,12 MANHATTAN,1021750128,MANHATTAN,1003847,253825,PHONE,Unspecified,MANHATTAN,40.86334391631684,-73.92915076102932,"{'latitude': '40.86334391631684', 'longitude': '-73.92915076102932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928111,2023-09-26T18:50:16.000,2023-09-26T22:33:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11426,245-21 77 CRESCENT,77 CRESCENT,76 AVENUE,247 STREET,76 AVENUE,247 STREET,ADDRESS,BELLEROSE,77 CRESCENT,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T22:33:56.000,13 QUEENS,4084900002,QUEENS,1060419,210243,PHONE,Unspecified,QUEENS,40.74341704585338,-73.72512069150795,"{'latitude': '40.74341704585338', 'longitude': '-73.72512069150795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928824,2023-09-26T18:50:15.000,2023-09-26T20:09:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11201,283 ADAMS STREET,ADAMS STREET,JOHNSON STREET,WILLOUGHBY STREET,JOHNSON STREET,WILLOUGHBY STREET,ADDRESS,BROOKLYN,ADAMS STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T20:09:49.000,02 BROOKLYN,3001400010,BROOKLYN,987341,192368,ONLINE,Unspecified,BROOKLYN,40.69468195522714,-73.98885334596429,"{'latitude': '40.69468195522714', 'longitude': '-73.98885334596429', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
