unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,due_date,road_ramp
58853599,2023-09-18T16:05:38.000,2023-09-18T19:36:09.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11417,136-16 WHITELAW STREET,WHITELAW STREET,PITKIN AVENUE,SPRITZ ROAD,PITKIN AVENUE,SPRITZ ROAD,ADDRESS,OZONE PARK,WHITELAW STREET,Closed,The Police Department responded to the complaint and a report was prepared.,2023-09-18T19:36:13.000,10 QUEENS,4114010010,QUEENS,1027007,184475,PHONE,Unspecified,QUEENS,40.672914756938624,-73.84586147386841,"{'latitude': '40.672914756938624', 'longitude': '-73.84586147386841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58846558,2023-09-18T16:05:20.000,2023-09-18T17:39:44.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,10314,RICHMOND AVENUE,RICHMOND AVENUE,RICHMOND AVENUE,RICHMOND HILL ROAD,RICHMOND AVENUE,RICHMOND HILL ROAD,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T17:39:48.000,02 STATEN ISLAND,,STATEN ISLAND,937703,153893,PHONE,Unspecified,STATEN ISLAND,40.588954675167635,-74.16759047831839,"{'latitude': '40.588954675167635', 'longitude': '-74.16759047831839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58853826,2023-09-18T16:05:12.000,2023-09-27T08:37:49.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11214,268 BAY   20 STREET,BAY   20 STREET,CROPSEY AVENUE,SHORE PARKWAY,CROPSEY AVENUE,SHORE PARKWAY,ADDRESS,BROOKLYN,BAY   20 STREET,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-27T08:37:56.000,11 BROOKLYN,3064640044,BROOKLYN,982392,158279,ONLINE,Unspecified,BROOKLYN,40.6011153843866,-74.00669086370614,"{'latitude': '40.6011153843866', 'longitude': '-74.00669086370614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58847334,2023-09-18T16:05:07.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11218,211 VANDERBILT STREET,VANDERBILT STREET,EAST    2 STREET,EAST    3 STREET,EAST    2 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,VANDERBILT STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-19T13:49:35.000,07 BROOKLYN,3052640043,BROOKLYN,989973,176922,ONLINE,Unspecified,BROOKLYN,40.65228484629622,-73.97937503652092,"{'latitude': '40.65228484629622', 'longitude': '-73.97937503652092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58854135,2023-09-18T16:05:00.000,2023-09-18T17:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10461,1125 EDISON AVENUE,EDISON AVENUE,BRUCKNER BLVD,HASKIN ST,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-09-18T17:10:00.000,10 BRONX,2053090089,BRONX,1031996,243319,PHONE,Unspecified,BRONX,40.83440073714725,-73.82745838728849,"{'latitude': '40.83440073714725', 'longitude': '-73.82745838728849', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58846358,2023-09-18T16:04:55.000,2023-09-18T16:33:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11226,865 ROGERS AVENUE,ROGERS AVENUE,ERASMUS STREET,SNYDER AVENUE,ERASMUS STREET,SNYDER AVENUE,ADDRESS,BROOKLYN,ROGERS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T16:33:24.000,17 BROOKLYN,3051080011,BROOKLYN,997482,175850,PHONE,Unspecified,BROOKLYN,40.64933440331562,-73.95231566327344,"{'latitude': '40.64933440331562', 'longitude': '-73.95231566327344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58854801,2023-09-18T16:04:53.000,2023-09-18T23:17:26.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10304,190 RHINE AVENUE,RHINE AVENUE,DEKALB STREET,NARROWS ROAD NORTH,DEKALB STREET,NARROWS ROAD NORTH,ADDRESS,STATEN ISLAND,RHINE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T23:17:30.000,01 STATEN ISLAND,5029040001,STATEN ISLAND,959560,161297,ONLINE,Unspecified,STATEN ISLAND,40.60936497621862,-74.0889224257232,"{'latitude': '40.60936497621862', 'longitude': '-74.0889224257232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58849353,2023-09-18T16:04:51.000,2023-09-18T18:57:11.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11421,75-02 JAMAICA AVENUE,JAMAICA AVENUE,75 STREET,76 STREET,75 STREET,76 STREET,ADDRESS,WOODHAVEN,JAMAICA AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T18:57:14.000,09 QUEENS,4089040001,QUEENS,1021310,191214,PHONE,Unspecified,QUEENS,40.691437439184014,-73.86636200058223,"{'latitude': '40.691437439184014', 'longitude': '-73.86636200058223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58847238,2023-09-18T16:04:36.000,2023-11-13T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451,253 EAST  142 STREET,EAST  142 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-11-13T00:00:00.000,01 BRONX,2023347501,BRONX,1004970,236145,UNKNOWN,Unspecified,BRONX,40.81481491086839,-73.9251453898462,"{'latitude': '40.81481491086839', 'longitude': '-73.9251453898462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845440,2023-09-18T16:04:33.000,2023-10-23T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11416,75-16 95 AVENUE,95 AVENUE,,,,,ADDRESS,OZONE PARK,,Assigned,The Department of Buildings has attempted to conduct an inspection of this premises and was denied access. A second attempt will be made.,2023-10-23T00:00:00.000,09 QUEENS,4090000008,QUEENS,1022118,187975,UNKNOWN,Unspecified,QUEENS,40.68254371693492,-73.8634665698234,"{'latitude': '40.68254371693492', 'longitude': '-73.8634665698234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58853097,2023-09-18T16:04:28.000,2023-09-19T01:11:44.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11363,37-16 BROOKSIDE STREET,BROOKSIDE STREET,37 AVENUE,38 AVENUE,37 AVENUE,38 AVENUE,ADDRESS,LITTLE NECK,BROOKSIDE STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T01:11:48.000,11 QUEENS,4081600121,QUEENS,1055162,221959,MOBILE,Unspecified,QUEENS,40.77561804347864,-73.74396850491419,"{'latitude': '40.77561804347864', 'longitude': '-73.74396850491419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58846128,2023-09-18T16:04:25.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11417,BRISTOL AVENUE,BRISTOL AVENUE,149 AVENUE,HAWTREE STREET,149 AVENUE,HAWTREE STREET,BLOCKFACE,,,In Progress,,,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
58850603,2023-09-18T16:04:07.000,2023-09-18T17:09:47.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11233,1850 PARK PLACE,PARK PLACE,SARATOGA AVENUE,EASTERN PARKWAY,SARATOGA AVENUE,EASTERN PARKWAY,ADDRESS,BROOKLYN,PARK PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T17:09:52.000,16 BROOKLYN,3014680019,BROOKLYN,1007476,183956,ONLINE,Unspecified,BROOKLYN,40.671563004820115,-73.91627224668623,"{'latitude': '40.671563004820115', 'longitude': '-73.91627224668623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58848729,2023-09-18T16:04:05.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10473,SOUNDVIEW PARK,SOUNDVIEW PARK,SEWARD AVENUE,LAFAYETTE AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,UNRECOGNIZED,BRONX,SOUNDVIEW PARK,In Progress,,,09 BRONX,2035430105,BRONX,1018772,237244,MOBILE,Soundview Park,BRONX,40.81778820113692,-73.87527766095268,"{'latitude': '40.81778820113692', 'longitude': '-73.87527766095268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58846232,2023-09-18T16:03:46.000,2023-09-19T08:48:20.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,11417,91-46 GOLD ROAD,GOLD ROAD,SITKA STREET,CROSS BAY BOULEVARD,SITKA STREET,CROSS BAY BOULEVARD,ADDRESS,OZONE PARK,GOLD ROAD,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-19T08:48:25.000,10 QUEENS,4113730029,QUEENS,1027365,184926,ONLINE,Unspecified,QUEENS,40.67415091237557,-73.84456800551244,"{'latitude': '40.67415091237557', 'longitude': '-73.84456800551244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58849836,2023-09-18T16:03:40.000,2023-09-19T19:03:20.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Residential Building/House,11379,69-05 78 STREET,78 STREET,69 AVENUE,69 ROAD,69 AVENUE,69 ROAD,ADDRESS,MIDDLE VILLAGE,78 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-19T19:03:24.000,05 QUEENS,4037970011,QUEENS,1018966,197788,PHONE,Unspecified,QUEENS,40.70949101831831,-73.8747805426981,"{'latitude': '40.70949101831831', 'longitude': '-73.8747805426981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58846465,2023-09-18T16:03:33.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Used Goods Dealer,Business,11235,2626 HOMECREST AVENUE,HOMECREST AVENUE,AVENUE Z,WILLIAMS COURT,AVENUE Z,WILLIAMS COURT,ADDRESS,BROOKLYN,HOMECREST AVENUE,In Progress,,,15 BROOKLYN,3074560006,BROOKLYN,996188,153163,ONLINE,Unspecified,BROOKLYN,40.587065148827286,-73.9570189833512,"{'latitude': '40.587065148827286', 'longitude': '-73.9570189833512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58852384,2023-09-18T16:03:26.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11354,25-36 148 STREET,148 STREET,WILLETS POINT BOULEVARD,25 DRIVE,WILLETS POINT BOULEVARD,25 DRIVE,ADDRESS,FLUSHING,148 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-19T10:21:20.000,07 QUEENS,4048000044,QUEENS,1034451,222055,PHONE,Unspecified,QUEENS,40.77602342571163,-73.81874568196109,"{'latitude': '40.77602342571163', 'longitude': '-73.81874568196109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58850536,2023-09-18T16:03:26.000,2023-09-18T16:26:00.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10467,3202 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,EAST  207 STREET,VAN CORTLANDT AVENUE EAST,EAST  207 STREET,VAN CORTLANDT AVENUE EAST,ADDRESS,BRONX,BAINBRIDGE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T16:26:04.000,07 BRONX,2033430001,BRONX,1017553,258425,PHONE,Unspecified,BRONX,40.8759284331962,-73.87957650300406,"{'latitude': '40.8759284331962', 'longitude': '-73.87957650300406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58854239,2023-09-18T16:03:06.000,2023-09-18T21:00:23.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10462,2038 NEWBOLD AVENUE,NEWBOLD AVENUE,EAST  177 STREET,OLMSTEAD AVENUE,EAST  177 STREET,OLMSTEAD AVENUE,ADDRESS,BRONX,NEWBOLD AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T21:00:26.000,09 BRONX,2038040020,BRONX,1024067,242692,ONLINE,Unspecified,BRONX,40.83271911233674,-73.85611539395589,"{'latitude': '40.83271911233674', 'longitude': '-73.85611539395589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58850671,2023-09-18T16:03:00.000,2023-09-18T18:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10024,,,,,WEST END AVENUE,WEST 81 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T18:00:00.000,07 MANHATTAN,,MANHATTAN,989732,225515,UNKNOWN,Unspecified,MANHATTAN,40.78566106359479,-73.98020399395313,"{'latitude': '40.78566106359479', 'longitude': '-73.98020399395313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58853788,2023-09-18T16:02:56.000,2023-09-19T13:11:37.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10017,589 5 AVENUE,5 AVENUE,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,5 AVENUE,Closed,See notes for information.,2023-09-19T13:11:39.000,05 MANHATTAN,1012830069,MANHATTAN,990406,215087,PHONE,Unspecified,MANHATTAN,40.757038481899684,-73.97777967019854,"{'latitude': '40.757038481899684', 'longitude': '-73.97777967019854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,"589 5 AVENUE, MANHATTAN (NEW YORK), NY, 10017",,
58852129,2023-09-18T16:02:54.000,2023-09-21T17:04:51.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10468,2825 WEBB AVENUE,WEBB AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,08 BRONX,2032500046,BRONX,1011682,257279,PHONE,Unspecified,BRONX,40.872803217936394,-73.9008106846054,"{'latitude': '40.872803217936394', 'longitude': '-73.9008106846054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58851720,2023-09-18T16:02:50.000,2023-09-18T16:45:13.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10021,11 EAST   71 STREET,EAST   71 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST   71 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T16:45:18.000,08 MANHATTAN,1013860012,MANHATTAN,993440,220351,ONLINE,Unspecified,MANHATTAN,40.77148416964326,-73.96682112915087,"{'latitude': '40.77148416964326', 'longitude': '-73.96682112915087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58850646,2023-09-18T16:02:35.000,2023-09-18T16:06:14.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11208,1210 SUTTER AVENUE,SUTTER AVENUE,CRYSTAL STREET,CHESTNUT STREET,CRYSTAL STREET,CHESTNUT STREET,ADDRESS,BROOKLYN,SUTTER AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T16:06:17.000,05 BROOKLYN,3042920061,BROOKLYN,1019434,184342,ONLINE,Unspecified,BROOKLYN,40.67258303899206,-73.87316270957298,"{'latitude': '40.67258303899206', 'longitude': '-73.87316270957298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58850805,2023-09-18T16:02:21.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,10457,1520 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-18T00:00:00.000,04 BRONX,2028210010,BRONX,1008471,245910,PHONE,Unspecified,BRONX,40.841608127512515,-73.91246217132793,"{'latitude': '40.841608127512515', 'longitude': '-73.91246217132793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58847034,2023-09-18T16:02:21.000,,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10457,1520 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-18T00:00:00.000,04 BRONX,2028210010,BRONX,1008471,245910,PHONE,Unspecified,BRONX,40.841608127512515,-73.91246217132793,"{'latitude': '40.841608127512515', 'longitude': '-73.91246217132793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
