unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58844797,2023-09-17T08:49:56.000,2023-09-17T08:57:37.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,67-60 BOOTH STREET,BOOTH STREET,67 DRIVE,68 AVENUE,67 DRIVE,68 AVENUE,ADDRESS,FOREST HILLS,BOOTH STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T08:57:40.000,06 QUEENS,4031670028,QUEENS,1025223,203400,ONLINE,Unspecified,QUEENS,40.724867827953005,-73.85217763206354,"{'latitude': '40.724867827953005', 'longitude': '-73.85217763206354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837351,2023-09-17T08:49:30.000,2023-09-17T09:26:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11101,11-25 46 ROAD,46 ROAD,11 STREET,21 STREET,11 STREET,21 STREET,ADDRESS,LONG ISLAND CITY,46 ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:26:04.000,02 QUEENS,4000550013,QUEENS,998168,210916,MOBILE,Unspecified,QUEENS,40.74558133205491,-73.94977105605933,"{'latitude': '40.74558133205491', 'longitude': '-73.94977105605933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842403,2023-09-17T08:49:22.000,2023-09-17T11:29:02.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11221,975 BUSHWICK AVENUE,BUSHWICK AVENUE,MENAHAN STREET,GROVE STREET,MENAHAN STREET,GROVE STREET,ADDRESS,BROOKLYN,BUSHWICK AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T11:29:06.000,04 BROOKLYN,3033130033,BROOKLYN,1005656,191459,PHONE,Unspecified,BROOKLYN,40.69216161310973,-73.92280935385637,"{'latitude': '40.69216161310973', 'longitude': '-73.92280935385637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839812,2023-09-17T08:48:59.000,2023-09-18T11:53:55.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Unsecured Facility,Park,10305,VON BRIESEN PARK,VON BRIESEN PARK,SCHOOL ROAD,WADSWORTH AVENUE,SCHOOL ROAD,WADSWORTH AVENUE,UNRECOGNIZED,STATEN ISLAND,VON BRIESEN PARK,Closed,No action was taken because the agency determined the condition reported was within acceptable parameters for park/city use.,2023-09-18T11:53:58.000,01 STATEN ISLAND,5030680001,STATEN ISLAND,967998,160663,MOBILE,Von Briesen Park,STATEN ISLAND,40.607644269972425,-74.05853097910669,"{'latitude': '40.607644269972425', 'longitude': '-74.05853097910669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837192,2023-09-17T08:48:58.000,2023-09-17T09:00:44.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11375,1 TENNIS PLACE,TENNIS PLACE,DARTMOUTH STREET,BURNS STREET,DARTMOUTH STREET,BURNS STREET,ADDRESS,FOREST HILLS,TENNIS PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:00:48.000,06 QUEENS,4032190001,QUEENS,1026762,201267,ONLINE,Unspecified,QUEENS,40.719006004974794,-73.84663871262093,"{'latitude': '40.719006004974794', 'longitude': '-73.84663871262093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838133,2023-09-17T08:48:26.000,2023-09-17T10:26:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,77-02 79 STREET,79 STREET,77 AVENUE,78 AVENUE,77 AVENUE,78 AVENUE,ADDRESS,RIDGEWOOD,79 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T10:27:02.000,05 QUEENS,4038150012,QUEENS,1019688,196619,PHONE,Unspecified,QUEENS,40.70627953086608,-73.87218246893929,"{'latitude': '40.70627953086608', 'longitude': '-73.87218246893929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838997,2023-09-17T08:48:12.000,2023-09-17T09:16:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11211,176 SOUTH    4 STREET,SOUTH    4 STREET,DRIGGS AVENUE,SOUTH    5 PLACE,DRIGGS AVENUE,SOUTH    5 PLACE,ADDRESS,BROOKLYN,SOUTH    4 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T09:16:55.000,01 BROOKLYN,3024467502,BROOKLYN,995060,198384,MOBILE,Unspecified,BROOKLYN,40.71118839922737,-73.9610077086475,"{'latitude': '40.71118839922737', 'longitude': '-73.9610077086475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841147,2023-09-17T08:48:08.000,2023-09-17T09:33:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10455,434 EAST  153 STREET,EAST  153 STREET,MELROSE AVENUE,ELTON AVENUE,MELROSE AVENUE,ELTON AVENUE,ADDRESS,BRONX,EAST  153 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T09:33:54.000,01 BRONX,2023740086,BRONX,1007565,237556,ONLINE,Unspecified,BRONX,40.81868124076179,-73.9157656038723,"{'latitude': '40.81868124076179', 'longitude': '-73.9157656038723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839042,2023-09-17T08:48:01.000,2023-09-17T09:15:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10024,585 WEST END AVENUE,WEST END AVENUE,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST END AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T09:15:43.000,07 MANHATTAN,1012500030,MANHATTAN,990586,227302,ONLINE,Unspecified,MANHATTAN,40.790565328645705,-73.9771184359471,"{'latitude': '40.790565328645705', 'longitude': '-73.9771184359471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837072,2023-09-17T08:47:51.000,2023-09-17T09:15:51.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10040,349 CABRINI BOULEVARD,CABRINI BOULEVARD,WEST  187 STREET,WEST  190 STREET,WEST  187 STREET,WEST  190 STREET,ADDRESS,NEW YORK,CABRINI BOULEVARD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T09:15:55.000,12 MANHATTAN,1021790365,MANHATTAN,1001662,251417,MOBILE,Unspecified,MANHATTAN,40.85673926227583,-73.93705646699208,"{'latitude': '40.85673926227583', 'longitude': '-73.93705646699208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838535,2023-09-17T08:47:50.000,2023-09-20T09:39:01.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10016,309 EAST   37 STREET,EAST   37 STREET,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-20T00:00:00.000,06 MANHATTAN,1009430007,MANHATTAN,991448,211246,ONLINE,Unspecified,MANHATTAN,40.746495122329634,-73.97402264096368,"{'latitude': '40.746495122329634', 'longitude': '-73.97402264096368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842222,2023-09-17T08:47:50.000,2023-09-17T09:19:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11226,86 CROOKE AVENUE,CROOKE AVENUE,ST PAULS PLACE,BRIGHTON LINE,ST PAULS PLACE,BRIGHTON LINE,ADDRESS,BROOKLYN,CROOKE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T09:19:30.000,14 BROOKLYN,3050610020,BROOKLYN,994587,177080,ONLINE,Unspecified,BROOKLYN,40.65271433794304,-73.96274652726666,"{'latitude': '40.65271433794304', 'longitude': '-73.96274652726666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843637,2023-09-17T08:47:46.000,2023-09-17T09:26:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11101,11-25 46 ROAD,46 ROAD,11 STREET,21 STREET,11 STREET,21 STREET,ADDRESS,LONG ISLAND CITY,46 ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:26:04.000,02 QUEENS,4000550013,QUEENS,998168,210916,MOBILE,Unspecified,QUEENS,40.74558133205491,-73.94977105605933,"{'latitude': '40.74558133205491', 'longitude': '-73.94977105605933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840138,2023-09-17T08:47:45.000,2023-09-17T09:27:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,280 WEBSTER AVENUE,WEBSTER AVENUE,OCEAN PARKWAY,EAST    8 STREET,OCEAN PARKWAY,EAST    8 STREET,ADDRESS,BROOKLYN,WEBSTER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:27:35.000,14 BROOKLYN,3054210024,BROOKLYN,992410,169871,MOBILE,Unspecified,BROOKLYN,40.63292945699695,-73.97060092762315,"{'latitude': '40.63292945699695', 'longitude': '-73.97060092762315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841139,2023-09-17T08:47:39.000,2023-09-17T09:07:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11373,86-28 53 AVENUE,53 AVENUE,VAN HORN STREET,SEABURY STREET,VAN HORN STREET,SEABURY STREET,ADDRESS,ELMHURST,53 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:07:33.000,04 QUEENS,4028650018,QUEENS,1017827,207212,PHONE,Unspecified,QUEENS,40.73536199052463,-73.87884185716979,"{'latitude': '40.73536199052463', 'longitude': '-73.87884185716979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839047,2023-09-17T08:47:20.000,2023-09-17T09:19:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11105,20-79 31 STREET,31 STREET,20 ROAD,21 AVENUE,20 ROAD,21 AVENUE,ADDRESS,ASTORIA,31 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:20:00.000,01 QUEENS,4008290001,QUEENS,1009755,222884,MOBILE,Unspecified,QUEENS,40.778404569146616,-73.90790912044896,"{'latitude': '40.778404569146616', 'longitude': '-73.90790912044896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844233,2023-09-17T08:47:04.000,2023-09-17T16:37:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,1666 WEST    5 STREET,WEST    5 STREET,AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,ADDRESS,BROOKLYN,WEST    5 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T16:37:53.000,11 BROOKLYN,3066260034,BROOKLYN,990231,160374,PHONE,Unspecified,BROOKLYN,40.60686390897537,-73.97845990206858,"{'latitude': '40.60686390897537', 'longitude': '-73.97845990206858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58836907,2023-09-17T08:47:00.000,2023-09-18T09:23:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10462,825 KINSELLA STREET,KINSELLA STREET,MATTHEWS AVE,BRONXDALE AVE,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-18T09:23:00.000,11 BRONX,2040460052,BRONX,1022685,247344,ONLINE,Unspecified,BRONX,40.845493606252816,-73.86108278697351,"{'latitude': '40.845493606252816', 'longitude': '-73.86108278697351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58844206,2023-09-17T08:47:00.000,2023-09-24T10:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10468,2680 MORRIS AVENUE,MORRIS AVENUE,E KINGSBRIDGE RD,E 196 ST,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-24T10:45:00.000,07 BRONX,2033160011,BRONX,1013026,255338,ONLINE,Unspecified,BRONX,40.86747149061849,-73.89595935583755,"{'latitude': '40.86747149061849', 'longitude': '-73.89595935583755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58838970,2023-09-17T08:47:00.000,2023-09-24T13:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11105,,,,,20 AVENUE,19 STREET,INTERSECTION,QUEENS,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-24T13:00:00.000,01 QUEENS,,QUEENS,1008119,225295,PHONE,Unspecified,QUEENS,40.785026690803555,-73.91380765439422,"{'latitude': '40.785026690803555', 'longitude': '-73.91380765439422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58841507,2023-09-17T08:46:53.000,2023-09-17T09:00:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11375,100-02 69 AVENUE,69 AVENUE,DARTMOUTH STREET,CLYDE STREET,DARTMOUTH STREET,CLYDE STREET,ADDRESS,FOREST HILLS,69 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:00:10.000,06 QUEENS,4032190001,QUEENS,1025672,201441,ONLINE,Unspecified,QUEENS,40.71948876315054,-73.85056978981311,"{'latitude': '40.71948876315054', 'longitude': '-73.85056978981311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843669,2023-09-17T08:46:32.000,2023-09-17T09:25:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11101,11-25 46 ROAD,46 ROAD,11 STREET,21 STREET,11 STREET,21 STREET,ADDRESS,LONG ISLAND CITY,46 ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:25:59.000,02 QUEENS,4000550013,QUEENS,998168,210916,MOBILE,Unspecified,QUEENS,40.74558133205491,-73.94977105605933,"{'latitude': '40.74558133205491', 'longitude': '-73.94977105605933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845122,2023-09-17T08:46:26.000,2023-10-14T13:12:18.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10016,156 EAST   37 STREET,EAST   37 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   37 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-18T21:54:39.000,06 MANHATTAN,1008920049,MANHATTAN,990479,211775,ONLINE,Unspecified,MANHATTAN,40.74794783002632,-73.97751924182404,"{'latitude': '40.74794783002632', 'longitude': '-73.97751924182404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843068,2023-09-17T08:46:18.000,2023-09-25T14:46:35.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10128,411 EAST   88 STREET,EAST   88 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   88 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-19T11:54:22.000,08 MANHATTAN,1015680007,MANHATTAN,998680,222717,ONLINE,Unspecified,MANHATTAN,40.77797121721789,-73.94789795815,"{'latitude': '40.77797121721789', 'longitude': '-73.94789795815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842073,2023-09-17T08:46:15.000,2023-09-21T05:23:59.000,DSNY,Department of Sanitation,Dead Animal,Cat,Sidewalk,11420,132-07 115 AVENUE,115 AVENUE,132 STREET,133 STREET,132 STREET,133 STREET,ADDRESS,SOUTH OZONE PARK,115 AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-18T04:20:32.000,10 QUEENS,4116580042,QUEENS,1037292,187112,PHONE,Unspecified,QUEENS,40.68009706099228,-73.8087635120054,"{'latitude': '40.68009706099228', 'longitude': '-73.8087635120054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845064,2023-09-17T08:46:14.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10025,251 WEST   96 STREET,WEST   96 STREET,BROADWAY,WEST END AVENUE,BROADWAY,WEST END AVENUE,ADDRESS,NEW YORK,WEST   96 STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-17T10:14:56.000,07 MANHATTAN,1018680001,MANHATTAN,991936,228865,MOBILE,Unspecified,MANHATTAN,40.7948542705638,-73.97224131429273,"{'latitude': '40.7948542705638', 'longitude': '-73.97224131429273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843221,2023-09-17T08:45:47.000,2023-09-17T09:15:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1241 76 STREET,76 STREET,12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,ADDRESS,BROOKLYN,76 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T09:15:25.000,10 BROOKLYN,3062210060,BROOKLYN,981671,165326,MOBILE,Unspecified,BROOKLYN,40.62045777002932,-74.00928995582582,"{'latitude': '40.62045777002932', 'longitude': '-74.00928995582582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
