unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,vehicle_type,bridge_highway_direction,road_ramp
58845312,2023-09-18T12:30:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,1180 46 STREET,46 STREET,NEW UTRECHT AVENUE,12 AVENUE,NEW UTRECHT AVENUE,12 AVENUE,ADDRESS,BROOKLYN,46 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T12:38:09.000,12 BROOKLYN,3056210041,BROOKLYN,986151,171853,MOBILE,Unspecified,BROOKLYN,40.638373179827376,-73.99315046632024,"{'latitude': '40.638373179827376', 'longitude': '-73.99315046632024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:38:03.000,,,,,,,
58851358,2023-09-18T12:29:57.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036,1515 BROADWAY,BROADWAY,WEST 44 STREET,WEST 45 STREET,WEST   44 STREET,WEST   45 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-18T20:35:55.000,05 MANHATTAN,1010160036,MANHATTAN,988183,215304,ONLINE,Unspecified,MANHATTAN,40.75763535980379,-73.98580355106148,"{'latitude': '40.75763535980379', 'longitude': '-73.98580355106148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58848751,2023-09-18T12:29:56.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11375,105-39 62 DRIVE,62 DRIVE,APEX PLACE,108 STREET,APEX PLACE,108 STREET,ADDRESS,FOREST HILLS,62 DRIVE,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-10-03T15:14:59.000,06 QUEENS,4021440042,QUEENS,1025292,207231,PHONE,Unspecified,QUEENS,40.73538265076334,-73.85190532736104,"{'latitude': '40.73538265076334', 'longitude': '-73.85190532736104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T15:14:52.000,,,,,,,
58851834,2023-09-18T12:29:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11231,170 VANBRUNT STREET,VANBRUNT STREET,HAMILTON AVENUE,BOWNE STREET,HAMILTON AVENUE,BOWNE STREET,ADDRESS,BROOKLYN,VAN BRUNT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T13:31:58.000,06 BROOKLYN,3005020001,BROOKLYN,982356,187945,PHONE,Unspecified,BROOKLYN,40.68254217344301,-74.00682883189836,"{'latitude': '40.68254217344301', 'longitude': '-74.00682883189836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T13:31:54.000,,,,,,,
58850032,2023-09-18T12:29:39.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10011,140 WEST   22 STREET,WEST   22 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   22 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T12:40:39.000,04 MANHATTAN,1007977507,MANHATTAN,985765,209880,MOBILE,Unspecified,MANHATTAN,40.74274859382651,-73.99453271946618,"{'latitude': '40.74274859382651', 'longitude': '-73.99453271946618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:40:33.000,,,,,,,
58852267,2023-09-18T12:29:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10017,305 EAST   43 STREET,EAST   43 STREET,2 AVENUE,TUDOR CITY PLACE,2 AVENUE,TUDOR CITY PLACE,ADDRESS,NEW YORK,EAST   43 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T13:02:05.000,06 MANHATTAN,1013360005,MANHATTAN,992201,212644,MOBILE,Unspecified,MANHATTAN,40.75033163527445,-73.9713034346373,"{'latitude': '40.75033163527445', 'longitude': '-73.9713034346373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T13:02:00.000,,,,,,,
58855080,2023-09-18T12:29:26.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11374,97-10 QUEENS BOULEVARD,QUEENS BOULEVARD,64 ROAD,64 ROAD,64 ROAD,64 ROAD,ADDRESS,REGO PARK,QUEENS BOULEVARD,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-18T15:19:38.000,06 QUEENS,4030840002,QUEENS,1023099,204972,PHONE,Unspecified,QUEENS,40.72919216268432,-73.85983150954752,"{'latitude': '40.72919216268432', 'longitude': '-73.85983150954752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58851649,2023-09-18T12:29:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,1180 46 STREET,46 STREET,NEW UTRECHT AVENUE,12 AVENUE,NEW UTRECHT AVENUE,12 AVENUE,ADDRESS,BROOKLYN,46 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T12:38:03.000,12 BROOKLYN,3056210041,BROOKLYN,986151,171853,MOBILE,Unspecified,BROOKLYN,40.638373179827376,-73.99315046632024,"{'latitude': '40.638373179827376', 'longitude': '-73.99315046632024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:37:58.000,,,,,,,
58853845,2023-09-18T12:29:18.000,DOHMH,Department of Health and Mental Hygiene,Day Care,Day Care Facility,Apartment,11226,270 CLARKSON AVENUE,CLARKSON AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,CLARKSON AVENUE,In Progress,,,17 BROOKLYN,3050660039,BROOKLYN,997828,178044,ONLINE,Unspecified,BROOKLYN,40.65535593070498,-73.95106436172432,"{'latitude': '40.65535593070498', 'longitude': '-73.95106436172432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58852054,2023-09-18T12:29:03.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10459,883 EAST  165 STREET,EAST  165 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,02 BRONX,2026910117,BRONX,1012415,239449,PHONE,Unspecified,BRONX,40.82386285521093,-73.89823518437426,"{'latitude': '40.82386285521093', 'longitude': '-73.89823518437426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-24T17:41:34.000,,,,,,,
58851617,2023-09-18T12:28:59.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,10029,165 EAST  104 STREET,EAST  104 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T00:00:00.000,11 MANHATTAN,1016327501,MANHATTAN,999076,227325,UNKNOWN,Unspecified,MANHATTAN,40.7906182922847,-73.94645796152261,"{'latitude': '40.7906182922847', 'longitude': '-73.94645796152261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T00:00:00.000,,,,,,,
58854783,2023-09-18T12:28:57.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451,253 EAST  142 STREET,EAST  142 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-11-13T00:00:00.000,01 BRONX,2023347501,BRONX,1004970,236145,UNKNOWN,Unspecified,BRONX,40.81481491086839,-73.9251453898462,"{'latitude': '40.81481491086839', 'longitude': '-73.9251453898462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-13T00:00:00.000,,,,,,,
58853327,2023-09-18T12:28:54.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10473,955 UNDERHILL AVENUE,UNDERHILL AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-09T00:00:00.000,09 BRONX,2036680001,BRONX,1022750,239781,PHONE,Unspecified,BRONX,40.82473509905011,-73.86089126489054,"{'latitude': '40.82473509905011', 'longitude': '-73.86089126489054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-09T08:54:34.000,,,,,,,
58847000,2023-09-18T12:28:54.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10473,955 UNDERHILL AVENUE,UNDERHILL AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-09T00:00:00.000,09 BRONX,2036680001,BRONX,1022750,239781,PHONE,Unspecified,BRONX,40.82473509905011,-73.86089126489054,"{'latitude': '40.82473509905011', 'longitude': '-73.86089126489054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-09T08:54:34.000,,,,,,,
58848365,2023-09-18T12:28:54.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10473,955 UNDERHILL AVENUE,UNDERHILL AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-18T00:00:00.000,09 BRONX,2036680001,BRONX,1022750,239781,PHONE,Unspecified,BRONX,40.82473509905011,-73.86089126489054,"{'latitude': '40.82473509905011', 'longitude': '-73.86089126489054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58854644,2023-09-18T12:28:54.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10473,955 UNDERHILL AVENUE,UNDERHILL AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-09T00:00:00.000,09 BRONX,2036680001,BRONX,1022750,239781,PHONE,Unspecified,BRONX,40.82473509905011,-73.86089126489054,"{'latitude': '40.82473509905011', 'longitude': '-73.86089126489054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-09T08:54:34.000,,,,,,,
58847084,2023-09-18T12:28:54.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10473,955 UNDERHILL AVENUE,UNDERHILL AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-09T00:00:00.000,09 BRONX,2036680001,BRONX,1022750,239781,PHONE,Unspecified,BRONX,40.82473509905011,-73.86089126489054,"{'latitude': '40.82473509905011', 'longitude': '-73.86089126489054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-09T08:54:34.000,,,,,,,
58850967,2023-09-18T12:28:54.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10473,955 UNDERHILL AVENUE,UNDERHILL AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-09T00:00:00.000,09 BRONX,2036680001,BRONX,1022750,239781,PHONE,Unspecified,BRONX,40.82473509905011,-73.86089126489054,"{'latitude': '40.82473509905011', 'longitude': '-73.86089126489054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-09T08:54:34.000,,,,,,,
58850835,2023-09-18T12:28:54.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10473,955 UNDERHILL AVENUE,UNDERHILL AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-09T00:00:00.000,09 BRONX,2036680001,BRONX,1022750,239781,PHONE,Unspecified,BRONX,40.82473509905011,-73.86089126489054,"{'latitude': '40.82473509905011', 'longitude': '-73.86089126489054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-09T08:54:34.000,,,,,,,
58853656,2023-09-18T12:28:43.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,11691,13-33 VIRGINIA STREET,VIRGINIA STREET,CENTRAL AVENUE,BRUNSWICK AVENUE,CENTRAL AVENUE,BRUNSWICK AVENUE,ADDRESS,FAR ROCKAWAY,VIRGINIA STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-19T06:43:32.000,14 QUEENS,4155050037,QUEENS,1054922,161720,ONLINE,Unspecified,QUEENS,40.61027859535242,-73.74546701340522,"{'latitude': '40.61027859535242', 'longitude': '-73.74546701340522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58849185,2023-09-18T12:28:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10470,504 EAST  234 STREET,EAST  234 STREET,VIREO AVENUE,PETERS PLACE,VIREO AVENUE,PETERS PLACE,ADDRESS,BRONX,EAST  234 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T16:49:30.000,12 BRONX,2033950030,BRONX,1021832,266191,PHONE,Unspecified,BRONX,40.897226456825344,-73.86406010240333,"{'latitude': '40.897226456825344', 'longitude': '-73.86406010240333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T16:49:26.000,,,,,,,
58845554,2023-09-18T12:28:38.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,10310,115 SENECA STREET,SENECA STREET,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-22T00:00:00.000,01 STATEN ISLAND,5002160066,STATEN ISLAND,951600,169422,UNKNOWN,Unspecified,STATEN ISLAND,40.63164063414696,-74.11763007920203,"{'latitude': '40.63164063414696', 'longitude': '-74.11763007920203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T00:00:00.000,N/A,,,,,,
58852068,2023-09-18T12:28:38.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10451,318 EAST  160 STREET,EAST  160 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,03 BRONX,2024190012,BRONX,1007418,239576,PHONE,Unspecified,BRONX,40.824225954157136,-73.91628972334311,"{'latitude': '40.824225954157136', 'longitude': '-73.91628972334311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T17:56:25.000,,,,,,,
58845764,2023-09-18T12:28:38.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10472,2006 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,09 BRONX,2038030005,BRONX,1023939,242359,PHONE,Unspecified,BRONX,40.83180570045791,-73.85657991021449,"{'latitude': '40.83180570045791', 'longitude': '-73.85657991021449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:42:33.000,,,,,,,
58848279,2023-09-18T12:28:38.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10472,2006 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,09 BRONX,2038030005,BRONX,1023939,242359,PHONE,Unspecified,BRONX,40.83180570045791,-73.85657991021449,"{'latitude': '40.83180570045791', 'longitude': '-73.85657991021449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:42:33.000,,,,,,,
