unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment
58843109,2023-09-17T13:52:40.000,2023-09-18T13:32:27.000,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10462,1255 OLMSTEAD AVENUE,OLMSTEAD AVENUE,ELLIS AVENUE,NEWBOLD AVENUE,ELLIS AVENUE,NEWBOLD AVENUE,ADDRESS,BRONX,OLMSTEAD AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T13:32:33.000,09 BRONX,,BRONX,1024541,242713,PHONE,Unspecified,BRONX,40.83277460152189,-73.85440240200201,"{'latitude': '40.83277460152189', 'longitude': '-73.85440240200201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58842216,2023-09-17T13:52:14.000,2023-09-17T14:24:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11233,309 THOMAS BOYLAND STREET,THOMAS BOYLAND STREET,BERGEN STREET,ST MARKS AVENUE,BERGEN STREET,ST MARKS AVENUE,ADDRESS,BROOKLYN,THOMAS S BOYLAND STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T14:24:40.000,16 BROOKLYN,3014540205,BROOKLYN,1008120,184738,PHONE,Unspecified,BROOKLYN,40.67370770536837,-73.91394791365137,"{'latitude': '40.67370770536837', 'longitude': '-73.91394791365137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58839174,2023-09-17T13:51:41.000,2023-09-17T17:36:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11372,37-64 WARREN STREET,WARREN STREET,37 AVENUE,ROOSEVELT AVENUE,37 AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,WARREN STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T17:36:36.000,03 QUEENS,4014830040,QUEENS,1019867,212868,PHONE,Unspecified,QUEENS,40.75087830206157,-73.87145084838022,"{'latitude': '40.75087830206157', 'longitude': '-73.87145084838022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58837806,2023-09-17T13:51:39.000,2023-09-20T05:40:33.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11435,147-58 GRAND CENTRAL PARKWAY SR SOUTH,GRAND CENTRAL PARKWAY SR SOUTH,SMEDLEY STREET,GRAND CENTRAL PARKWAY ET   16 EB,SMEDLEY STREET,GRAND CENTRAL PARKWAY ET   16 EB,ADDRESS,JAMAICA,GRAND CENTRAL PARKWAY SR SOUTH,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T17:04:13.000,08 QUEENS,4066960014,QUEENS,1036397,200076,ONLINE,Unspecified,QUEENS,40.715685456468194,-73.81188994418643,"{'latitude': '40.715685456468194', 'longitude': '-73.81188994418643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58841740,2023-09-17T13:50:48.000,2023-09-20T11:56:43.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10302,137 HEBERTON AVENUE,HEBERTON AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,01 STATEN ISLAND,5010150001,STATEN ISLAND,947807,171320,PHONE,Unspecified,STATEN ISLAND,40.6368354428596,-74.13130557443678,"{'latitude': '40.6368354428596', 'longitude': '-74.13130557443678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58843760,2023-09-17T13:50:48.000,2023-09-20T11:56:43.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10302,137 HEBERTON AVENUE,HEBERTON AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,01 STATEN ISLAND,5010150001,STATEN ISLAND,947807,171320,PHONE,Unspecified,STATEN ISLAND,40.6368354428596,-74.13130557443678,"{'latitude': '40.6368354428596', 'longitude': '-74.13130557443678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58841926,2023-09-17T13:50:44.000,2023-09-19T12:27:26.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10304,959 VAN DUZER STREET,VAN DUZER STREET,HILLSIDE AVENUE,PLEASANT VALLEY AVENUE,HILLSIDE AVENUE,PLEASANT VALLEY AVENUE,ADDRESS,STATEN ISLAND,VAN DUZER STREET,Closed,"The Department of Transportation inspected the condition and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If the condition still exists, a summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",2023-09-19T12:27:29.000,01 STATEN ISLAND,5006480033,STATEN ISLAND,959950,163625,MOBILE,Unspecified,STATEN ISLAND,40.61575593138461,-74.0875261973192,"{'latitude': '40.61575593138461', 'longitude': '-74.0875261973192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58841191,2023-09-17T13:50:42.000,2023-09-17T14:06:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T14:06:59.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58843652,2023-09-17T13:50:21.000,2023-09-17T14:21:39.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10013,CROSBY STREET,CROSBY STREET,CROSBY STREET,GRAND STREET,CROSBY STREET,GRAND STREET,INTERSECTION,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T14:21:42.000,02 MANHATTAN,,MANHATTAN,984287,201750,ONLINE,Unspecified,MANHATTAN,40.72043386722921,-73.99986652036358,"{'latitude': '40.72043386722921', 'longitude': '-73.99986652036358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58842199,2023-09-17T13:50:18.000,2023-09-17T15:10:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,221 56 STREET,56 STREET,2 AVENUE,GOWANUS EXPRESSWAY WB EXIT   22,2 AVENUE,GOWANUS EXPRESSWAY WB EXIT   22,ADDRESS,BROOKLYN,56 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T15:10:28.000,07 BROOKLYN,3008290065,BROOKLYN,978758,174401,MOBILE,Unspecified,BROOKLYN,40.64536539415914,-74.01979041630176,"{'latitude': '40.64536539415914', 'longitude': '-74.01979041630176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58838568,2023-09-17T13:50:12.000,2023-09-21T12:24:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11226,1921 CORTELYOU ROAD,CORTELYOU ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,14 BROOKLYN,3051507501,BROOKLYN,995203,173534,ONLINE,Unspecified,BROOKLYN,40.64298059595477,-73.96053228551497,"{'latitude': '40.64298059595477', 'longitude': '-73.96053228551497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58839594,2023-09-17T13:50:09.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11217,109 5 AVENUE,5 AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-17T00:00:00.000,06 BROOKLYN,3009410005,BROOKLYN,990216,186768,ONLINE,Unspecified,BROOKLYN,40.67930976791029,-73.97849058249204,"{'latitude': '40.67930976791029', 'longitude': '-73.97849058249204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58844813,2023-09-17T13:50:09.000,,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11217,109 5 AVENUE,5 AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-17T00:00:00.000,06 BROOKLYN,3009410005,BROOKLYN,990216,186768,ONLINE,Unspecified,BROOKLYN,40.67930976791029,-73.97849058249204,"{'latitude': '40.67930976791029', 'longitude': '-73.97849058249204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58844876,2023-09-17T13:50:09.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11217,109 5 AVENUE,5 AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-17T00:00:00.000,06 BROOKLYN,3009410005,BROOKLYN,990216,186768,ONLINE,Unspecified,BROOKLYN,40.67930976791029,-73.97849058249204,"{'latitude': '40.67930976791029', 'longitude': '-73.97849058249204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58843169,2023-09-17T13:50:00.000,2023-09-18T15:09:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11372,33-53 82 STREET,82 STREET,NORTHERN BLVD,34 AVE,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-18T15:09:00.000,03 QUEENS,4014300035,QUEENS,1016059,214227,ONLINE,Unspecified,QUEENS,40.75462292785195,-73.88518826596733,"{'latitude': '40.75462292785195', 'longitude': '-73.88518826596733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58844912,2023-09-17T13:49:58.000,2023-09-17T14:09:23.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11377,67 STREET,67 STREET,67 STREET,GARFIELD AVENUE,67 STREET,GARFIELD AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T14:09:27.000,02 QUEENS,,QUEENS,1012572,207400,PHONE,Unspecified,QUEENS,40.73589639243861,-73.89780301615305,"{'latitude': '40.73589639243861', 'longitude': '-73.89780301615305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58845018,2023-09-17T13:49:57.000,2023-09-26T11:34:07.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11427,80-05 208 STREET,208 STREET,UNION TURNPIKE,HOLLIS HILLS TERRACE,UNION TURNPIKE,HOLLIS HILLS TERRACE,ADDRESS,QUEENS VILLAGE,208 STREET,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-26T11:34:11.000,11 QUEENS,4077820040,QUEENS,1050064,206290,ONLINE,Unspecified,QUEENS,40.73265020495409,-73.7625283757156,"{'latitude': '40.73265020495409', 'longitude': '-73.7625283757156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58844080,2023-09-17T13:49:41.000,2023-09-20T05:40:46.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11435,147-58 GRAND CENTRAL PARKWAY SR SOUTH,GRAND CENTRAL PARKWAY SR SOUTH,SMEDLEY STREET,GRAND CENTRAL PARKWAY ET   16 EB,SMEDLEY STREET,GRAND CENTRAL PARKWAY ET   16 EB,ADDRESS,JAMAICA,GRAND CENTRAL PARKWAY SR SOUTH,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T17:07:20.000,08 QUEENS,4066960014,QUEENS,1036397,200076,ONLINE,Unspecified,QUEENS,40.715685456468194,-73.81188994418643,"{'latitude': '40.715685456468194', 'longitude': '-73.81188994418643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58844570,2023-09-17T13:49:41.000,2023-09-17T14:42:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11434,114-02 GUY BREWER BOULEVARD,GUY BREWER BOULEVARD,LINDEN BOULEVARD,115 AVENUE,LINDEN BOULEVARD,115 AVENUE,ADDRESS,JAMAICA,GUY R BREWER BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T14:42:08.000,12 QUEENS,4122000052,QUEENS,1043711,190230,PHONE,Unspecified,QUEENS,40.688614442305095,-73.78559315934456,"{'latitude': '40.688614442305095', 'longitude': '-73.78559315934456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58841473,2023-09-17T13:49:38.000,2023-09-17T14:41:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,101-43 131 STREET,131 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,SOUTH RICHMOND HILL,131 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T14:41:18.000,09 QUEENS,,QUEENS,1035268,191584,ONLINE,Unspecified,QUEENS,40.692383547052174,-73.81602691401002,"{'latitude': '40.692383547052174', 'longitude': '-73.81602691401002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58843419,2023-09-17T13:49:30.000,2023-09-17T14:22:17.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11234,1050 EAST   53 STREET,EAST   53 STREET,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,BROOKLYN,EAST   53 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T14:22:22.000,18 BROOKLYN,3077360073,BROOKLYN,1004916,170171,PHONE,Unspecified,BROOKLYN,40.63373254448088,-73.92554306336692,"{'latitude': '40.63373254448088', 'longitude': '-73.92554306336692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58839685,2023-09-17T13:49:29.000,2023-09-17T19:49:42.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10461,1728 JARVIS AVENUE,JARVIS AVENUE,ROBERTS AVENUE,BUHRE AVENUE,ROBERTS AVENUE,BUHRE AVENUE,ADDRESS,BRONX,JARVIS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-17T19:49:46.000,10 BRONX,2041760045,BRONX,1031341,247746,ONLINE,Unspecified,BRONX,40.846555056137454,-73.82979429584586,"{'latitude': '40.846555056137454', 'longitude': '-73.82979429584586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58840984,2023-09-17T13:49:07.000,2023-09-19T13:12:24.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,10312,129 JEANNETTE AVENUE,JEANNETTE AVENUE,LUCY LOOP,ARDEN AVENUE,LUCY LOOP,ARDEN AVENUE,ADDRESS,STATEN ISLAND,JEANNETTE AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-19T11:16:06.000,03 STATEN ISLAND,5062120152,STATEN ISLAND,936197,136798,ONLINE,Unspecified,STATEN ISLAND,40.5420242701985,-74.17289127174857,"{'latitude': '40.5420242701985', 'longitude': '-74.17289127174857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58838845,2023-09-17T13:48:40.000,2023-09-18T06:56:02.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11378,61-49 GRAND AVENUE,GRAND AVENUE,61 STREET,64 STREET,61 STREET,64 STREET,ADDRESS,MASPETH,GRAND AVENUE,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-18T06:56:02.000,05 QUEENS,4027120038,QUEENS,1010860,202339,ONLINE,Unspecified,QUEENS,40.72201050830449,-73.90400059828545,"{'latitude': '40.72201050830449', 'longitude': '-73.90400059828545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58840934,2023-09-17T13:48:31.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10030,222 WEST  134 STREET,WEST  134 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  134 STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-17T19:28:12.000,10 MANHATTAN,1019390011,MANHATTAN,999440,236214,PHONE,Unspecified,MANHATTAN,40.81501553603748,-73.94512331602647,"{'latitude': '40.81501553603748', 'longitude': '-73.94512331602647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58842532,2023-09-17T13:48:23.000,2023-09-17T14:17:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,659 WEST  162 STREET,WEST  162 STREET,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  162 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T14:17:12.000,12 MANHATTAN,1021360200,MANHATTAN,999525,244632,ONLINE,Unspecified,MANHATTAN,40.83812039627257,-73.944797072807,"{'latitude': '40.83812039627257', 'longitude': '-73.944797072807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
