unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,vehicle_type,taxi_company_borough,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58825715,2023-09-15T18:01:50.000,2023-09-15T18:15:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,41-51 150 STREET,150 STREET,BARCLAY AVENUE,SANFORD AVENUE,BARCLAY AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,150 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T18:15:26.000,07 QUEENS,4050590010,QUEENS,1035943,216767,MOBILE,Unspecified,QUEENS,40.761500673291984,-73.81339939623913,"{'latitude': '40.761500673291984', 'longitude': '-73.81339939623913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825269,2023-09-15T18:01:49.000,2023-09-20T16:12:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10003,329 EAST    6 STREET,EAST    6 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-20T00:00:00.000,03 MANHATTAN,1004480041,MANHATTAN,987659,204164,ONLINE,Unspecified,MANHATTAN,40.72705905557475,-73.98770061297556,"{'latitude': '40.72705905557475', 'longitude': '-73.98770061297556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823152,2023-09-15T18:01:45.000,2023-09-15T18:18:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10472,1333 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ADDRESS,BRONX,COMMONWEALTH AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T18:18:21.000,09 BRONX,2038740061,BRONX,1020591,242967,ONLINE,Unspecified,BRONX,40.83348889439976,-73.8686749234278,"{'latitude': '40.83348889439976', 'longitude': '-73.8686749234278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823140,2023-09-15T18:01:45.000,2023-09-15T18:53:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11358,42-34 189 STREET,189 STREET,42 AVENUE,NORTHERN BOULEVARD,42 AVENUE,NORTHERN BOULEVARD,ADDRESS,FLUSHING,189 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T18:53:32.000,11 QUEENS,4053640009,QUEENS,1041802,215745,PHONE,Unspecified,QUEENS,40.75865935492136,-73.79225849169801,"{'latitude': '40.75865935492136', 'longitude': '-73.79225849169801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825497,2023-09-15T18:01:39.000,2023-09-29T16:21:58.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10472,BLACKROCK AVENUE,BLACKROCK AVENUE,BLACKROCK AVENUE,CASTLE HILL AVENUE,BLACKROCK AVENUE,CASTLE HILL AVENUE,INTERSECTION,,,Closed,The Department of Sanitation removed the items.,2023-09-18T13:42:17.000,09 BRONX,,BRONX,1025659,241359,PHONE,Unspecified,BRONX,40.829053094289485,-73.85037070611244,"{'latitude': '40.829053094289485', 'longitude': '-73.85037070611244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825405,2023-09-15T18:01:33.000,2023-10-24T11:55:33.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,10003,3 WASHINGTON SQUARE NORTH,WASHINGTON SQUARE NORTH,UNIVERSITY PLACE,5 AVENUE,UNIVERSITY PLACE,5 AVENUE,ADDRESS,NEW YORK,WASHINGTON SQUARE NORTH,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-24T11:55:37.000,02 MANHATTAN,1005500001,MANHATTAN,985377,205566,MOBILE,Washington Square Park,MANHATTAN,40.73090778826059,-73.99593364337622,"{'latitude': '40.73090778826059', 'longitude': '-73.99593364337622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826185,2023-09-15T18:01:29.000,2023-11-16T14:32:53.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Branches Damaged,Street,11204,1514 WEST   11 STREET,WEST   11 STREET,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,WEST   11 STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-16T14:32:56.000,11 BROOKLYN,3065950014,BROOKLYN,988477,161326,UNKNOWN,Unspecified,BROOKLYN,40.60947796418113,-73.98477619817625,"{'latitude': '40.60947796418113', 'longitude': '-73.98477619817625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825482,2023-09-15T18:00:48.000,2023-09-15T21:07:10.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11385,2118 BLEECKER STREET,BLEECKER STREET,GRANDVIEW AVENUE,BUTLER AVENUE,GRANDVIEW AVENUE,BUTLER AVENUE,ADDRESS,RIDGEWOOD,BLEECKER STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T21:07:14.000,05 QUEENS,,QUEENS,1010174,197886,ONLINE,Unspecified,QUEENS,40.70979013314531,-73.90649258875726,"{'latitude': '40.70979013314531', 'longitude': '-73.90649258875726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822946,2023-09-15T18:00:38.000,2023-09-15T19:01:37.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11220,5 AVENUE,5 AVENUE,5 AVENUE,45 STREET,5 AVENUE,45 STREET,INTERSECTION,,,Closed,N/A,2023-09-15T19:01:42.000,07 BROOKLYN,,BROOKLYN,982195,175326,PHONE,Unspecified,BROOKLYN,40.647905783709504,-74.00740547226809,"{'latitude': '40.647905783709504', 'longitude': '-74.00740547226809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821424,2023-09-15T18:00:31.000,2023-10-07T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11419,104-79 129 STREET,129 STREET,,,,,ADDRESS,SOUTH RICHMOND HILL,,Assigned,The Department of Buildings has attempted to conduct an inspection of this premises and was denied access. A second attempt will be made.,2023-10-07T00:00:00.000,10 QUEENS,4095830054,QUEENS,1035267,190295,UNKNOWN,Unspecified,QUEENS,40.68884555260933,-73.81604028151841,"{'latitude': '40.68884555260933', 'longitude': '-73.81604028151841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826190,2023-09-15T18:00:30.000,2023-09-21T10:32:18.000,DOT,Department of Transportation,Street Sign - Damaged,Stop,Street,10469,BOUCK AVENUE,BOUCK AVENUE,BOUCK AVENUE,GIVAN AVENUE,BOUCK AVENUE,GIVAN AVENUE,INTERSECTION,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-21T10:32:14.000,12 BRONX,,BRONX,1025623,257396,PHONE,Unspecified,BRONX,40.873070009692036,-73.8504018252645,"{'latitude': '40.873070009692036', 'longitude': '-73.8504018252645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825768,2023-09-15T18:00:22.000,2023-09-15T18:15:54.000,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,Store/Commercial,11413,131-35 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,131 AVENUE,132 AVENUE,131 AVENUE,132 AVENUE,ADDRESS,SPRINGFIELD GARDENS,SPRINGFIELD BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T18:15:56.000,13 QUEENS,4129220125,QUEENS,1053210,188377,ONLINE,Unspecified,QUEENS,40.683459488144145,-73.75136042368679,"{'latitude': '40.683459488144145', 'longitude': '-73.75136042368679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821158,2023-09-15T18:00:18.000,2023-09-20T14:54:42.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11204,1561 WEST   11 STREET,WEST   11 STREET,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,WEST   11 STREET,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-20T14:54:47.000,11 BROOKLYN,3065960067,BROOKLYN,988527,161021,PHONE,Unspecified,BROOKLYN,40.608640777755284,-73.9845963132523,"{'latitude': '40.608640777755284', 'longitude': '-73.9845963132523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824158,2023-09-15T17:59:50.000,2023-09-15T18:04:26.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,5 WEST  123 STREET,WEST  123 STREET,MOUNT MORRIS PARK WEST,LENOX AVENUE,MOUNT MORRIS PARK WEST,LENOX AVENUE,ADDRESS,NEW YORK,WEST  123 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T18:04:31.000,10 MANHATTAN,1017210050,MANHATTAN,999461,232888,ONLINE,Unspecified,MANHATTAN,40.805886555178425,-73.94505498651843,"{'latitude': '40.805886555178425', 'longitude': '-73.94505498651843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826289,2023-09-15T17:59:47.000,2023-09-18T13:00:26.000,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11419,95-15 110 STREET,110 STREET,95 AVENUE,101 AVENUE,95 AVENUE,101 AVENUE,ADDRESS,SOUTH RICHMOND HILL,110 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T13:00:30.000,09 QUEENS,4094120001,QUEENS,1030067,190669,PHONE,Unspecified,QUEENS,40.68990054098163,-73.83478811807804,"{'latitude': '40.68990054098163', 'longitude': '-73.83478811807804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819718,2023-09-15T17:59:46.000,2023-09-15T19:01:22.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,BRADFORD STREET,BRADFORD STREET,NEW LOTS AVENUE,BISHOP WILLIE MC NEIL CORNER,NEW LOTS AVENUE,BISHOP WILLIE MC NEIL CORNER,BLOCKFACE,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T19:01:27.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,
58826059,2023-09-15T17:59:00.000,2023-09-19T15:37:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10475,3300 PALMER AVENUE,PALMER AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-19T00:00:00.000,12 BRONX,2052280041,BRONX,1029894,259311,PHONE,Unspecified,BRONX,40.878305031663054,-73.83494555762553,"{'latitude': '40.878305031663054', 'longitude': '-73.83494555762553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821312,2023-09-15T17:59:00.000,2023-09-16T11:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11212,2313 STRAUSS STREET,STRAUSS STREET,NEWPORT ST,LOTT AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-16T11:30:00.000,16 BROOKLYN,3036090006,BROOKLYN,1008280,178775,PHONE,Unspecified,BROOKLYN,40.657340169506945,-73.91339236303126,"{'latitude': '40.657340169506945', 'longitude': '-73.91339236303126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823862,2023-09-15T17:59:00.000,2023-09-27T18:00:00.000,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,11208,,,,,BELMONT AVENUE,FOUNTAIN AVENUE,INTERSECTION,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T18:00:00.000,05 BROOKLYN,,BROOKLYN,1018936,184730,PHONE,Unspecified,BROOKLYN,40.67364997600485,-73.87495598587661,"{'latitude': '40.67364997600485', 'longitude': '-73.87495598587661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58822149,2023-09-15T17:59:00.000,2023-09-20T06:45:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11433,111-04 180 STREET,180 STREET,110 AVE,179 PL,,,ADDRESS,JAMAICA,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T06:45:00.000,12 QUEENS,4102980090,QUEENS,1047019,194187,PHONE,Unspecified,QUEENS,40.69945261262176,-73.77362822039606,"{'latitude': '40.69945261262176', 'longitude': '-73.77362822039606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58823916,2023-09-15T17:59:00.000,2023-09-15T18:27:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10458,4656 PARK AVENUE,PARK AVENUE,E 186 ST,E 187 ST,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-15T18:27:00.000,06 BRONX,2030400005,BRONX,1013871,251924,PHONE,Unspecified,BRONX,40.85809830373529,-73.89291932036653,"{'latitude': '40.85809830373529', 'longitude': '-73.89291932036653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821100,2023-09-15T17:58:56.000,2023-09-18T13:30:43.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,10029,EAST  108 STREET,EAST  108 STREET,EAST  108 STREET,PARK AVENUE,EAST  108 STREET,PARK AVENUE,INTERSECTION,,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-18T13:30:45.000,11 MANHATTAN,,MANHATTAN,998940,228642,ONLINE,Unspecified,MANHATTAN,40.794233328437336,-73.94694622590342,"{'latitude': '40.794233328437336', 'longitude': '-73.94694622590342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819954,2023-09-15T17:58:50.000,2023-09-15T18:04:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002,158 ORCHARD STREET,ORCHARD STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,ADDRESS,NEW YORK,ORCHARD STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T18:04:06.000,03 MANHATTAN,1004110007,MANHATTAN,987357,201925,MOBILE,Unspecified,MANHATTAN,40.72091365449839,-73.98879123737771,"{'latitude': '40.72091365449839', 'longitude': '-73.98879123737771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825995,2023-09-15T17:58:37.000,2023-09-29T06:40:31.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11102,27-01 ASTORIA BOULEVARD,ASTORIA BOULEVARD,,,,,ADDRESS,ASTORIA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,01 QUEENS,4008390021,QUEENS,1006042,220163,PHONE,Unspecified,QUEENS,40.77094607500039,-73.92132446231001,"{'latitude': '40.77094607500039', 'longitude': '-73.92132446231001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819714,2023-09-15T17:58:30.000,2023-09-15T20:28:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T20:28:14.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822604,2023-09-15T17:57:44.000,2023-09-15T18:37:03.000,DPR,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,10034,269 DYCKMAN STREET,DYCKMAN STREET,PAYSON AVENUE,HENSHAW STREET,PAYSON AVENUE,HENSHAW STREET,ADDRESS,NEW YORK,DYCKMAN STREET,Closed,NYC Parks couldn't respond to your complaint because they had to devote resources to other critical services at the time. The agency will use your complaint for future planning.,2023-09-15T18:37:07.000,12 MANHATTAN,1022552000,MANHATTAN,1003940,255093,UNKNOWN,Unspecified,MANHATTAN,40.86682398380518,-73.92881081177171,"{'latitude': '40.86682398380518', 'longitude': '-73.92881081177171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825922,2023-09-15T17:57:30.000,2023-09-15T18:16:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1460 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T18:16:11.000,03 BRONX,2029110001,BRONX,1010863,244145,ONLINE,Unspecified,BRONX,40.83675683376762,-73.90382418403077,"{'latitude': '40.83675683376762', 'longitude': '-73.90382418403077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
