unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,bbl,facility_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date
58947890,2023-09-28T17:47:10.000,2023-09-28T17:52:25.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10473,1810 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,BEACH AVENUE PEDESTRIAN OVERPASS,TAYLOR AVENUE,BEACH AVENUE PEDESTRIAN OVERPASS,TAYLOR AVENUE,ADDRESS,BRONX,BRUCKNER BOULEVARD,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T17:52:32.000,09 BRONX,BRONX,1021827,239927,PHONE,Unspecified,BRONX,,40.82513980197362,-73.86422543824946,"{'latitude': '40.82513980197362', 'longitude': '-73.86422543824946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2036630002,,,,,,
58950807,2023-09-28T17:47:09.000,2023-09-29T14:30:24.000,DSNY,Department of Sanitation,Missed Collection,Trash and Bulky Trash,Street,11226,2714 AVENUE D,AVENUE D,ROGERS AVENUE,EAST   28 STREET,ROGERS AVENUE,EAST   28 STREET,ADDRESS,BROOKLYN,AVENUE D,Closed,The Department of Sanitation collected the requested items.,2023-09-29T12:55:44.000,17 BROOKLYN,BROOKLYN,997805,172732,ONLINE,Unspecified,BROOKLYN,,40.64077567833716,-73.95115792918774,"{'latitude': '40.64077567833716', 'longitude': '-73.95115792918774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3052140011,,,,,,
58954580,2023-09-28T17:47:00.000,2023-09-28T18:55:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,10472,,,,,ROSEDALE AVENUE,BRUCKNER BOULEVARD,INTERSECTION,BRONX,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-28T18:55:00.000,09 BRONX,BRONX,1020864,239948,UNKNOWN,Unspecified,BRONX,,40.82520148530588,-73.86770486437088,"{'latitude': '40.82520148530588', 'longitude': '-73.86770486437088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58949684,2023-09-28T17:46:56.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,11215,240 10 STREET,10 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-03T00:00:00.000,06 BROOKLYN,BROOKLYN,986858,183524,UNKNOWN,Unspecified,BROOKLYN,,40.670407344418294,-73.99059854627224,"{'latitude': '40.670407344418294', 'longitude': '-73.99059854627224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3010150020,,,,,,
58949833,2023-09-28T17:46:34.000,2023-11-03T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11219,1317 66 STREET,66 STREET,,,,,ADDRESS,BROOKLYN,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-03T00:00:00.000,10 BROOKLYN,BROOKLYN,983817,166993,UNKNOWN,Unspecified,BROOKLYN,,40.62503370148466,-74.0015598397255,"{'latitude': '40.62503370148466', 'longitude': '-74.0015598397255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3057540070,N/A,,,,,
58950855,2023-09-28T17:46:34.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Structural Stability Impacted - New Building Under Construction,,10009,710 EAST    9 STREET,EAST    9 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-29T00:00:00.000,03 MANHATTAN,MANHATTAN,990477,203448,UNKNOWN,Unspecified,MANHATTAN,,40.72509227483382,-73.97753416741539,"{'latitude': '40.72509227483382', 'longitude': '-73.97753416741539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1003780010,,,,,,
58955618,2023-09-28T17:46:25.000,2023-09-29T15:34:37.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11374,91-33 63 DRIVE,63 DRIVE,LIRR MAIN LINE,AUSTIN STREET,LIRR MAIN LINE,AUSTIN STREET,ADDRESS,REGO PARK,63 DRIVE,Closed,The Department of Sanitation cleaned the location.,2023-09-29T04:31:43.000,06 QUEENS,QUEENS,1021834,204153,PHONE,Unspecified,QUEENS,,40.72694967556035,-73.86440023869248,"{'latitude': '40.72694967556035', 'longitude': '-73.86440023869248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4031030048,,,,,,
58947275,2023-09-28T17:46:10.000,2023-09-28T18:47:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T18:47:35.000,02 BROOKLYN,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,,40.690303228634036,-73.96029513058312,"{'latitude': '40.690303228634036', 'longitude': '-73.96029513058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58949900,2023-09-28T17:45:57.000,2023-09-28T21:15:42.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11102,18-25 26 ROAD,26 ROAD,18 STREET,21 STREET,18 STREET,21 STREET,ADDRESS,ASTORIA,26 ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T21:15:47.000,01 QUEENS,QUEENS,1004568,220996,PHONE,Unspecified,QUEENS,,40.773235952398196,-73.9266435153577,"{'latitude': '40.773235952398196', 'longitude': '-73.9266435153577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58946433,2023-09-28T17:45:16.000,2023-10-01T17:01:53.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11412,205-13 HOLLIS AVENUE,HOLLIS AVENUE,,,,,ADDRESS,SAINT ALBANS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,12 QUEENS,QUEENS,1052870,196968,PHONE,Unspecified,QUEENS,,40.70704233806272,-73.75249878929591,"{'latitude': '40.70704233806272', 'longitude': '-73.75249878929591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4109110031,,,,,,
58946193,2023-09-28T17:45:11.000,2023-09-28T18:22:56.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11230,1389 EAST   14 STREET,EAST   14 STREET,ELM AVENUE,AVENUE N,ELM AVENUE,AVENUE N,ADDRESS,BROOKLYN,EAST   14 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T18:22:59.000,14 BROOKLYN,BROOKLYN,995192,163696,ONLINE,Unspecified,BROOKLYN,,40.61597737747543,-73.96058787238044,"{'latitude': '40.61597737747543', 'longitude': '-73.96058787238044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3067430053,,,,,,
58954489,2023-09-28T17:44:52.000,2023-09-28T19:01:29.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11220,5724 8 AVENUE,8 AVENUE,57 STREET,58 STREET,57 STREET,58 STREET,ADDRESS,BROOKLYN,8 AVENUE,Closed,N/A,2023-09-28T19:01:34.000,07 BROOKLYN,BROOKLYN,982034,171360,PHONE,Unspecified,BROOKLYN,,40.637019926806495,-74.00798435498749,"{'latitude': '40.637019926806495', 'longitude': '-74.00798435498749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58948586,2023-09-28T17:44:49.000,2023-09-28T17:58:48.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10022,124 EAST   58 STREET,EAST   58 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST   58 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T17:58:52.000,05 MANHATTAN,MANHATTAN,992776,216837,MOBILE,Unspecified,MANHATTAN,,40.76183981573476,-73.96922284104188,"{'latitude': '40.76183981573476', 'longitude': '-73.96922284104188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1013120063,,,,,,
58952275,2023-09-28T17:44:42.000,2023-09-28T18:07:42.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10012,BOWERY,BOWERY,BOWERY,KENMARE STREET,BOWERY,KENMARE STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T18:07:47.000,02 MANHATTAN,MANHATTAN,985902,201709,PHONE,Unspecified,MANHATTAN,,40.72032117794149,-73.99404032468442,"{'latitude': '40.72032117794149', 'longitude': '-73.99404032468442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58947976,2023-09-28T17:44:12.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11208,569 DREW STREET,DREW STREET,GLENMORE AVENUE,PITKIN AVENUE,GLENMORE AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,DREW STREET,In Progress,,,05 BROOKLYN,BROOKLYN,1022323,185933,PHONE,Unspecified,BROOKLYN,,40.67693801736534,-73.8627389782294,"{'latitude': '40.67693801736534', 'longitude': '-73.8627389782294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3042260004,,,,,,
58955651,2023-09-28T17:44:12.000,2023-10-14T13:25:18.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10002,137 EAST HOUSTON STREET,EAST HOUSTON STREET,FORSYTH STREET,ELDRIDGE STREET,FORSYTH STREET,ELDRIDGE STREET,ADDRESS,NEW YORK,EAST HOUSTON STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-29T07:27:28.000,03 MANHATTAN,MANHATTAN,987006,202814,ONLINE,Unspecified,MANHATTAN,,40.72335386095083,-73.99005713522054,"{'latitude': '40.72335386095083', 'longitude': '-73.99005713522054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58954373,2023-09-28T17:44:10.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-24T07:41:52.000,Unspecified MANHATTAN,MANHATTAN,986088,211507,MOBILE,Unspecified,MANHATTAN,,40.747214240254344,-73.99336664342263,"{'latitude': '40.747214240254344', 'longitude': '-73.99336664342263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,1,Other,,,
58954634,2023-09-28T17:44:00.000,2023-09-28T20:20:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11235,3007 OCEAN PARKWAY,OCEAN PARKWAY,OCEAN VIEW AVE,BRIGHTON BEACH AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-28T20:20:00.000,13 BROOKLYN,BROOKLYN,993036,149476,PHONE,Unspecified,BROOKLYN,,40.576948748881186,-73.96837208841315,"{'latitude': '40.576948748881186', 'longitude': '-73.96837208841315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3086690084,,,,,,
58952291,2023-09-28T17:43:34.000,2023-10-12T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11004,82-22 262 STREET,262 STREET,,,,,ADDRESS,GLEN OAKS,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-10-12T00:00:00.000,13 QUEENS,QUEENS,1065243,209358,UNKNOWN,Unspecified,QUEENS,,40.74094509022298,-73.70772258272005,"{'latitude': '40.74094509022298', 'longitude': '-73.70772258272005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4087550051,,,,,,
58952997,2023-09-28T17:43:09.000,2023-09-28T18:00:14.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10019,911 8 AVENUE,8 AVENUE,WEST   54 STREET,WEST   55 STREET,WEST   54 STREET,WEST   55 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T18:00:17.000,04 MANHATTAN,MANHATTAN,988620,217947,ONLINE,Unspecified,MANHATTAN,,40.76488951074772,-73.98422444978387,"{'latitude': '40.76488951074772', 'longitude': '-73.98422444978387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1010450029,,,,,,
58954692,2023-09-28T17:43:00.000,2023-09-29T01:02:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11429,98-01 217 LANE,217 LANE,98 AVENUE,99 AVENUE,98 AVENUE,99 AVENUE,ADDRESS,QUEENS VILLAGE,217 LANE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T01:02:35.000,13 QUEENS,QUEENS,1056729,200380,MOBILE,Unspecified,QUEENS,,40.71637665610221,-73.73854335070823,"{'latitude': '40.71637665610221', 'longitude': '-73.73854335070823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58949383,2023-09-28T17:42:57.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,10306,446 FALCON AVENUE,FALCON AVENUE,PENN AVENUE,MALDEN PLACE,PENN AVENUE,MALDEN PLACE,ADDRESS,STATEN ISLAND,FALCON AVENUE,In Progress,,,03 STATEN ISLAND,STATEN ISLAND,952279,143996,ONLINE,Unspecified,STATEN ISLAND,,40.561853935182064,-74.11506348255041,"{'latitude': '40.561853935182064', 'longitude': '-74.11506348255041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5040070063,,,,,,
58949995,2023-09-28T17:42:43.000,2023-09-28T17:56:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11435,147-40 ARCHER AVENUE,ARCHER AVENUE,147 PLACE,148 STREET,147 PLACE,148 STREET,ADDRESS,JAMAICA,ARCHER AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T17:57:02.000,12 QUEENS,QUEENS,1037889,194669,ONLINE,Unspecified,QUEENS,,40.700835637070725,-73.80655093855829,"{'latitude': '40.700835637070725', 'longitude': '-73.80655093855829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58951949,2023-09-28T17:42:30.000,2023-10-14T13:16:22.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,10002,137 EAST HOUSTON STREET,EAST HOUSTON STREET,FORSYTH STREET,ELDRIDGE STREET,FORSYTH STREET,ELDRIDGE STREET,ADDRESS,NEW YORK,EAST HOUSTON STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T12:20:47.000,03 MANHATTAN,MANHATTAN,987006,202814,ONLINE,Unspecified,MANHATTAN,,40.72335386095083,-73.99005713522054,"{'latitude': '40.72335386095083', 'longitude': '-73.99005713522054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1004220048,,,,,,
58953498,2023-09-28T17:42:27.000,2023-09-28T17:58:25.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10119,272 WEST   34 STREET,WEST   34 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   34 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T17:58:29.000,05 MANHATTAN,MANHATTAN,986231,213223,ONLINE,Unspecified,MANHATTAN,,40.75192419666841,-73.99285004979467,"{'latitude': '40.75192419666841', 'longitude': '-73.99285004979467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58947403,2023-09-28T17:42:24.000,2023-09-28T18:45:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11213,1320 LINCOLN PLACE,LINCOLN PLACE,SCHENECTADY AVENUE,UTICA AVENUE,SCHENECTADY AVENUE,UTICA AVENUE,ADDRESS,BROOKLYN,LINCOLN PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T18:45:59.000,08 BROOKLYN,BROOKLYN,1002913,183318,PHONE,Unspecified,BROOKLYN,,40.66982263329656,-73.93272323249056,"{'latitude': '40.66982263329656', 'longitude': '-73.93272323249056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58948664,2023-09-28T17:42:19.000,2023-09-28T19:06:19.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11365,59-13 160 STREET,160 STREET,59 AVENUE,HORACE HARDING EXPRESSWAY,59 AVENUE,HORACE HARDING EXPRESSWAY,ADDRESS,FRESH MEADOWS,160 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T19:06:22.000,07 QUEENS,QUEENS,1037359,208978,MOBILE,Unspecified,QUEENS,,40.74011349481387,-73.80834947224614,"{'latitude': '40.74011349481387', 'longitude': '-73.80834947224614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58946464,2023-09-28T17:42:14.000,2023-10-25T09:19:53.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10029,1569 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-25T00:00:00.000,11 MANHATTAN,MANHATTAN,998388,226580,ONLINE,Unspecified,MANHATTAN,,40.78857459516554,-73.9489441454586,"{'latitude': '40.78857459516554', 'longitude': '-73.9489441454586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1016280020,,,,,,
