unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
58804599,2023-09-13T14:01:59.000,2023-09-15T15:20:15.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11212,425 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-15T00:00:00.000,17 BROOKLYN,3046940038,BROOKLYN,1007494,178882,PHONE,Unspecified,BROOKLYN,40.657635959031175,-73.91622485149466,"{'latitude': '40.657635959031175', 'longitude': '-73.91622485149466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800648,2023-09-13T14:01:59.000,2023-09-15T15:20:15.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11212,425 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-15T00:00:00.000,17 BROOKLYN,3046940038,BROOKLYN,1007494,178882,PHONE,Unspecified,BROOKLYN,40.657635959031175,-73.91622485149466,"{'latitude': '40.657635959031175', 'longitude': '-73.91622485149466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803292,2023-09-13T14:01:59.000,2023-09-15T15:20:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11212,425 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-15T00:00:00.000,17 BROOKLYN,3046940038,BROOKLYN,1007494,178882,PHONE,Unspecified,BROOKLYN,40.657635959031175,-73.91622485149466,"{'latitude': '40.657635959031175', 'longitude': '-73.91622485149466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809728,2023-09-13T14:01:58.000,2023-09-15T15:20:13.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11212,425 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-15T00:00:00.000,17 BROOKLYN,3046940038,BROOKLYN,1007494,178882,PHONE,Unspecified,BROOKLYN,40.657635959031175,-73.91622485149466,"{'latitude': '40.657635959031175', 'longitude': '-73.91622485149466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805955,2023-09-13T14:01:52.000,2023-10-11T13:42:57.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11216,738 ST MARKS AVENUE,ST MARKS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,08 BROOKLYN,3012270023,BROOKLYN,998473,185247,PHONE,Unspecified,BROOKLYN,40.67512555111904,-73.94872456150424,"{'latitude': '40.67512555111904', 'longitude': '-73.94872456150424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809947,2023-09-13T14:01:40.000,2023-09-13T22:55:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11378,58-25 63 STREET,63 STREET,FLUSHING AVENUE,59 AVENUE,FLUSHING AVENUE,59 AVENUE,ADDRESS,MASPETH,63 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T22:56:02.000,05 QUEENS,4027500055,QUEENS,1011503,201642,MOBILE,Unspecified,QUEENS,40.72009545514251,-73.90168370746574,"{'latitude': '40.72009545514251', 'longitude': '-73.90168370746574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803786,2023-09-13T14:01:38.000,2023-09-14T14:26:35.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11212,1114 LINDEN BOULEVARD,LINDEN BOULEVARD,CHURCH AVENUE,EAST   94 STREET,CHURCH AVENUE,EAST   94 STREET,ADDRESS,BROOKLYN,LINDEN BOULEVARD,Closed,The Department of Sanitation collected the requested items.,2023-09-14T05:45:13.000,17 BROOKLYN,3047140033,BROOKLYN,1007161,177666,ONLINE,Unspecified,BROOKLYN,40.654299174657,-73.91742916800406,"{'latitude': '40.654299174657', 'longitude': '-73.91742916800406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803436,2023-09-13T14:01:29.000,2023-09-13T22:55:55.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11378,58-25 63 STREET,63 STREET,FLUSHING AVENUE,59 AVENUE,FLUSHING AVENUE,59 AVENUE,ADDRESS,MASPETH,63 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T22:55:58.000,05 QUEENS,4027500055,QUEENS,1011503,201642,MOBILE,Unspecified,QUEENS,40.72009545514251,-73.90168370746574,"{'latitude': '40.72009545514251', 'longitude': '-73.90168370746574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802796,2023-09-13T14:01:20.000,2023-09-13T14:45:47.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11205,133 SANDFORD STREET,SANDFORD STREET,MYRTLE AVENUE,WILLOUGHBY AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,SANDFORD STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T14:45:51.000,03 BROOKLYN,3017530021,BROOKLYN,997184,192362,MOBILE,Unspecified,BROOKLYN,40.694656575007436,-73.95335788584913,"{'latitude': '40.694656575007436', 'longitude': '-73.95335788584913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805773,2023-09-13T14:01:19.000,2023-09-13T14:10:15.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10009,420 EAST   11 STREET,EAST   11 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   11 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T14:10:20.000,03 MANHATTAN,1004380018,MANHATTAN,988863,204905,ONLINE,Unspecified,MANHATTAN,40.72909237387298,-73.9833561737456,"{'latitude': '40.72909237387298', 'longitude': '-73.9833561737456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803696,2023-09-13T14:00:57.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11218,618 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE F,18 AVENUE,AVENUE F,18 AVENUE,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-13T20:46:39.000,14 BROOKLYN,3054120014,BROOKLYN,991963,170012,PHONE,Unspecified,BROOKLYN,40.633316872583755,-73.97221123024903,"{'latitude': '40.633316872583755', 'longitude': '-73.97221123024903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809309,2023-09-13T14:00:51.000,2023-09-13T15:44:27.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10466,3750 BAYCHESTER AVENUE,BAYCHESTER AVENUE,CRAWFORD AVENUE,SCHIEFFELIN AVENUE,CRAWFORD AVENUE,SCHIEFFELIN AVENUE,ADDRESS,BRONX,BAYCHESTER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T15:44:30.000,12 BRONX,2049350001,BRONX,1028347,261730,MOBILE,Unspecified,BRONX,40.88495228738088,-73.84052376635245,"{'latitude': '40.88495228738088', 'longitude': '-73.84052376635245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807622,2023-09-13T14:00:40.000,2023-09-18T10:56:21.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11226,BEVERLY ROAD,BEVERLY ROAD,BEVERLY ROAD,NOSTRAND AVENUE,BEVERLY ROAD,NOSTRAND AVENUE,INTERSECTION,,,Closed,The Department of Sanitation removed the items.,2023-09-14T15:40:16.000,17 BROOKLYN,,BROOKLYN,998413,174319,PHONE,Unspecified,BROOKLYN,40.64513070012115,-73.94896382125883,"{'latitude': '40.64513070012115', 'longitude': '-73.94896382125883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809311,2023-09-13T14:00:32.000,2023-09-13T14:51:40.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11220,4714 5 AVENUE,5 AVENUE,47 STREET,48 STREET,47 STREET,48 STREET,ADDRESS,BROOKLYN,5 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T14:51:44.000,07 BROOKLYN,3007650040,BROOKLYN,981829,174870,ONLINE,Unspecified,BROOKLYN,40.646654069841574,-74.00872423942718,"{'latitude': '40.646654069841574', 'longitude': '-74.00872423942718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802237,2023-09-13T14:00:23.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11222,965 LORIMER STREET,LORIMER STREET,BEDFORD AVENUE,NORMAN AVENUE,BEDFORD AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,LORIMER STREET,In Progress,,,01 BROOKLYN,3026440014,BROOKLYN,997452,203320,MOBILE,Unspecified,BROOKLYN,40.72473328607354,-73.95236994773339,"{'latitude': '40.72473328607354', 'longitude': '-73.95236994773339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801023,2023-09-13T13:59:57.000,2023-09-20T12:48:44.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11355,154-17 BEECH AVENUE,BEECH AVENUE,MURRAY STREET,155 STREET,MURRAY STREET,155 STREET,ADDRESS,FLUSHING,BEECH AVENUE,Closed,The Department of Transportation has approved the sidewalk re-inspection request. The property owner will be notified by mail within 120 days with the date of re-inspection.,2023-09-20T12:48:42.000,07 QUEENS,4053840044,QUEENS,1036527,216059,PHONE,Unspecified,QUEENS,40.759553965546665,-73.81129679399965,"{'latitude': '40.759553965546665', 'longitude': '-73.81129679399965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809348,2023-09-13T13:59:49.000,2023-09-13T14:49:34.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,210 LIVINGSTON STREET,LIVINGSTON STREET,HOYT STREET,ELM PLACE,HOYT STREET,ELM PLACE,ADDRESS,BROOKLYN,LIVINGSTON STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T14:49:39.000,02 BROOKLYN,3001657504,BROOKLYN,988247,190503,ONLINE,Unspecified,BROOKLYN,40.68956259815724,-73.98558726768029,"{'latitude': '40.68956259815724', 'longitude': '-73.98558726768029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805436,2023-09-13T13:59:20.000,2023-09-13T14:20:45.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210,2839 BEDFORD AVENUE,BEDFORD AVENUE,GLENWOOD ROAD,CAMPUS ROAD,GLENWOOD ROAD,CAMPUS ROAD,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T14:20:48.000,14 BROOKLYN,3075530041,BROOKLYN,997315,169985,MOBILE,Unspecified,BROOKLYN,40.63323648628878,-73.95292884080753,"{'latitude': '40.63323648628878', 'longitude': '-73.95292884080753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805655,2023-09-13T13:59:14.000,2023-09-13T15:30:26.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453,2155 GRAND AVENUE,GRAND AVENUE,WEST  181 STREET,CLINTON PLACE,WEST  181 STREET,CLINTON PLACE,ADDRESS,BRONX,GRAND AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T15:30:30.000,05 BRONX,2032070023,BRONX,1009924,251375,ONLINE,Unspecified,BRONX,40.85660382453727,-73.90718991850827,"{'latitude': '40.85660382453727', 'longitude': '-73.90718991850827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809349,2023-09-13T13:59:14.000,2023-09-13T14:50:15.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,229 LIVINGSTON STREET,LIVINGSTON STREET,ELM PLACE,BOND STREET,ELM PLACE,BOND STREET,ADDRESS,BROOKLYN,LIVINGSTON STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T14:50:19.000,02 BROOKLYN,3001580001,BROOKLYN,988542,190360,ONLINE,Unspecified,BROOKLYN,40.68916995790888,-73.98452362199234,"{'latitude': '40.68916995790888', 'longitude': '-73.98452362199234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803435,2023-09-13T13:59:07.000,2023-09-13T18:17:47.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11379,73-27 68 AVENUE,68 AVENUE,73 PLACE,75 STREET,73 PLACE,75 STREET,ADDRESS,MIDDLE VILLAGE,68 AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T18:17:50.000,05 QUEENS,4037720043,QUEENS,1017895,198166,PHONE,Unspecified,QUEENS,40.71053267501601,-73.87864171013722,"{'latitude': '40.71053267501601', 'longitude': '-73.87864171013722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800745,2023-09-13T13:59:03.000,,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,10025,4 WEST  108 STREET,WEST  108 STREET,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 MANHATTAN,1018430037,MANHATTAN,995501,230545,ONLINE,Unspecified,MANHATTAN,40.79946159354288,-73.95936318046088,"{'latitude': '40.79946159354288', 'longitude': '-73.95936318046088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804577,2023-09-13T13:59:03.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10025,4 WEST  108 STREET,WEST  108 STREET,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 MANHATTAN,1018430037,MANHATTAN,995501,230545,ONLINE,Unspecified,MANHATTAN,40.79946159354288,-73.95936318046088,"{'latitude': '40.79946159354288', 'longitude': '-73.95936318046088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807837,2023-09-13T13:59:00.000,2023-09-19T13:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11228,7523 15 AVENUE,15 AVENUE,BAY RIDGE PKWY,76 ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-19T13:30:00.000,11 BROOKLYN,3062240001,BROOKLYN,983359,164232,ONLINE,Unspecified,BROOKLYN,40.61745529800359,-74.00320937507166,"{'latitude': '40.61745529800359', 'longitude': '-74.00320937507166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58802851,2023-09-13T13:58:40.000,2023-09-13T15:12:26.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11422,244-35 MERRICK BOULEVARD,MERRICK BOULEVARD,244 STREET,HOOK CREEK BOULEVARD,244 STREET,HOOK CREEK BOULEVARD,ADDRESS,ROSEDALE,MERRICK BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T15:12:29.000,13 QUEENS,4129820001,QUEENS,1059629,185018,PHONE,Unspecified,QUEENS,40.674187500928554,-73.72825403259735,"{'latitude': '40.674187500928554', 'longitude': '-73.72825403259735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800234,2023-09-13T13:58:40.000,2023-09-13T15:18:50.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,156 SCHERMERHORN STREET,SCHERMERHORN STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,SCHERMERHORN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T15:18:55.000,02 BROOKLYN,,BROOKLYN,987706,190501,ONLINE,Unspecified,BROOKLYN,40.68955733640289,-73.98753805381297,"{'latitude': '40.68955733640289', 'longitude': '-73.98753805381297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808123,2023-09-13T13:58:18.000,2023-09-13T16:47:52.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11212,1897 STRAUSS STREET,STRAUSS STREET,PITKIN AVENUE,SUTTER AVENUE,PITKIN AVENUE,SUTTER AVENUE,ADDRESS,BROOKLYN,STRAUSS STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T16:47:56.000,16 BROOKLYN,3035160018,BROOKLYN,1007543,182541,PHONE,Unspecified,BROOKLYN,40.66767897162769,-73.91603560694212,"{'latitude': '40.66767897162769', 'longitude': '-73.91603560694212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
