unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough,road_ramp,due_date
58970534,2023-09-30T19:03:20.000,2023-10-04T07:19:46.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11249,42 PENN STREET,PENN STREET,WILLIAMSBURG ST EAST,WYTHE AVENUE,WILLIAMSBURG ST EAST,WYTHE AVENUE,ADDRESS,BROOKLYN,PENN STREET,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-04T07:19:51.000,01 BROOKLYN,3022160017,BROOKLYN,995081,194490,ONLINE,Unspecified,BROOKLYN,40.70050026260937,-73.9609382238569,"{'latitude': '40.70050026260937', 'longitude': '-73.9609382238569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59450498,2023-09-30T19:03:11.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11216,804 PARK PLACE,PARK PLACE,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PARK PLACE,Closed,,2023-10-04T00:00:00.000,08 BROOKLYN,3012400027,BROOKLYN,997783,184643,ONLINE,Unspecified,BROOKLYN,40.673468788922605,-73.9512132976217,"{'latitude': '40.673468788922605', 'longitude': '-73.9512132976217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59460900,2023-09-30T19:02:57.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11218,1462 40 STREET,40 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,40 STREET,Closed,,2023-10-01T00:00:00.000,12 BROOKLYN,3053450029,BROOKLYN,988865,171695,PHONE,Unspecified,BROOKLYN,40.637938505273304,-73.98337170321865,"{'latitude': '40.637938505273304', 'longitude': '-73.98337170321865', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969439,2023-09-30T19:02:51.000,2023-09-30T19:35:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10040,4411 BROADWAY,BROADWAY,WEST  189 STREET,WEST  190 STREET,WEST  189 STREET,WEST  190 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T19:35:36.000,12 MANHATTAN,1021800480,MANHATTAN,1002718,250971,MOBILE,Unspecified,MANHATTAN,40.85551298008172,-73.93324030853957,"{'latitude': '40.85551298008172', 'longitude': '-73.93324030853957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974025,2023-09-30T19:02:43.000,2023-09-30T19:08:18.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,541 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T19:08:22.000,05 BROOKLYN,3044520719,BROOKLYN,1019673,177998,ONLINE,Unspecified,BROOKLYN,40.655169229629884,-73.87233445375232,"{'latitude': '40.655169229629884', 'longitude': '-73.87233445375232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974795,2023-09-30T19:02:42.000,2023-09-30T19:13:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,217 MONITOR STREET,MONITOR STREET,NASSAU AVENUE,NORMAN AVENUE,NASSAU AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,MONITOR STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T19:13:07.000,01 BROOKLYN,3026560019,BROOKLYN,1000103,204056,ONLINE,Unspecified,BROOKLYN,40.726749073116764,-73.94280396340748,"{'latitude': '40.726749073116764', 'longitude': '-73.94280396340748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59448576,2023-09-30T19:02:41.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10460,2114 DALY AVENUE,DALY AVENUE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,ADDRESS,BRONX,DALY AVENUE,Closed,,2023-10-16T00:00:00.000,06 BRONX,2031280005,BRONX,1017076,247152,PHONE,Unspecified,BRONX,40.84498925610054,-73.88135654107106,"{'latitude': '40.84498925610054', 'longitude': '-73.88135654107106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974091,2023-09-30T19:02:31.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,,10002,157 EAST HOUSTON STREET,EAST HOUSTON STREET,ELDRIDGE STREET,1 AVENUE,ELDRIDGE STREET,1 AVENUE,ADDRESS,NEW YORK,EAST HOUSTON STREET,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-20T08:47:57.000,03 MANHATTAN,1004170013,MANHATTAN,987261,202715,MOBILE,Unspecified,MANHATTAN,40.72308204679791,-73.98913721198866,"{'latitude': '40.72308204679791', 'longitude': '-73.98913721198866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"157 EAST HOUSTON STREET, MANHATTAN (NEW YORK), NY, 10002",,,,,,
59438255,2023-09-30T19:02:24.000,2023-10-22T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11413,224-20 141 AVENUE,141 AVENUE,224 STREET,225 STREET,224 STREET,225 STREET,ADDRESS,SPRINGFIELD GARDENS,141 AVENUE,Closed,,2023-10-22T00:00:00.000,13 QUEENS,4131520055,QUEENS,1053547,183255,ONLINE,Unspecified,QUEENS,40.66939817895556,-73.75019802013523,"{'latitude': '40.66939817895556', 'longitude': '-73.75019802013523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59460005,2023-09-30T19:02:22.000,2023-10-22T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11413,224-20 141 AVENUE,141 AVENUE,224 STREET,225 STREET,224 STREET,225 STREET,ADDRESS,SPRINGFIELD GARDENS,141 AVENUE,Closed,,2023-10-22T00:00:00.000,13 QUEENS,4131520055,QUEENS,1053547,183255,ONLINE,Unspecified,QUEENS,40.66939817895556,-73.75019802013523,"{'latitude': '40.66939817895556', 'longitude': '-73.75019802013523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968768,2023-09-30T19:02:09.000,2023-09-30T20:35:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10455,864 EAST  149 STREET,EAST  149 STREET,SOUTHERN BOULEVARD,TIMPSON PLACE,SOUTHERN BOULEVARD,TIMPSON PLACE,ADDRESS,BRONX,EAST  149 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T20:36:03.000,01 BRONX,2026000159,BRONX,1010915,235017,MOBILE,Unspecified,BRONX,40.81170292326897,-73.90367253813524,"{'latitude': '40.81170292326897', 'longitude': '-73.90367253813524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976789,2023-09-30T19:02:00.000,2023-09-30T21:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11223,166 KINGS HIGHWAY,KINGS HIGHWAY,W 13 ST,W 12 ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T21:55:00.000,11 BROOKLYN,3066190042,BROOKLYN,988304,159979,ONLINE,Unspecified,BROOKLYN,40.6057808058,-73.98540007693168,"{'latitude': '40.6057808058', 'longitude': '-73.98540007693168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972983,2023-09-30T19:02:00.000,2023-10-02T11:38:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,85 DREYER AVENUE,DREYER AVENUE,HAWTHORNE AVENUE,CANTERBURY AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-10-02T11:38:00.000,02 STATEN ISLAND,5020860079,STATEN ISLAND,942080,160686,PHONE,Unspecified,STATEN ISLAND,40.607621963135514,-74.15187371505816,"{'latitude': '40.607621963135514', 'longitude': '-74.15187371505816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969147,2023-09-30T19:01:47.000,2023-09-30T19:07:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T19:08:02.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972607,2023-09-30T19:01:47.000,2023-10-06T00:17:53.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11214,8020 BAY PARKWAY,BAY PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,11 BROOKLYN,3062880037,BROOKLYN,986896,159756,ONLINE,Unspecified,BROOKLYN,40.605169248592226,-73.99047088246937,"{'latitude': '40.605169248592226', 'longitude': '-73.99047088246937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969623,2023-09-30T19:01:27.000,2023-09-30T19:55:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11218,373 EAST FOURTH STREET,EAST FOURTH STREET,BEVERLEY ROAD,AVENUE C,BEVERLEY ROAD,AVENUE C,ADDRESS,BROOKLYN,EAST    4 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T19:55:27.000,12 BROOKLYN,3053560001,BROOKLYN,990823,173428,MOBILE,Unspecified,BROOKLYN,40.64269398239477,-73.97631514951411,"{'latitude': '40.64269398239477', 'longitude': '-73.97631514951411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974927,2023-09-30T19:01:06.000,2023-09-30T19:56:25.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11412,116 ROAD,116 ROAD,116 ROAD,194 STREET,116 ROAD,194 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T19:56:28.000,12 QUEENS,,QUEENS,1051317,192150,ONLINE,Unspecified,QUEENS,40.69383001257953,-73.75814815863308,"{'latitude': '40.69383001257953', 'longitude': '-73.75814815863308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973437,2023-09-30T19:01:00.000,2023-10-01T01:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11215,,,,,7 AVENUE,PRESIDENT STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-01T01:35:00.000,06 BROOKLYN,,BROOKLYN,990938,184771,UNKNOWN,Unspecified,BROOKLYN,40.67382793768617,-73.9758895137952,"{'latitude': '40.67382793768617', 'longitude': '-73.9758895137952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58977703,2023-09-30T19:00:38.000,2023-09-30T19:00:38.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10035,2315 SECOND AVENUE,SECOND AVENUE,EAST 118 STREET,EAST 119 STREET,EAST  118 STREET,EAST  119 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-30T19:00:38.000,11 MANHATTAN,1017830027,MANHATTAN,1001828,230288,MOBILE,Unspecified,MANHATTAN,40.79874587749369,-73.93651174378084,"{'latitude': '40.79874587749369', 'longitude': '-73.93651174378084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58970897,2023-09-30T19:00:37.000,2023-09-30T19:07:47.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T19:07:50.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58977937,2023-09-30T19:00:36.000,2023-10-03T12:32:59.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,10312,770 HUGUENOT AVENUE,HUGUENOT AVENUE,DRUMGOOLE ROAD WEST,CARLTON COURT,DRUMGOOLE ROAD WEST,CARLTON COURT,ADDRESS,STATEN ISLAND,HUGUENOT AVENUE,Closed,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,2023-10-03T12:33:04.000,03 STATEN ISLAND,5068270032,STATEN ISLAND,930418,134468,ONLINE,Unspecified,STATEN ISLAND,40.53559568323744,-74.19366510407113,"{'latitude': '40.53559568323744', 'longitude': '-74.19366510407113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58971804,2023-09-30T19:00:24.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10036,263 WEST   42 STREET,WEST   42 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   42 STREET,In Progress,,,05 MANHATTAN,1010140001,MANHATTAN,987278,215050,ONLINE,Unspecified,MANHATTAN,40.75693855088533,-73.9890703285979,"{'latitude': '40.75693855088533', 'longitude': '-73.9890703285979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"263 WEST   42 STREET, MANHATTAN (NEW YORK), NY, 10036",,,,,,
58974954,2023-09-30T19:00:13.000,2023-09-30T19:42:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10034,77 COOPER STREET,COOPER STREET,WEST  204 STREET,WEST  207 STREET,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,COOPER STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T19:43:03.000,12 MANHATTAN,1022410014,MANHATTAN,1005738,255624,MOBILE,Unspecified,MANHATTAN,40.86827722290935,-73.9223084439249,"{'latitude': '40.86827722290935', 'longitude': '-73.9223084439249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972196,2023-09-30T19:00:10.000,2023-09-30T19:29:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11238,532 CLINTON AVENUE,CLINTON AVENUE,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,CLINTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T19:29:36.000,02 BROOKLYN,3020100053,BROOKLYN,993489,187896,PHONE,Unspecified,BROOKLYN,40.68240306051668,-73.96668878154708,"{'latitude': '40.68240306051668', 'longitude': '-73.96668878154708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975404,2023-09-30T19:00:00.000,2023-10-02T11:39:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10309,274 ASHLAND AVENUE,ASHLAND AVENUE,QUEENSDALE STREET,FOSTER ROAD,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-10-02T11:39:00.000,03 STATEN ISLAND,5068640025,STATEN ISLAND,928229,132663,PHONE,Unspecified,STATEN ISLAND,40.530627754203906,-74.20152524749594,"{'latitude': '40.530627754203906', 'longitude': '-74.20152524749594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58970165,2023-09-30T18:59:54.000,2023-10-01T01:48:45.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,11379,61-46 65 STREET,65 STREET,ELIOT AVENUE,62 AVENUE,ELIOT AVENUE,62 AVENUE,ADDRESS,MIDDLE VILLAGE,65 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T01:48:49.000,05 QUEENS,4027660057,QUEENS,1012683,199902,ONLINE,Unspecified,QUEENS,40.7153158622428,-73.89743416361338,"{'latitude': '40.7153158622428', 'longitude': '-73.89743416361338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972818,2023-09-30T18:59:40.000,2023-09-30T19:07:35.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,507 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T19:07:39.000,05 BROOKLYN,3044520451,BROOKLYN,1019433,177859,ONLINE,Unspecified,BROOKLYN,40.654788662239774,-73.87320014483838,"{'latitude': '40.654788662239774', 'longitude': '-73.87320014483838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58971363,2023-09-30T18:59:40.000,2023-09-30T19:27:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11216,1227 PACIFIC STREET,PACIFIC STREET,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PACIFIC STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T19:27:41.000,08 BROOKLYN,3012000016,BROOKLYN,997550,186222,ONLINE,Unspecified,BROOKLYN,40.67780314057835,-73.95205015061913,"{'latitude': '40.67780314057835', 'longitude': '-73.95205015061913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
