unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,closed_date,resolution_description,bbl,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,road_ramp,vehicle_type,taxi_company_borough
58976907,2023-09-30T15:18:27.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10036,450 WEST   42 STREET,WEST   42 STREET,DYER AVENUE,10 AVENUE,DYER AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   42 STREET,Closed,2023-09-30T15:52:19.000,04 MANHATTAN,MANHATTAN,985788,215868,PHONE,Unspecified,MANHATTAN,,40.759184136592694,-73.99444834831519,"{'latitude': '40.759184136592694', 'longitude': '-73.99444834831519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:52:13.000,The Police Department responded to the complaint and took action to fix the condition.,1010517502,,,,,,,,
58971903,2023-09-30T15:18:17.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10019,745 7 AVENUE,7 AVENUE,WEST   49 STREET,WEST   50 STREET,WEST   49 STREET,WEST   50 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,2023-09-30T17:02:14.000,05 MANHATTAN,MANHATTAN,988790,216386,ONLINE,Unspecified,MANHATTAN,,40.760604881971254,-73.98361180988199,"{'latitude': '40.760604881971254', 'longitude': '-73.98361180988199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:02:10.000,N/A,1010020001,,,,,,,,
58971601,2023-09-30T15:18:13.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10470,440 EAST  239 STREET,EAST  239 STREET,MARTHA AVENUE,VIREO AVENUE,MARTHA AVENUE,VIREO AVENUE,ADDRESS,BRONX,EAST  239 STREET,Closed,2023-09-30T19:29:06.000,12 BRONX,BRONX,1021768,267445,MOBILE,Unspecified,BRONX,,40.90066855348527,-73.86428457237967,"{'latitude': '40.90066855348527', 'longitude': '-73.86428457237967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T19:29:01.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,,
58969370,2023-09-30T15:18:05.000,DOT,Department of Transportation,Outdoor Dining,Site Setup Condition,Street,11231,521 HICKS STREET,HICKS STREET,KANE STREET,DEGRAW STREET,KANE STREET,DEGRAW STREET,ADDRESS,BROOKLYN,HICKS STREET,Closed,2023-11-02T11:24:44.000,06 BROOKLYN,BROOKLYN,984112,189038,PHONE,Unspecified,BROOKLYN,,40.685542410623675,-74.00049758247174,"{'latitude': '40.685542410623675', 'longitude': '-74.00049758247174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-02T11:24:38.000,"The Department of Transportation's inspectors could not find the address you reported. If you would like to pursue the complaint, please check the address and submit a new Service Request.",3003210001,,,,,,,,
59460560,2023-09-30T15:18:04.000,HPD,Department of Housing Preservation and Development,Electric,Power Outage,Building-Wide,11224,2980 WEST   28 STREET,WEST   28 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   28 STREET,Closed,2023-10-01T00:00:00.000,13 BROOKLYN,BROOKLYN,985931,148251,PHONE,Unspecified,BROOKLYN,,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T00:00:00.000,,3070520034,,,,,,,,
59435231,2023-09-30T15:18:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Building-Wide,11224,2980 WEST   28 STREET,WEST   28 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   28 STREET,Closed,2023-10-01T00:00:00.000,13 BROOKLYN,BROOKLYN,985931,148251,PHONE,Unspecified,BROOKLYN,,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T00:00:00.000,,3070520034,,,,,,,,
59445227,2023-09-30T15:18:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,10453,1857 WALTON AVENUE,WALTON AVENUE,EAST  176 STREET,MOUNT HOPE PLACE,EAST  176 STREET,MOUNT HOPE PLACE,ADDRESS,BRONX,WALTON AVENUE,Closed,2023-10-19T00:00:00.000,05 BRONX,BRONX,1009270,248529,PHONE,Unspecified,BRONX,,40.84879428207477,-73.90956471186996,"{'latitude': '40.84879428207477', 'longitude': '-73.90956471186996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-19T00:00:00.000,,2028510029,,,,,,,,
58972515,2023-09-30T15:17:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,327 EAST    3 STREET,EAST    3 STREET,AVENUE C,AVENUE D,AVENUE C,AVENUE D,ADDRESS,NEW YORK,EAST    3 STREET,Closed,2023-09-30T15:29:29.000,03 MANHATTAN,MANHATTAN,989936,202035,MOBILE,Unspecified,MANHATTAN,,40.72121429624335,-73.97948718629586,"{'latitude': '40.72121429624335', 'longitude': '-73.97948718629586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:29:25.000,The Police Department reviewed your complaint and provided additional information below.,1003730040,,,,,,,,
58975285,2023-09-30T15:17:49.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10468,2559 GRAND CONCOURSE,GRAND CONCOURSE,EAST FORDHAM ROAD,EAST 192 STREET,EAST FORDHAM ROAD,EAST  192 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,2023-10-02T09:16:46.000,07 BRONX,BRONX,1012958,253959,ONLINE,Unspecified,BRONX,,40.86368677809373,-73.8962111194186,"{'latitude': '40.86368677809373', 'longitude': '-73.8962111194186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T09:16:46.000,,2031670060,,,,,,,,
58968487,2023-09-30T15:17:15.000,NYPD,New York City Police Department,Drinking,In Public,Street/Sidewalk,10024,265 WEST   79 STREET,WEST   79 STREET,BROADWAY,WEST END AVENUE,BROADWAY,WEST END AVENUE,ADDRESS,NEW YORK,WEST   79 STREET,Closed,2023-09-30T15:48:39.000,07 MANHATTAN,MANHATTAN,989649,224939,ONLINE,Unspecified,MANHATTAN,,40.78408014826611,-73.98050417750133,"{'latitude': '40.78408014826611', 'longitude': '-73.98050417750133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:48:35.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1012270006,,,,,,,,
58969198,2023-09-30T15:17:13.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11369,31-03 92 STREET,92 STREET,31 AVENUE,32 AVENUE,31 AVENUE,32 AVENUE,ADDRESS,EAST ELMHURST,92 STREET,Closed,2023-11-03T10:59:37.000,03 QUEENS,QUEENS,1018413,216174,ONLINE,Unspecified,QUEENS,,40.759958158848626,-73.87668183158466,"{'latitude': '40.759958158848626', 'longitude': '-73.87668183158466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-03T10:59:29.000,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,4014040002,,,,,,,,
59436643,2023-09-30T15:17:11.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,11205,287 CLASSON AVENUE,CLASSON AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,Closed,2023-10-02T00:00:00.000,03 BROOKLYN,BROOKLYN,995210,191127,PHONE,Unspecified,BROOKLYN,,40.69126945071564,-73.96047846020026,"{'latitude': '40.69126945071564', 'longitude': '-73.96047846020026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,3019240006,,,,,,,,
59447252,2023-09-30T15:17:08.000,DOB,Department of Buildings,Building Condition,Commercial,Street,11358,25-44 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,25 DRIVE,168 STREET,25 DRIVE,168 STREET,ADDRESS,FLUSHING,FRANCIS LEWIS BOULEVARD,In Progress,2023-09-30T00:00:00.000,07 QUEENS,QUEENS,1040558,221181,ONLINE,Unspecified,QUEENS,,40.773587738033996,-73.79670331811819,"{'latitude': '40.773587738033996', 'longitude': '-73.79670331811819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,4049150117,,,,,,,,
58969320,2023-09-30T15:16:54.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,11434,169-01 140 AVENUE,140 AVENUE,169 STREET,170 STREET,169 STREET,170 STREET,ADDRESS,JAMAICA,140 AVENUE,Closed,2023-10-02T09:19:09.000,12 QUEENS,QUEENS,1047813,183796,ONLINE,Unspecified,QUEENS,,40.670926122810144,-73.77086275623554,"{'latitude': '40.670926122810144', 'longitude': '-73.77086275623554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T09:19:07.000,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,4125750009,,,,,,,,
58972756,2023-09-30T15:16:46.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11221,588 QUINCY STREET,QUINCY STREET,,,,,ADDRESS,BROOKLYN,,Open,2023-09-30T00:00:00.000,03 BROOKLYN,BROOKLYN,1001670,190122,PHONE,Unspecified,BROOKLYN,,40.68850060025721,-73.93718643517211,"{'latitude': '40.68850060025721', 'longitude': '-73.93718643517211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,3016290030,,,,,,,,
58969249,2023-09-30T15:16:43.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11216,HERBERT VON KING PARK,HERBERT VON KING PARK,LAFAYETTE AVENUE,VAN BUREN STREET,LAFAYETTE AVENUE,VAN BUREN STREET,UNRECOGNIZED,BROOKLYN,HERBERT VON KING PARK,Closed,2023-10-06T15:11:01.000,03 BROOKLYN,BROOKLYN,999043,190542,MOBILE,Herbert Von King Park,BROOKLYN,,40.68965818409251,-73.94665802675449,"{'latitude': '40.68965818409251', 'longitude': '-73.94665802675449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T15:10:57.000,NYC Parks has completed the requested work order and corrected the problem.,3017900001,,,,,,,,
58976381,2023-09-30T15:16:43.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11210,1755 BROOKLYN AVENUE,BROOKLYN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-12T00:00:00.000,18 BROOKLYN,BROOKLYN,1000473,168882,ONLINE,Unspecified,BROOKLYN,,40.63020376454049,-73.94155371341459,"{'latitude': '40.63020376454049', 'longitude': '-73.94155371341459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T18:59:43.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,3075820013,,,,,,,,
58971828,2023-09-30T15:16:06.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10011,55 WEST    8 STREET,WEST    8 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    8 STREET,Closed,2023-09-30T15:19:29.000,02 MANHATTAN,MANHATTAN,984643,206404,MOBILE,Unspecified,MANHATTAN,,40.73320795569195,-73.99858195801492,"{'latitude': '40.73320795569195', 'longitude': '-73.99858195801492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:19:29.000,The Department of Homeless Services did not have enough information to act on your request.,1005720071,,,,,,,,
58970934,2023-09-30T15:15:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10457,2100 TIEBOUT AVENUE,TIEBOUT AVENUE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,ADDRESS,BRONX,TIEBOUT AVENUE,Closed,2023-09-30T15:29:57.000,05 BRONX,BRONX,1012218,249993,PHONE,Unspecified,BRONX,,40.852803680010794,-73.89890300897932,"{'latitude': '40.852803680010794', 'longitude': '-73.89890300897932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:29:52.000,The Police Department issued a summons in response to the complaint.,2031430001,,,,,,,,
58969936,2023-09-30T15:14:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,1417 NEW YORK AVENUE,NEW YORK AVENUE,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,NEW YORK AVENUE,Closed,2023-09-30T16:04:54.000,17 BROOKLYN,BROOKLYN,999433,171772,MOBILE,Unspecified,BROOKLYN,,40.63813804302246,-73.94529399786347,"{'latitude': '40.63813804302246', 'longitude': '-73.94529399786347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:04:51.000,The Police Department responded to the complaint and took action to fix the condition.,3049810001,,,,,,,,
59438689,2023-09-30T15:14:47.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11236,540 EAST   80 STREET,EAST   80 STREET,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,EAST   80 STREET,Closed,2023-09-30T15:45:00.000,18 BROOKLYN,BROOKLYN,1007007,172361,ONLINE,Unspecified,BROOKLYN,,40.639738500039975,-73.91800207791391,"{'latitude': '40.639738500039975', 'longitude': '-73.91800207791391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:45:00.000,,3079580064,,,,,,,,
59453112,2023-09-30T15:14:38.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11210,1755 BROOKLYN AVENUE,BROOKLYN AVENUE,LIRR BAY RIDGE LINE,AVENUE I,LIRR BAY RIDGE LINE,AVENUE I,ADDRESS,BROOKLYN,BROOKLYN AVENUE,Closed,2023-10-12T00:00:00.000,18 BROOKLYN,BROOKLYN,1000473,168882,ONLINE,Unspecified,BROOKLYN,,40.63020376454049,-73.94155371341459,"{'latitude': '40.63020376454049', 'longitude': '-73.94155371341459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T00:00:00.000,,3075820013,,,,,,,,
58970636,2023-09-30T15:14:35.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11411,117-36 222 STREET,222 STREET,LINDEN BOULEVARD,118 AVENUE,LINDEN BOULEVARD,118 AVENUE,ADDRESS,CAMBRIA HEIGHTS,222 STREET,Closed,2023-10-02T11:49:53.000,13 QUEENS,QUEENS,1056699,192217,ONLINE,Unspecified,QUEENS,,40.6939714890782,-73.73873939565436,"{'latitude': '40.6939714890782', 'longitude': '-73.73873939565436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T11:49:53.000,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,4127380132,,,,,,,,
59453218,2023-09-30T15:14:33.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11221,588 QUINCY STREET,QUINCY STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,QUINCY STREET,In Progress,,03 BROOKLYN,BROOKLYN,1001670,190122,PHONE,Unspecified,BROOKLYN,,40.68850060025721,-73.93718643517211,"{'latitude': '40.68850060025721', 'longitude': '-73.93718643517211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,3016290030,,,,,,,,
58977719,2023-09-30T15:14:26.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,10301,155 CARROLL PLACE,CARROLL PLACE,ST PETERS PLACE,NICHOLAS STREET,ST PETERS PLACE,NICHOLAS STREET,ADDRESS,STATEN ISLAND,CARROLL PLACE,Closed,2023-10-12T15:48:14.000,01 STATEN ISLAND,STATEN ISLAND,961483,174950,ONLINE,Unspecified,STATEN ISLAND,,40.646844719474664,-74.08204269116075,"{'latitude': '40.646844719474664', 'longitude': '-74.08204269116075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T15:48:09.000,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",5000140007,,,,,,,,
58972998,2023-09-30T15:14:06.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,350 EAST   30 STREET,EAST   30 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   30 STREET,In Progress,2023-11-27T09:31:54.000,06 MANHATTAN,MANHATTAN,990840,209475,ONLINE,Unspecified,MANHATTAN,"350 EAST   30 STREET, MANHATTAN (NEW YORK), NY, 10016",40.741634644247206,-73.97621862921231,"{'latitude': '40.741634644247206', 'longitude': '-73.97621862921231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",1009357501,,,,,,,,
58977807,2023-09-30T15:14:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,81 MULBERRY CIRCLE,MULBERRY CIRCLE,BEND,RIVINGTON AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,2023-10-02T11:38:00.000,02 STATEN ISLAND,STATEN ISLAND,938161,157457,PHONE,Unspecified,STATEN ISLAND,,40.59873951456373,-74.16596578504542,"{'latitude': '40.59873951456373', 'longitude': '-74.16596578504542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T11:38:00.000,The Department of Sanitation collected the E-waste.,5021120030,,,,,,,,
58970072,2023-09-30T15:13:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,257 DYCKMAN STREET,DYCKMAN STREET,SEAMAN AVENUE,PAYSON AVENUE,SEAMAN AVENUE,PAYSON AVENUE,ADDRESS,NEW YORK,DYCKMAN STREET,Closed,2023-09-30T15:30:14.000,12 MANHATTAN,MANHATTAN,1004042,254983,MOBILE,Unspecified,MANHATTAN,,40.86652183923178,-73.92844235585312,"{'latitude': '40.86652183923178', 'longitude': '-73.92844235585312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:30:10.000,The Police Department responded to the complaint and took action to fix the condition.,1022470001,,,,,,,,
