unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,taxi_company_borough
58871784,2023-09-20T10:34:56.000,2023-09-20T11:57:22.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10474,669 DRAKE STREET,DRAKE STREET,RANDALL AVENUE,SPOFFORD AVENUE,RANDALL AVENUE,SPOFFORD AVENUE,ADDRESS,BRONX,DRAKE STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-20T11:57:16.000,02 BRONX,2027660254,BRONX,1016749,235943,MOBILE,Unspecified,BRONX,40.81422499798886,-73.88259271986027,"{'latitude': '40.81422499798886', 'longitude': '-73.88259271986027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874420,2023-09-20T10:34:56.000,2023-09-21T07:51:24.000,DHS,Department of Homeless Services,Encampment,N/A,Store/Commercial,10474,669 DRAKE STREET,DRAKE STREET,RANDALL AVENUE,SPOFFORD AVENUE,RANDALL AVENUE,SPOFFORD AVENUE,ADDRESS,BRONX,DRAKE STREET,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-21T07:51:28.000,02 BRONX,2027660254,BRONX,1016749,235943,MOBILE,Unspecified,BRONX,40.81422499798886,-73.88259271986027,"{'latitude': '40.81422499798886', 'longitude': '-73.88259271986027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58887639,2023-09-20T10:34:48.000,2023-09-21T11:36:36.000,DSNY,Department of Sanitation,Dirty Condition,Broken Glass,Street,10314,162 KIRSHON AVENUE,KIRSHON AVENUE,ARLENE STREET,ELSON STREET,ARLENE STREET,ELSON STREET,ADDRESS,STATEN ISLAND,KIRSHON AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T11:36:42.000,02 STATEN ISLAND,5015980069,STATEN ISLAND,938639,163258,ONLINE,Unspecified,STATEN ISLAND,40.614664518442304,-74.16428369509117,"{'latitude': '40.614664518442304', 'longitude': '-74.16428369509117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878742,2023-09-20T10:34:35.000,2023-09-20T11:35:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,8-43 46 AVENUE,46 AVENUE,5 STREET,VERNON BOULEVARD,5 STREET,VERNON BOULEVARD,ADDRESS,LONG ISLAND CITY,46 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T11:35:30.000,02 QUEENS,,QUEENS,997140,211445,ONLINE,Unspecified,QUEENS,40.74703486231668,-73.95348001088325,"{'latitude': '40.74703486231668', 'longitude': '-73.95348001088325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880679,2023-09-20T10:34:24.000,2023-09-20T20:07:11.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11238,230 ST MARKS AVENUE,ST MARKS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,08 BROOKLYN,3011520012,BROOKLYN,993094,186454,PHONE,Unspecified,BROOKLYN,40.678445501501656,-73.96811484655714,"{'latitude': '40.678445501501656', 'longitude': '-73.96811484655714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875233,2023-09-20T10:34:23.000,,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10032,547 WEST  157 STREET,WEST  157 STREET,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,12 MANHATTAN,1021160058,MANHATTAN,999843,242969,ONLINE,Unspecified,MANHATTAN,40.83355538738941,-73.94365170634659,"{'latitude': '40.83355538738941', 'longitude': '-73.94365170634659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879270,2023-09-20T10:34:19.000,2023-09-25T10:18:54.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10472,1025 BOYNTON AVENUE,BOYNTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,09 BRONX,2037140054,BRONX,1018209,239723,PHONE,Unspecified,BRONX,40.824594531459304,-73.8772991398564,"{'latitude': '40.824594531459304', 'longitude': '-73.8772991398564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880551,2023-09-20T10:34:19.000,2023-09-25T10:18:54.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10472,1025 BOYNTON AVENUE,BOYNTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,09 BRONX,2037140054,BRONX,1018209,239723,PHONE,Unspecified,BRONX,40.824594531459304,-73.8772991398564,"{'latitude': '40.824594531459304', 'longitude': '-73.8772991398564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872659,2023-09-20T10:34:19.000,2023-09-25T10:18:54.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10472,1025 BOYNTON AVENUE,BOYNTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,09 BRONX,2037140054,BRONX,1018209,239723,PHONE,Unspecified,BRONX,40.824594531459304,-73.8772991398564,"{'latitude': '40.824594531459304', 'longitude': '-73.8772991398564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878300,2023-09-20T10:33:32.000,2023-09-21T13:15:55.000,DOT,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",Street,11218,401 DAHILL ROAD,DAHILL ROAD,CORTELYOU ROAD,38 STREET,CORTELYOU ROAD,38 STREET,ADDRESS,BROOKLYN,DAHILL ROAD,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-21T13:15:59.000,12 BROOKLYN,3053840001,BROOKLYN,989930,171631,PHONE,Unspecified,BROOKLYN,40.6377622200073,-73.97953445796317,"{'latitude': '40.6377622200073', 'longitude': '-73.97953445796317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871561,2023-09-20T10:33:31.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10014,133 CHARLES STREET,CHARLES STREET,GREENWICH STREET,WASHINGTON STREET,GREENWICH STREET,WASHINGTON STREET,ADDRESS,NEW YORK,CHARLES STREET,In Progress,"NYC Parks will inspect the site to determine if it is suitable for a new street tree, including a review of potential conflicts with other infrastructure. If the site is found to be suitable, a tree will be planted during the next available planting season. You may review recently completed and upcoming street tree plantings in your neighborhood by visiting the NYC Parks Tree Work Hub at nyc.gov/parks/treework.",2023-11-02T10:48:53.000,02 MANHATTAN,1006320031,MANHATTAN,982106,206771,ONLINE,Unspecified,MANHATTAN,40.73421502927728,-74.00773620348534,"{'latitude': '40.73421502927728', 'longitude': '-74.00773620348534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880003,2023-09-20T10:33:24.000,2023-09-20T11:29:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11222,MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,MESEROLE AVENUE,MCGUINNESS BOULEVARD,MESEROLE AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T11:29:30.000,01 BROOKLYN,,BROOKLYN,998088,204497,PHONE,Unspecified,BROOKLYN,40.72796289220628,-73.95007297309452,"{'latitude': '40.72796289220628', 'longitude': '-73.95007297309452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879599,2023-09-20T10:33:19.000,2023-09-20T14:21:37.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11236,1437 RALPH AVENUE,RALPH AVENUE,CHASE COURT,KINGSWAY PLACE,CHASE COURT,KINGSWAY PLACE,ADDRESS,BROOKLYN,RALPH AVENUE,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-20T14:21:41.000,18 BROOKLYN,3079180080,BROOKLYN,1006555,173144,ONLINE,Unspecified,BROOKLYN,40.64188881615293,-73.91962813280882,"{'latitude': '40.64188881615293', 'longitude': '-73.91962813280882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873994,2023-09-20T10:33:02.000,2023-09-30T02:03:10.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10025,526 WEST  111 STREET,WEST  111 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,09 MANHATTAN,1018820047,MANHATTAN,993970,232291,PHONE,Unspecified,MANHATTAN,40.80425570176485,-73.96489038030855,"{'latitude': '40.80425570176485', 'longitude': '-73.96489038030855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871313,2023-09-20T10:33:02.000,2023-09-30T02:03:10.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10025,526 WEST  111 STREET,WEST  111 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,09 MANHATTAN,1018820047,MANHATTAN,993970,232291,PHONE,Unspecified,MANHATTAN,40.80425570176485,-73.96489038030855,"{'latitude': '40.80425570176485', 'longitude': '-73.96489038030855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871222,2023-09-20T10:33:02.000,2023-09-30T15:40:57.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,10025,526 WEST  111 STREET,WEST  111 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,09 MANHATTAN,1018820047,MANHATTAN,993970,232291,PHONE,Unspecified,MANHATTAN,40.80425570176485,-73.96489038030855,"{'latitude': '40.80425570176485', 'longitude': '-73.96489038030855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874991,2023-09-20T10:33:00.000,2023-09-22T11:26:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10456,1075 GRAND CONCOURSE,GRAND CONCOURSE,165 ST E,166 ST E,GRAND CONCOURSE,EAST 166 STREET,INTERSECTION,BRONX,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-22T11:26:00.000,04 BRONX,2024720011,BRONX,1006427,242388,UNKNOWN,Unspecified,BRONX,40.831946631493444,-73.91986109272285,"{'latitude': '40.831946631493444', 'longitude': '-73.91986109272285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880647,2023-09-20T10:32:58.000,2023-09-29T09:32:34.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10009,256 EAST   10 STREET,EAST   10 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,03 MANHATTAN,1004370010,MANHATTAN,988737,204689,PHONE,Unspecified,MANHATTAN,40.72849957143447,-73.98381092910506,"{'latitude': '40.72849957143447', 'longitude': '-73.98381092910506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873888,2023-09-20T10:32:58.000,2023-09-29T09:32:34.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10009,256 EAST   10 STREET,EAST   10 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,03 MANHATTAN,1004370010,MANHATTAN,988737,204689,PHONE,Unspecified,MANHATTAN,40.72849957143447,-73.98381092910506,"{'latitude': '40.72849957143447', 'longitude': '-73.98381092910506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871242,2023-09-20T10:32:58.000,2023-09-29T09:32:34.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10009,256 EAST   10 STREET,EAST   10 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,03 MANHATTAN,1004370010,MANHATTAN,988737,204689,PHONE,Unspecified,MANHATTAN,40.72849957143447,-73.98381092910506,"{'latitude': '40.72849957143447', 'longitude': '-73.98381092910506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873898,2023-09-20T10:32:57.000,,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11217,323 SCHERMERHORN STREET,SCHERMERHORN STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,02 BROOKLYN,3001670051,BROOKLYN,989387,189651,ONLINE,Unspecified,BROOKLYN,40.68722346561101,-73.98147720567702,"{'latitude': '40.68722346561101', 'longitude': '-73.98147720567702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58891175,2023-09-20T10:32:53.000,2023-09-22T11:28:22.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11414,97-08 156 AVENUE,156 AVENUE,,,,,ADDRESS,HOWARD BEACH,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,10 QUEENS,4141560003,QUEENS,1029620,181142,PHONE,Unspecified,QUEENS,40.66375342509602,-73.83646408983803,"{'latitude': '40.66375342509602', 'longitude': '-73.83646408983803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876415,2023-09-20T10:32:41.000,2023-09-20T10:44:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10029,55 EAST   99 STREET,EAST   99 STREET,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,EAST   99 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T10:44:54.000,11 MANHATTAN,1016050024,MANHATTAN,997382,226774,ONLINE,Unspecified,MANHATTAN,40.789108625149574,-73.95257668308606,"{'latitude': '40.789108625149574', 'longitude': '-73.95257668308606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875017,2023-09-20T10:32:33.000,2023-09-20T11:15:34.000,NYPD,New York City Police Department,Panhandling,N/A,Store/Commercial,11218,121 CHURCH AVENUE,CHURCH AVENUE,BEVERLEY ROAD,EAST    2 STREET,BEVERLEY ROAD,EAST    2 STREET,ADDRESS,BROOKLYN,CHURCH AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-20T11:15:38.000,12 BROOKLYN,3053340055,BROOKLYN,990113,173555,MOBILE,Unspecified,BROOKLYN,40.64304306855487,-73.97887342088089,"{'latitude': '40.64304306855487', 'longitude': '-73.97887342088089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880146,2023-09-20T10:32:13.000,2023-09-20T10:32:13.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11203,619 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-20T00:00:00.000,17 BROOKLYN,3048650028,BROOKLYN,1002092,177369,UNKNOWN,Unspecified,BROOKLYN,40.653495638836475,-73.93569853107738,"{'latitude': '40.653495638836475', 'longitude': '-73.93569853107738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877512,2023-09-20T10:32:13.000,2023-11-14T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,11203,188 EAST   51 STREET,EAST   51 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-14T00:00:00.000,17 BROOKLYN,3046200021,BROOKLYN,1003668,178886,UNKNOWN,Unspecified,BROOKLYN,40.657656154897985,-73.93001435849082,"{'latitude': '40.657656154897985', 'longitude': '-73.93001435849082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
