unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58933013,2023-09-26T12:39:41.000,2023-09-27T13:33:43.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11215,362 15 STREET,15 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,15 STREET,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-26T22:50:37.000,07 BROOKLYN,3011047503,BROOKLYN,988651,180845,MOBILE,Unspecified,BROOKLYN,40.663053375641894,-73.98413679582961,"{'latitude': '40.663053375641894', 'longitude': '-73.98413679582961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931156,2023-09-26T12:39:37.000,2023-10-08T10:44:28.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10001,307 WEST   29 STREET,WEST   29 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,04 MANHATTAN,1007530032,MANHATTAN,985277,212263,ONLINE,Unspecified,MANHATTAN,40.74928940139366,-73.99629343340065,"{'latitude': '40.74928940139366', 'longitude': '-73.99629343340065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58933871,2023-09-26T12:39:37.000,2023-10-08T10:44:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10001,307 WEST   29 STREET,WEST   29 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,04 MANHATTAN,1007530032,MANHATTAN,985277,212263,ONLINE,Unspecified,MANHATTAN,40.74928940139366,-73.99629343340065,"{'latitude': '40.74928940139366', 'longitude': '-73.99629343340065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928611,2023-09-26T12:39:37.000,2023-10-08T10:44:27.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10001,307 WEST   29 STREET,WEST   29 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,04 MANHATTAN,1007530032,MANHATTAN,985277,212263,ONLINE,Unspecified,MANHATTAN,40.74928940139366,-73.99629343340065,"{'latitude': '40.74928940139366', 'longitude': '-73.99629343340065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935028,2023-09-26T12:39:37.000,2023-10-08T10:44:27.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10001,307 WEST   29 STREET,WEST   29 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,04 MANHATTAN,1007530032,MANHATTAN,985277,212263,ONLINE,Unspecified,MANHATTAN,40.74928940139366,-73.99629343340065,"{'latitude': '40.74928940139366', 'longitude': '-73.99629343340065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928834,2023-09-26T12:39:24.000,2023-11-24T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10314,80 RICHMOND HILL ROAD,RICHMOND HILL ROAD,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-24T00:00:00.000,02 STATEN ISLAND,5024007501,STATEN ISLAND,938267,153459,UNKNOWN,Unspecified,STATEN ISLAND,40.587766377708434,-74.16555687208532,"{'latitude': '40.587766377708434', 'longitude': '-74.16555687208532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935556,2023-09-26T12:39:22.000,2023-10-02T08:06:22.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10040,ARDEN STREET,ARDEN STREET,ARDEN STREET,SHERMAN AVENUE,ARDEN STREET,SHERMAN AVENUE,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-26T21:37:39.000,12 MANHATTAN,,MANHATTAN,1004230,253673,MOBILE,Unspecified,MANHATTAN,40.8629258638539,-73.92776655089192,"{'latitude': '40.8629258638539', 'longitude': '-73.92776655089192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935483,2023-09-26T12:39:21.000,,DPR,Department of Parks and Recreation,Uprooted Stump,Remove Stump,Street,11426,237-22 93 AVENUE,93 AVENUE,GETTYSBURG STREET,239 STREET,GETTYSBURG STREET,239 STREET,ADDRESS,BELLEROSE,93 AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.    Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.    For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.     To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-17T10:45:39.000,13 QUEENS,4079980043,QUEENS,1059114,203167,PHONE,Unspecified,QUEENS,40.72400640278177,-73.72990889145657,"{'latitude': '40.72400640278177', 'longitude': '-73.72990889145657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935564,2023-09-26T12:39:14.000,2023-09-27T13:33:58.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11215,361 15 STREET,15 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,15 STREET,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-26T22:48:52.000,06 BROOKLYN,3011020012,BROOKLYN,988754,180787,MOBILE,Unspecified,BROOKLYN,40.66289412667831,-73.98376557577134,"{'latitude': '40.66289412667831', 'longitude': '-73.98376557577134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58932883,2023-09-26T12:38:44.000,2023-09-27T21:57:40.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11103,32-38 46 STREET,46 STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,ADDRESS,ASTORIA,46 STREET,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-27T21:57:46.000,01 QUEENS,,QUEENS,1007925,214838,ONLINE,Unspecified,QUEENS,40.75632548710164,-73.91454503656624,"{'latitude': '40.75632548710164', 'longitude': '-73.91454503656624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928279,2023-09-26T12:38:40.000,2023-09-26T20:38:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10469,2724 LACONIA AVENUE,LACONIA AVENUE,ALLERTON AVENUE,ARNOW AVENUE,ALLERTON AVENUE,ARNOW AVENUE,ADDRESS,BRONX,LACONIA AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T20:38:57.000,11 BRONX,2045210018,BRONX,1024147,254806,PHONE,Unspecified,BRONX,40.865968055347764,-73.85575421753435,"{'latitude': '40.865968055347764', 'longitude': '-73.85575421753435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931745,2023-09-26T12:38:36.000,2023-09-27T09:34:04.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11235,EAST   11 STREET,EAST   11 STREET,EAST   11 STREET,NEPTUNE AVENUE,EAST   11 STREET,NEPTUNE AVENUE,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-27T09:34:07.000,13 BROOKLYN,,BROOKLYN,995652,151379,ONLINE,Unspecified,BROOKLYN,40.58216912931513,-73.95895178222696,"{'latitude': '40.58216912931513', 'longitude': '-73.95895178222696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928314,2023-09-26T12:38:30.000,2023-09-26T13:21:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11215,275 20 STREET,20 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,20 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T13:21:29.000,07 BROOKLYN,3008850058,BROOKLYN,986511,180214,ONLINE,Unspecified,BROOKLYN,40.66132222516142,-73.9918505399491,"{'latitude': '40.66132222516142', 'longitude': '-73.9918505399491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931424,2023-09-26T12:38:23.000,2023-09-26T20:09:11.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10458,2377 TIEBOUT AVENUE,TIEBOUT AVENUE,EAST  184 STREET,EAST  187 STREET,EAST  184 STREET,EAST  187 STREET,ADDRESS,BRONX,TIEBOUT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:09:15.000,05 BRONX,2031470033,BRONX,1012956,252154,ONLINE,Unspecified,BRONX,40.85873260688182,-73.89622608084065,"{'latitude': '40.85873260688182', 'longitude': '-73.89622608084065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58932108,2023-09-26T12:38:21.000,2023-09-26T13:35:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10461,1943 LURTING AVENUE,LURTING AVENUE,RHINELANDER AVENUE,NEILL AVENUE,RHINELANDER AVENUE,NEILL AVENUE,ADDRESS,BRONX,LURTING AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-26T13:36:01.000,11 BRONX,2042700016,BRONX,1024067,249721,MOBILE,Unspecified,BRONX,40.85201163695028,-73.85607366006687,"{'latitude': '40.85201163695028', 'longitude': '-73.85607366006687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935639,2023-09-26T12:38:09.000,2023-09-27T23:11:10.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10016,129 EAST   28 STREET,EAST   28 STREET,PARK AVENUE SOUTH,LEXINGTON AVENUE,PARK AVENUE SOUTH,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-27T23:11:13.000,05 MANHATTAN,1008840017,MANHATTAN,989049,209881,MOBILE,Unspecified,MANHATTAN,40.74275016624948,-73.98268153131684,"{'latitude': '40.74275016624948', 'longitude': '-73.98268153131684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931387,2023-09-26T12:38:06.000,2023-09-26T12:39:27.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T12:39:29.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929342,2023-09-26T12:38:00.000,2023-10-17T13:30:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10308,358 DOANE AVENUE,DOANE AVENUE,LEVERETT AVE,BARLOW AVE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint and made a repair.,2023-10-17T13:30:00.000,03 STATEN ISLAND,5054460036,STATEN ISLAND,940762,142677,PHONE,Unspecified,STATEN ISLAND,40.558184536892334,-74.15650455496716,"{'latitude': '40.558184536892334', 'longitude': '-74.15650455496716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58933494,2023-09-26T12:38:00.000,2023-09-28T08:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11207,,,,,CENTRAL AVENUE,DECATUR STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T08:10:00.000,04 BROOKLYN,,BROOKLYN,1009767,190062,UNKNOWN,Unspecified,BROOKLYN,40.68831627389225,-73.90799027208267,"{'latitude': '40.68831627389225', 'longitude': '-73.90799027208267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58926517,2023-09-26T12:37:59.000,2023-10-16T17:32:06.000,DOT,Department of Transportation,Street Sign - Missing,St Name - Attached to Pole,Street,10464,CITY ISLAND AVENUE,CITY ISLAND AVENUE,CITY ISLAND AVENUE,ROCHELLE STREET,CITY ISLAND AVENUE,ROCHELLE STREET,INTERSECTION,,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-16T17:32:11.000,10 BRONX,,BRONX,1044190,244985,ONLINE,Unspecified,BRONX,40.838899068097106,-73.78337771927058,"{'latitude': '40.838899068097106', 'longitude': '-73.78337771927058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58930066,2023-09-26T12:37:56.000,2023-09-26T12:38:30.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T12:38:33.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931500,2023-09-26T12:37:43.000,2023-09-27T12:16:17.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Unauthorized Tree Removal,Street,10314,556 KLONDIKE AVENUE,KLONDIKE AVENUE,FRASER STREET,DENKER PLACE,FRASER STREET,DENKER PLACE,ADDRESS,STATEN ISLAND,KLONDIKE AVENUE,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-27T12:16:23.000,02 STATEN ISLAND,5023950046,STATEN ISLAND,941194,153456,ONLINE,Unspecified,STATEN ISLAND,40.58777284419253,-74.15501852536113,"{'latitude': '40.58777284419253', 'longitude': '-74.15501852536113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58930539,2023-09-26T12:37:30.000,2023-10-02T09:46:04.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Spilled Garbage,Street,10468,2690 WEBB AVENUE,WEBB AVENUE,WEST KINGSBRIDGE ROAD,EAMES PLACE,WEST KINGSBRIDGE ROAD,EAMES PLACE,ADDRESS,BRONX,WEBB AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T05:22:54.000,08 BRONX,2032480057,BRONX,1011268,255820,PHONE,Unspecified,BRONX,40.868799988823326,-73.9023135180704,"{'latitude': '40.868799988823326', 'longitude': '-73.9023135180704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58933249,2023-09-26T12:37:27.000,2023-09-26T13:06:26.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,11101,53-01 11 STREET,11 STREET,53 AVENUE,BEND,53 AVENUE,BEND,ADDRESS,LONG ISLAND CITY,11 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T13:06:29.000,02 QUEENS,4000650056,QUEENS,997537,208967,ONLINE,Unspecified,QUEENS,40.74023278482141,-73.95205213396795,"{'latitude': '40.74023278482141', 'longitude': '-73.95205213396795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58926931,2023-09-26T12:37:11.000,2023-09-26T13:45:50.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,350 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,CATON PLACE,KERMIT PLACE,CATON PLACE,KERMIT PLACE,ADDRESS,BROOKLYN,CONEY ISLAND AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T13:45:54.000,07 BROOKLYN,3053220069,BROOKLYN,992093,175873,PHONE,Unspecified,BROOKLYN,40.64940394562112,-73.97173604664593,"{'latitude': '40.64940394562112', 'longitude': '-73.97173604664593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928639,2023-09-26T12:36:54.000,2023-10-10T08:44:43.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11385,1665 PALMETTO STREET,PALMETTO STREET,,,,,ADDRESS,RIDGEWOOD,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,05 QUEENS,4034480058,QUEENS,1009328,194680,PHONE,Unspecified,QUEENS,40.70099286141621,-73.90955603343382,"{'latitude': '40.70099286141621', 'longitude': '-73.90955603343382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
