unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,due_date,bridge_highway_direction,road_ramp
58854178,2023-09-18T23:50:45.000,2023-09-19T00:47:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11372,34-14 87 STREET,87 STREET,ADDRESS,JACKSON HEIGHTS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T00:47:24.000,03 QUEENS,4014470012,QUEENS,1017417,213858,MOBILE,Unspecified,QUEENS,40.75360512784773,-73.88028851283377,"{'latitude': '40.75360512784773', 'longitude': '-73.88028851283377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,87 STREET,,,,,,,
58845360,2023-09-18T23:50:40.000,2023-09-19T01:34:01.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11204,1736 61 STREET,61 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T01:34:05.000,11 BROOKLYN,3055250021,BROOKLYN,987252,165972,ONLINE,Unspecified,BROOKLYN,40.62223077206076,-73.98918604566921,"{'latitude': '40.62223077206076', 'longitude': '-73.98918604566921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,61 STREET,,,,,,,
58852391,2023-09-18T23:50:27.000,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11423,99-21 FARMERS BOULEVARD,FARMERS BOULEVARD,ADDRESS,HOLLIS,In Progress,,,12 QUEENS,4108370015,QUEENS,1048518,197795,ONLINE,Unspecified,QUEENS,40.70934492970682,-73.76818777805732,"{'latitude': '40.70934492970682', 'longitude': '-73.76818777805732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",99 AVENUE,HENDERSON AVENUE,99 AVENUE,HENDERSON AVENUE,FARMERS BOULEVARD,,,,,,,
58847270,2023-09-18T23:49:33.000,2023-09-19T00:14:23.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,11692,192 SEA GRASS LANE,SEA GRASS LANE,ADDRESS,ARVERNE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T00:14:29.000,14 QUEENS,4159050071,QUEENS,1041954,154818,ONLINE,Unspecified,QUEENS,40.59142799722705,-73.79223145821263,"{'latitude': '40.59142799722705', 'longitude': '-73.79223145821263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OCEAN AVENUE NORTH,ROCKAWAY BEACH BOULEVARD,OCEAN AVENUE NORTH,ROCKAWAY BEACH BOULEVARD,SEA GRASS LANE,,,,,,,
58848050,2023-09-18T23:49:30.000,2023-09-19T01:13:50.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11691,13-10 CAFFREY AVENUE,CAFFREY AVENUE,ADDRESS,FAR ROCKAWAY,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T01:13:55.000,14 QUEENS,4155740052,QUEENS,1054235,158268,PHONE,Unspecified,QUEENS,40.60080905183359,-73.74797707555162,"{'latitude': '40.60080905183359', 'longitude': '-73.74797707555162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MOTT AVENUE,GRANDVIEW TERRACE,MOTT AVENUE,GRANDVIEW TERRACE,CAFFREY AVENUE,,,,,,,
58858927,2023-09-18T23:49:11.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11235,2626 HOMECREST AVENUE,HOMECREST AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Buildings reviewed this complaint and referred it to the New York Police Department for further action.,2023-09-19T00:00:00.000,15 BROOKLYN,3074560006,BROOKLYN,996188,153163,UNKNOWN,Unspecified,BROOKLYN,40.587065148827286,-73.9570189833512,"{'latitude': '40.587065148827286', 'longitude': '-73.9570189833512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58845664,2023-09-18T23:48:59.000,2023-09-19T00:31:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11226,219 EAST   17 STREET,EAST   17 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T00:31:24.000,14 BROOKLYN,3051210052,BROOKLYN,994433,174469,ONLINE,Unspecified,BROOKLYN,40.64554788816432,-73.96330546894092,"{'latitude': '40.64554788816432', 'longitude': '-73.96330546894092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALBEMARLE ROAD,BEVERLEY ROAD,ALBEMARLE ROAD,BEVERLEY ROAD,EAST   17 STREET,,,,,,,
58854335,2023-09-18T23:48:42.000,2023-09-19T00:56:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,3129 HULL AVENUE,HULL AVENUE,ADDRESS,BRONX,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T00:56:15.000,07 BRONX,2033450041,BRONX,1018076,257296,ONLINE,Unspecified,BRONX,40.87282768977688,-73.87769104000591,"{'latitude': '40.87282768977688', 'longitude': '-73.87769104000591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  204 STREET,EAST  205 STREET,EAST  204 STREET,EAST  205 STREET,HULL AVENUE,,,,,,,
58847567,2023-09-18T23:48:06.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-20T00:45:53.000,Unspecified MANHATTAN,,MANHATTAN,987690,214615,ONLINE,Unspecified,MANHATTAN,40.75574443605485,-73.98758342283777,"{'latitude': '40.75574443605485', 'longitude': '-73.98758342283777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,E,Platform,,,A C E Downtown & Brooklyn,
58853267,2023-09-18T23:47:24.000,2023-09-19T00:02:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10304,29 WARREN STREET,WARREN STREET,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T00:02:08.000,01 STATEN ISLAND,5005450100,STATEN ISLAND,961310,165967,ONLINE,Unspecified,STATEN ISLAND,40.622187857193964,-74.08263557262258,"{'latitude': '40.622187857193964', 'longitude': '-74.08263557262258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GORDON STREET,FULTON STREET,GORDON STREET,FULTON STREET,WARREN STREET,,,,,,,
58851957,2023-09-18T23:46:33.000,2023-09-19T00:01:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10304,29 WARREN STREET,WARREN STREET,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T00:01:38.000,01 STATEN ISLAND,5005450100,STATEN ISLAND,961310,165967,ONLINE,Unspecified,STATEN ISLAND,40.622187857193964,-74.08263557262258,"{'latitude': '40.622187857193964', 'longitude': '-74.08263557262258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GORDON STREET,FULTON STREET,GORDON STREET,FULTON STREET,WARREN STREET,,,,,,,
58869309,2023-09-18T23:46:11.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,,11206,879 BROADWAY,BROADWAY,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-19T00:00:00.000,04 BROOKLYN,3031350001,BROOKLYN,1001597,193665,UNKNOWN,Unspecified,BROOKLYN,40.69822545646043,-73.93744053683021,"{'latitude': '40.69822545646043', 'longitude': '-73.93744053683021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58854272,2023-09-18T23:46:02.000,2023-09-19T00:31:53.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11694,169 BEACH  101 STREET,BEACH  101 STREET,ADDRESS,FAR ROCKAWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T00:31:57.000,14 QUEENS,4161740047,QUEENS,1033842,151770,ONLINE,Unspecified,QUEENS,40.58311096131385,-73.82146173843556,"{'latitude': '40.58311096131385', 'longitude': '-73.82146173843556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,BEACH  101 STREET,,,,,,,
58854965,2023-09-18T23:46:02.000,2023-09-19T02:14:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1366 EAST    3 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T02:14:24.000,12 BROOKLYN,3065380038,BROOKLYN,991906,164079,MOBILE,Unspecified,BROOKLYN,40.61703208178145,-73.97242332192563,"{'latitude': '40.61703208178145', 'longitude': '-73.97242332192563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,AVENUE M,DEAD END,AVENUE M,EAST    3 STREET,,,,,,,
58846396,2023-09-18T23:45:47.000,2023-09-19T09:43:55.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),Business,11235,2626 HOMECREST AVENUE,HOMECREST AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  Unfortunately, DCWP doesn't know of any agency that can act on the complaint and can't provide further assistance.",2023-09-19T09:43:59.000,15 BROOKLYN,3074560006,BROOKLYN,996188,153163,ONLINE,Unspecified,BROOKLYN,40.587065148827286,-73.9570189833512,"{'latitude': '40.587065148827286', 'longitude': '-73.9570189833512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE Z,WILLIAMS COURT,AVENUE Z,WILLIAMS COURT,HOMECREST AVENUE,,,,,,,
58848204,2023-09-18T23:45:38.000,2023-09-19T00:07:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10009,336 EAST    4 STREET,EAST    4 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T00:07:56.000,03 MANHATTAN,1003730021,MANHATTAN,990106,202221,ONLINE,Unspecified,MANHATTAN,40.72172471042355,-73.97887373248444,"{'latitude': '40.72172471042355', 'longitude': '-73.97887373248444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE C,AVENUE D,AVENUE C,AVENUE D,EAST    4 STREET,,,,,,,
58853558,2023-09-18T23:44:45.000,2023-09-19T00:30:40.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11694,169 BEACH  101 STREET,BEACH  101 STREET,ADDRESS,FAR ROCKAWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T00:30:44.000,14 QUEENS,4161740047,QUEENS,1033842,151770,ONLINE,Unspecified,QUEENS,40.58311096131385,-73.82146173843556,"{'latitude': '40.58311096131385', 'longitude': '-73.82146173843556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,BEACH  101 STREET,,,,,,,
58849221,2023-09-18T23:44:18.000,2023-09-19T01:22:21.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11208,3164 ATLANTIC AVENUE,ATLANTIC AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T01:22:25.000,05 BROOKLYN,3039760035,BROOKLYN,1017963,186938,ONLINE,Unspecified,BROOKLYN,40.67971419072208,-73.87845262899349,"{'latitude': '40.67971419072208', 'longitude': '-73.87845262899349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NORWOOD AVENUE,MILFORD STREET,NORWOOD AVENUE,MILFORD STREET,ATLANTIC AVENUE,,,,,,,
58846499,2023-09-18T23:44:00.000,2023-09-19T11:17:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10027,239 WEST  122 STREET,WEST  122 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-19T11:17:00.000,10 MANHATTAN,1019287510,MANHATTAN,997819,233501,ONLINE,Unspecified,MANHATTAN,40.80757174504079,-73.9509849612602,"{'latitude': '40.80757174504079', 'longitude': '-73.9509849612602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAM CLAYTON POWELL JR BLVD,FREDERICK DOUGLASS BLVD,,,,N/A,,,,,,
58848194,2023-09-18T23:43:47.000,2023-09-18T23:50:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002,176 DELANCEY STREET,DELANCEY STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T23:50:06.000,03 MANHATTAN,1003480071,MANHATTAN,988374,200690,MOBILE,Unspecified,MANHATTAN,40.71752346103779,-73.98512308146401,"{'latitude': '40.71752346103779', 'longitude': '-73.98512308146401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CLINTON STREET,ATTORNEY STREET,CLINTON STREET,ATTORNEY STREET,DELANCEY STREET,,,,,,,
58848177,2023-09-18T23:43:42.000,2023-09-19T01:23:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11426,82-40 242 STREET,242 STREET,ADDRESS,BELLEROSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T01:23:50.000,13 QUEENS,4079040060,QUEENS,1060275,207834,ONLINE,Unspecified,QUEENS,40.736806210940124,-73.72566758261226,"{'latitude': '40.736806210940124', 'longitude': '-73.72566758261226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",82 AVENUE,83 AVENUE,82 AVENUE,83 AVENUE,242 STREET,,,,,,,
58852982,2023-09-18T23:43:31.000,2023-09-19T00:48:42.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10453,1916 HENNESSY PLACE,HENNESSY PLACE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T00:48:47.000,05 BRONX,2032280084,BRONX,1007686,250634,MOBILE,Unspecified,BRONX,40.85457622624488,-73.91528274930445,"{'latitude': '40.85457622624488', 'longitude': '-73.91528274930445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST BURNSIDE AVENUE,WEST  179 STREET,WEST BURNSIDE AVENUE,WEST  179 STREET,HENNESSY PLACE,,,,,,,
58848841,2023-09-18T23:43:28.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10001,420 WEST   26 STREET,WEST   26 STREET,ADDRESS,NEW YORK,Closed,The Department of Homeless Services has reviewed your Service Request and determined that the issue is not within its jurisdiction.,2023-09-19T02:17:26.000,04 MANHATTAN,1007230015,MANHATTAN,983873,212152,MOBILE,Unspecified,MANHATTAN,40.748984785965256,-74.00136063214998,"{'latitude': '40.748984785965256', 'longitude': '-74.00136063214998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST 27 DRIVE,10 AVENUE,WEST   27 DRIVE,10 AVENUE,WEST   26 STREET,,,,,,,
58846649,2023-09-18T23:43:21.000,2023-09-19T00:31:36.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11204,5519 17 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T00:31:42.000,12 BROOKLYN,,BROOKLYN,987932,167347,PHONE,Unspecified,BROOKLYN,40.62600460264848,-73.98673576572928,"{'latitude': '40.62600460264848', 'longitude': '-73.98673576572928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",55 STREET,56 STREET,55 STREET,56 STREET,17 AVENUE,,,,,,,
58859470,2023-09-18T23:43:10.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11206,879 BROADWAY,BROADWAY,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-21T00:00:00.000,04 BROOKLYN,3031350001,BROOKLYN,1001597,193665,UNKNOWN,Unspecified,BROOKLYN,40.69822545646043,-73.93744053683021,"{'latitude': '40.69822545646043', 'longitude': '-73.93744053683021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58847278,2023-09-18T23:43:05.000,2023-09-19T03:14:11.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,4403 MONTICELLO AVENUE,MONTICELLO AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T03:14:16.000,12 BRONX,2050980004,BRONX,1027963,267421,ONLINE,Unspecified,BRONX,40.90057416300418,-73.84187534221017,"{'latitude': '40.90057416300418', 'longitude': '-73.84187534221017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEREID AVENUE,EAST  241 STREET,NEREID AVENUE,EAST  241 STREET,MONTICELLO AVENUE,,,,,,,
58850711,2023-09-18T23:42:30.000,2023-09-19T00:06:06.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10012,116 THOMPSON STREET,THOMPSON STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-19T00:06:11.000,02 MANHATTAN,1005020014,MANHATTAN,983745,203717,ONLINE,Unspecified,MANHATTAN,40.72583279179587,-74.00182196425231,"{'latitude': '40.72583279179587', 'longitude': '-74.00182196425231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SPRING STREET,PRINCE STREET,SPRING STREET,PRINCE STREET,THOMPSON STREET,,,,,,,
