unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location
58938290,2023-09-27T09:26:22.000,2023-09-27T19:49:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,70-22 69 STREET,69 STREET,70 AVENUE,CENTRAL AVENUE,70 AVENUE,CENTRAL AVENUE,ADDRESS,RIDGEWOOD,69 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T19:49:24.000,05 QUEENS,4036570016,QUEENS,1016372,196139,PHONE,Unspecified,QUEENS,40.70497470444608,-73.88414486967255,"{'latitude': '40.70497470444608', 'longitude': '-73.88414486967255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58936050,2023-09-27T09:26:14.000,2023-09-27T09:57:17.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10030,124 WEST  139 STREET,WEST  139 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  139 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T09:57:20.000,10 MANHATTAN,1020070049,MANHATTAN,1000718,237040,PHONE,Unspecified,MANHATTAN,40.81728038414342,-73.94050427928578,"{'latitude': '40.81728038414342', 'longitude': '-73.94050427928578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58944124,2023-09-27T09:26:11.000,2023-10-02T13:56:55.000,DOHMH,Department of Health and Mental Hygiene,Drinking Water,Illness Caused by Drinking Water,3+ Family Apartment Building,10468,2775 MORRIS AVENUE,MORRIS AVENUE,EAST  196 STREET,BEND,EAST  196 STREET,BEND,ADDRESS,BRONX,MORRIS AVENUE,Closed,The Department of Health and Mental Hygiene has investigated the Service Request. No Health Code violations or health hazards were noted. No further action is needed.,2023-10-02T13:56:59.000,07 BRONX,2033180052,BRONX,1013459,256033,PHONE,Unspecified,BRONX,40.86937763022439,-73.89439080106943,"{'latitude': '40.86937763022439', 'longitude': '-73.89439080106943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942018,2023-09-27T09:26:07.000,2023-10-25T14:02:25.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,10468,PAUL AVENUE,PAUL AVENUE,PAUL AVENUE,WEST  205 STREET,PAUL AVENUE,WEST  205 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T12:36:09.000,07 BRONX,,BRONX,1014764,258803,PHONE,Unspecified,BRONX,40.87697600855731,-73.88965978148143,"{'latitude': '40.87697600855731', 'longitude': '-73.88965978148143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58936975,2023-09-27T09:26:00.000,2023-09-29T08:15:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10310,302 BEMENT AVENUE,BEMENT AVENUE,CASTLETON AVE,OLIVIA CT,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-29T09:15:00.000,01 STATEN ISLAND,5001630052,STATEN ISLAND,953100,170492,PHONE,Unspecified,STATEN ISLAND,40.63458295667767,-74.11223088587653,"{'latitude': '40.63458295667767', 'longitude': '-74.11223088587653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942796,2023-09-27T09:25:51.000,,DOT,Department of Transportation,Street Condition,Pothole,,11229,,,,,AVENUE V,BRAGG STREET,INTERSECTION,BROOKLYN,,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,2023-09-27T09:25:51.000,15 BROOKLYN,,BROOKLYN,1002077,157487,UNKNOWN,Unspecified,BROOKLYN,40.598923770114716,-73.93580510079654,"{'latitude': '40.598923770114716', 'longitude': '-73.93580510079654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58945761,2023-09-27T09:25:50.000,2023-09-27T12:07:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11101,1-10 56 AVENUE,56 AVENUE,CENTER BOULEVARD,2 STREET,CENTER BOULEVARD,2 STREET,ADDRESS,LONG ISLAND CITY,56 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T12:07:39.000,02 QUEENS,4000067503,QUEENS,995054,208746,MOBILE,Unspecified,QUEENS,40.73962957664458,-73.96101271574332,"{'latitude': '40.73962957664458', 'longitude': '-73.96101271574332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943246,2023-09-27T09:25:30.000,2023-09-28T14:03:23.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,No Private Carter,Street,10306,1111 FATHER CAPODANNO BOULEVARD,FATHER CAPODANNO BOULEVARD,MIDLAND AVENUE,LINCOLN AVENUE,MIDLAND AVENUE,LINCOLN AVENUE,ADDRESS,STATEN ISLAND,FATHER CAPODANNO BOULEVARD,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-28T14:03:28.000,02 STATEN ISLAND,5038750001,STATEN ISLAND,959133,147195,PHONE,Unspecified,STATEN ISLAND,40.57065662764996,-74.09040787044486,"{'latitude': '40.57065662764996', 'longitude': '-74.09040787044486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942357,2023-09-27T09:25:30.000,2023-09-27T10:33:40.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10461,1638 YATES AVENUE,YATES AVENUE,PIERCE AVENUE,VAN NEST AVENUE,PIERCE AVENUE,VAN NEST AVENUE,ADDRESS,BRONX,YATES AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T10:33:45.000,11 BRONX,2041120052,BRONX,1026134,248370,MOBILE,Unspecified,BRONX,40.848293983865894,-73.84861053829721,"{'latitude': '40.848293983865894', 'longitude': '-73.84861053829721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58939503,2023-09-27T09:25:27.000,2023-09-27T12:13:08.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11360,210-15 23 AVENUE,23 AVENUE,CORPORAL KENNEDY STREET,211 STREET,CORPORAL KENNEDY STREET,211 STREET,ADDRESS,BAYSIDE,23 AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-27T12:13:13.000,07 QUEENS,4058780003,QUEENS,1044912,223278,MOBILE,Unspecified,QUEENS,40.779314626139374,-73.78096459213394,"{'latitude': '40.779314626139374', 'longitude': '-73.78096459213394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941596,2023-09-27T09:24:54.000,2023-09-27T09:48:55.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11221,753 LEXINGTON AVENUE,LEXINGTON AVENUE,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,LEXINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T09:48:51.000,03 BROOKLYN,3016210052,BROOKLYN,1003386,190662,ONLINE,Unspecified,BROOKLYN,40.689979231854366,-73.93099729890247,"{'latitude': '40.689979231854366', 'longitude': '-73.93099729890247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58944143,2023-09-27T09:24:50.000,2023-09-29T10:53:06.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11211,HOPE STREET,HOPE STREET,HOPE STREET,UNION AVENUE,HOPE STREET,UNION AVENUE,INTERSECTION,,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-29T06:52:13.000,01 BROOKLYN,,BROOKLYN,997769,198569,UNKNOWN,Unspecified,BROOKLYN,40.711692455641085,-73.95123582027239,"{'latitude': '40.711692455641085', 'longitude': '-73.95123582027239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59006652,2023-09-27T09:24:36.000,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Branches Damaged,Street,11357,151-43 24 AVENUE,24 AVENUE,MURRAY STREET,154 STREET,MURRAY STREET,154 STREET,ADDRESS,WHITESTONE,24 AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-04T09:54:04.000,07 QUEENS,4047120059,QUEENS,1036303,222411,MOBILE,Unspecified,QUEENS,40.77698983765003,-73.81205616522693,"{'latitude': '40.77698983765003', 'longitude': '-73.81205616522693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58937921,2023-09-27T09:24:21.000,2023-09-27T18:21:30.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11385,61-12 COOPER AVENUE,COOPER AVENUE,61 STREET,ST FELIX AVENUE,61 STREET,ST FELIX AVENUE,ADDRESS,RIDGEWOOD,COOPER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T18:21:34.000,05 QUEENS,4037140006,QUEENS,1013816,193276,MOBILE,Unspecified,QUEENS,40.69712535495366,-73.8933762110095,"{'latitude': '40.69712535495366', 'longitude': '-73.8933762110095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58938602,2023-09-27T09:24:13.000,2023-09-27T12:07:08.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1005 JEROME AVENUE,JEROME AVENUE,EAST  164 STREET,EAST  165 STREET,EAST  164 STREET,EAST  165 STREET,ADDRESS,BRONX,JEROME AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T12:07:14.000,04 BRONX,2025040126,BRONX,1004652,242263,ONLINE,Unspecified,BRONX,40.83160782122029,-73.92627561773638,"{'latitude': '40.83160782122029', 'longitude': '-73.92627561773638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58937134,2023-09-27T09:24:02.000,2023-09-27T10:06:30.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10304,70 VENICE AVENUE,VENICE AVENUE,TARGEE STREET,RICHMOND ROAD,TARGEE STREET,RICHMOND ROAD,ADDRESS,STATEN ISLAND,VENICE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T10:06:35.000,02 STATEN ISLAND,5031790019,STATEN ISLAND,958733,158777,ONLINE,Unspecified,STATEN ISLAND,40.602445751801454,-74.09189138982103,"{'latitude': '40.602445751801454', 'longitude': '-74.09189138982103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58938043,2023-09-27T09:24:01.000,2023-09-27T12:07:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11101,1-10 56 AVENUE,56 AVENUE,CENTER BOULEVARD,2 STREET,CENTER BOULEVARD,2 STREET,ADDRESS,LONG ISLAND CITY,56 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T12:07:34.000,02 QUEENS,4000067503,QUEENS,995054,208746,MOBILE,Unspecified,QUEENS,40.73962957664458,-73.96101271574332,"{'latitude': '40.73962957664458', 'longitude': '-73.96101271574332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58939814,2023-09-27T09:24:00.000,2023-09-28T09:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,10018,,,,,7 AVENUE,WEST 40 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T09:05:00.000,05 MANHATTAN,,MANHATTAN,987605,214252,UNKNOWN,Unspecified,MANHATTAN,40.7547481260721,-73.98789040892225,"{'latitude': '40.7547481260721', 'longitude': '-73.98789040892225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58937184,2023-09-27T09:23:59.000,2023-09-27T10:07:36.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11432,90-75 179 STREET,179 STREET,90 AVENUE,JAMAICA AVENUE,90 AVENUE,JAMAICA AVENUE,ADDRESS,JAMAICA,179 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T10:07:40.000,12 QUEENS,4098950012,QUEENS,1044484,197625,PHONE,Unspecified,QUEENS,40.708906703081794,-73.7827397211762,"{'latitude': '40.708906703081794', 'longitude': '-73.7827397211762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941379,2023-09-27T09:23:49.000,2023-09-28T20:01:34.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10459,1410 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,03 BRONX,2029630005,BRONX,1012868,242576,PHONE,Unspecified,BRONX,40.83244411493831,-73.8965850832187,"{'latitude': '40.83244411493831', 'longitude': '-73.8965850832187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941348,2023-09-27T09:23:38.000,,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10027,366 WEST  127 STREET,WEST  127 STREET,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,09 MANHATTAN,1019530056,MANHATTAN,997416,235258,PHONE,Unspecified,MANHATTAN,40.81239483159984,-73.95243726403454,"{'latitude': '40.81239483159984', 'longitude': '-73.95243726403454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58936256,2023-09-27T09:23:33.000,2023-10-26T07:08:21.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10458,2526 VALENTINE AVENUE,VALENTINE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-26T00:00:00.000,07 BRONX,2031540065,BRONX,1013207,253708,ONLINE,Unspecified,BRONX,40.862997046199524,-73.89531198771142,"{'latitude': '40.862997046199524', 'longitude': '-73.89531198771142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58944804,2023-09-27T09:23:33.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,10305,375 CROMWELL AVENUE,CROMWELL AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-28T00:00:00.000,02 STATEN ISLAND,5033760003,STATEN ISLAND,959302,153142,UNKNOWN,Unspecified,STATEN ISLAND,40.5869804389093,-74.08982151014187,"{'latitude': '40.5869804389093', 'longitude': '-74.08982151014187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58938748,2023-09-27T09:23:33.000,2023-10-26T07:08:20.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10458,2526 VALENTINE AVENUE,VALENTINE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-26T00:00:00.000,07 BRONX,2031540065,BRONX,1013207,253708,ONLINE,Unspecified,BRONX,40.862997046199524,-73.89531198771142,"{'latitude': '40.862997046199524', 'longitude': '-73.89531198771142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943886,2023-09-27T09:23:33.000,2023-10-26T07:08:20.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10458,2526 VALENTINE AVENUE,VALENTINE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-26T00:00:00.000,07 BRONX,2031540065,BRONX,1013207,253708,ONLINE,Unspecified,BRONX,40.862997046199524,-73.89531198771142,"{'latitude': '40.862997046199524', 'longitude': '-73.89531198771142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58945658,2023-09-27T09:23:30.000,2023-09-27T11:57:47.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,11218,654 DAHILL ROAD,DAHILL ROAD,43 STREET,44 STREET,43 STREET,44 STREET,ADDRESS,BROOKLYN,DAHILL ROAD,Closed,The Police Department visited the location and no Encampment was found.,2023-09-27T11:57:51.000,12 BROOKLYN,3054050028,BROOKLYN,990241,169437,MOBILE,Unspecified,BROOKLYN,40.63173995145499,-73.97841584537215,"{'latitude': '40.63173995145499', 'longitude': '-73.97841584537215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
