unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58801209,2023-09-13T07:37:15.000,2023-09-13T11:59:03.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10017,4 EAST   46 STREET,EAST   46 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T11:59:08.000,05 MANHATTAN,1012810066,MANHATTAN,990150,214667,ONLINE,Unspecified,MANHATTAN,40.755885863517115,-73.97870408102541,"{'latitude': '40.755885863517115', 'longitude': '-73.97870408102541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,EAST   46 STREET,,,,,,,
58809410,2023-09-13T07:37:10.000,2023-09-13T08:34:26.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10301,75 RIDGEWOOD PLACE,RIDGEWOOD PLACE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T08:34:29.000,01 STATEN ISLAND,5001300078,STATEN ISLAND,956985,169979,PHONE,Unspecified,STATEN ISLAND,40.63318769169133,-74.09823149056457,"{'latitude': '40.63318769169133', 'longitude': '-74.09823149056457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CASTLETON AVENUE,FOREST AVENUE,CASTLETON AVENUE,FOREST AVENUE,RIDGEWOOD PLACE,,,,,,,
58802461,2023-09-13T07:37:04.000,2023-09-13T10:30:05.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10024,2376 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T10:30:09.000,07 MANHATTAN,1012347503,MANHATTAN,990882,226665,MOBILE,Unspecified,MANHATTAN,40.78881671763728,-73.97605010300246,"{'latitude': '40.78881671763728', 'longitude': '-73.97605010300246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   86 STREET,WEST   87 STREET,WEST   86 STREET,WEST   87 STREET,BROADWAY,,,,,,,
58806353,2023-09-13T07:36:34.000,2023-09-14T07:05:07.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11419,128-02 LIBERTY AVENUE,LIBERTY AVENUE,ADDRESS,SOUTH RICHMOND HILL,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T07:05:12.000,10 QUEENS,4095820001,QUEENS,1035014,190360,PHONE,Unspecified,QUEENS,40.68902541700428,-73.81695206947525,"{'latitude': '40.68902541700428', 'longitude': '-73.81695206947525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",128 STREET,129 STREET,128 STREET,129 STREET,LIBERTY AVENUE,,,,,,,
58801878,2023-09-13T07:36:29.000,2023-09-18T16:14:44.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10472,1134 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,09 BRONX,2037440057,BRONX,1018805,240859,ONLINE,Unspecified,BRONX,40.82771021333198,-73.87513982136143,"{'latitude': '40.82771021333198', 'longitude': '-73.87513982136143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58808487,2023-09-13T07:36:29.000,2023-09-18T16:14:44.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10472,1134 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,09 BRONX,2037440057,BRONX,1018805,240859,ONLINE,Unspecified,BRONX,40.82771021333198,-73.87513982136143,"{'latitude': '40.82771021333198', 'longitude': '-73.87513982136143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58804516,2023-09-13T07:36:29.000,2023-09-15T20:41:07.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10472,1134 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-15T00:00:00.000,09 BRONX,2037440057,BRONX,1018805,240859,ONLINE,Unspecified,BRONX,40.82771021333198,-73.87513982136143,"{'latitude': '40.82771021333198', 'longitude': '-73.87513982136143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58800719,2023-09-13T07:36:29.000,2023-09-18T16:14:44.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10472,1134 STRATFORD AVENUE,STRATFORD AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,09 BRONX,2037440057,BRONX,1018805,240859,ONLINE,Unspecified,BRONX,40.82771021333198,-73.87513982136143,"{'latitude': '40.82771021333198', 'longitude': '-73.87513982136143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58806346,2023-09-13T07:36:24.000,2023-09-14T11:23:29.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11216,1153 FULTON STREET,FULTON STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T11:23:33.000,03 BROOKLYN,3019990042,BROOKLYN,996617,187419,MOBILE,Unspecified,BROOKLYN,40.68108998652834,-73.9554116533273,"{'latitude': '40.68108998652834', 'longitude': '-73.9554116533273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRANKLIN AVENUE,SPENCER PLACE,FRANKLIN AVENUE,SPENCER PLACE,FULTON STREET,,,,,,,
58806296,2023-09-13T07:36:14.000,2023-09-13T10:33:31.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10019,819 9 AVENUE,9 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-13T10:33:37.000,04 MANHATTAN,1010640030,MANHATTAN,987829,218376,ONLINE,Unspecified,MANHATTAN,40.766067360440935,-73.98707970420159,"{'latitude': '40.766067360440935', 'longitude': '-73.98707970420159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   54 STREET,WEST   55 STREET,WEST   54 STREET,WEST   55 STREET,9 AVENUE,,,,,,,
58802434,2023-09-13T07:36:14.000,2023-09-13T11:22:08.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10019,819 9 AVENUE,9 AVENUE,ADDRESS,NEW YORK,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-13T11:22:08.000,04 MANHATTAN,1010640030,MANHATTAN,987829,218376,ONLINE,Unspecified,MANHATTAN,40.766067360440935,-73.98707970420159,"{'latitude': '40.766067360440935', 'longitude': '-73.98707970420159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST 54 STREET,WEST 55 STREET,WEST   54 STREET,WEST   55 STREET,9 AVENUE,,,,,,,
58802375,2023-09-13T07:35:53.000,,DPR,Department of Parks and Recreation,Wood Pile Remaining,Remove Debris,Street,11234,7308 AVENUE M,AVENUE M,ADDRESS,BROOKLYN,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.    Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.    For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.     To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-10T13:28:31.000,18 BROOKLYN,3083620055,BROOKLYN,1008912,167330,ONLINE,Unspecified,BROOKLYN,40.62592437878844,-73.91115638044047,"{'latitude': '40.62592437878844', 'longitude': '-73.91115638044047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   73 STREET,BERGEN AVENUE,EAST   73 STREET,BERGEN AVENUE,AVENUE M,,,,,,,
58806832,2023-09-13T07:35:21.000,2023-09-13T12:54:44.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11377,39-63 63 STREET,63 STREET,ADDRESS,WOODSIDE,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-13T12:54:50.000,02 QUEENS,4012950047,QUEENS,1011600,210845,ONLINE,Unspecified,QUEENS,40.745355113918,-73.90129636675384,"{'latitude': '40.745355113918', 'longitude': '-73.90129636675384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROOSEVELT AVENUE,TRIMBLE ROAD,ROOSEVELT AVENUE,TRIMBLE ROAD,63 STREET,,,,,,,
58807660,2023-09-13T07:35:21.000,2023-09-13T11:59:28.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10036,48 WEST   46 STREET,WEST   46 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T11:59:33.000,05 MANHATTAN,1012610061,MANHATTAN,989625,214957,ONLINE,Unspecified,MANHATTAN,40.75668217433786,-73.98059882496584,"{'latitude': '40.75668217433786', 'longitude': '-73.98059882496584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,WEST   46 STREET,,,,,,,
58800207,2023-09-13T07:35:06.000,2023-09-13T08:04:13.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11224,2780 STILLWELL AVENUE,STILLWELL AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:04:19.000,13 BROOKLYN,3069970098,BROOKLYN,989226,150551,MOBILE,Unspecified,BROOKLYN,40.579902369197555,-73.98208656434943,"{'latitude': '40.579902369197555', 'longitude': '-73.98208656434943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CONEY ISLAND CREEK SHORELINE,NEPTUNE AVENUE,CONEY ISLAND CREEK SHORELINE,NEPTUNE AVENUE,STILLWELL AVENUE,,,,,,,
58800369,2023-09-13T07:35:00.000,2023-09-30T12:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,,,INTERSECTION,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T12:15:00.000,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,WHITE PLAINS RD,PELHAM PKWY N,,N/A,,,,,,
58806714,2023-09-13T07:34:42.000,2023-09-13T08:46:44.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11432,89-25 161 STREET,161 STREET,ADDRESS,JAMAICA,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T08:46:50.000,12 QUEENS,4097600031,QUEENS,1039763,196582,ONLINE,Unspecified,QUEENS,40.70607480129648,-73.79977661067949,"{'latitude': '40.70607480129648', 'longitude': '-73.79977661067949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,161 STREET,,,,,,,
58809427,2023-09-13T07:34:40.000,2023-09-13T09:16:38.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11417,107-33 90 STREET,90 STREET,ADDRESS,OZONE PARK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T09:16:42.000,10 QUEENS,4091550058,QUEENS,1026530,186164,MOBILE,Unspecified,QUEENS,40.67755296550004,-73.84757045499015,"{'latitude': '40.67755296550004', 'longitude': '-73.84757045499015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",107 AVENUE,SUTTER AVENUE,107 AVENUE,SUTTER AVENUE,90 STREET,,,,,,,
58802541,2023-09-13T07:34:39.000,2023-09-13T08:25:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11238,496 FRANKLIN AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-13T08:25:14.000,03 BROOKLYN,3019970032,BROOKLYN,996513,187625,MOBILE,Unspecified,BROOKLYN,40.681655554332124,-73.95578624305264,"{'latitude': '40.681655554332124', 'longitude': '-73.95578624305264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HANCOCK STREET,FULTON STREET,HANCOCK STREET,FULTON STREET,FRANKLIN AVENUE,,,,,,,
58805430,2023-09-13T07:34:37.000,2023-09-13T08:28:50.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,420 HENRY STREET,HENRY STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T08:28:54.000,06 BROOKLYN,3003107501,BROOKLYN,984765,189501,MOBILE,Unspecified,BROOKLYN,40.68681322574335,-73.99814304451667,"{'latitude': '40.68681322574335', 'longitude': '-73.99814304451667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BALTIC STREET,KANE STREET,BALTIC STREET,KANE STREET,HENRY STREET,,,,,,,
58804054,2023-09-13T07:33:53.000,2023-09-13T16:48:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,2255 BARKER AVENUE,BARKER AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T16:48:46.000,11 BRONX,2043400086,BRONX,1020344,252351,MOBILE,Unspecified,BRONX,40.859246198259484,-73.86951699044633,"{'latitude': '40.859246198259484', 'longitude': '-73.86951699044633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THWAITES PLACE,WARING AVENUE,THWAITES PLACE,WARING AVENUE,BARKER AVENUE,,,,,,,
58805338,2023-09-13T07:33:50.000,2023-09-13T08:20:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10026,1390 5 AVENUE,5 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:20:49.000,10 MANHATTAN,1015960001,MANHATTAN,998837,230565,ONLINE,Unspecified,MANHATTAN,40.79951161063224,-73.94731403906428,"{'latitude': '40.79951161063224', 'longitude': '-73.94731403906428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  112 STREET,EAST  115 STREET,EAST  112 STREET,EAST  115 STREET,5 AVENUE,,,,,,,
58808533,2023-09-13T07:33:49.000,2023-09-15T13:16:42.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10039,203 WEST  145 STREET,WEST  145 STREET,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-15T00:00:00.000,10 MANHATTAN,1020310023,MANHATTAN,1000967,238712,ONLINE,Unspecified,MANHATTAN,40.8218690842869,-73.93960052531342,"{'latitude': '40.8218690842869', 'longitude': '-73.93960052531342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58809655,2023-09-13T07:33:49.000,2023-10-05T11:27:40.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10039,203 WEST  145 STREET,WEST  145 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,10 MANHATTAN,1020310023,MANHATTAN,1000967,238712,ONLINE,Unspecified,MANHATTAN,40.8218690842869,-73.93960052531342,"{'latitude': '40.8218690842869', 'longitude': '-73.93960052531342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58805893,2023-09-13T07:33:32.000,2023-09-28T15:44:34.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11217,541 BERGEN STREET,BERGEN STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BROOKLYN,3011360062,BROOKLYN,991911,187128,PHONE,Unspecified,BROOKLYN,40.68029658156618,-73.97237913392574,"{'latitude': '40.68029658156618', 'longitude': '-73.97237913392574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
