unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,due_date,bridge_highway_direction
58854118,2023-09-18T09:14:00.000,2023-09-19T08:40:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11211,,,,,INTERSECTION,BROOKLYN,,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-19T08:40:00.000,01 BROOKLYN,,BROOKLYN,996673,200230,PHONE,Unspecified,BROOKLYN,40.71625311038038,-73.9551861193941,"{'latitude': '40.71625311038038', 'longitude': '-73.9551861193941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NORTH 7 STREET,ROEBLING STREET,,,,,,
58849061,2023-09-18T09:14:00.000,2023-09-22T05:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),10039,214 BRADHURST AVENUE,BRADHURST AVENUE,W 152 ST,W 153 ST,ADDRESS,NEW YORK,N/A,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-22T05:26:00.000,10 MANHATTAN,1020460050,MANHATTAN,1000990,240909,ONLINE,Unspecified,MANHATTAN,40.82789918000973,-73.93951194372151,"{'latitude': '40.82789918000973', 'longitude': '-73.93951194372151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58848918,2023-09-18T09:13:56.000,2023-09-18T09:13:56.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,11235,2465 HARING STREET,HARING STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-18T00:00:00.000,15 BROOKLYN,3074230011,BROOKLYN,1001094,155122,UNKNOWN,Unspecified,BROOKLYN,40.59243424594277,-73.93935077200297,"{'latitude': '40.59243424594277', 'longitude': '-73.93935077200297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58846728,2023-09-18T09:13:50.000,2023-11-14T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11420,130-24 120 STREET,120 STREET,,,ADDRESS,SOUTH OZONE PARK,,Closed,The Department of Buildings has made an attempt execute an access warrant at this property that resulted in no access. Another attempt will be made.,2023-11-14T00:00:00.000,10 QUEENS,4117260047,QUEENS,1034486,184782,UNKNOWN,Unspecified,QUEENS,40.67371812007403,-73.81889754213825,"{'latitude': '40.67371812007403', 'longitude': '-73.81889754213825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58845446,2023-09-18T09:13:49.000,2023-10-06T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11215,187 11 STREET,11 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings reviewed this complaint and referred it to the Department of Environmental Protection for further action.,2023-10-06T00:00:00.000,06 BROOKLYN,3010150073,BROOKLYN,986654,183351,UNKNOWN,Unspecified,BROOKLYN,40.669932555837846,-73.9913339977494,"{'latitude': '40.669932555837846', 'longitude': '-73.9913339977494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58846206,2023-09-18T09:13:41.000,2023-09-19T08:55:06.000,DOT,Department of Transportation,Street Condition,Defective Hardware,10312,69 OAK LANE,OAK LANE,WOODROW ROAD,DEAD END,ADDRESS,STATEN ISLAND,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-19T08:55:11.000,03 STATEN ISLAND,,STATEN ISLAND,934005,143331,PHONE,Unspecified,STATEN ISLAND,40.559943926854,-74.18082643144265,"{'latitude': '40.559943926854', 'longitude': '-74.18082643144265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,WOODROW ROAD,DEAD END,OAK LANE,,,,,
58848964,2023-09-18T09:13:38.000,2023-09-21T15:39:49.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,11697,158 BEDFORD AVENUE,BEDFORD AVENUE,DORIS LANE,JANET LANE,ADDRESS,BREEZY POINT,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-21T15:39:52.000,14 QUEENS,4163500400,QUEENS,1008429,142829,PHONE,Unspecified,QUEENS,40.55867541665687,-73.91298404049094,"{'latitude': '40.55867541665687', 'longitude': '-73.91298404049094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,DORIS LANE,JANET LANE,BEDFORD AVENUE,,,,,
58849303,2023-09-18T09:13:34.000,2023-10-12T00:00:00.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),11232,763 THIRD AVENUE,THIRD AVENUE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-12T00:00:00.000,07 BROOKLYN,3006540001,BROOKLYN,984174,180251,UNKNOWN,Unspecified,BROOKLYN,40.6614240703495,-74.00027393184811,"{'latitude': '40.6614240703495', 'longitude': '-74.00027393184811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58847989,2023-09-18T09:13:33.000,2023-09-18T09:13:33.000,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,11421,80-10 JAMAICA AVENUE,JAMAICA AVENUE,,,ADDRESS,WOODHAVEN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-18T00:00:00.000,09 QUEENS,4089190001,QUEENS,1022589,191492,UNKNOWN,Unspecified,QUEENS,40.69219503595526,-73.86174836440303,"{'latitude': '40.69219503595526', 'longitude': '-73.86174836440303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58852287,2023-09-18T09:13:33.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,10466,3929 CARPENTER AVENUE,CARPENTER AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-25T00:00:00.000,12 BRONX,2048190008,BRONX,1021854,262663,UNKNOWN,Unspecified,BRONX,40.88754313263936,-73.86400033779138,"{'latitude': '40.88754313263936', 'longitude': '-73.86400033779138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58851300,2023-09-18T09:13:31.000,,DOHMH,Department of Health and Mental Hygiene,Day Care,Day Care Facility,11216,671 PROSPECT PLACE,PROSPECT PLACE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,,In Progress,,,08 BROOKLYN,3012240045,BROOKLYN,996845,185089,PHONE,Unspecified,BROOKLYN,40.67469434269881,-73.95459397002386,"{'latitude': '40.67469434269881', 'longitude': '-73.95459397002386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Commercial Building,FRANKLIN AVENUE,BEDFORD AVENUE,PROSPECT PLACE,,,,,
58850083,2023-09-18T09:13:29.000,2023-09-18T09:55:58.000,NYPD,New York City Police Department,Encampment,N/A,10029,218 EAST  104 STREET,EAST  104 STREET,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-18T09:56:05.000,11 MANHATTAN,1016520001,MANHATTAN,999434,227117,MOBILE,Unspecified,MANHATTAN,40.79004678047005,-73.94516556482711,"{'latitude': '40.79004678047005', 'longitude': '-73.94516556482711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,3 AVENUE,2 AVENUE,EAST  104 STREET,,,,,
58851671,2023-09-18T09:13:21.000,2023-09-18T09:44:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,10473,864 OLMSTEAD AVENUE,OLMSTEAD AVENUE,HERMANY AVENUE,STORY AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T09:44:25.000,09 BRONX,2036860003,BRONX,1025087,239694,MOBILE,Unspecified,BRONX,40.82448581355442,-73.85244772902671,"{'latitude': '40.82448581355442', 'longitude': '-73.85244772902671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,HERMANY AVENUE,STORY AVENUE,OLMSTEAD AVENUE,,,,,
58848933,2023-09-18T09:13:20.000,2023-09-19T11:34:42.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,11372,87-15 37 AVENUE,37 AVENUE,87 STREET,88 STREET,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T11:06:13.000,03 QUEENS,4014610035,QUEENS,1017656,212643,PHONE,Unspecified,QUEENS,40.75026936378494,-73.87943191398097,"{'latitude': '40.75026936378494', 'longitude': '-73.87943191398097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,87 STREET,88 STREET,37 AVENUE,,,,,
58855105,2023-09-18T09:13:04.000,2023-09-19T13:25:44.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10014,110 CHRISTOPHER STREET,CHRISTOPHER STREET,BLEECKER STREET,BEDFORD STREET,ADDRESS,NEW YORK,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T13:25:48.000,02 MANHATTAN,1005880051,MANHATTAN,982827,206419,MOBILE,Unspecified,MANHATTAN,40.733249021266,-74.00513454195784,"{'latitude': '40.733249021266', 'longitude': '-74.00513454195784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,BLEECKER STREET,BEDFORD STREET,CHRISTOPHER STREET,,,,,
58846268,2023-09-18T09:12:48.000,2023-09-18T09:47:16.000,NYPD,New York City Police Department,Encampment,N/A,10003,201 EAST   19 STREET,EAST   19 STREET,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-18T09:47:25.000,06 MANHATTAN,1009000001,MANHATTAN,988452,207547,ONLINE,Unspecified,MANHATTAN,40.7363442195756,-73.9848374226022,"{'latitude': '40.7363442195756', 'longitude': '-73.9848374226022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,3 AVENUE,2 AVENUE,EAST   19 STREET,,,,,
58845894,2023-09-18T09:12:45.000,2023-10-07T17:26:23.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11372,94-26 34 ROAD,34 ROAD,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,03 QUEENS,4014550065,QUEENS,1019397,213921,PHONE,Unspecified,QUEENS,40.753770398003375,-73.87314166974946,"{'latitude': '40.753770398003375', 'longitude': '-73.87314166974946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,
58852101,2023-09-18T09:12:45.000,2023-10-07T17:26:22.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,11372,94-26 34 ROAD,34 ROAD,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,03 QUEENS,4014550065,QUEENS,1019397,213921,PHONE,Unspecified,QUEENS,40.753770398003375,-73.87314166974946,"{'latitude': '40.753770398003375', 'longitude': '-73.87314166974946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,
58848290,2023-09-18T09:12:45.000,2023-10-07T17:26:23.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,11372,94-26 34 ROAD,34 ROAD,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,03 QUEENS,4014550065,QUEENS,1019397,213921,PHONE,Unspecified,QUEENS,40.753770398003375,-73.87314166974946,"{'latitude': '40.753770398003375', 'longitude': '-73.87314166974946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,
58851651,2023-09-18T09:12:23.000,2023-09-18T09:28:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11421,87-32 97 STREET,97 STREET,JAMAICA AVENUE,89 AVENUE,ADDRESS,WOODHAVEN,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T09:28:15.000,09 QUEENS,4089370022,QUEENS,1026272,192225,PHONE,Unspecified,QUEENS,40.694190227427626,-73.84846280372156,"{'latitude': '40.694190227427626', 'longitude': '-73.84846280372156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,JAMAICA AVENUE,89 AVENUE,97 STREET,,,,,
58847212,2023-09-18T09:12:22.000,2023-09-19T10:10:00.000,DOT,Department of Transportation,Street Condition,Pothole,10310,,,,,INTERSECTION,STATEN ISLAND,N/A,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-19T10:10:00.000,01 STATEN ISLAND,,STATEN ISLAND,949033,171455,UNKNOWN,Unspecified,STATEN ISLAND,40.63721094804209,-74.12688895868595,"{'latitude': '40.63721094804209', 'longitude': '-74.12688895868595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,CLOVE ROAD,RICHMOND TERRACE,,,,,,
58848605,2023-09-18T09:12:14.000,2023-09-18T09:12:14.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10007,292 GREENWICH STREET,GREENWICH STREET,WARREN STREET,CHAMBERS STREET,ADDRESS,NEW YORK,,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-18T09:12:14.000,01 MANHATTAN,1001420001,MANHATTAN,981190,200141,PHONE,Unspecified,MANHATTAN,40.71601701964443,-74.01103839517805,"{'latitude': '40.71601701964443', 'longitude': '-74.01103839517805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Government Building,WARREN STREET,CHAMBERS STREET,GREENWICH STREET,,,,,
58855016,2023-09-18T09:11:55.000,2023-09-21T12:25:54.000,TLC,Taxi and Limousine Commission,Green Taxi Complaint,Driver Complaint - Passenger,11430,JOHN F KENNEDY AIRPORT,JOHN F KENNEDY AIRPORT,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,UNRECOGNIZED,JAMAICA,,Closed,,2023-09-21T12:25:58.000,83 QUEENS,4142600001,QUEENS,1043001,175548,ONLINE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,JOHN F KENNEDY AIRPORT,,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,
58846366,2023-09-18T09:11:38.000,2023-09-20T10:27:48.000,DSNY,Department of Sanitation,Missed Collection,Compost,10023,50 WEST   72 STREET,WEST   72 STREET,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,ADDRESS,NEW YORK,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T11:55:17.000,07 MANHATTAN,1011240059,MANHATTAN,990354,222378,ONLINE,Unspecified,MANHATTAN,40.77705042272612,-73.97796074494948,"{'latitude': '40.77705042272612', 'longitude': '-73.97796074494948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,WEST   72 STREET,,,,,
58848646,2023-09-18T09:11:21.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11375,89-52 70 AVENUE,70 AVENUE,SYBILLA STREET,METROPOLITAN AVENUE,ADDRESS,FOREST HILLS,,In Progress,,,06 QUEENS,4038940027,QUEENS,1024764,198110,UNKNOWN,Unspecified,QUEENS,40.710350181916695,-73.8538654479897,"{'latitude': '40.710350181916695', 'longitude': '-73.8538654479897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,SYBILLA STREET,METROPOLITAN AVENUE,70 AVENUE,,,,,
58846602,2023-09-18T09:11:19.000,2023-09-18T09:52:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11222,200 MONITOR STREET,MONITOR STREET,NASSAU AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T09:53:05.000,01 BROOKLYN,3026570049,BROOKLYN,1000126,203920,ONLINE,Unspecified,BROOKLYN,40.726375745038155,-73.94272130257978,"{'latitude': '40.726375745038155', 'longitude': '-73.94272130257978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,NASSAU AVENUE,NORMAN AVENUE,MONITOR STREET,,,,,
58853118,2023-09-18T09:11:15.000,2023-09-18T09:33:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11215,14 WHITWELL PLACE,WHITWELL PLACE,CARROLL STREET,1 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T09:34:00.000,06 BROOKLYN,3004540024,BROOKLYN,988181,185710,ONLINE,Unspecified,BROOKLYN,40.67640693476645,-73.98582805238983,"{'latitude': '40.67640693476645', 'longitude': '-73.98582805238983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CARROLL STREET,1 STREET,WHITWELL PLACE,,,,,
