unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,vehicle_type,bridge_highway_direction
58889011,2023-09-21T16:12:06.000,2023-09-23T09:38:55.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10031,504 WEST  141 STREET,WEST  141 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,AMSTERDAM AVENUE,HAMILTON PLACE,ADDRESS,NEW YORK,WEST  141 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-23T09:38:59.000,09 MANHATTAN,1020720038,MANHATTAN,998171,239042,MOBILE,Unspecified,MANHATTAN,40.82277968972336,-73.94970194575886,"{'latitude': '40.82277968972336', 'longitude': '-73.94970194575886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58890143,2023-09-21T16:12:01.000,2023-09-21T17:03:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11205,146 HALL STREET,HALL STREET,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,HALL STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T17:03:11.000,02 BROOKLYN,,BROOKLYN,993680,192054,ONLINE,Unspecified,BROOKLYN,40.693815613775364,-73.96599431119152,"{'latitude': '40.693815613775364', 'longitude': '-73.96599431119152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888075,2023-09-21T16:11:57.000,2023-09-21T16:56:31.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11694,186 BEACH  127 STREET,BEACH  127 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  127 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T16:56:35.000,14 QUEENS,4162360097,QUEENS,1027029,149198,MOBILE,Unspecified,QUEENS,40.57608683611464,-73.84600573212028,"{'latitude': '40.57608683611464', 'longitude': '-73.84600573212028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891515,2023-09-21T16:11:42.000,2023-09-21T16:49:16.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11354,LEAVITT STREET,LEAVITT STREET,32 AVENUE,LEAVITT STREET,32 AVENUE,LEAVITT STREET,INTERSECTION,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-21T16:49:18.000,07 QUEENS,,QUEENS,1032023,219407,MOBILE,Unspecified,QUEENS,40.76876882785569,-73.82753095130732,"{'latitude': '40.76876882785569', 'longitude': '-73.82753095130732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58890680,2023-09-21T16:11:40.000,2023-09-21T16:32:54.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10001,101 WEST   25 STREET,WEST   25 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   25 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T16:32:58.000,04 MANHATTAN,1008010036,MANHATTAN,986386,210472,PHONE,Unspecified,MANHATTAN,40.74437335775038,-73.99229148777088,"{'latitude': '40.74437335775038', 'longitude': '-73.99229148777088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58883669,2023-09-21T16:11:26.000,2023-09-21T16:29:46.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10011,14 WEST   14 STREET,WEST   14 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   14 STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-21T16:29:50.000,02 MANHATTAN,1005777504,MANHATTAN,985805,207538,PHONE,Unspecified,MANHATTAN,40.73632037828842,-73.99438891020571,"{'latitude': '40.73632037828842', 'longitude': '-73.99438891020571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888970,2023-09-21T16:11:26.000,2023-09-24T10:20:36.000,DHS,Department of Homeless Services,Encampment,N/A,Residential Building/House,10011,14 WEST   14 STREET,WEST   14 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   14 STREET,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-24T10:20:39.000,02 MANHATTAN,1005777504,MANHATTAN,985805,207538,PHONE,Unspecified,MANHATTAN,40.73632037828842,-73.99438891020571,"{'latitude': '40.73632037828842', 'longitude': '-73.99438891020571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888649,2023-09-21T16:11:14.000,2023-09-21T16:45:10.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T16:45:13.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891403,2023-09-21T16:11:12.000,2023-09-22T03:27:04.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10461,1564 HUTCHINSON RIVER PARKWAY EAST,HUTCHINSON RIVER PARKWAY EAST,ZULETTE AVENUE,ROEBLING AVENUE,ZULETTE AVENUE,ROEBLING AVENUE,ADDRESS,BRONX,HUTCHINSON RIVER PARKWAY EAST,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T03:27:06.000,10 BRONX,2053850008,BRONX,1029288,246246,ONLINE,Unspecified,BRONX,40.84244871332352,-73.83722471583734,"{'latitude': '40.84244871332352', 'longitude': '-73.83722471583734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58885257,2023-09-21T16:11:00.000,2023-10-05T08:53:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11214,2542 WEST   16 STREET,WEST   16 STREET,PRIVATE CATANZARO SQ,AVENUE Z,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-05T08:53:00.000,13 BROOKLYN,3069240073,BROOKLYN,988372,152685,ONLINE,Unspecified,BROOKLYN,40.58576021451991,-73.98515963456933,"{'latitude': '40.58576021451991', 'longitude': '-73.98515963456933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58881307,2023-09-21T16:11:00.000,2023-09-21T17:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11203,749 LENOX ROAD,LENOX ROAD,E 48 ST,E 49 ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",2023-09-21T17:10:00.000,17 BROOKLYN,3046350044,BROOKLYN,1003076,178012,PHONE,Unspecified,BROOKLYN,40.65525849556572,-73.932150462155,"{'latitude': '40.65525849556572', 'longitude': '-73.932150462155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58881304,2023-09-21T16:11:00.000,2023-09-21T17:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10466,4368 RICHARDSON AVENUE,RICHARDSON AVENUE,E 237 ST,NEREID AVE,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",2023-09-21T17:35:00.000,12 BRONX,2050420010,BRONX,1024073,266487,PHONE,Unspecified,BRONX,40.898029051237934,-73.85595231288401,"{'latitude': '40.898029051237934', 'longitude': '-73.85595231288401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888911,2023-09-21T16:11:00.000,2023-09-25T11:12:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,600 KLONDIKE AVENUE,KLONDIKE AVENUE,DENKER PLACE,NEHRING AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-25T11:12:00.000,02 STATEN ISLAND,5023950025,STATEN ISLAND,940859,153707,PHONE,Unspecified,STATEN ISLAND,40.588460154466304,-74.15622626621219,"{'latitude': '40.588460154466304', 'longitude': '-74.15622626621219', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58890859,2023-09-21T16:10:54.000,2023-09-21T16:42:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,1024 HANCOCK STREET,HANCOCK STREET,BROADWAY,BUSHWICK AVENUE,BROADWAY,BUSHWICK AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T16:42:48.000,04 BROOKLYN,3033940028,BROOKLYN,1007616,189784,ONLINE,Unspecified,BROOKLYN,40.68755916806326,-73.91574735164289,"{'latitude': '40.68755916806326', 'longitude': '-73.91574735164289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58884663,2023-09-21T16:10:53.000,2023-09-25T13:35:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11209,77 STREET,77 STREET,3 AVENUE,4 AVENUE,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-25T13:35:00.000,10 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,N/A,,,,,
58890305,2023-09-21T16:10:53.000,2023-09-23T14:22:09.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11205,120 FRANKLIN AVENUE,FRANKLIN AVENUE,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,FRANKLIN AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-23T11:34:47.000,03 BROOKLYN,3018980055,BROOKLYN,995840,192619,ONLINE,Unspecified,BROOKLYN,40.69536384250056,-73.95820412613845,"{'latitude': '40.69536384250056', 'longitude': '-73.95820412613845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58886138,2023-09-21T16:10:34.000,2023-09-21T16:10:34.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11432,162-24 JAMAICA AVENUE,JAMAICA AVENUE,162 STREET,GUY R BREWER BOULEVARD,162 STREET,GUY R BREWER BOULEVARD,ADDRESS,JAMAICA,JAMAICA AVENUE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-21T16:10:34.000,12 QUEENS,4101020010,QUEENS,1040391,195971,PHONE,Unspecified,QUEENS,40.70439379246549,-73.79751665248031,"{'latitude': '40.70439379246549', 'longitude': '-73.79751665248031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58884474,2023-09-21T16:10:31.000,2023-09-22T19:43:17.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11210,1406 NEW YORK AVENUE,NEW YORK AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-22T00:00:00.000,17 BROOKLYN,3049950030,BROOKLYN,999422,171840,MOBILE,Unspecified,BROOKLYN,40.63832470731641,-73.94533347914741,"{'latitude': '40.63832470731641', 'longitude': '-73.94533347914741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58889827,2023-09-21T16:10:28.000,2023-10-13T13:39:23.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11223,902 AVENUE U,AVENUE U,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-13T00:00:00.000,15 BROOKLYN,3071360001,BROOKLYN,994816,157224,PHONE,Unspecified,BROOKLYN,40.59821351944963,-73.96195231668013,"{'latitude': '40.59821351944963', 'longitude': '-73.96195231668013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888826,2023-09-21T16:10:09.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Letter Grading,Restaurant/Bar/Deli/Bakery,10009,155 AVENUE B,AVENUE B,EAST    9 STREET,EAST   10 STREET,EAST    9 STREET,EAST   10 STREET,ADDRESS,NEW YORK,AVENUE B,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-22T12:06:49.000,03 MANHATTAN,1003920007,MANHATTAN,989802,204057,MOBILE,Unspecified,MANHATTAN,40.7267642811597,-73.97996893661556,"{'latitude': '40.7267642811597', 'longitude': '-73.97996893661556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58881788,2023-09-21T16:10:06.000,2023-09-21T16:46:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11354,139-29 34 ROAD,34 ROAD,LEAVITT STREET,UNION STREET,LEAVITT STREET,UNION STREET,ADDRESS,FLUSHING,34 ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T16:46:34.000,07 QUEENS,4049570044,QUEENS,1031730,218519,MOBILE,Unspecified,QUEENS,40.76633308137436,-73.82859500382928,"{'latitude': '40.76633308137436', 'longitude': '-73.82859500382928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58884664,2023-09-21T16:10:03.000,2023-09-25T13:50:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11209,77 STREET,77 STREET,COLONIAL ROAD,RIDGE BOULEVARD,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-25T13:50:00.000,10 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,N/A,,,,,
58891357,2023-09-21T16:10:03.000,2023-10-23T16:30:33.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11375,112-33 68 ROAD,68 ROAD,112 STREET,GRAND CENTRAL PARKWAY,112 STREET,GRAND CENTRAL PARKWAY,ADDRESS,FOREST HILLS,68 ROAD,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-10-23T16:30:37.000,06 QUEENS,4022070048,QUEENS,1028207,204447,PHONE,Unspecified,QUEENS,40.72772725889026,-73.84140514223624,"{'latitude': '40.72772725889026', 'longitude': '-73.84140514223624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58886237,2023-09-21T16:09:56.000,2023-09-21T18:00:07.000,DOHMH,Department of Health and Mental Hygiene,Mosquitoes,Large Number of Mosquitoes,Street Area,10034,POST AVENUE,POST AVENUE,POST AVENUE,WEST  207 STREET,POST AVENUE,WEST  207 STREET,INTERSECTION,,,Closed,Thank you for your report. The Department of Health and Mental Hygiene will use the information that you provided to help track and control mosquito populations throughout the City. No further information will be available from 311 on your report.,2023-09-21T18:00:10.000,12 MANHATTAN,,MANHATTAN,1006554,254361,ONLINE,Unspecified,MANHATTAN,40.86480864906373,-73.9193623369752,"{'latitude': '40.86480864906373', 'longitude': '-73.9193623369752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58890070,2023-09-21T16:09:36.000,2023-09-21T16:09:36.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Mixed Use Building,10453,1727 WALTON AVENUE,WALTON AVENUE,CLIFFORD PLACE,EAST 175 STREET,CLIFFORD PLACE,EAST  175 STREET,ADDRESS,BRONX,WALTON AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-21T16:09:36.000,05 BRONX,2028490070,BRONX,1008881,247707,PHONE,Unspecified,BRONX,40.846539229248954,-73.91097377874185,"{'latitude': '40.846539229248954', 'longitude': '-73.91097377874185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58884691,2023-09-21T16:09:33.000,2023-09-21T16:10:34.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T16:10:38.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891736,2023-09-21T16:09:15.000,2023-09-22T11:48:05.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Cell Phone Store,Business,10458,381 EAST FORDHAM ROAD,EAST FORDHAM ROAD,MARION AVENUE,DECATUR AVENUE,MARION AVENUE,DECATUR AVENUE,ADDRESS,BRONX,EAST FORDHAM ROAD,Closed,"The Department of Consumer and Worker Protection (DCWP) closed your NYC311 Service Request.   DCWP couldn't take action on your complaint because it didn't include important details, such as your contact information or the business's name or location.  If you would like to pursue this complaint, you can file a new NYC311 Service Request. Please provide more information about the complaint so DCWP can help you.",2023-09-22T11:48:07.000,07 BRONX,2032750065,BRONX,1014164,253301,PHONE,Unspecified,BRONX,40.86187676388454,-73.89185397325949,"{'latitude': '40.86187676388454', 'longitude': '-73.89185397325949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
