unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date,taxi_company_borough
58927869,2023-09-26T14:38:10.000,2023-09-29T07:48:27.000,DSNY,Department of Sanitation,Missed Collection,Trash,10302,1510 CASTLETON AVENUE,CASTLETON AVENUE,HEBERTON AVENUE,PARK AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the requested items.,2023-09-28T12:21:30.000,01 STATEN ISLAND,5010340018,STATEN ISLAND,947327,170726,ONLINE,Unspecified,STATEN ISLAND,40.63520305327708,-74.13303178055745,"{'latitude': '40.63520305327708', 'longitude': '-74.13303178055745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,HEBERTON AVENUE,PARK AVENUE,CASTLETON AVENUE,,,,,,,
58934779,2023-09-26T14:38:00.000,2023-09-25T14:36:00.000,DOT,Department of Transportation,Street Light Condition,Lamppost Base Door/Cover Open,,CROSS BRONX EXPY,CROSS BRONX EXPY,LAFAYETTE AVE,,BLOCKFACE,,,Pending,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T14:36:00.000,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,,,,,
58935275,2023-09-26T14:37:56.000,2023-09-29T06:05:05.000,DOT,Department of Transportation,Broken Parking Meter,Timer Defect - Fast/Fail,10019,10 AVENUE,10 AVENUE,WEST   54 STREET,WEST   55 STREET,BLOCKFACE,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-29T06:05:07.000,Unspecified MANHATTAN,,MANHATTAN,987125,218897,PHONE,Unspecified,MANHATTAN,40.767497627443845,-73.989620942134,"{'latitude': '40.767497627443845', 'longitude': '-73.989620942134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,WEST   54 STREET,WEST   55 STREET,,,,,,,,
58925868,2023-09-26T14:37:51.000,2023-09-26T14:37:51.000,DOT,Department of Transportation,Street Condition,Pothole,10466,SETON AVENUE,SETON AVENUE,BOROUGH BOUNDARY,CRANFORD AVENUE,BLOCKFACE,BRONX,N/A,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T14:37:51.000,12 BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,,,,,
58925756,2023-09-26T14:37:42.000,2023-09-26T16:38:00.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,10451,185 EAST  162 STREET,EAST  162 STREET,GRAND CONCOURSE,SHERIDAN AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T16:38:03.000,04 BRONX,2024610040,BRONX,1006058,240727,PHONE,Unspecified,BRONX,40.82738858281267,-73.92119991147452,"{'latitude': '40.82738858281267', 'longitude': '-73.92119991147452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GRAND CONCOURSE,SHERIDAN AVENUE,EAST  162 STREET,,,,,,,
58933756,2023-09-26T14:37:41.000,2023-09-28T08:46:17.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10027,438 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",2023-09-28T00:00:00.000,10 MANHATTAN,1019580051,MANHATTAN,998352,236188,ONLINE,Unspecified,MANHATTAN,40.81494597710994,-73.94905397093068,"{'latitude': '40.81494597710994', 'longitude': '-73.94905397093068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58929466,2023-09-26T14:37:41.000,2023-09-26T15:23:14.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,11358,190-20 35 AVENUE,35 AVENUE,190 STREET,191 STREET,ADDRESS,FLUSHING,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T15:23:19.000,11 QUEENS,4053050030,QUEENS,1041926,217879,MOBILE,Unspecified,QUEENS,40.764515812043136,-73.79179259018349,"{'latitude': '40.764515812043136', 'longitude': '-73.79179259018349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,190 STREET,191 STREET,35 AVENUE,,,,,,,
58930931,2023-09-26T14:37:37.000,2023-09-26T17:12:28.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11433,111-51 168 STREET,168 STREET,111 AVENUE,SAYRES AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T17:12:32.000,12 QUEENS,4102060002,QUEENS,1044410,191739,PHONE,Unspecified,QUEENS,40.69275156325643,-73.78305921204361,"{'latitude': '40.69275156325643', 'longitude': '-73.78305921204361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,111 AVENUE,SAYRES AVENUE,168 STREET,,,,,,,
58932075,2023-09-26T14:37:35.000,2023-09-26T17:21:54.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,11229,1755 EAST   13 STREET,EAST   13 STREET,KINGS HIGHWAY,AVENUE R,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T17:21:58.000,15 BROOKLYN,3067960067,BROOKLYN,995418,160327,MOBILE,Unspecified,BROOKLYN,40.60672988458371,-73.95977941200444,"{'latitude': '40.60672988458371', 'longitude': '-73.95977941200444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,KINGS HIGHWAY,AVENUE R,EAST   13 STREET,,,,,,,
58927997,2023-09-26T14:37:32.000,2023-09-26T16:52:15.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,11377,32-54 54 STREET,54 STREET,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,WOODSIDE,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T16:52:19.000,01 QUEENS,4011550032,QUEENS,1010065,213985,MOBILE,Unspecified,QUEENS,40.7539782313147,-73.90682398253709,"{'latitude': '40.7539782313147', 'longitude': '-73.90682398253709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,32 AVENUE,NORTHERN BOULEVARD,54 STREET,,,,,,,
58933491,2023-09-26T14:37:18.000,2023-09-26T14:57:12.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,11212,1196 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,PORTAL STREET,RALPH AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T14:57:15.000,16 BROOKLYN,3035080038,BROOKLYN,1005674,182320,ONLINE,Unspecified,BROOKLYN,40.667077096024954,-73.9227734992278,"{'latitude': '40.667077096024954', 'longitude': '-73.9227734992278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,PORTAL STREET,RALPH AVENUE,EAST NEW YORK AVENUE,,,,,,,
58933498,2023-09-26T14:37:18.000,2023-09-26T14:37:18.000,DOT,Department of Transportation,Street Condition,Pothole,10466,SETON AVENUE,SETON AVENUE,BOROUGH BOUNDARY,CRANFORD AVENUE,BLOCKFACE,BRONX,N/A,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T14:37:18.000,12 BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,,,,,
58933848,2023-09-26T14:37:18.000,2023-10-15T18:20:24.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10025,203 WEST  107 STREET,WEST  107 STREET,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-15T00:00:00.000,07 MANHATTAN,1018790027,MANHATTAN,993797,231195,PHONE,Unspecified,MANHATTAN,40.801247671207335,-73.96551683210984,"{'latitude': '40.801247671207335', 'longitude': '-73.96551683210984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58935006,2023-09-26T14:37:14.000,2023-09-28T08:46:17.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10027,436 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",2023-09-28T00:00:00.000,10 MANHATTAN,1019580052,MANHATTAN,998346,236174,ONLINE,Unspecified,MANHATTAN,40.814907560607345,-73.94907567641553,"{'latitude': '40.814907560607345', 'longitude': '-73.94907567641553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58933791,2023-09-26T14:37:02.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10458,312 EAST  183 STREET,EAST  183 STREET,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,05 BRONX,2031450022,BRONX,1012566,251383,PHONE,Unspecified,BRONX,40.85661770378642,-73.89763921000483,"{'latitude': '40.85661770378642', 'longitude': '-73.89763921000483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58932894,2023-09-26T14:37:00.000,2023-09-27T10:42:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,10309,17 TOPSIDE LANE,TOPSIDE LANE,TIDES LANE,TILLER COURT,ADDRESS,STATEN ISLAND,,Closed,The E-Waste collection appointment was cancelled.,2023-09-27T10:42:00.000,03 STATEN ISLAND,5075960147,STATEN ISLAND,917406,132232,PHONE,Unspecified,STATEN ISLAND,40.529369798115276,-74.24045456437572,"{'latitude': '40.529369798115276', 'longitude': '-74.24045456437572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,,,,,,,,,,
58926502,2023-09-26T14:37:00.000,2023-10-02T11:09:35.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,11201,71 FRONT STREET,FRONT STREET,YORK STREET,MAIN STREET,ADDRESS,BROOKLYN,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-02T11:09:40.000,02 BROOKLYN,3000367502,BROOKLYN,986786,195235,ONLINE,Unspecified,BROOKLYN,40.702551378077544,-73.9908536876523,"{'latitude': '40.702551378077544', 'longitude': '-73.9908536876523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,YORK STREET,MAIN STREET,FRONT STREET,,,,,,,
58933812,2023-09-26T14:36:59.000,2023-09-28T12:24:39.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,10452,1535 WALTON AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,04 BRONX,2028450062,BRONX,1008073,246212,PHONE,Unspecified,BRONX,40.84243811158346,-73.91389952108563,"{'latitude': '40.84243811158346', 'longitude': '-73.91389952108563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58932374,2023-09-26T14:36:59.000,2023-09-29T13:07:29.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,10452,1535 WALTON AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,04 BRONX,2028450062,BRONX,1008073,246212,PHONE,Unspecified,BRONX,40.84243811158346,-73.91389952108563,"{'latitude': '40.84243811158346', 'longitude': '-73.91389952108563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58929888,2023-09-26T14:36:59.000,2023-09-29T13:07:27.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10452,1535 WALTON AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,04 BRONX,2028450062,BRONX,1008073,246212,PHONE,Unspecified,BRONX,40.84243811158346,-73.91389952108563,"{'latitude': '40.84243811158346', 'longitude': '-73.91389952108563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58932428,2023-09-26T14:36:59.000,2023-09-28T12:24:38.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,10452,1535 WALTON AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,04 BRONX,2028450062,BRONX,1008073,246212,PHONE,Unspecified,BRONX,40.84243811158346,-73.91389952108563,"{'latitude': '40.84243811158346', 'longitude': '-73.91389952108563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58931320,2023-09-26T14:36:59.000,2023-09-28T12:24:38.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10452,1535 WALTON AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,04 BRONX,2028450062,BRONX,1008073,246212,PHONE,Unspecified,BRONX,40.84243811158346,-73.91389952108563,"{'latitude': '40.84243811158346', 'longitude': '-73.91389952108563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58927496,2023-09-26T14:36:59.000,2023-09-29T13:07:26.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,10452,1535 WALTON AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development conducted an inspection for the following conditions and identified potential lead-based paint conditions. HPD will attempt to contact you to schedule a follow-up inspection to test the paint for lead.,2023-09-29T00:00:00.000,04 BRONX,2028450062,BRONX,1008073,246212,PHONE,Unspecified,BRONX,40.84243811158346,-73.91389952108563,"{'latitude': '40.84243811158346', 'longitude': '-73.91389952108563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58934961,2023-09-26T14:36:59.000,2023-09-28T12:24:39.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,10452,1535 WALTON AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,04 BRONX,2028450062,BRONX,1008073,246212,PHONE,Unspecified,BRONX,40.84243811158346,-73.91389952108563,"{'latitude': '40.84243811158346', 'longitude': '-73.91389952108563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58931281,2023-09-26T14:36:59.000,2023-09-29T13:07:27.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10452,1535 WALTON AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development conducted an inspection for the following conditions and identified potential lead-based paint conditions. HPD will attempt to contact you to schedule a follow-up inspection to test the paint for lead.,2023-09-29T00:00:00.000,04 BRONX,2028450062,BRONX,1008073,246212,PHONE,Unspecified,BRONX,40.84243811158346,-73.91389952108563,"{'latitude': '40.84243811158346', 'longitude': '-73.91389952108563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58930012,2023-09-26T14:36:59.000,2023-09-29T13:07:25.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10452,1535 WALTON AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development conducted an inspection for the following conditions and identified potential lead-based paint conditions. HPD will attempt to contact you to schedule a follow-up inspection to test the paint for lead.,2023-09-29T00:00:00.000,04 BRONX,2028450062,BRONX,1008073,246212,PHONE,Unspecified,BRONX,40.84243811158346,-73.91389952108563,"{'latitude': '40.84243811158346', 'longitude': '-73.91389952108563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58933810,2023-09-26T14:36:55.000,2023-11-14T09:34:43.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,11104,43-18 41 STREET,41 STREET,,,ADDRESS,SUNNYSIDE,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-14T00:00:00.000,02 QUEENS,4001890031,QUEENS,1005562,210710,ONLINE,Unspecified,QUEENS,40.745001185606014,-73.92308736812603,"{'latitude': '40.745001185606014', 'longitude': '-73.92308736812603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58927352,2023-09-26T14:36:53.000,2023-09-27T17:00:20.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10456,274 BONNER PLACE,BONNER PLACE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,04 BRONX,2024230007,BRONX,1007216,240853,PHONE,Unspecified,BRONX,40.82773148160583,-73.91701521524841,"{'latitude': '40.82773148160583', 'longitude': '-73.91701521524841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
