unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date
58791695,2023-09-12T19:20:54.000,2023-09-12T19:48:55.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10019,417 WEST   57 STREET,WEST   57 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   57 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T19:49:00.000,04 MANHATTAN,1010670024,MANHATTAN,988000,219168,ONLINE,Unspecified,MANHATTAN,40.76824112424805,-73.98646194727891,"{'latitude': '40.76824112424805', 'longitude': '-73.98646194727891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790110,2023-09-12T19:20:46.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Adult Establishment,,10036,35 WEST   43 STREET,WEST   43 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings reviewed this complaint and referred it to the New York Police Department for further action.,2023-09-18T00:00:00.000,05 MANHATTAN,1012590117,MANHATTAN,989332,214233,UNKNOWN,Unspecified,MANHATTAN,40.75469515195616,-73.98165696179734,"{'latitude': '40.75469515195616', 'longitude': '-73.98165696179734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798842,2023-09-12T19:20:28.000,2023-09-12T19:37:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11369,95-03 23 AVENUE,23 AVENUE,95 STREET,96 STREET,95 STREET,96 STREET,ADDRESS,EAST ELMHURST,23 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T19:38:03.000,03 QUEENS,4010720041,QUEENS,1018861,219199,ONLINE,Unspecified,QUEENS,40.76825925264185,-73.87504911271814,"{'latitude': '40.76825925264185', 'longitude': '-73.87504911271814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797548,2023-09-12T19:20:00.000,2023-09-26T07:37:00.000,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Hanging,,11226,490 BAY   23 STREET,BAY   23 STREET,86 STREET,BENSON AVENUE,EAST 23 STREET,FOSTER AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T07:37:00.000,14 BROOKLYN,,BROOKLYN,996546,171584,UNKNOWN,Unspecified,BROOKLYN,40.63762650150985,-73.9556965138164,"{'latitude': '40.63762650150985', 'longitude': '-73.9556965138164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793281,2023-09-12T19:20:00.000,2023-09-12T20:24:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11236,,,,,REMSEN AVENUE,SEAVIEW AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-12T20:24:00.000,18 BROOKLYN,,BROOKLYN,1013395,168960,UNKNOWN,Unspecified,BROOKLYN,40.63038476816152,-73.89499957319877,"{'latitude': '40.63038476816152', 'longitude': '-73.89499957319877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58799869,2023-09-12T19:19:52.000,2023-09-13T06:50:05.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11221,406 EVERGREEN AVENUE,EVERGREEN AVENUE,BLEECKER STREET,MENAHAN STREET,BLEECKER STREET,MENAHAN STREET,ADDRESS,BROOKLYN,EVERGREEN AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T03:53:30.000,04 BROOKLYN,3033040013,BROOKLYN,1005768,191899,PHONE,Unspecified,BROOKLYN,40.69336903932991,-73.9224040733766,"{'latitude': '40.69336903932991', 'longitude': '-73.9224040733766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790430,2023-09-12T19:19:45.000,2023-09-12T19:29:48.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10468,233 LANDING ROAD,LANDING ROAD,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,ADDRESS,BRONX,LANDING ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T19:29:53.000,07 BRONX,2032367501,BRONX,1008841,253488,ONLINE,Unspecified,BRONX,40.86240645467484,-73.91109714827905,"{'latitude': '40.86240645467484', 'longitude': '-73.91109714827905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793362,2023-09-12T19:19:11.000,2023-09-12T20:11:22.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10314,145 EAST SERVICE ROAD,EAST SERVICE ROAD,GLEN STREET,W SHORE EXPRESSWAY EXIT    7 NB,GLEN STREET,W SHORE EXPRESSWAY EXIT    7 NB,ADDRESS,STATEN ISLAND,EAST SERVICE ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T20:11:28.000,02 STATEN ISLAND,5026380050,STATEN ISLAND,930819,153517,ONLINE,Unspecified,STATEN ISLAND,40.5878838093473,-74.1923729776601,"{'latitude': '40.5878838093473', 'longitude': '-74.1923729776601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58788993,2023-09-12T19:19:09.000,2023-09-12T19:50:45.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11217,356 BUTLER STREET,BUTLER STREET,4 AVENUE,GREGORY PLACE,4 AVENUE,GREGORY PLACE,ADDRESS,BROOKLYN,BUTLER STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T19:50:48.000,06 BROOKLYN,3009430015,BROOKLYN,989576,186926,PHONE,Unspecified,BROOKLYN,40.67974385030005,-73.98079787075176,"{'latitude': '40.67974385030005', 'longitude': '-73.98079787075176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790329,2023-09-12T19:18:56.000,2023-09-12T20:51:23.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11215,306 17 STREET,17 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,17 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T20:51:29.000,07 BROOKLYN,3008730039,BROOKLYN,987241,180622,MOBILE,Unspecified,BROOKLYN,40.6624418785418,-73.98921917550923,"{'latitude': '40.6624418785418', 'longitude': '-73.98921917550923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58799742,2023-09-12T19:18:31.000,2023-10-10T16:54:57.000,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Sidewalk,10022,214 EAST   52 STREET,EAST   52 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   52 STREET,Closed,The Department of Transportation inspected this location and determined that the establishment has 24 hours to come into compliance.,2023-10-10T16:55:02.000,06 MANHATTAN,1013257504,MANHATTAN,992757,215013,ONLINE,Unspecified,MANHATTAN,40.75683342135156,-73.96929373529244,"{'latitude': '40.75683342135156', 'longitude': '-73.96929373529244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789568,2023-09-12T19:18:22.000,2023-09-12T19:18:22.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11375,100-17 67 DRIVE,67 DRIVE,AUSTIN STREET,BOOTH STREET,AUSTIN STREET,BOOTH STREET,ADDRESS,FOREST HILLS,67 DRIVE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-12T19:18:22.000,06 QUEENS,4031690067,QUEENS,1024947,202995,ONLINE,Unspecified,QUEENS,40.72375747680078,-73.85317583193444,"{'latitude': '40.72375747680078', 'longitude': '-73.85317583193444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790546,2023-09-12T19:18:09.000,2023-09-12T19:22:15.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,63-36 108 STREET,108 STREET,63 ROAD,63 DRIVE,63 ROAD,63 DRIVE,ADDRESS,FOREST HILLS,108 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T19:22:18.000,06 QUEENS,4021470032,QUEENS,1025772,206739,ONLINE,Unspecified,QUEENS,40.73402999356437,-73.8501763501376,"{'latitude': '40.73402999356437', 'longitude': '-73.8501763501376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798134,2023-09-12T19:18:07.000,2023-09-13T08:25:27.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10075,2 EAST END AVENUE,EAST END AVENUE,EAST   79 STREET,EAST   80 STREET,EAST   79 STREET,EAST   80 STREET,ADDRESS,NEW YORK,EAST END AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-13T08:25:32.000,08 MANHATTAN,1015760023,MANHATTAN,998651,219995,ONLINE,Unspecified,MANHATTAN,40.77050008929813,-73.94800850105914,"{'latitude': '40.77050008929813', 'longitude': '-73.94800850105914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789078,2023-09-12T19:17:45.000,2023-09-12T21:25:48.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10469,1278 WARING AVENUE,WARING AVENUE,BOUCK AVENUE,WILSON AVENUE,BOUCK AVENUE,WILSON AVENUE,ADDRESS,BRONX,WARING AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:25:52.000,11 BRONX,2043800020,BRONX,1025755,253003,MOBILE,Unspecified,BRONX,40.86101195872701,-73.84995174411078,"{'latitude': '40.86101195872701', 'longitude': '-73.84995174411078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58788757,2023-09-12T19:17:40.000,2023-09-12T21:16:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,725 56 STREET,56 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,56 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T21:16:39.000,07 BROOKLYN,3008340068,BROOKLYN,981813,171978,MOBILE,Unspecified,BROOKLYN,40.638716146868376,-74.00878085185765,"{'latitude': '40.638716146868376', 'longitude': '-74.00878085185765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58799861,2023-09-12T19:17:27.000,2023-09-19T10:39:20.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11235,2960 OCEAN AVENUE,OCEAN AVENUE,AVENUE Y,AVENUE Z,AVENUE Y,AVENUE Z,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-19T10:39:26.000,15 BROOKLYN,3074400035,BROOKLYN,998280,153939,ONLINE,Unspecified,BROOKLYN,40.58919204933679,-73.94948543483723,"{'latitude': '40.58919204933679', 'longitude': '-73.94948543483723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58791559,2023-09-12T19:17:13.000,2023-09-13T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Adult Establishment,,10001,872 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,,,,,ADDRESS,NEW YORK,,Assigned,,2023-09-13T00:00:00.000,05 MANHATTAN,1008320079,MANHATTAN,987234,211717,UNKNOWN,Unspecified,MANHATTAN,40.74779032501781,-73.9892306271906,"{'latitude': '40.74779032501781', 'longitude': '-73.9892306271906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58792608,2023-09-12T19:17:11.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,11210,860 EAST   35 STREET,EAST   35 STREET,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,BROOKLYN,EAST   35 STREET,In Progress,,,17 BROOKLYN,3075620051,BROOKLYN,1000094,170127,ONLINE,Unspecified,BROOKLYN,40.633621711318916,-73.94291620602856,"{'latitude': '40.633621711318916', 'longitude': '-73.94291620602856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797407,2023-09-12T19:17:10.000,2023-09-13T01:59:46.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10463,3400 CANNON PLACE,CANNON PLACE,GILES PLACE,BEND,GILES PLACE,BEND,ADDRESS,BRONX,CANNON PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T01:59:50.000,08 BRONX,2032580162,BRONX,1012468,259893,MOBILE,Unspecified,BRONX,40.87997535815203,-73.89795763818005,"{'latitude': '40.87997535815203', 'longitude': '-73.89795763818005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58792973,2023-09-12T19:17:00.000,2023-09-12T19:17:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,10075,1 AVENUE,1 AVENUE,EAST   76 STREET,EAST   77 STREET,,,BLOCKFACE,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-12T19:17:00.000,08 MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,
58790843,2023-09-12T19:16:58.000,2023-10-25T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10023,15 WEST   75 STREET,WEST   75 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-25T00:00:00.000,07 MANHATTAN,1011280021,MANHATTAN,991108,222897,UNKNOWN,Unspecified,MANHATTAN,40.77847438802535,-73.97523780410769,"{'latitude': '40.77847438802535', 'longitude': '-73.97523780410769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797276,2023-09-12T19:16:58.000,2023-11-15T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,11209,652 74 STREET,74 STREET,,,,,ADDRESS,BROOKLYN,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-15T00:00:00.000,10 BROOKLYN,3059320029,BROOKLYN,979062,168101,UNKNOWN,Unspecified,BROOKLYN,40.62807342017424,-74.01869010884919,"{'latitude': '40.62807342017424', 'longitude': '-74.01869010884919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58791622,2023-09-12T19:16:54.000,2023-09-12T19:44:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10307,235 MAIN STREET,MAIN STREET,BENTLEY LANE,AMBOY ROAD,BENTLEY LANE,AMBOY ROAD,ADDRESS,STATEN ISLAND,MAIN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T19:44:48.000,03 STATEN ISLAND,5080470028,STATEN ISLAND,915507,124962,MOBILE,Unspecified,STATEN ISLAND,40.50940055159151,-74.24721190142753,"{'latitude': '40.50940055159151', 'longitude': '-74.24721190142753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58794924,2023-09-12T19:16:52.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11212,241 EAST   95 STREET,EAST   95 STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-12T00:00:00.000,17 BROOKLYN,3046310062,BROOKLYN,1005798,179935,PHONE,Unspecified,BROOKLYN,40.6605305008855,-73.92233414252482,"{'latitude': '40.6605305008855', 'longitude': '-73.92233414252482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790522,2023-09-12T19:16:38.000,2023-09-12T19:56:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11232,874 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T19:56:18.000,12 BROOKLYN,3009250037,BROOKLYN,984927,174153,MOBILE,Unspecified,BROOKLYN,40.64468636458384,-73.9975604560498,"{'latitude': '40.64468636458384', 'longitude': '-73.9975604560498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798084,2023-09-12T19:16:16.000,2023-09-13T11:56:54.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11422,121-16 235 STREET,235 STREET,121 AVENUE,128 AVENUE,121 AVENUE,128 AVENUE,ADDRESS,ROSEDALE,235 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T11:56:58.000,13 QUEENS,4128610050,QUEENS,1058938,188603,PHONE,Unspecified,QUEENS,40.684033324245476,-73.73070538290146,"{'latitude': '40.684033324245476', 'longitude': '-73.73070538290146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58791210,2023-09-12T19:15:54.000,2023-09-12T23:29:51.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,11201,370 JAY STREET,JAY STREET,METROTECH ROADWAY,WILLOUGHBY STREET,METROTECH ROADWAY,WILLOUGHBY STREET,ADDRESS,BROOKLYN,JAY STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-12T23:29:54.000,02 BROOKLYN,3001400111,BROOKLYN,987780,191752,ONLINE,Unspecified,BROOKLYN,40.692991013642185,-73.98727056263986,"{'latitude': '40.692991013642185', 'longitude': '-73.98727056263986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
