unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,vehicle_type,taxi_company_borough
58779049,2023-09-11T19:58:09.000,2023-09-11T20:32:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,34-35 99 STREET,99 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,CORONA,99 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T20:32:15.000,03 QUEENS,4017330036,QUEENS,1020530,214296,PHONE,Unspecified,QUEENS,40.754795100401296,-73.86905024251855,"{'latitude': '40.754795100401296', 'longitude': '-73.86905024251855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58788469,2023-09-11T19:58:01.000,2023-09-14T10:52:06.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11207,1776 BROADWAY,BROADWAY,CHAUNCEY STREET,PILLING STREET,CHAUNCEY STREET,PILLING STREET,ADDRESS,BROOKLYN,BROADWAY,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T12:46:44.000,16 BROOKLYN,3015177501,BROOKLYN,1009297,187928,ONLINE,Unspecified,BROOKLYN,40.68246027741857,-73.90969293947886,"{'latitude': '40.68246027741857', 'longitude': '-73.90969293947886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783472,2023-09-11T19:57:47.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11225,119 FENIMORE STREET,FENIMORE STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-11T00:00:00.000,09 BROOKLYN,3050370078,BROOKLYN,995779,179080,PHONE,Unspecified,BROOKLYN,40.65820242804378,-73.9584472647737,"{'latitude': '40.65820242804378', 'longitude': '-73.9584472647737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786296,2023-09-11T19:57:34.000,2023-09-11T20:18:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11226,1054 FLATBUSH AVENUE,FLATBUSH AVENUE,DURYEA PLACE,BEVERLEY ROAD,DURYEA PLACE,BEVERLEY ROAD,ADDRESS,BROOKLYN,FLATBUSH AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T20:18:55.000,14 BROOKLYN,3051250071,BROOKLYN,995893,174367,MOBILE,Unspecified,BROOKLYN,40.645266121158336,-73.9580445227562,"{'latitude': '40.645266121158336', 'longitude': '-73.9580445227562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784355,2023-09-11T19:57:28.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Supermarket or Grocery Store,Business,11370,75-55 31 AVENUE,31 AVENUE,75 STREET,76 STREET,75 STREET,76 STREET,ADDRESS,EAST ELMHURST,31 AVENUE,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-21T10:58:56.000,03 QUEENS,4011240001,QUEENS,1014160,215677,PHONE,Unspecified,QUEENS,40.758609432841325,-73.89203607858894,"{'latitude': '40.758609432841325', 'longitude': '-73.89203607858894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780367,2023-09-11T19:57:28.000,2023-10-25T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,,11205,245 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-26T06:08:16.000,03 BROOKLYN,3017847501,BROOKLYN,997682,190820,UNKNOWN,Unspecified,BROOKLYN,40.69042340013204,-73.95156509162594,"{'latitude': '40.69042340013204', 'longitude': '-73.95156509162594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,2023-10-28T17:04:24.000,,,,,,
58785805,2023-09-11T19:57:22.000,2023-09-12T09:53:08.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),Business,11213,1441 SAINT JOHN'S PLACE,SAINT JOHN'S PLACE,UTICA AVENUE,ROCHESTER AVENUE,UTICA AVENUE,ROCHESTER AVENUE,ADDRESS,BROOKLYN,ST JOHNS PLACE,Closed,"The Department of Consumer and Worker Protection (DCWP) closed your NYC311 Service Request.   DCWP couldn't take action on your complaint because it didn't include important details, such as your contact information or the business's name or location.  If you would like to pursue this complaint, you can file a new NYC311 Service Request. Please provide more information about the complaint so DCWP can help you.",2023-09-12T09:53:12.000,08 BROOKLYN,3013790073,BROOKLYN,1003529,183589,PHONE,Unspecified,BROOKLYN,40.67056514748991,-73.9305018888361,"{'latitude': '40.67056514748991', 'longitude': '-73.9305018888361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786783,2023-09-11T19:57:22.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10469,928 EAST  211 STREET,EAST  211 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,BRONXWOOD AVENUE,PAULDING AVENUE,ADDRESS,BRONX,EAST  211 STREET,In Progress,,,12 BRONX,2046810049,BRONX,1023186,258457,ONLINE,Unspecified,BRONX,40.87599321101333,-73.85920744710728,"{'latitude': '40.87599321101333', 'longitude': '-73.85920744710728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781011,2023-09-11T19:57:19.000,2023-11-13T14:19:10.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11415,123 82 AVENUE,82 AVENUE,LIRR MAIN LINE,AUSTIN STREET,LIRR MAIN LINE,AUSTIN STREET,ADDRESS,KEW GARDENS,82 AVENUE,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-11-13T14:19:17.000,09 QUEENS,4033370048,QUEENS,1030879,198291,PHONE,Unspecified,QUEENS,40.71081686954884,-73.8318073564734,"{'latitude': '40.71081686954884', 'longitude': '-73.8318073564734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783779,2023-09-11T19:56:51.000,2023-09-13T01:06:57.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11356,5 AVENUE,5 AVENUE,5 AVENUE,127 STREET,5 AVENUE,127 STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T01:07:01.000,07 QUEENS,,QUEENS,1028343,228046,PHONE,Unspecified,QUEENS,40.79249967714439,-73.84075968078332,"{'latitude': '40.79249967714439', 'longitude': '-73.84075968078332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786139,2023-09-11T19:56:38.000,2023-09-11T20:15:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,2925 WALLACE AVENUE,WALLACE AVENUE,ARNOW AVENUE,WILLIAMSBRIDGE ROAD,ARNOW AVENUE,WILLIAMSBRIDGE ROAD,ADDRESS,BRONX,WALLACE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T20:16:00.000,11 BRONX,2045480047,BRONX,1021762,255752,MOBILE,Unspecified,BRONX,40.868574991645396,-73.86437176637796,"{'latitude': '40.868574991645396', 'longitude': '-73.86437176637796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780378,2023-09-11T19:56:30.000,2023-09-11T20:24:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11225,425 MAPLE STREET,MAPLE STREET,MIAMI COURT,PALM COURT,MIAMI COURT,PALM COURT,ADDRESS,BROOKLYN,MAPLE STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T20:24:45.000,09 BROOKLYN,3047920042,BROOKLYN,999041,180131,PHONE,Unspecified,BROOKLYN,40.661082343117194,-73.94668808606092,"{'latitude': '40.661082343117194', 'longitude': '-73.94668808606092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786268,2023-09-11T19:56:29.000,2023-09-11T20:49:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,287 HART STREET,HART STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,HART STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T20:49:33.000,03 BROOKLYN,3015910071,BROOKLYN,1001101,192225,ONLINE,Unspecified,BROOKLYN,40.694273950382666,-73.93923289152872,"{'latitude': '40.694273950382666', 'longitude': '-73.93923289152872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781711,2023-09-11T19:56:06.000,2023-09-11T20:14:22.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10453,1692 NELSON AVENUE,NELSON AVENUE,BRANDT PLACE,MACOMBS ROAD,BRANDT PLACE,MACOMBS ROAD,ADDRESS,BRONX,NELSON AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T20:14:27.000,05 BRONX,,BRONX,1007181,248282,ONLINE,Unspecified,BRONX,40.84812201261385,-73.91711628399472,"{'latitude': '40.84812201261385', 'longitude': '-73.91711628399472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779857,2023-09-11T19:56:04.000,2023-09-11T19:58:59.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10019,511 WEST   54 STREET,WEST   54 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,NEW YORK,WEST   54 STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-11T19:59:04.000,04 MANHATTAN,1010830026,MANHATTAN,986890,218865,ONLINE,Unspecified,MANHATTAN,40.7674098690444,-73.99046932986079,"{'latitude': '40.7674098690444', 'longitude': '-73.99046932986079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781580,2023-09-11T19:56:00.000,2023-09-11T22:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10469,,,,,ESPLANADE,ASTOR AVENUE,INTERSECTION,BRONX,,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-09-11T22:15:00.000,11 BRONX,,BRONX,1024442,252542,PHONE,Unspecified,BRONX,40.85975272958059,-73.85470123765573,"{'latitude': '40.85975272958059', 'longitude': '-73.85470123765573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780144,2023-09-11T19:56:00.000,2023-09-12T09:10:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11204,1694 42 STREET,42 STREET,16 AVE,17 AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-12T09:10:00.000,12 BROOKLYN,3053800045,BROOKLYN,989963,170164,PHONE,Unspecified,BROOKLYN,40.633735596024565,-73.97941679806789,"{'latitude': '40.633735596024565', 'longitude': '-73.97941679806789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780172,2023-09-11T19:56:00.000,2023-09-12T11:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10308,111 GOODALL STREET,GOODALL STREET,BEND,TENNYSON DR,,,ADDRESS,STATEN ISLAND,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-12T11:00:00.000,03 STATEN ISLAND,5053060084,STATEN ISLAND,943910,135352,ONLINE,Unspecified,STATEN ISLAND,40.53809370886964,-74.14513188298248,"{'latitude': '40.53809370886964', 'longitude': '-74.14513188298248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779183,2023-09-11T19:55:33.000,2023-09-11T20:32:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,1 BROADWAY TERRACE,BROADWAY TERRACE,FAIRVIEW AVENUE,WEST  193 STREET,FAIRVIEW AVENUE,WEST  193 STREET,ADDRESS,NEW YORK,BROADWAY TERRACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T20:32:47.000,12 MANHATTAN,1021700506,MANHATTAN,1003227,251522,ONLINE,Unspecified,MANHATTAN,40.857024230537526,-73.93139877308022,"{'latitude': '40.857024230537526', 'longitude': '-73.93139877308022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784074,2023-09-11T19:55:32.000,2023-09-11T21:00:06.000,DOHMH,Department of Health and Mental Hygiene,Mosquitoes,Large Number of Mosquitoes,Other,10469,1122 EAST  222 STREET,EAST  222 STREET,LACONIA AVENUE,EASTCHESTER ROAD,LACONIA AVENUE,EASTCHESTER ROAD,ADDRESS,BRONX,EAST  222 STREET,Closed,Thank you for your report. The Department of Health and Mental Hygiene will use the information that you provided to help track and control mosquito populations throughout the City. No further information will be available from 311 on your report.,2023-09-11T21:00:11.000,12 BRONX,2047160118,BRONX,1025795,260588,PHONE,Unspecified,BRONX,40.88183024163845,-73.84976010638455,"{'latitude': '40.88183024163845', 'longitude': '-73.84976010638455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784671,2023-09-11T19:55:04.000,2023-09-11T20:31:13.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,11201,218 MYRTLE AVENUE,MYRTLE AVENUE,NAVY WALK,ASHLAND PLACE,NAVY WALK,ASHLAND PLACE,ADDRESS,BROOKLYN,MYRTLE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T20:31:17.000,02 BROOKLYN,3020610101,BROOKLYN,989804,191942,PHONE,Unspecified,BROOKLYN,40.69351148093732,-73.979971714631,"{'latitude': '40.69351148093732', 'longitude': '-73.979971714631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784959,2023-09-11T19:54:57.000,2023-09-18T20:05:31.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10032,505 WEST  162 STREET,WEST  162 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,12 MANHATTAN,1021220001,MANHATTAN,1000742,243960,ONLINE,Unspecified,MANHATTAN,40.836273762577946,-73.9404005619862,"{'latitude': '40.836273762577946', 'longitude': '-73.9404005619862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779925,2023-09-11T19:54:48.000,2023-09-30T06:35:57.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10468,2373 WALTON AVENUE,WALTON AVENUE,EAST  184 STREET,EAST FORDHAM ROAD,EAST  184 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,WALTON AVENUE,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-29T17:49:52.000,05 BRONX,2031880090,BRONX,1011513,252833,ONLINE,Unspecified,BRONX,40.86060083072385,-73.90143984641861,"{'latitude': '40.86060083072385', 'longitude': '-73.90143984641861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781994,2023-09-11T19:54:29.000,2023-09-11T20:32:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,1 BROADWAY TERRACE,BROADWAY TERRACE,FAIRVIEW AVENUE,WEST  193 STREET,FAIRVIEW AVENUE,WEST  193 STREET,ADDRESS,NEW YORK,BROADWAY TERRACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T20:32:35.000,12 MANHATTAN,1021700506,MANHATTAN,1003227,251522,ONLINE,Unspecified,MANHATTAN,40.857024230537526,-73.93139877308022,"{'latitude': '40.857024230537526', 'longitude': '-73.93139877308022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781764,2023-09-11T19:54:22.000,2023-09-11T21:22:37.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10463,BROADWAY,BROADWAY,BROADWAY,WEST  228 STREET,BROADWAY,WEST  228 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T21:22:41.000,08 BRONX,,BRONX,1009588,258326,ONLINE,Unspecified,BRONX,40.875683168780206,-73.9083782570117,"{'latitude': '40.875683168780206', 'longitude': '-73.9083782570117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58782512,2023-09-11T19:53:19.000,2023-09-20T10:15:28.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11210,750 EAST   23 STREET,EAST   23 STREET,GLENWOOD ROAD,CAMPUS ROAD,GLENWOOD ROAD,CAMPUS ROAD,ADDRESS,BROOKLYN,EAST   23 STREET,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-09-20T10:15:33.000,14 BROOKLYN,3075500066,BROOKLYN,996833,169583,ONLINE,Unspecified,BROOKLYN,40.6321337794082,-73.95466616094075,"{'latitude': '40.6321337794082', 'longitude': '-73.95466616094075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
