unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,taxi_pick_up_location
58917585,2023-09-25T08:28:26.000,2023-09-26T12:06:02.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11218,249 OCEAN PARKWAY,OCEAN PARKWAY,ADDRESS,BROOKLYN,Closed,The Department of Sanitation cleaned the location.,2023-09-26T04:13:05.000,12 BROOKLYN,3053390045,BROOKLYN,991419,173802,MOBILE,Unspecified,BROOKLYN,40.6437200695622,-73.9741671527985,"{'latitude': '40.6437200695622', 'longitude': '-73.9741671527985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHURCH AVENUE,BEVERLEY ROAD,CHURCH AVENUE,BEVERLEY ROAD,OCEAN PARKWAY,,,,,,
58922995,2023-09-25T08:28:23.000,2023-09-26T09:09:29.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11004,82-89 266 STREET,266 STREET,ADDRESS,GLEN OAKS,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-26T09:09:34.000,13 QUEENS,,QUEENS,1066368,209301,ONLINE,Unspecified,QUEENS,40.74077826584141,-73.70366354991532,"{'latitude': '40.74077826584141', 'longitude': '-73.70366354991532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",82 AVENUE,83 AVENUE,82 AVENUE,83 AVENUE,266 STREET,,,,,,
58917977,2023-09-25T08:28:04.000,2023-09-25T09:13:38.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11238,905 ATLANTIC AVENUE,ATLANTIC AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T09:13:42.000,02 BROOKLYN,3020180067,BROOKLYN,994582,187303,ONLINE,Unspecified,BROOKLYN,40.68077420214266,-73.96274887924986,"{'latitude': '40.68077420214266', 'longitude': '-73.96274887924986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST JAMES PLACE,GRAND AVENUE,ST JAMES PLACE,GRAND AVENUE,ATLANTIC AVENUE,,,,,,
58925230,2023-09-25T08:27:58.000,2023-09-27T08:56:30.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11201,OLD FULTON STREET,OLD FULTON STREET,INTERSECTION,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-27T08:56:33.000,02 BROOKLYN,,BROOKLYN,986298,195056,PHONE,Unspecified,BROOKLYN,40.70206019145194,-73.99261375801929,"{'latitude': '40.70206019145194', 'longitude': '-73.99261375801929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OLD FULTON STREET,HICKS STREET,OLD FULTON STREET,HICKS STREET,,,,,,,
58924925,2023-09-25T08:27:39.000,2023-10-02T19:19:14.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10031,1484 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,09 MANHATTAN,1019870031,MANHATTAN,997257,237249,PHONE,Unspecified,MANHATTAN,40.817859804380014,-73.95300779968848,"{'latitude': '40.817859804380014', 'longitude': '-73.95300779968848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58916793,2023-09-25T08:27:34.000,2023-09-25T10:50:03.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10452,3 EAST  169 STREET,EAST  169 STREET,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T10:50:08.000,04 BRONX,2028390001,BRONX,1006667,244447,MOBILE,Unspecified,BRONX,40.83759738372906,-73.91898694697464,"{'latitude': '40.83759738372906', 'longitude': '-73.91898694697464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GERARD AVENUE,WALTON AVENUE,GERARD AVENUE,WALTON AVENUE,EAST  169 STREET,,,,,,
58919441,2023-09-25T08:27:23.000,2023-10-06T18:06:04.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10031,856 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,09 MANHATTAN,1020670036,MANHATTAN,1000300,241405,PHONE,Unspecified,MANHATTAN,40.82926183873341,-73.94200399167417,"{'latitude': '40.82926183873341', 'longitude': '-73.94200399167417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58923799,2023-09-25T08:27:23.000,2023-10-06T18:06:05.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10031,856 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,09 MANHATTAN,1020670036,MANHATTAN,1000300,241405,PHONE,Unspecified,MANHATTAN,40.82926183873341,-73.94200399167417,"{'latitude': '40.82926183873341', 'longitude': '-73.94200399167417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58918247,2023-09-25T08:27:23.000,2023-10-06T18:06:04.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10031,856 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-06T00:00:00.000,09 MANHATTAN,1020670036,MANHATTAN,1000300,241405,PHONE,Unspecified,MANHATTAN,40.82926183873341,-73.94200399167417,"{'latitude': '40.82926183873341', 'longitude': '-73.94200399167417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58925108,2023-09-25T08:27:23.000,2023-10-06T18:06:04.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10031,856 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,09 MANHATTAN,1020670036,MANHATTAN,1000300,241405,PHONE,Unspecified,MANHATTAN,40.82926183873341,-73.94200399167417,"{'latitude': '40.82926183873341', 'longitude': '-73.94200399167417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58921702,2023-09-25T08:27:04.000,2023-10-12T06:57:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11106,31-35 CRESCENT STREET,CRESCENT STREET,ADDRESS,ASTORIA,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,01 QUEENS,4005790036,QUEENS,1004421,217880,ONLINE,Unspecified,QUEENS,40.76468368198577,-73.92718359841146,"{'latitude': '40.76468368198577', 'longitude': '-73.92718359841146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58920564,2023-09-25T08:27:00.000,2023-09-25T08:36:26.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,ADDRESS,JAMAICA,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-25T08:36:30.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,164 STREET,,,,,,
58922074,2023-09-25T08:26:24.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-29T12:03:13.000,Unspecified MANHATTAN,,MANHATTAN,981681,199944,MOBILE,Unspecified,MANHATTAN,40.71547645799355,-74.00926712653734,"{'latitude': '40.71547645799355', 'longitude': '-74.00926712653734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,1,1 2 3 Uptown & The Bronx,Platform,,
58916618,2023-09-25T08:26:00.000,2023-09-25T17:15:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10039,303 WEST  154 STREET,WEST  154 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-25T17:15:00.000,10 MANHATTAN,1020470025,MANHATTAN,1001402,241167,PHONE,Unspecified,MANHATTAN,40.82860652565391,-73.93802257021011,"{'latitude': '40.82860652565391', 'longitude': '-73.93802257021011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FREDERICK DOUGLASS BLVD,BRADHURST AVE,,,,,,,,,
58918848,2023-09-25T08:26:00.000,2023-09-26T08:15:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11201,19 GRACE COURT,GRACE COURT,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-26T08:15:00.000,02 BROOKLYN,3002510055,BROOKLYN,984848,192245,ONLINE,Unspecified,BROOKLYN,40.694344868323924,-73.99784352462127,"{'latitude': '40.694344868323924', 'longitude': '-73.99784352462127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,HICKS ST,,,,,,,,,
58923354,2023-09-25T08:26:00.000,2023-09-28T13:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11220,858 54 STREET,54 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T13:45:00.000,12 BROOKLYN,3056727501,BROOKLYN,982917,171761,ONLINE,Unspecified,BROOKLYN,40.638120763165574,-74.00480294258452,"{'latitude': '40.638120763165574', 'longitude': '-74.00480294258452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVE,9 AVE,,,,N/A,,,,,
58925474,2023-09-25T08:25:50.000,2023-09-27T07:17:06.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10009,112 1 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-27T07:17:06.000,03 MANHATTAN,1004340007,MANHATTAN,988167,204063,ONLINE,Unspecified,MANHATTAN,40.726781624803515,-73.98586785026053,"{'latitude': '40.726781624803515', 'longitude': '-73.98586785026053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    6 STREET,EAST    7 STREET,EAST    6 STREET,EAST    7 STREET,1 AVENUE,,,,,,
58921863,2023-09-25T08:25:50.000,2023-09-27T08:29:55.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11385,UNION TURNPIKE,UNION TURNPIKE,INTERSECTION,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-27T08:29:59.000,05 QUEENS,,QUEENS,1023556,196374,PHONE,Unspecified,QUEENS,40.7055907276556,-73.85823284681707,"{'latitude': '40.7055907276556', 'longitude': '-73.85823284681707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",UNION TURNPIKE,WOODHAVEN BOULEVARD,UNION TURNPIKE,WOODHAVEN BOULEVARD,,,,,,,
58925154,2023-09-25T08:25:47.000,2023-09-25T08:37:11.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-25T08:37:15.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,
58921824,2023-09-25T08:25:40.000,2023-09-25T10:27:11.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11360,15-95 209 STREET,209 STREET,ADDRESS,BAYSIDE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T10:27:15.000,07 QUEENS,4058630556,QUEENS,1044349,224869,PHONE,Unspecified,QUEENS,40.78368533192767,-73.78298320474671,"{'latitude': '40.78368533192767', 'longitude': '-73.78298320474671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15 ROAD,15 DRIVE,15 ROAD,15 DRIVE,209 STREET,,,,,,
58922320,2023-09-25T08:25:24.000,2023-09-25T09:07:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11355,130-20 58 AVENUE,58 AVENUE,ADDRESS,FLUSHING,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T09:07:05.000,07 QUEENS,4063530013,QUEENS,1030106,211159,ONLINE,Unspecified,QUEENS,40.74614036574669,-73.83450790165163,"{'latitude': '40.74614036574669', 'longitude': '-73.83450790165163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLLEGE POINT BOULEVARD,LAWRENCE STREET,COLLEGE POINT BOULEVARD,LAWRENCE STREET,58 AVENUE,,,,,,
58917829,2023-09-25T08:25:19.000,2023-09-25T08:41:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T08:41:47.000,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,40.690303228634036,-73.96029513058312,"{'latitude': '40.690303228634036', 'longitude': '-73.96029513058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,CLASSON AVENUE,,,,,,
58921782,2023-09-25T08:25:02.000,2023-09-25T08:44:57.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-25T08:45:06.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,
58916675,2023-09-25T08:24:55.000,2023-09-25T09:07:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11101,5-39 51 AVENUE,51 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T09:07:57.000,02 QUEENS,4000330009,QUEENS,996358,209766,ONLINE,Unspecified,QUEENS,40.74242753337477,-73.95630526970072,"{'latitude': '40.74242753337477', 'longitude': '-73.95630526970072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 STREET,VERNON BOULEVARD,5 STREET,VERNON BOULEVARD,51 AVENUE,,,,,,
58917253,2023-09-25T08:24:34.000,2023-09-25T08:44:32.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-25T08:44:38.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,
58924965,2023-09-25T08:24:31.000,2023-09-25T21:27:39.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10030,149 EDGECOMBE AVENUE,EDGECOMBE AVENUE,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",2023-09-25T00:00:00.000,09 MANHATTAN,1020510091,MANHATTAN,999548,238692,MOBILE,Unspecified,MANHATTAN,40.8218167614615,-73.94472749743754,"{'latitude': '40.8218167614615', 'longitude': '-73.94472749743754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
