unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,incident_address,street_name,cross_street_1,cross_street_2,landmark,bbl,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date
58840194,2023-09-17T18:23:08.000,2023-09-17T18:45:15.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11239,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T18:45:17.000,05 BROOKLYN,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,SCHROEDERS AVENUE,3044520423,,,,,,
58838976,2023-09-17T18:23:00.000,2023-09-18T01:00:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),11221,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-18T01:00:00.000,04 BROOKLYN,BROOKLYN,1008765,191771,MOBILE,Unspecified,BROOKLYN,40.693009914792256,-73.91159708294016,"{'latitude': '40.693009914792256', 'longitude': '-73.91159708294016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,1301 JEFFERSON AVENUE,JEFFERSON AVENUE,WILSON AVE,KNICKERBOCKER AVE,,3033840001,,,,,,
58836951,2023-09-17T18:22:59.000,2023-09-17T23:25:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11378,60 STREET,60 LANE,ADDRESS,MASPETH,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T23:26:03.000,05 QUEENS,QUEENS,1010417,200947,PHONE,Unspecified,QUEENS,40.71819112734722,-73.90560419483624,"{'latitude': '40.71819112734722', 'longitude': '-73.90560419483624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,60-19 59 ROAD,59 ROAD,60 STREET,60 LANE,59 ROAD,4027280087,,,,,,
58840278,2023-09-17T18:22:51.000,2023-09-17T20:02:26.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10470,EAST  233 STREET,KATONAH AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T20:02:32.000,12 BRONX,BRONX,1020508,266008,PHONE,Unspecified,BRONX,40.896729720910876,-73.86885019862326,"{'latitude': '40.896729720910876', 'longitude': '-73.86885019862326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,237 EAST  234 STREET,EAST  234 STREET,EAST  233 STREET,KATONAH AVENUE,EAST  234 STREET,2033750087,,,,,,
58843454,2023-09-17T18:22:34.000,2023-09-17T18:53:40.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10026,WEST  115 STREET,WEST  116 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T18:53:43.000,10 MANHATTAN,MANHATTAN,996574,232301,ONLINE,Unspecified,MANHATTAN,40.80427990061059,-73.95548445294015,"{'latitude': '40.80427990061059', 'longitude': '-73.95548445294015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Club/Bar/Restaurant,2149 8 AVENUE,8 AVENUE,WEST  115 STREET,WEST  116 STREET,8 AVENUE,1018480053,,,,,,
58840265,2023-09-17T18:22:23.000,2023-09-17T19:22:24.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11369,DITMARS BOULEVARD,23 AVENUE,ADDRESS,EAST ELMHURST,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T19:22:28.000,03 QUEENS,QUEENS,1018193,219633,PHONE,Unspecified,QUEENS,40.769453058774,-73.87745849763063,"{'latitude': '40.769453058774', 'longitude': '-73.87745849763063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,22-27 93 STREET,93 STREET,DITMARS BOULEVARD,23 AVENUE,93 STREET,4010700070,,,,,,
58838255,2023-09-17T18:22:20.000,2023-09-17T21:32:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11421,JAMAICA AVENUE,89 AVENUE,ADDRESS,WOODHAVEN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:33:00.000,09 QUEENS,QUEENS,1026278,192226,ONLINE,Unspecified,QUEENS,40.694192943700266,-73.84844116068815,"{'latitude': '40.694192943700266', 'longitude': '-73.84844116068815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,87-35 97 STREET,97 STREET,JAMAICA AVENUE,89 AVENUE,97 STREET,4089380078,,,,,,
58845144,2023-09-17T18:22:19.000,2023-09-17T21:07:23.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,11101,11 STREET,JACKSON AVENUE,ADDRESS,LONG ISLAND CITY,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-17T21:07:28.000,02 QUEENS,QUEENS,998042,210411,ONLINE,Unspecified,QUEENS,40.74419543109819,-73.95022681539523,"{'latitude': '40.74419543109819', 'longitude': '-73.95022681539523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,11-27 47 ROAD,47 ROAD,11 STREET,JACKSON AVENUE,47 ROAD,4000570011,,,,,,
58842065,2023-09-17T18:22:14.000,2023-09-17T20:02:28.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,10036,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,,Closed,N/A,2023-09-17T20:02:32.000,05 MANHATTAN,MANHATTAN,988313,216244,ONLINE,Unspecified,MANHATTAN,40.760215360467875,-73.98533373855116,"{'latitude': '40.760215360467875', 'longitude': '-73.98533373855116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,1585 BROADWAY,BROADWAY,BROADWAY,8 AVENUE,BROADWAY,1010197502,,,,,,
58843310,2023-09-17T18:22:12.000,2023-09-17T19:00:15.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,10034,SEAMAN AVENUE,PAYSON AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:00:18.000,12 MANHATTAN,MANHATTAN,1004022,255004,MOBILE,Unspecified,MANHATTAN,40.866579522650774,-73.9285146035255,"{'latitude': '40.866579522650774', 'longitude': '-73.9285146035255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,261 DYCKMAN STREET,DYCKMAN STREET,SEAMAN AVENUE,PAYSON AVENUE,DYCKMAN STREET,1022470001,,,,,,
58840218,2023-09-17T18:22:10.000,2023-09-17T19:53:17.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10075,EAST   78 STREET,EAST   79 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T19:53:21.000,08 MANHATTAN,MANHATTAN,995072,221652,ONLINE,Unspecified,MANHATTAN,40.77505322650366,-73.96092698717243,"{'latitude': '40.77505322650366', 'longitude': '-73.96092698717243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,883 PARK AVENUE,PARK AVENUE,EAST   78 STREET,EAST   79 STREET,PARK AVENUE,1014130001,,,,,,
58837682,2023-09-17T18:22:01.000,2023-09-18T02:55:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11379,78 STREET,79 STREET,ADDRESS,MIDDLE VILLAGE,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T02:56:02.000,05 QUEENS,QUEENS,1019207,197634,ONLINE,Unspecified,QUEENS,40.709067376377476,-73.87391206446081,"{'latitude': '40.709067376377476', 'longitude': '-73.87391206446081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,78-11 69 ROAD,69 ROAD,78 STREET,79 STREET,69 ROAD,4037970042,,,,,,
58842136,2023-09-17T18:21:55.000,2023-09-17T19:51:16.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,11209,NARROWS AVENUE,COLONIAL ROAD,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T19:51:21.000,10 BROOKLYN,BROOKLYN,974909,169564,MOBILE,Unspecified,BROOKLYN,40.63208564042167,-74.03365358632351,"{'latitude': '40.63208564042167', 'longitude': '-74.03365358632351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,95 76 STREET,76 STREET,NARROWS AVENUE,COLONIAL ROAD,76 STREET,3059370045,,,,,,
58844883,2023-09-17T18:21:53.000,2023-10-02T08:17:54.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,10461,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,10 BRONX,BRONX,1031121,247591,PHONE,Unspecified,BRONX,40.846130798064074,-73.83059054529365,"{'latitude': '40.846130798064074', 'longitude': '-73.83059054529365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,1721 HOBART AVENUE,HOBART AVENUE,,,,2041700046,,,,,,
58844834,2023-09-17T18:21:53.000,2023-10-02T08:17:54.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10461,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,10 BRONX,BRONX,1031121,247591,PHONE,Unspecified,BRONX,40.846130798064074,-73.83059054529365,"{'latitude': '40.846130798064074', 'longitude': '-73.83059054529365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,1721 HOBART AVENUE,HOBART AVENUE,,,,2041700046,,,,,,
58844884,2023-09-17T18:21:53.000,2023-10-02T08:17:54.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10461,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,10 BRONX,BRONX,1031121,247591,PHONE,Unspecified,BRONX,40.846130798064074,-73.83059054529365,"{'latitude': '40.846130798064074', 'longitude': '-73.83059054529365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,1721 HOBART AVENUE,HOBART AVENUE,,,,2041700046,,,,,,
58837189,2023-09-17T18:21:20.000,2023-09-17T18:24:46.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10034,SEAMAN AVENUE,PAYSON AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T18:24:50.000,12 MANHATTAN,MANHATTAN,1004092,254930,MOBILE,Unspecified,MANHATTAN,40.86637625813613,-73.92826173870098,"{'latitude': '40.86637625813613', 'longitude': '-73.92826173870098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,247 DYCKMAN STREET,DYCKMAN STREET,SEAMAN AVENUE,PAYSON AVENUE,DYCKMAN STREET,1022470056,,,,,,
58844759,2023-09-17T18:21:18.000,2023-09-17T18:33:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,11354,31 ROAD,STRATTON STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T18:33:25.000,07 QUEENS,QUEENS,1030140,219465,MOBILE,Unspecified,QUEENS,40.768937997835785,-73.83432850451644,"{'latitude': '40.768937997835785', 'longitude': '-73.83432850451644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,31 ROAD,31 ROAD,31 ROAD,STRATTON STREET,,,,,,,,
58842699,2023-09-17T18:21:09.000,2023-09-17T18:34:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10467,PELHAM PARKWAY NORTH,ASTOR AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T18:34:17.000,11 BRONX,BRONX,1021424,252038,ONLINE,Unspecified,BRONX,40.85838262662407,-73.86561443664871,"{'latitude': '40.85838262662407', 'longitude': '-73.86561443664871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,2220 HOLLAND AVENUE,HOLLAND AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,HOLLAND AVENUE,2043450019,,,,,,
58843036,2023-09-17T18:21:07.000,2023-09-19T11:33:36.000,DSNY,Department of Sanitation,Dirty Condition,Trash,11378,69 PLACE,70 STREET,ADDRESS,MASPETH,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T11:33:42.000,05 QUEENS,QUEENS,1013438,206550,MOBILE,Unspecified,QUEENS,40.733560538049815,-73.894681836035,"{'latitude': '40.733560538049815', 'longitude': '-73.894681836035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,69-46 52 AVENUE,52 AVENUE,69 PLACE,70 STREET,52 AVENUE,4024790030,,,,,,
58837369,2023-09-17T18:20:48.000,2023-09-17T19:43:22.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10452,EAST  172 STREET,EAST MOUNT EDEN AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:43:27.000,04 BRONX,BRONX,1007972,246572,ONLINE,Unspecified,BRONX,40.84342647770325,-73.91426327900784,"{'latitude': '40.84342647770325', 'longitude': '-73.91426327900784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,1565 TOWNSEND AVENUE,TOWNSEND AVENUE,EAST  172 STREET,EAST MOUNT EDEN AVENUE,TOWNSEND AVENUE,2028460041,,,,,,
58843606,2023-09-17T18:20:36.000,2023-09-17T20:28:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11432,HILLSIDE AVENUE,89 AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T20:28:24.000,12 QUEENS,QUEENS,1039525,197097,ONLINE,Unspecified,QUEENS,40.707489841012766,-73.80063079465019,"{'latitude': '40.707489841012766', 'longitude': '-73.80063079465019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,88-35 161 STREET,161 STREET,HILLSIDE AVENUE,89 AVENUE,161 STREET,4097670015,,,,,,
58840824,2023-09-17T18:20:34.000,2023-09-27T13:04:49.000,DOT,Department of Transportation,Curb Condition,Broken Curb,11411,115 ROAD,116 AVENUE,ADDRESS,CAMBRIA HEIGHTS,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-27T13:04:54.000,13 QUEENS,QUEENS,1059252,192286,PHONE,Unspecified,QUEENS,40.694139609291476,-73.7295322317691,"{'latitude': '40.694139609291476', 'longitude': '-73.7295322317691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,115-118 231 STREET,231 STREET,115 ROAD,116 AVENUE,231 STREET,4113120041,,,,,,
58839912,2023-09-17T18:20:30.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,10012,ELIZABETH STREET,MOTT STREET,ADDRESS,NEW YORK,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-18T07:41:50.000,02 MANHATTAN,MANHATTAN,985534,201866,MOBILE,Unspecified,MANHATTAN,40.72075216615762,-73.99536787373614,"{'latitude': '40.72075216615762', 'longitude': '-73.99536787373614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,40 KENMARE STREET,KENMARE STREET,ELIZABETH STREET,MOTT STREET,KENMARE STREET,,,,,,,
58839700,2023-09-17T18:20:29.000,2023-09-17T18:49:32.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,11206,LEONARD STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T18:49:38.000,01 BROOKLYN,BROOKLYN,999467,195590,PHONE,Unspecified,BROOKLYN,40.70351304897491,-73.94511772413458,"{'latitude': '40.70351304897491', 'longitude': '-73.94511772413458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,29 MOORE STREET,MOORE STREET,LEONARD STREET,MANHATTAN AVENUE,MOORE STREET,3030780001,,,,,,
58841868,2023-09-17T18:20:27.000,2023-09-27T15:02:21.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11421,85 ROAD,85 DRIVE,ADDRESS,WOODHAVEN,,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-17T18:20:27.000,09 QUEENS,QUEENS,1022172,192318,ONLINE,Unspecified,QUEENS,40.6944640087123,-73.86324742700113,"{'latitude': '40.6944640087123', 'longitude': '-73.86324742700113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1-2 Family Dwelling,85-45 80 STREET,80 STREET,85 ROAD,85 DRIVE,80 STREET,4088510240,,,,,,
58842449,2023-09-17T18:20:26.000,2023-09-17T18:27:17.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11231,COFFEY STREET,VAN DYKE STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T18:27:20.000,06 BROOKLYN,BROOKLYN,980245,185573,ONLINE,Unspecified,BROOKLYN,40.67603086749957,-74.01443864923255,"{'latitude': '40.67603086749957', 'longitude': '-74.01443864923255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Club/Bar/Restaurant,391 VAN BRUNT STREET,VAN BRUNT STREET,COFFEY STREET,VAN DYKE STREET,VAN BRUNT STREET,3005980007,,,,,,
58843244,2023-09-17T18:20:16.000,2023-09-17T21:01:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10463,WEST  236 STREET,WEST  238 STREET,ADDRESS,BRONX,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T21:01:58.000,08 BRONX,BRONX,1011128,261634,PHONE,Unspecified,BRONX,40.884758040085224,-73.90279637627008,"{'latitude': '40.884758040085224', 'longitude': '-73.90279637627008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,3619 CORLEAR AVENUE,CORLEAR AVENUE,WEST  236 STREET,WEST  238 STREET,CORLEAR AVENUE,2057670819,,,,,,
