unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date
58947346,2023-09-28T10:10:20.000,2023-09-28T10:34:22.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11211,215 NORTH    6 STREET,NORTH    6 STREET,DRIGGS AVENUE,ROEBLING STREET,DRIGGS AVENUE,ROEBLING STREET,ADDRESS,BROOKLYN,NORTH    6 STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T10:34:26.000,01 BROOKLYN,BROOKLYN,996407,200116,ONLINE,Unspecified,BROOKLYN,40.715940577232985,-73.95614587531905,"{'latitude': '40.715940577232985', 'longitude': '-73.95614587531905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3023290032,,,,,,,,,
58952383,2023-09-28T10:10:16.000,2023-09-28T11:26:49.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11369,98-12 23 AVENUE,23 AVENUE,98 STREET,99 STREET,98 STREET,99 STREET,ADDRESS,EAST ELMHURST,23 AVENUE,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-28T11:26:52.000,03 QUEENS,QUEENS,1019632,219302,PHONE,Unspecified,QUEENS,40.768538908377906,-73.87226514906392,"{'latitude': '40.768538908377906', 'longitude': '-73.87226514906392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949491,2023-09-28T10:10:00.000,2023-10-03T07:06:12.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11367,72-11 VLEIGH PLACE,VLEIGH PLACE,72 AVENUE,72 ROAD,72 AVENUE,72 ROAD,ADDRESS,FLUSHING,VLEIGH PLACE,Closed,The Department of Sanitation collected the requested items.,2023-09-28T23:27:05.000,08 QUEENS,QUEENS,1033828,204018,PHONE,Unspecified,QUEENS,40.72652004197567,-73.82112804354149,"{'latitude': '40.72652004197567', 'longitude': '-73.82112804354149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58952037,2023-09-28T10:09:52.000,2023-09-28T12:17:18.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11102,18-25 26 ROAD,26 ROAD,18 STREET,21 STREET,18 STREET,21 STREET,ADDRESS,ASTORIA,26 ROAD,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T12:17:18.000,01 QUEENS,QUEENS,1004568,220996,PHONE,Unspecified,QUEENS,40.773235952398196,-73.9266435153577,"{'latitude': '40.773235952398196', 'longitude': '-73.9266435153577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4008860014,,,,,,,,,
58951724,2023-09-28T10:09:23.000,2023-10-05T07:48:54.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,11223,AVENUE V,AVENUE V,AVENUE V,EAST    3 STREET,AVENUE V,EAST    3 STREET,INTERSECTION,,,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-05T07:48:57.000,15 BROOKLYN,BROOKLYN,993053,156184,PHONE,Unspecified,BROOKLYN,40.59536085596387,-73.96830215369155,"{'latitude': '40.59536085596387', 'longitude': '-73.96830215369155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949499,2023-09-28T10:09:20.000,2023-09-30T13:30:41.000,DSNY,Department of Sanitation,Litter Basket Complaint,Misuse,Residence,10016,134 EAST   36 STREET,EAST   36 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST   36 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-30T13:30:46.000,06 MANHATTAN,MANHATTAN,990063,211711,ONLINE,Unspecified,MANHATTAN,40.74777244937398,-73.97902066093025,"{'latitude': '40.74777244937398', 'longitude': '-73.97902066093025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1008910071,,,,,,,,,
58949726,2023-09-28T10:09:07.000,2023-09-28T10:31:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11220,4812 3 AVENUE,3 AVENUE,48 STREET,49 STREET,48 STREET,49 STREET,ADDRESS,BROOKLYN,3 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T10:31:54.000,07 BROOKLYN,BROOKLYN,980452,175564,PHONE,Unspecified,BROOKLYN,40.648558466184255,-74.01368674398874,"{'latitude': '40.648558466184255', 'longitude': '-74.01368674398874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3007720039,,,,,,,,,
58947402,2023-09-28T10:08:59.000,2023-09-28T10:20:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11219,1324 65 STREET,65 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,65 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T10:20:17.000,10 BROOKLYN,BROOKLYN,984022,167181,MOBILE,Unspecified,BROOKLYN,40.62554972971077,-74.000821353827,"{'latitude': '40.62554972971077', 'longitude': '-74.000821353827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58946483,2023-09-28T10:08:47.000,2023-09-30T14:18:08.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11694,107-10 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,,,,,ADDRESS,FAR ROCKAWAY,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-30T00:00:00.000,14 QUEENS,QUEENS,1031946,150727,ONLINE,Unspecified,QUEENS,40.58025854233732,-73.82829495089065,"{'latitude': '40.58025854233732', 'longitude': '-73.82829495089065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4161770001,,,,,,,,,
58952138,2023-09-28T10:08:36.000,2023-09-28T12:34:09.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,11101,53-01 11 STREET,11 STREET,53 AVENUE,BEND,53 AVENUE,BEND,ADDRESS,LONG ISLAND CITY,11 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T12:34:15.000,02 QUEENS,QUEENS,997537,208967,ONLINE,Unspecified,QUEENS,40.74023278482141,-73.95205213396795,"{'latitude': '40.74023278482141', 'longitude': '-73.95205213396795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949259,2023-09-28T10:08:22.000,2023-09-28T10:08:22.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11214,8757 BAY   16 STREET,BAY   16 STREET,RUTHERFORD PLACE,BATH AVENUE,RUTHERFORD PLACE,BATH AVENUE,ADDRESS,BROOKLYN,BAY   16 STREET,Closed,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",2023-09-28T10:08:22.000,11 BROOKLYN,BROOKLYN,982230,159727,MOBILE,Unspecified,BROOKLYN,40.6050898143144,-74.00727467667953,"{'latitude': '40.6050898143144', 'longitude': '-74.00727467667953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3064010011,,,,,,,,,
58950142,2023-09-28T10:08:21.000,2023-09-29T09:14:50.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11208,472 RUBY STREET,RUBY STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,05 BROOKLYN,BROOKLYN,1023026,183600,PHONE,Unspecified,BROOKLYN,40.6705314132955,-73.86021794406054,"{'latitude': '40.6705314132955', 'longitude': '-73.86021794406054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044710109,,,,,,,,,
58952695,2023-09-28T10:08:21.000,2023-10-10T13:00:19.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11208,472 RUBY STREET,RUBY STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,05 BROOKLYN,BROOKLYN,1023026,183600,PHONE,Unspecified,BROOKLYN,40.6705314132955,-73.86021794406054,"{'latitude': '40.6705314132955', 'longitude': '-73.86021794406054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044710109,,,,,,,,,
58946457,2023-09-28T10:08:21.000,2023-10-10T13:00:19.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11208,472 RUBY STREET,RUBY STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,05 BROOKLYN,BROOKLYN,1023026,183600,PHONE,Unspecified,BROOKLYN,40.6705314132955,-73.86021794406054,"{'latitude': '40.6705314132955', 'longitude': '-73.86021794406054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044710109,,,,,,,,,
58955133,2023-09-28T10:08:21.000,2023-10-10T13:00:19.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11208,472 RUBY STREET,RUBY STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,05 BROOKLYN,BROOKLYN,1023026,183600,PHONE,Unspecified,BROOKLYN,40.6705314132955,-73.86021794406054,"{'latitude': '40.6705314132955', 'longitude': '-73.86021794406054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044710109,,,,,,,,,
58946584,2023-09-28T10:08:21.000,2023-10-10T13:00:18.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11208,472 RUBY STREET,RUBY STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,05 BROOKLYN,BROOKLYN,1023026,183600,PHONE,Unspecified,BROOKLYN,40.6705314132955,-73.86021794406054,"{'latitude': '40.6705314132955', 'longitude': '-73.86021794406054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044710109,,,,,,,,,
58955243,2023-09-28T10:08:21.000,2023-10-16T11:45:42.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11208,472 RUBY STREET,RUBY STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-16T00:00:00.000,05 BROOKLYN,BROOKLYN,1023026,183600,PHONE,Unspecified,BROOKLYN,40.6705314132955,-73.86021794406054,"{'latitude': '40.6705314132955', 'longitude': '-73.86021794406054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3044710109,,,,,,,,,
58951594,2023-09-28T10:08:18.000,2023-09-29T09:20:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11206,HEYWARD STREET,HEYWARD STREET,LEE AVENUE,MARCY AVENUE,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and did not find the reported problem.,2023-09-29T09:20:00.000,01 BROOKLYN,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,N/A,,,,,,,,
58946537,2023-09-28T10:08:13.000,2023-10-01T11:39:50.000,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,10002,165 STANTON STREET,STANTON STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,03 MANHATTAN,MANHATTAN,988496,201698,PHONE,Unspecified,MANHATTAN,40.720290120881565,-73.984682342792,"{'latitude': '40.720290120881565', 'longitude': '-73.984682342792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1003490019,,,,,,,,,
58949114,2023-09-28T10:08:13.000,2023-10-01T11:39:49.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10002,165 STANTON STREET,STANTON STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,03 MANHATTAN,MANHATTAN,988496,201698,PHONE,Unspecified,MANHATTAN,40.720290120881565,-73.984682342792,"{'latitude': '40.720290120881565', 'longitude': '-73.984682342792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1003490019,,,,,,,,,
58954664,2023-09-28T10:08:10.000,2023-09-28T10:20:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,1324 65 STREET,65 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,65 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T10:20:33.000,10 BROOKLYN,BROOKLYN,984022,167181,MOBILE,Unspecified,BROOKLYN,40.62554972971077,-74.000821353827,"{'latitude': '40.62554972971077', 'longitude': '-74.000821353827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3057540015,,,,,,,,,
58945894,2023-09-28T10:08:00.000,2023-10-02T06:40:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10036,640 8 AVENUE,8 AVENUE,W 41 ST,W 42 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-02T06:40:00.000,05 MANHATTAN,MANHATTAN,986967,214950,ONLINE,Unspecified,MANHATTAN,40.75666417742652,-73.99019293432467,"{'latitude': '40.75666417742652', 'longitude': '-73.99019293432467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1010137501,N/A,,,,,,,,
58953517,2023-09-28T10:08:00.000,2023-10-05T12:31:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10011,14 5 AVENUE,5 AVENUE,E 8 ST,E 9 ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-05T12:31:00.000,02 MANHATTAN,MANHATTAN,985319,206166,ONLINE,Unspecified,MANHATTAN,40.73255464829997,-73.99614281928679,"{'latitude': '40.73255464829997', 'longitude': '-73.99614281928679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1005720041,N/A,,,,,,,,
58947161,2023-09-28T10:08:00.000,2023-10-02T06:40:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10036,640 8 AVENUE,8 AVENUE,W 41 ST,W 42 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-02T06:40:00.000,05 MANHATTAN,MANHATTAN,986967,214950,ONLINE,Unspecified,MANHATTAN,40.75666417742652,-73.99019293432467,"{'latitude': '40.75666417742652', 'longitude': '-73.99019293432467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1010137501,N/A,,,,,,,,
58950371,2023-09-28T10:07:53.000,2023-09-28T14:13:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11222,217 JAVA STREET,JAVA STREET,MCGUINNESS BOULEVARD,PROVOST STREET,MCGUINNESS BOULEVARD,PROVOST STREET,ADDRESS,BROOKLYN,JAVA STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T14:13:32.000,01 BROOKLYN,BROOKLYN,997738,205940,PHONE,Unspecified,BROOKLYN,40.731924114269006,-73.95133286825984,"{'latitude': '40.731924114269006', 'longitude': '-73.95133286825984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
