unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,cross_street_2,facility_type,landmark,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,taxi_pick_up_location,road_ramp,vehicle_type
58913398,2023-09-24T09:47:37.000,2023-10-12T00:00:00.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,10457,2280 WEBSTER AVENUE,WEBSTER AVENUE,,ADDRESS,BRONX,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-12T00:00:00.000,06 BRONX,2030300156,BRONX,1013116,251202,UNKNOWN,Unspecified,BRONX,40.85611913210435,-73.8956517714004,"{'latitude': '40.85611913210435', 'longitude': '-73.8956517714004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58916309,2023-09-24T09:47:36.000,2023-10-26T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10457,2051 RYER AVENUE,RYER AVENUE,,ADDRESS,BRONX,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-26T00:00:00.000,05 BRONX,2031560070,BRONX,1011579,249623,UNKNOWN,Unspecified,BRONX,40.85179014156923,-73.9012143328287,"{'latitude': '40.85179014156923', 'longitude': '-73.9012143328287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58914026,2023-09-24T09:47:17.000,2023-09-24T09:53:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10036,524 WEST   47 STREET,WEST   47 STREET,AMTRAK-NORTHEAST LINE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T09:53:18.000,04 MANHATTAN,1010750044,MANHATTAN,985800,217375,MOBILE,Unspecified,MANHATTAN,40.76332046248353,-73.99440468497062,"{'latitude': '40.76332046248353', 'longitude': '-73.99440468497062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMTRAK-NORTHEAST LINE,11 AVENUE,11 AVENUE,,WEST   47 STREET,,,,,,,
58910579,2023-09-24T09:47:01.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11231,106 PIONEER STREET,PIONEER STREET,RICHARDS STREET,ADDRESS,BROOKLYN,In Progress,,,06 BROOKLYN,3005310044,BROOKLYN,981400,186438,ONLINE,Unspecified,BROOKLYN,40.67840554430717,-74.01027506004831,"{'latitude': '40.67840554430717', 'longitude': '-74.01027506004831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RICHARDS STREET,VAN BRUNT STREET,VAN BRUNT STREET,,PIONEER STREET,,,,,,,
58914983,2023-09-24T09:46:56.000,2023-09-24T10:08:29.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11220,5623 7 AVENUE,7 AVENUE,56 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T10:08:33.000,07 BROOKLYN,3008420001,BROOKLYN,981592,172048,MOBILE,Unspecified,BROOKLYN,40.63890821834607,-74.009577173338,"{'latitude': '40.63890821834607', 'longitude': '-74.009577173338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",56 STREET,57 STREET,57 STREET,,7 AVENUE,,,,,,,
58913131,2023-09-24T09:46:46.000,2023-09-24T09:49:42.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,ADDRESS,,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-24T09:49:42.000,Unspecified MANHATTAN,,MANHATTAN,996740,232594,ONLINE,Unspecified,MANHATTAN,40.80508387179837,-73.9548842990005,"{'latitude': '40.80508387179837', 'longitude': '-73.9548842990005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,C,Platform,,B C Uptown & The Bronx,,,
58915822,2023-09-24T09:46:45.000,2023-09-24T11:11:21.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11379,62 STREET,62 STREET,62 STREET,INTERSECTION,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T11:11:23.000,05 QUEENS,,QUEENS,1011998,199872,MOBILE,Unspecified,QUEENS,40.715235694395176,-73.89990527295743,"{'latitude': '40.715235694395176', 'longitude': '-73.89990527295743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",62 STREET,ELIOT AVENUE,ELIOT AVENUE,,,,,,,,,
58912954,2023-09-24T09:45:47.000,2023-10-04T20:30:28.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11224,2814 WEST   35 STREET,WEST   35 STREET,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,13 BROOKLYN,3070050013,BROOKLYN,983970,149331,PHONE,Unspecified,BROOKLYN,40.57655510160718,-74.00100794022983,"{'latitude': '40.57655510160718', 'longitude': '-74.00100794022983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58913774,2023-09-24T09:45:47.000,2023-09-26T21:23:51.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11224,2814 WEST   35 STREET,WEST   35 STREET,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,13 BROOKLYN,3070050013,BROOKLYN,983970,149331,PHONE,Unspecified,BROOKLYN,40.57655510160718,-74.00100794022983,"{'latitude': '40.57655510160718', 'longitude': '-74.00100794022983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58915362,2023-09-24T09:45:47.000,2023-10-04T20:30:27.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11224,2814 WEST   35 STREET,WEST   35 STREET,,ADDRESS,BROOKLYN,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-10-04T00:00:00.000,13 BROOKLYN,3070050013,BROOKLYN,983970,149331,PHONE,Unspecified,BROOKLYN,40.57655510160718,-74.00100794022983,"{'latitude': '40.57655510160718', 'longitude': '-74.00100794022983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58912139,2023-09-24T09:45:34.000,2023-09-24T10:09:29.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,11355,43-44 KISSENA BOULEVARD,KISSENA BOULEVARD,ASH AVENUE,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T10:09:33.000,07 QUEENS,4051370093,QUEENS,1033115,214233,PHONE,Unspecified,QUEENS,40.75456158754533,-73.8236262566666,"{'latitude': '40.75456158754533', 'longitude': '-73.8236262566666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASH AVENUE,BEECH AVENUE,BEECH AVENUE,,KISSENA BOULEVARD,,,,,,,
58911320,2023-09-24T09:45:31.000,2023-09-24T10:03:10.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11413,122-02 GRAYSON STREET,GRAYSON STREET,122 AVENUE,ADDRESS,SPRINGFIELD GARDENS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T10:03:14.000,12 QUEENS,4127030033,QUEENS,1051341,188537,ONLINE,Unspecified,QUEENS,40.68391301378545,-73.75809759179606,"{'latitude': '40.68391301378545', 'longitude': '-73.75809759179606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",122 AVENUE,NASHVILLE BOULEVARD,NASHVILLE BOULEVARD,,GRAYSON STREET,,,,,,,
58911669,2023-09-24T09:45:23.000,2023-09-24T11:12:37.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11379,63-18 ELIOT AVENUE,ELIOT AVENUE,63 STREET,ADDRESS,MIDDLE VILLAGE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T11:12:39.000,05 QUEENS,4027650021,QUEENS,1012229,200015,MOBILE,Unspecified,QUEENS,40.71562746741465,-73.89907139831863,"{'latitude': '40.71562746741465', 'longitude': '-73.89907139831863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",63 STREET,64 STREET,64 STREET,,ELIOT AVENUE,,,,,,,
58913177,2023-09-24T09:45:12.000,2023-09-24T10:10:00.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11357,152-40 12 ROAD,12 ROAD,152 STREET,ADDRESS,WHITESTONE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T10:10:04.000,07 QUEENS,4045400130,QUEENS,1036968,227423,ONLINE,Unspecified,QUEENS,40.79074247009552,-73.8096157766308,"{'latitude': '40.79074247009552', 'longitude': '-73.8096157766308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",152 STREET,154 STREET,154 STREET,,12 ROAD,,,,,,,
58911348,2023-09-24T09:45:07.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11377,66-04 MAURICE AVENUE,MAURICE AVENUE,66 STREET,ADDRESS,WOODSIDE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-05T18:43:55.000,05 QUEENS,4024140010,QUEENS,1012293,207133,UNKNOWN,Unspecified,QUEENS,40.73516443281725,-73.89881087059368,"{'latitude': '40.73516443281725', 'longitude': '-73.89881087059368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",66 STREET,67 STREET,67 STREET,,MAURICE AVENUE,,,,,,,
58915660,2023-09-24T09:44:59.000,2023-09-24T11:01:29.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10004,23 BROADWAY,BROADWAY,BATTERY PLACE,ADDRESS,NEW YORK,Closed,N/A,2023-09-24T11:01:33.000,01 MANHATTAN,1000130027,MANHATTAN,980526,196377,ONLINE,Unspecified,MANHATTAN,40.705685479307455,-74.01343157279955,"{'latitude': '40.705685479307455', 'longitude': '-74.01343157279955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BATTERY PLACE,MORRIS STREET,MORRIS STREET,,BROADWAY,,,,,,,
58910932,2023-09-24T09:44:37.000,2023-09-24T10:24:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,711 50 STREET,50 STREET,7 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T10:24:13.000,07 BROOKLYN,3007860074,BROOKLYN,982701,173267,MOBILE,Unspecified,BROOKLYN,40.64225437558041,-74.00558155960321,"{'latitude': '40.64225437558041', 'longitude': '-74.00558155960321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,8 AVENUE,8 AVENUE,,50 STREET,,,,,,,
58914480,2023-09-24T09:44:08.000,2023-09-24T17:07:19.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11414,149-16 85 STREET,85 STREET,149 AVENUE,ADDRESS,HOWARD BEACH,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T17:07:23.000,10 QUEENS,4114160010,QUEENS,1025844,183162,ONLINE,Unspecified,QUEENS,40.66931641177587,-73.850062170025,"{'latitude': '40.66931641177587', 'longitude': '-73.850062170025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",149 AVENUE,151 AVENUE,151 AVENUE,,85 STREET,,,,,,,
58912622,2023-09-24T09:44:00.000,2023-09-24T10:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11222,,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T10:50:00.000,01 BROOKLYN,,BROOKLYN,996765,206601,UNKNOWN,Unspecified,BROOKLYN,40.73373982686766,-73.95484239724198,"{'latitude': '40.73373982686766', 'longitude': '-73.95484239724198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MANHATTAN AVENUE,GREEN STREET,,N/A,,,,,,,,
58912296,2023-09-24T09:43:37.000,2023-09-27T15:27:58.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11211,402 UNION AVENUE,UNION AVENUE,AINSLIE STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T12:07:37.000,01 BROOKLYN,3027670001,BROOKLYN,997734,198865,MOBILE,Unspecified,BROOKLYN,40.712504958479734,-73.95136147537447,"{'latitude': '40.712504958479734', 'longitude': '-73.95136147537447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AINSLIE STREET,DEVOE STREET,DEVOE STREET,,UNION AVENUE,,,,,,,
58913505,2023-09-24T09:43:37.000,2023-09-24T09:50:01.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,679 CLASSON AVENUE,CLASSON AVENUE,BERGEN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T09:50:03.000,08 BROOKLYN,3011490004,BROOKLYN,995545,185945,ONLINE,Unspecified,BROOKLYN,40.67704562361517,-73.95927914365002,"{'latitude': '40.67704562361517', 'longitude': '-73.95927914365002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BERGEN STREET,ST MARKS AVENUE,ST MARKS AVENUE,,CLASSON AVENUE,,,,,,,
58915356,2023-09-24T09:43:00.000,2023-09-25T19:24:16.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10455,537 TINTON AVENUE,TINTON AVENUE,,ADDRESS,BRONX,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-25T00:00:00.000,01 BRONX,2025810026,BRONX,1010150,235272,PHONE,Unspecified,BRONX,40.812405102741145,-73.90643511884196,"{'latitude': '40.812405102741145', 'longitude': '-73.90643511884196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58910598,2023-09-24T09:42:34.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Smoke/Odor,Mobile Food Vendor,11237,1545 MYRTLE AVENUE,MYRTLE AVENUE,LINDEN STREET,ADDRESS,BROOKLYN,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-25T09:54:11.000,04 BROOKLYN,3033370006,BROOKLYN,1008259,194072,MOBILE,Unspecified,BROOKLYN,40.699327009277525,-73.91341355362138,"{'latitude': '40.699327009277525', 'longitude': '-73.91341355362138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINDEN STREET,GATES AVENUE,GATES AVENUE,,MYRTLE AVENUE,,,,,,,
58911724,2023-09-24T09:42:21.000,2023-09-24T10:03:47.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11369,24-13 HUMPHREYS STREET,HUMPHREYS STREET,100 STREET,ADDRESS,EAST ELMHURST,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T10:03:49.000,03 QUEENS,4016440050,QUEENS,1020315,218290,ONLINE,Unspecified,QUEENS,40.765758473731125,-73.86980484025118,"{'latitude': '40.765758473731125', 'longitude': '-73.86980484025118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",100 STREET,25 AVENUE,25 AVENUE,,HUMPHREYS STREET,,,,,,,
58913255,2023-09-24T09:42:08.000,2023-09-24T10:10:01.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10075,179 EAST   79 STREET,EAST   79 STREET,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-24T10:10:04.000,08 MANHATTAN,1015080031,MANHATTAN,995899,221475,UNKNOWN,Unspecified,MANHATTAN,40.77456635681364,-73.95794139705662,"{'latitude': '40.77456635681364', 'longitude': '-73.95794139705662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEXINGTON AVENUE,3 AVENUE,3 AVENUE,,EAST   79 STREET,,,,,,,
58913275,2023-09-24T09:42:06.000,2023-09-24T10:19:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,1005 58 STREET,58 STREET,10 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T10:19:43.000,12 BROOKLYN,3056950001,BROOKLYN,983255,170171,PHONE,Unspecified,BROOKLYN,40.63375659597803,-74.00358485772527,"{'latitude': '40.63375659597803', 'longitude': '-74.00358485772527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10 AVENUE,11 AVENUE,11 AVENUE,,58 STREET,,,,,,,
58910117,2023-09-24T09:42:04.000,2023-09-24T12:15:44.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11379,79-24 69 AVENUE,69 AVENUE,79 STREET,ADDRESS,MIDDLE VILLAGE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T12:15:49.000,05 QUEENS,4038000017,QUEENS,1019666,197904,MOBILE,Unspecified,QUEENS,40.70980663625644,-73.87225505935213,"{'latitude': '40.70980663625644', 'longitude': '-73.87225505935213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",79 STREET,80 STREET,80 STREET,,69 AVENUE,,,,,,,
58914729,2023-09-24T09:41:00.000,2023-09-25T11:08:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10304,207 SKYLINE DRIVE,SKYLINE DRIVE,SKY LANE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the E-waste.,2023-09-25T11:08:00.000,01 STATEN ISLAND,5029250652,STATEN ISLAND,962635,163062,PHONE,Unspecified,STATEN ISLAND,40.61421757035935,-74.07785329591147,"{'latitude': '40.61421757035935', 'longitude': '-74.07785329591147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,CIRCLE LOOP,,,,,,,,,
