unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,taxi_pick_up_location,due_date
58883966,2023-09-21T07:36:15.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10467,3050 WEBSTER AVENUE,WEBSTER AVENUE,EAST MOSHOLU PARKWAY NORTH,EAST  202 STREET,EAST MOSHOLU PARKWAY NORTH,EAST  202 STREET,ADDRESS,BRONX,WEBSTER AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-21T09:34:16.000,07 BRONX,2033300001,BRONX,1017750,256266,MOBILE,Unspecified,BRONX,40.870001901271664,-73.87887494783253,"{'latitude': '40.870001901271664', 'longitude': '-73.87887494783253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T09:34:08.000,,,,,,,
58889455,2023-09-21T07:35:46.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10469,2565 BRONXWOOD AVENUE,BRONXWOOD AVENUE,MACE AVENUE,ALLERTON AVENUE,MACE AVENUE,ALLERTON AVENUE,ADDRESS,BRONX,BRONXWOOD AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T10:22:18.000,11 BRONX,2044410044,BRONX,1022524,254096,PHONE,Unspecified,BRONX,40.864026509226036,-73.86162614492731,"{'latitude': '40.864026509226036', 'longitude': '-73.86162614492731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T10:22:20.000,,,,,,,
58886607,2023-09-21T07:35:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234,1892 EAST   49 STREET,EAST   49 STREET,AVENUE O,FILLMORE AVENUE,AVENUE O,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   49 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T09:59:41.000,18 BROOKLYN,3084880001,BROOKLYN,1004391,163287,MOBILE,Unspecified,BROOKLYN,40.61483862183927,-73.9274551101418,"{'latitude': '40.61483862183927', 'longitude': '-73.9274551101418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T09:59:35.000,,,,,,,
58882826,2023-09-21T07:35:24.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10467,3400 BARNES AVENUE,BARNES AVENUE,MAGENTA STREET,EAST GUN HILL ROAD,MAGENTA STREET,EAST GUN HILL ROAD,ADDRESS,BRONX,BARNES AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T09:13:33.000,12 BRONX,2046330040,BRONX,1022232,258001,MOBILE,Unspecified,BRONX,40.87474579009286,-73.86265969005446,"{'latitude': '40.87474579009286', 'longitude': '-73.86265969005446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T09:13:35.000,,,,,,,
58885267,2023-09-21T07:35:00.000,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10303,20 ROXBURY STREET,ROXBURY STREET,LOCKMAN AVE,GRANDVIEW AVE,,,ADDRESS,STATEN ISLAND,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T17:00:00.000,01 STATEN ISLAND,5012450001,STATEN ISLAND,939066,170115,ONLINE,Unspecified,STATEN ISLAND,40.633487703214456,-74.16279161004506,"{'latitude': '40.633487703214456', 'longitude': '-74.16279161004506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T17:00:00.000,,,,,N/A,,
58882649,2023-09-21T07:35:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11385,1816 DE KALB AVENUE,DE KALB AVENUE,SENECA AVE,ONDERDONK AVE,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-21T11:24:00.000,05 QUEENS,4034230015,QUEENS,1007681,197218,ONLINE,Unspecified,QUEENS,40.70796358535617,-73.91548711458078,"{'latitude': '40.70796358535617', 'longitude': '-73.91548711458078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T11:24:00.000,,,,,N/A,,
58884109,2023-09-21T07:34:49.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11379,61-35 69 LANE,69 LANE,ELIOT AVENUE,62 AVENUE,ELIOT AVENUE,62 AVENUE,ADDRESS,MIDDLE VILLAGE,69 LANE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T10:16:21.000,05 QUEENS,4029260068,QUEENS,1015232,201536,ONLINE,Unspecified,QUEENS,40.719792237327084,-73.88823169177131,"{'latitude': '40.719792237327084', 'longitude': '-73.88823169177131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T10:16:17.000,,,,,,,
58881950,2023-09-21T07:34:44.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11239,1201 PENNSYLVANIA AVENUE,PENNSYLVANIA AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-11-06T00:00:00.000,05 BROOKLYN,3044350001,BROOKLYN,1016138,176537,PHONE,Unspecified,BROOKLYN,40.65117254213723,-73.88508159129591,"{'latitude': '40.65117254213723', 'longitude': '-73.88508159129591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-06T15:52:53.000,,,,,,,
58891252,2023-09-21T07:34:31.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11422,CRAFT AVENUE,CRAFT AVENUE,CRAFT AVENUE,HUXLEY STREET,CRAFT AVENUE,HUXLEY STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:52:16.000,13 QUEENS,,QUEENS,1057226,176046,PHONE,Unspecified,QUEENS,40.64958158881333,-73.73701404890306,"{'latitude': '40.64958158881333', 'longitude': '-73.73701404890306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T20:52:10.000,,,,,,,
58889329,2023-09-21T07:34:10.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10467,774 MAGENTA STREET,MAGENTA STREET,HOLLAND AVENUE,CAPUCHIN WAY,HOLLAND AVENUE,CAPUCHIN WAY,ADDRESS,BRONX,MAGENTA STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T09:14:21.000,12 BRONX,,BRONX,1021854,258021,MOBILE,Unspecified,BRONX,40.87480230241881,-73.86402639769481,"{'latitude': '40.87480230241881', 'longitude': '-73.86402639769481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T09:14:23.000,,,,,,,
58889528,2023-09-21T07:34:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11211,,,,,TAYLOR STREET,LEE AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T08:30:00.000,01 BROOKLYN,,BROOKLYN,994962,196857,UNKNOWN,Unspecified,BROOKLYN,40.70699726558607,-73.96136362962878,"{'latitude': '40.70699726558607', 'longitude': '-73.96136362962878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:30:00.000,,,,,N/A,,
58889370,2023-09-21T07:33:17.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11238,482 FRANKLIN AVENUE,FRANKLIN AVENUE,JEFFERSON AVENUE,HANCOCK STREET,JEFFERSON AVENUE,HANCOCK STREET,ADDRESS,BROOKLYN,FRANKLIN AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T08:10:45.000,03 BROOKLYN,3019970028,BROOKLYN,996483,187817,MOBILE,Unspecified,BROOKLYN,40.68218259210768,-73.95589405828389,"{'latitude': '40.68218259210768', 'longitude': '-73.95589405828389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:10:35.000,,,,,,,
58885173,2023-09-21T07:33:05.000,DSNY,Department of Sanitation,Dirty Condition,Dirt or Gravel,Street,11412,191-18 114 DRIVE,114 DRIVE,FARMERS BOULEVARD,194 STREET,FARMERS BOULEVARD,194 STREET,ADDRESS,SAINT ALBANS,114 DRIVE,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-21T10:20:51.000,12 QUEENS,4110090014,QUEENS,1050398,193199,PHONE,Unspecified,QUEENS,40.69671618013794,-73.76145186753439,"{'latitude': '40.69671618013794', 'longitude': '-73.76145186753439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T13:42:07.000,,,,,,,
58884147,2023-09-21T07:32:50.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11436,133-24 147 STREET,147 STREET,,,,,ADDRESS,JAMAICA,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-03T00:00:00.000,12 QUEENS,4121130048,QUEENS,1041967,182852,UNKNOWN,Unspecified,QUEENS,40.66837510388323,-73.7919449076049,"{'latitude': '40.66837510388323', 'longitude': '-73.7919449076049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-03T00:00:00.000,,,,,,,
58890009,2023-09-21T07:32:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11205,28 ADELPHI STREET,ADELPHI STREET,FLUSHING AVENUE,PARK AVENUE,FLUSHING AVENUE,PARK AVENUE,ADDRESS,BROOKLYN,ADELPHI STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T08:48:40.000,02 BROOKLYN,3020310043,BROOKLYN,991833,193244,PHONE,Unspecified,BROOKLYN,40.697083662747964,-73.97265347020944,"{'latitude': '40.697083662747964', 'longitude': '-73.97265347020944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:48:36.000,,,,,,,
58886384,2023-09-21T07:32:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10011,321 WEST   24 STREET,WEST   24 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   24 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T08:40:20.000,04 MANHATTAN,1007480001,MANHATTAN,984647,211084,ONLINE,Unspecified,MANHATTAN,40.74605339352792,-73.99856724881818,"{'latitude': '40.74605339352792', 'longitude': '-73.99856724881818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:40:17.000,,,,,,,
58886732,2023-09-21T07:32:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11414,86-07 SHORE PARKWAY,SHORE PARKWAY,86 STREET,89 STREET,86 STREET,89 STREET,ADDRESS,HOWARD BEACH,SHORE PARKWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T09:58:12.000,10 QUEENS,4114660001,QUEENS,1026620,181249,PHONE,Unspecified,QUEENS,40.66406198043699,-73.84727687787635,"{'latitude': '40.66406198043699', 'longitude': '-73.84727687787635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T09:58:14.000,,,,,,,
58885395,2023-09-21T07:32:22.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11040,82-57 LANGDALE STREET,LANGDALE STREET,82 AVENUE,83 AVENUE,82 AVENUE,83 AVENUE,ADDRESS,NEW HYDE PARK,LANGDALE STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T09:49:00.000,13 QUEENS,4087640001,QUEENS,1067123,209703,ONLINE,Unspecified,QUEENS,40.741874606696,-73.70093407525368,"{'latitude': '40.741874606696', 'longitude': '-73.70093407525368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T09:48:54.000,,,,,,,
58891253,2023-09-21T07:32:02.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11218,55 CHURCH AVENUE,CHURCH AVENUE,14 AVENUE,DAHILL ROAD,14 AVENUE,DAHILL ROAD,ADDRESS,BROOKLYN,CHURCH AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T07:52:33.000,12 BROOKLYN,3053140036,BROOKLYN,989490,173212,MOBILE,Unspecified,BROOKLYN,40.642101997765415,-73.98111858893652,"{'latitude': '40.642101997765415', 'longitude': '-73.98111858893652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T07:52:28.000,,,,,,,
58884189,2023-09-21T07:31:58.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11414,162-33 95 STREET,95 STREET,162 AVENUE,163 AVENUE,162 AVENUE,163 AVENUE,ADDRESS,HOWARD BEACH,95 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T09:36:20.000,10 QUEENS,4141970045,QUEENS,1029602,177515,ONLINE,Unspecified,QUEENS,40.653798217103386,-73.83655336424908,"{'latitude': '40.653798217103386', 'longitude': '-73.83655336424908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T09:36:15.000,,,,,,,
58889866,2023-09-21T07:31:48.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10030,2361 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,10 MANHATTAN,1020070001,MANHATTAN,1000233,237035,PHONE,Unspecified,MANHATTAN,40.81726755137458,-73.94225650251605,"{'latitude': '40.81726755137458', 'longitude': '-73.94225650251605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T14:17:33.000,,,,,,,
58890964,2023-09-21T07:31:48.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10030,2361 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,10 MANHATTAN,1020070001,MANHATTAN,1000233,237035,PHONE,Unspecified,MANHATTAN,40.81726755137458,-73.94225650251605,"{'latitude': '40.81726755137458', 'longitude': '-73.94225650251605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T14:19:58.000,,,,,,,
58890581,2023-09-21T07:31:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11102,23-12 30 DRIVE,30 DRIVE,23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,ADDRESS,ASTORIA,30 DRIVE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T10:50:27.000,01 QUEENS,4005700030,QUEENS,1004323,218895,PHONE,Unspecified,QUEENS,40.76746981644549,-73.92753434267112,"{'latitude': '40.76746981644549', 'longitude': '-73.92753434267112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T10:50:23.000,,,,,,,
58884924,2023-09-21T07:31:44.000,DOT,Department of Transportation,Sidewalk Condition,Newspaper Box Complaint,Sidewalk,10468,100 WEST KINGSBRIDGE ROAD,WEST KINGSBRIDGE ROAD,UNIVERSITY AVENUE,WEBB AVENUE,UNIVERSITY AVENUE,WEBB AVENUE,ADDRESS,BRONX,WEST KINGSBRIDGE ROAD,Closed,The Department of Transportation inspected the condition and issued a notice to the responsible party to correct the condition.,2023-10-19T07:54:10.000,07 BRONX,2032200037,BRONX,1011557,255646,ONLINE,Unspecified,BRONX,40.868321522866765,-73.90126931747412,"{'latitude': '40.868321522866765', 'longitude': '-73.90126931747412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-19T07:54:07.000,,,,,,,
58886701,2023-09-21T07:31:42.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10466,1815 SCHIEFFELIN AVENUE,SCHIEFFELIN AVENUE,EAST  223 STREET,EAST  224 STREET,EAST  223 STREET,EAST  224 STREET,ADDRESS,BRONX,SCHIEFFELIN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T10:22:31.000,12 BRONX,2049020075,BRONX,1026634,260661,MOBILE,Unspecified,BRONX,40.88202661413984,-73.84672556055376,"{'latitude': '40.88202661413984', 'longitude': '-73.84672556055376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T10:22:32.000,,,,,,,
58887463,2023-09-21T07:31:41.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,Street,11101,31-00 47 AVENUE,47 AVENUE,31 STREET,31 PLACE,31 STREET,31 PLACE,ADDRESS,LONG ISLAND CITY,47 AVENUE,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-02T12:15:19.000,02 QUEENS,4002810001,QUEENS,1002081,210000,UNKNOWN,Unspecified,QUEENS,40.74306011758023,-73.93565178631272,"{'latitude': '40.74306011758023', 'longitude': '-73.93565178631272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-02T12:15:16.000,,,,,,"31-00 47 AVENUE, QUEENS (LONG ISLAND CITY), NY, 11101",
