unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,vehicle_type
58811651,2023-09-14T12:55:27.000,2023-09-14T13:53:51.000,DOT,Department of Transportation,Street Sign - Damaged,Other/Unknown,Street,10075,EAST   79 STREET,EAST   79 STREET,3 AVENUE,EAST   79 STREET,3 AVENUE,EAST   79 STREET,INTERSECTION,,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-14T13:53:58.000,08 MANHATTAN,,MANHATTAN,996078,221372,MOBILE,Unspecified,MANHATTAN,40.77428341114541,-73.95729530066863,"{'latitude': '40.77428341114541', 'longitude': '-73.95729530066863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814315,2023-09-14T12:55:26.000,2023-09-18T16:58:58.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10453,1857 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-18T00:00:00.000,05 BRONX,2028510029,BRONX,1009270,248529,PHONE,Unspecified,BRONX,40.84879428207477,-73.90956471186996,"{'latitude': '40.84879428207477', 'longitude': '-73.90956471186996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815100,2023-09-14T12:55:25.000,2023-09-14T13:45:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11372,37-60 93 STREET,93 STREET,ELMHURST AVENUE,ROOSEVELT AVENUE,ELMHURST AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,93 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T13:45:26.000,03 QUEENS,4014800034,QUEENS,1019201,212373,MOBILE,Unspecified,QUEENS,40.74952231092345,-73.8738571500711,"{'latitude': '40.74952231092345', 'longitude': '-73.8738571500711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815229,2023-09-14T12:55:21.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11354,35-22 PRINCE STREET,PRINCE STREET,,,,,ADDRESS,FLUSHING,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,07 QUEENS,4049460065,QUEENS,1030416,217567,UNKNOWN,Unspecified,QUEENS,40.76372705154009,-73.8333451314784,"{'latitude': '40.76372705154009', 'longitude': '-73.8333451314784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,2023-11-14T07:29:10.000,,,,,
58816856,2023-09-14T12:55:14.000,2023-09-18T08:09:24.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,10472,2142 BLACKROCK AVENUE,BLACKROCK AVENUE,OLMSTEAD AVENUE,CASTLE HILL AVENUE,OLMSTEAD AVENUE,CASTLE HILL AVENUE,ADDRESS,BRONX,BLACKROCK AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-18T08:09:29.000,09 BRONX,2038070030,BRONX,1025194,241272,ONLINE,Unspecified,BRONX,40.82881647237031,-73.85205148746594,"{'latitude': '40.82881647237031', 'longitude': '-73.85205148746594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812940,2023-09-14T12:55:04.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11354,35-14 PRINCE STREET,PRINCE STREET,,,,,ADDRESS,FLUSHING,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,07 QUEENS,4049460063,QUEENS,1030415,217591,UNKNOWN,Unspecified,QUEENS,40.76379293045507,-73.83334857654879,"{'latitude': '40.76379293045507', 'longitude': '-73.83334857654879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,2023-11-14T07:29:10.000,,,,,
58813125,2023-09-14T12:55:01.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10033,1471 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,12 MANHATTAN,1021650063,MANHATTAN,1002891,249275,PHONE,Unspecified,MANHATTAN,40.85085760227394,-73.93261964960827,"{'latitude': '40.85085760227394', 'longitude': '-73.93261964960827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816121,2023-09-14T12:54:49.000,2023-09-14T13:31:13.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11231,692 HENRY STREET,HENRY STREET,GOWANUS EXPRESSWAY,HUNTINGTON STREET,GOWANUS EXPRESSWAY,HUNTINGTON STREET,ADDRESS,BROOKLYN,HENRY STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T13:31:16.000,06 BROOKLYN,3005260029,BROOKLYN,983475,185970,ONLINE,Unspecified,BROOKLYN,40.677121414963906,-74.00279404147012,"{'latitude': '40.677121414963906', 'longitude': '-74.00279404147012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815527,2023-09-14T12:54:45.000,2023-10-06T16:11:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11238,425 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,02 BROOKLYN,3019820007,BROOKLYN,994853,188204,PHONE,Unspecified,BROOKLYN,40.683246921488006,-73.96177039490063,"{'latitude': '40.683246921488006', 'longitude': '-73.96177039490063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816003,2023-09-14T12:54:44.000,2023-09-16T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,10463,3034 ALBANY CRESCENT,ALBANY CRESCENT,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-16T00:00:00.000,08 BRONX,2032560190,BRONX,1011475,258652,UNKNOWN,Unspecified,BRONX,40.876572318701506,-73.90155358038012,"{'latitude': '40.876572318701506', 'longitude': '-73.90155358038012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812133,2023-09-14T12:54:41.000,2023-11-03T07:05:53.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11693,189 CROSS BAY PARKWAY,CROSS BAY PARKWAY,,,,,ADDRESS,FAR ROCKAWAY,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-03T00:00:00.000,14 QUEENS,4161680054,QUEENS,1035072,152549,ONLINE,Unspecified,QUEENS,40.585242190623354,-73.81702771798797,"{'latitude': '40.585242190623354', 'longitude': '-73.81702771798797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813146,2023-09-14T12:54:39.000,2023-09-18T12:25:15.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11221,480 QUINCY STREET,QUINCY STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,03 BROOKLYN,3018110003,BROOKLYN,1000507,189945,PHONE,Unspecified,BROOKLYN,40.68801698860993,-73.9413804416822,"{'latitude': '40.68801698860993', 'longitude': '-73.9413804416822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814406,2023-09-14T12:54:38.000,2023-09-29T06:40:31.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11432,87-87 171 STREET,171 STREET,,,,,ADDRESS,JAMAICA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,12 QUEENS,4098270018,QUEENS,1042332,198227,ONLINE,Unspecified,QUEENS,40.7105734338625,-73.7904966275247,"{'latitude': '40.7105734338625', 'longitude': '-73.7904966275247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812089,2023-09-14T12:54:38.000,2023-09-29T06:40:31.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11432,87-87 171 STREET,171 STREET,,,,,ADDRESS,JAMAICA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,12 QUEENS,4098270018,QUEENS,1042332,198227,ONLINE,Unspecified,QUEENS,40.7105734338625,-73.7904966275247,"{'latitude': '40.7105734338625', 'longitude': '-73.7904966275247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811955,2023-09-14T12:54:38.000,2023-09-29T06:40:31.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11432,87-87 171 STREET,171 STREET,,,,,ADDRESS,JAMAICA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,12 QUEENS,4098270018,QUEENS,1042332,198227,ONLINE,Unspecified,QUEENS,40.7105734338625,-73.7904966275247,"{'latitude': '40.7105734338625', 'longitude': '-73.7904966275247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811013,2023-09-14T12:54:38.000,2023-09-29T06:40:31.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11432,87-87 171 STREET,171 STREET,,,,,ADDRESS,JAMAICA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,12 QUEENS,4098270018,QUEENS,1042332,198227,ONLINE,Unspecified,QUEENS,40.7105734338625,-73.7904966275247,"{'latitude': '40.7105734338625', 'longitude': '-73.7904966275247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813739,2023-09-14T12:54:34.000,2023-09-14T14:03:23.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10013,406 BROADWAY,BROADWAY,WALKER STREET,LISPENARD STREET,WALKER STREET,LISPENARD STREET,ADDRESS,NEW YORK,BROADWAY,Closed,N/A,2023-09-14T14:03:26.000,01 MANHATTAN,1001960003,MANHATTAN,983610,201186,PHONE,Unspecified,MANHATTAN,40.71888579994293,-74.00230878332638,"{'latitude': '40.71888579994293', 'longitude': '-74.00230878332638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816279,2023-09-14T12:54:34.000,2023-09-14T13:32:27.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11201,317 BALTIC STREET,BALTIC STREET,COURT STREET,SMITH STREET,COURT STREET,SMITH STREET,ADDRESS,BROOKLYN,BALTIC STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T13:32:31.000,06 BROOKLYN,,BROOKLYN,986333,188878,ONLINE,Unspecified,BROOKLYN,40.685103003171996,-73.99248943869502,"{'latitude': '40.685103003171996', 'longitude': '-73.99248943869502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819058,2023-09-14T12:54:34.000,2023-10-23T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456,1150 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-23T00:00:00.000,04 BRONX,2024560140,BRONX,1006710,242880,UNKNOWN,Unspecified,BRONX,40.833296314210095,-73.91883679592088,"{'latitude': '40.833296314210095', 'longitude': '-73.91883679592088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818626,2023-09-14T12:54:34.000,2023-11-09T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11358,33-37 190 STREET,190 STREET,,,,,ADDRESS,FLUSHING,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-09T00:00:00.000,11 QUEENS,4052590072,QUEENS,1041929,218651,UNKNOWN,Unspecified,QUEENS,40.76663472687985,-73.79177513577646,"{'latitude': '40.76663472687985', 'longitude': '-73.79177513577646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814046,2023-09-14T12:54:33.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11354,133-43 35 AVENUE,35 AVENUE,,,,,ADDRESS,FLUSHING,,Open,The graffiti on this property has been scheduled to be removed by the City.,2023-11-02T09:23:11.000,07 QUEENS,4049460045,QUEENS,1030235,217639,UNKNOWN,Unspecified,QUEENS,40.763925615932294,-73.83399803014329,"{'latitude': '40.763925615932294', 'longitude': '-73.83399803014329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,2023-12-02T09:23:11.000,,,,,
58817204,2023-09-14T12:54:30.000,2023-09-15T20:40:42.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10463,3217 IRWIN AVENUE,IRWIN AVENUE,WEST  232 STREET,WEST  234 STREET,WEST  232 STREET,WEST  234 STREET,ADDRESS,BRONX,IRWIN AVENUE,Closed,"The Department of Sanitation will note this location for periodic surveillance, which may take place at various times.",2023-09-15T20:40:46.000,08 BRONX,2057597501,BRONX,1009840,260953,ONLINE,Unspecified,BRONX,40.88289273778891,-73.90745699480331,"{'latitude': '40.88289273778891', 'longitude': '-73.90745699480331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818764,2023-09-14T12:54:08.000,2023-09-14T13:34:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,30 DONGAN PLACE,DONGAN PLACE,BROADWAY,ARDEN STREET,BROADWAY,ARDEN STREET,ADDRESS,NEW YORK,DONGAN PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T13:34:08.000,12 MANHATTAN,1021750128,MANHATTAN,1004045,253896,MOBILE,Unspecified,MANHATTAN,40.863538348017215,-73.92843472016791,"{'latitude': '40.863538348017215', 'longitude': '-73.92843472016791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814898,2023-09-14T12:54:02.000,2023-09-23T09:52:33.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,Street,11209,200 GELSTON AVENUE,GELSTON AVENUE,92 STREET,94 STREET,92 STREET,94 STREET,ADDRESS,BROOKLYN,GELSTON AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-21T13:30:44.000,10 BROOKLYN,3061090046,BROOKLYN,976171,163936,ONLINE,Unspecified,BROOKLYN,40.61663920083316,-74.02910013992852,"{'latitude': '40.61663920083316', 'longitude': '-74.02910013992852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813456,2023-09-14T12:53:55.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,Restaurant/Bar/Deli/Bakery,11201,302 ATLANTIC AVENUE,ATLANTIC AVENUE,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,ATLANTIC AVENUE,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-15T09:41:52.000,02 BROOKLYN,3001820006,BROOKLYN,987421,190069,PHONE,Unspecified,BROOKLYN,40.68837170240112,-73.98856593498695,"{'latitude': '40.68837170240112', 'longitude': '-73.98856593498695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814915,2023-09-14T12:53:54.000,2023-09-14T14:03:07.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10004,BROADWAY,BROADWAY,BROADWAY,STONE STREET,BROADWAY,STONE STREET,INTERSECTION,,,Closed,N/A,2023-09-14T14:03:09.000,01 MANHATTAN,,MANHATTAN,980594,195778,PHONE,Unspecified,MANHATTAN,40.70404139368455,-74.01318598793776,"{'latitude': '40.70404139368455', 'longitude': '-74.01318598793776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
