unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58898557,2023-09-22T16:54:13.000,2023-09-22T18:01:41.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11211,142 NORTH    5 STREET,NORTH    5 STREET,BEDFORD AVENUE,DRIGGS AVENUE,BEDFORD AVENUE,DRIGGS AVENUE,ADDRESS,BROOKLYN,NORTH    5 STREET,Closed,N/A,2023-09-22T18:01:47.000,01 BROOKLYN,3023440003,BROOKLYN,995692,200356,PHONE,Unspecified,BROOKLYN,40.71660027328046,-73.9587246969895,"{'latitude': '40.71660027328046', 'longitude': '-73.9587246969895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58892284,2023-09-22T16:53:35.000,2023-09-22T17:17:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,222 WEST  122 STREET,WEST  122 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  122 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:17:51.000,10 MANHATTAN,1019270044,MANHATTAN,997904,233448,ONLINE,Unspecified,MANHATTAN,40.8074261437573,-73.95067802525054,"{'latitude': '40.8074261437573', 'longitude': '-73.95067802525054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58897470,2023-09-22T16:53:33.000,2023-09-22T17:07:27.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10021,966 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   70 STREET,EAST   71 STREET,EAST   70 STREET,EAST   71 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:07:33.000,08 MANHATTAN,1014050016,MANHATTAN,994508,219591,ONLINE,Unspecified,MANHATTAN,40.76939699301894,-73.9629664643516,"{'latitude': '40.76939699301894', 'longitude': '-73.9629664643516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900446,2023-09-22T16:53:30.000,2023-09-22T17:21:12.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10467,2712 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ALLERTON AVENUE,BRITTON STREET,ALLERTON AVENUE,BRITTON STREET,ADDRESS,BRONX,WHITE PLAINS ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T17:21:16.000,11 BRONX,2045090005,BRONX,1020943,254703,ONLINE,Unspecified,BRONX,40.86569925150295,-73.86733867877439,"{'latitude': '40.86569925150295', 'longitude': '-73.86733867877439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900877,2023-09-22T16:53:16.000,2023-10-04T17:10:49.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11101,37-31 CRESCENT STREET,CRESCENT STREET,,,,,ADDRESS,LONG ISLAND CITY,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,01 QUEENS,4003680006,QUEENS,1002245,214903,PHONE,Unspecified,QUEENS,40.7565172799437,-73.93504682611665,"{'latitude': '40.7565172799437', 'longitude': '-73.93504682611665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900383,2023-09-22T16:53:13.000,2023-09-22T19:23:17.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11356,13-32 129 STREET,129 STREET,11 AVENUE,14 AVENUE,11 AVENUE,14 AVENUE,ADDRESS,COLLEGE POINT,129 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T19:23:20.000,07 QUEENS,4040060054,QUEENS,1028772,226045,PHONE,Unspecified,QUEENS,40.78700532800186,-73.83922362944261,"{'latitude': '40.78700532800186', 'longitude': '-73.83922362944261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58897155,2023-09-22T16:53:10.000,2023-09-22T18:01:34.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11201,FRONT STREET,FRONT STREET,FRONT STREET,YORK STREET,FRONT STREET,YORK STREET,INTERSECTION,,,Closed,N/A,2023-09-22T18:01:39.000,02 BROOKLYN,,BROOKLYN,986539,195240,PHONE,Unspecified,BROOKLYN,40.70256516924503,-73.99174451368775,"{'latitude': '40.70256516924503', 'longitude': '-73.99174451368775', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58897974,2023-09-22T16:53:10.000,2023-11-27T20:23:18.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10458,2406 LORILLARD PLACE,LORILLARD PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-27T00:00:00.000,06 BRONX,2030560001,BRONX,1014962,251403,ONLINE,Unspecified,BRONX,40.85666458797081,-73.88897771844158,"{'latitude': '40.85666458797081', 'longitude': '-73.88897771844158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58899293,2023-09-22T16:53:00.000,2023-09-22T18:07:37.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11232,142 33 STREET,33 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,33 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T18:07:42.000,07 BROOKLYN,3006840025,BROOKLYN,983266,178458,ONLINE,Unspecified,BROOKLYN,40.65650262532579,-74.00354643491386,"{'latitude': '40.65650262532579', 'longitude': '-74.00354643491386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58897286,2023-09-22T16:53:00.000,2023-09-22T23:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11378,57-79 73 PLACE,73 PLACE,QUEENS MIDTOWN EXPRESSWAY SR S,58 AVE,,,ADDRESS,MASPETH,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,2023-09-22T23:30:00.000,05 QUEENS,4028120039,QUEENS,1015247,203953,PHONE,Unspecified,QUEENS,40.72642625938247,-73.8881664471191,"{'latitude': '40.72642625938247', 'longitude': '-73.8881664471191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58899503,2023-09-22T16:52:55.000,2023-09-22T18:35:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11373,73-20 BROADWAY,BROADWAY,ROOSEVELT AVENUE,74 STREET,ROOSEVELT AVENUE,74 STREET,ADDRESS,ELMHURST,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T18:35:04.000,04 QUEENS,4013050031,QUEENS,1014259,211366,ONLINE,Unspecified,QUEENS,40.746776503782655,-73.89169796512067,"{'latitude': '40.746776503782655', 'longitude': '-73.89169796512067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900192,2023-09-22T16:52:43.000,2023-09-22T21:31:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,10 BAY   14 STREET,BAY   14 STREET,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,BAY   14 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T21:31:45.000,11 BROOKLYN,3063640049,BROOKLYN,982576,161068,MOBILE,Unspecified,BROOKLYN,40.60877065717583,-74.00602895058891,"{'latitude': '40.60877065717583', 'longitude': '-74.00602895058891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58901537,2023-09-22T16:52:11.000,2023-09-22T17:11:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,690 OCEAN PARKWAY,OCEAN PARKWAY,WEBSTER AVENUE,LAWRENCE AVENUE,WEBSTER AVENUE,LAWRENCE AVENUE,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T17:11:53.000,14 BROOKLYN,3054200058,BROOKLYN,992047,169432,MOBILE,Unspecified,BROOKLYN,40.631724821973464,-73.97190926111463,"{'latitude': '40.631724821973464', 'longitude': '-73.97190926111463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58898449,2023-09-22T16:52:08.000,2023-09-26T12:17:01.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11219,4108 15 AVENUE,15 AVENUE,41 STREET,42 STREET,41 STREET,42 STREET,ADDRESS,BROOKLYN,15 AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-25T10:11:24.000,12 BROOKLYN,3053440040,BROOKLYN,988918,171256,ONLINE,Unspecified,BROOKLYN,40.63673351613525,-73.98318104273807,"{'latitude': '40.63673351613525', 'longitude': '-73.98318104273807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58899933,2023-09-22T16:52:07.000,2023-09-22T17:49:45.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11368,48-20 111 STREET,111 STREET,48 AVENUE,49 AVENUE,48 AVENUE,49 AVENUE,ADDRESS,CORONA,111 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T17:49:48.000,04 QUEENS,4020040049,QUEENS,1024935,211329,MOBILE,Unspecified,QUEENS,40.74663227471709,-73.85316872636207,"{'latitude': '40.74663227471709', 'longitude': '-73.85316872636207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900303,2023-09-22T16:52:01.000,2023-11-22T00:00:00.000,DOB,Department of Buildings,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,,11220,546 53 STREET,53 STREET,,,,,ADDRESS,BROOKLYN,,Assigned,The Department of Buildings has attempted to conduct an inspection of this premises and was denied access. A second attempt will be made.,2023-11-22T00:00:00.000,07 BROOKLYN,3008160024,BROOKLYN,981193,173460,UNKNOWN,Unspecified,BROOKLYN,40.64278372699981,-74.01101547004822,"{'latitude': '40.64278372699981', 'longitude': '-74.01101547004822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894568,2023-09-22T16:52:01.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11238,175 ST JAMES PLACE,ST JAMES PLACE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T00:00:00.000,02 BROOKLYN,3019800024,BROOKLYN,994257,188528,UNKNOWN,Unspecified,BROOKLYN,40.68413692140261,-73.96391881893602,"{'latitude': '40.68413692140261', 'longitude': '-73.96391881893602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58891873,2023-09-22T16:51:51.000,2023-09-22T17:39:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10002,68 ORCHARD STREET,ORCHARD STREET,GRAND STREET,BROOME STREET,GRAND STREET,BROOME STREET,ADDRESS,NEW YORK,ORCHARD STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:39:11.000,03 MANHATTAN,1004080001,MANHATTAN,986858,200643,MOBILE,Unspecified,MANHATTAN,40.71739503411123,-73.9905919183635,"{'latitude': '40.71739503411123', 'longitude': '-73.9905919183635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894788,2023-09-22T16:51:48.000,2023-09-22T18:50:18.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11105,23-82 36 STREET,36 STREET,AMTRAK-CONNECTING RAIL LINE,24 AVENUE,AMTRAK-CONNECTING RAIL LINE,24 AVENUE,ADDRESS,ASTORIA,36 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T18:50:23.000,01 QUEENS,4008200171,QUEENS,1008542,220191,PHONE,Unspecified,QUEENS,40.771016411174706,-73.91229863057892,"{'latitude': '40.771016411174706', 'longitude': '-73.91229863057892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894821,2023-09-22T16:51:37.000,2023-09-22T18:12:41.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,11372,33-16 78 STREET,78 STREET,NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,JACKSON HEIGHTS,78 STREET,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-22T18:12:44.000,03 QUEENS,4012500014,QUEENS,1014987,214340,UNKNOWN,Unspecified,QUEENS,40.75493687538746,-73.88905703309607,"{'latitude': '40.75493687538746', 'longitude': '-73.88905703309607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893697,2023-09-22T16:51:36.000,2023-09-22T16:54:46.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10023,161 WEST   75 STREET,WEST   75 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   75 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T16:54:44.000,07 MANHATTAN,1011477501,MANHATTAN,989855,223592,PHONE,Unspecified,MANHATTAN,40.780382862681776,-73.97976143403922,"{'latitude': '40.780382862681776', 'longitude': '-73.97976143403922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58891932,2023-09-22T16:51:30.000,2023-09-22T17:12:21.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,688 OCEAN PARKWAY,OCEAN PARKWAY,WEBSTER AVENUE,LAWRENCE AVENUE,WEBSTER AVENUE,LAWRENCE AVENUE,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T17:12:26.000,14 BROOKLYN,,BROOKLYN,992046,169443,MOBILE,Unspecified,BROOKLYN,40.63175501552472,-73.97191285116979,"{'latitude': '40.63175501552472', 'longitude': '-73.97191285116979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58901149,2023-09-22T16:51:27.000,,DOT,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",Street,11104,51-01 39 AVENUE,39 AVENUE,51 STREET,52 STREET,51 STREET,52 STREET,ADDRESS,SUNNYSIDE,39 AVENUE,In Progress,The Department of Transportation inspected the condition and opened a repair order. Repairs of this type are corrected within 180 (120 Biz) days from the date of inspection.,2023-09-25T14:14:47.000,02 QUEENS,4001170001,QUEENS,1008447,212100,ONLINE,Unspecified,QUEENS,40.748808961343435,-73.91267073026036,"{'latitude': '40.748808961343435', 'longitude': '-73.91267073026036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58898739,2023-09-22T16:51:23.000,2023-09-22T17:28:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10011,223 WEST   16 STREET,WEST   16 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   16 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T17:28:36.000,04 MANHATTAN,1007660028,MANHATTAN,984366,208972,MOBILE,Unspecified,MANHATTAN,40.740256488929134,-73.99958139879877,"{'latitude': '40.740256488929134', 'longitude': '-73.99958139879877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58898575,2023-09-22T16:50:55.000,2023-09-27T13:09:17.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,10312,1452 DRUMGOOLE ROAD WEST,DRUMGOOLE ROAD WEST,NIPPON AVENUE,HUGUENOT AVENUE,NIPPON AVENUE,HUGUENOT AVENUE,ADDRESS,STATEN ISLAND,DRUMGOOLE ROAD WEST,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-27T13:08:10.000,03 STATEN ISLAND,5063330201,STATEN ISLAND,930709,134702,ONLINE,Unspecified,STATEN ISLAND,40.53623972903027,-74.19262006184638,"{'latitude': '40.53623972903027', 'longitude': '-74.19262006184638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58892275,2023-09-22T16:50:46.000,2023-09-22T17:23:13.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467,55 EAST MOSHOLU PARKWAY NORTH,EAST MOSHOLU PARKWAY NORTH,JEROME AVENUE,KOSSUTH AVENUE,JEROME AVENUE,KOSSUTH AVENUE,ADDRESS,BRONX,EAST MOSHOLU PARKWAY NORTH,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-22T17:23:18.000,07 BRONX,2033260100,BRONX,1016570,259636,ONLINE,Unspecified,BRONX,40.87925590495172,-73.88312517971579,"{'latitude': '40.87925590495172', 'longitude': '-73.88312517971579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58897377,2023-09-22T16:50:43.000,2023-09-22T17:29:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10011,241 WEST   16 STREET,WEST   16 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   16 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T17:29:36.000,04 MANHATTAN,1007660018,MANHATTAN,984265,209028,MOBILE,Unspecified,MANHATTAN,40.74041019575823,-73.99994587040945,"{'latitude': '40.74041019575823', 'longitude': '-73.99994587040945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
